start_ms,end_ms,total_demand_GiB_s,total_supply_GiB_s
2000.0,2000.6057541574116,69.23883238855586,22.967588919234124
2000.6057541574116,2001.151355866396,69.23883238855586,24.282521385738036
2001.151355866396,2003.8243877422685,69.23883238855586,25.597453852241948
2003.8243877422685,2004.1938793645568,69.23883238855586,37.86865268179871
2004.1938793645568,2004.3015617878925,69.23883238855586,39.18358514830262
2004.3015617878925,2004.8258428263362,69.23883238855586,40.49851761480653
2004.8258428263362,2004.8833776400415,69.23883238855586,41.81345008131044
2004.8833776400415,2004.9274292942457,69.23883238855586,43.128382547814354
2004.9274292942457,2006.001851081951,69.23883238855586,44.443315014318266
2006.001851081951,2007.034802211673,69.23883238855586,45.75824748082218
2007.034802211673,2007.961472029212,69.23883238855586,47.07317994732609
2007.961472029212,2009.8483992908577,69.23883238855586,48.38811241383
2009.8483992908577,2010.7821394468115,69.23883238855586,48.38811241383
2010.7821394468115,2010.8026798373123,69.23883238855586,49.70304488033391
2010.8026798373123,2011.4743468894073,69.23883238855586,51.017977346837824
2011.4743468894073,2013.5036229976765,69.23883238855586,52.332909813341736
2013.5036229976765,2014.2111638601323,69.23883238855586,53.64784227984565
2014.2111638601323,2014.545974457337,69.23883238855586,54.96277474634956
2014.545974457337,2015.3227105346455,69.23883238855586,56.27770721285347
2015.3227105346455,2015.4445640628674,69.23883238855586,57.59263967935738
2015.4445640628674,2015.7924911535788,69.23883238855586,58.907572145861295
2015.7924911535788,2015.872410839447,69.23883238855586,60.222504612365206
2015.872410839447,2017.1917781364518,69.23883238855586,37.98787751873135
2017.1917781364518,2018.0315501594066,69.23883238855586,39.302809985235264
2018.0315501594066,2021.3013074451712,69.23883238855586,40.617742451739176
2021.3013074451712,2021.8964223880362,69.23883238855586,41.93267491824309
2021.8964223880362,2023.1055298876156,42.07783892812496,37.00630855144625
2023.1055298876156,2024.859078541144,42.07783892812496,38.321241017950165
2024.859078541144,2025.2475910988437,42.07783892812496,39.636173484454076
2025.2475910988437,2026.2168877089723,42.07783892812496,40.951105950957974
2026.2168877089723,2026.8467842747457,42.07783892812496,42.266038417461886
2026.8467842747457,2027.1404981707929,42.07783892812496,43.5809708839658
2027.1404981707929,2027.8514445071671,42.07783892812496,44.83405972526015
2027.8514445071671,2028.0474979037135,42.07783892812496,45.88985276993963
2028.0474979037135,2028.5699136944336,69.23883238855586,69.20889625692716
2028.5699136944336,2029.1985961532923,69.23883238855586,69.2388323885558
2029.1985961532923,2029.7441978622767,69.23883238855586,69.23883238855579
2029.7441978622767,2032.7867213604375,69.23883238855586,69.23883238855579
2032.7867213604375,2032.8944037837732,69.23883238855586,69.23883238855579
