num_ssu,case,boundary,relative_time_s,ssu_id,timeline_schema,service_absolute_tolerance_gb,block_tolerance,scientific_ssd_service_source,ssd_outstanding_source,fragmented_service_is_diagnostic_only_not_scientific_output,maximum_abs_npu_queue_identity_residual_npu_id,stable_service_minus_busy_counter_gb,stable_service_minus_busy_counter_decimal_bytes,stable_service_minus_busy_counter_gb_scientific_gate_applicable,stable_service_minus_busy_counter_gb_within_declared_tolerance,fragmented_service_minus_stable_gb,fragmented_service_minus_stable_decimal_bytes,fragmented_service_minus_stable_gb_scientific_gate_applicable,fragmented_service_minus_stable_gb_within_declared_tolerance,physical_queue_minus_scheduler_gb,physical_queue_minus_scheduler_decimal_bytes,physical_queue_minus_scheduler_gb_scientific_gate_applicable,physical_queue_minus_scheduler_gb_within_declared_tolerance,enqueue_minus_service_minus_physical_queue_gb,enqueue_minus_service_minus_physical_queue_decimal_bytes,enqueue_minus_service_minus_physical_queue_gb_scientific_gate_applicable,enqueue_minus_service_minus_physical_queue_gb_within_declared_tolerance,counter_queue_minus_physical_queue_gb,counter_queue_minus_physical_queue_decimal_bytes,counter_queue_minus_physical_queue_gb_scientific_gate_applicable,counter_queue_minus_physical_queue_gb_within_declared_tolerance,fragmented_counter_queue_minus_physical_queue_gb,fragmented_counter_queue_minus_physical_queue_decimal_bytes,fragmented_counter_queue_minus_physical_queue_gb_scientific_gate_applicable,fragmented_counter_queue_minus_physical_queue_gb_within_declared_tolerance,maximum_abs_npu_queue_identity_residual_gb,maximum_abs_npu_queue_identity_residual_decimal_bytes,maximum_abs_npu_queue_identity_residual_gb_scientific_gate_applicable,maximum_abs_npu_queue_identity_residual_gb_within_declared_tolerance,physical_queue_block_minus_scheduler_blocks,physical_queue_block_minus_scheduler_blocks_within_declared_tolerance,counter_queue_block_minus_physical_blocks,counter_queue_block_minus_physical_blocks_within_declared_tolerance
4,adaptive_t0_i100ms,27,13.5,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,23,0.0,0.0,True,True,-5.044284989708103e-10,-0.5044284989708103,False,,-1.2351231148954867e-15,-1.2351231148954867e-06,True,True,4.092559624524483e-14,4.092559624524483e-05,True,True,-1.7069679003611782e-15,-1.7069679003611782e-06,True,True,9.066827982850967e-10,0.9066827982850967,False,,1.7052331768852014e-15,1.7052331768852014e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,27,13.5,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,29,0.0,0.0,True,True,-9.09267328097485e-10,-0.909267328097485,False,,-1.1796119636642288e-15,-1.1796119636642288e-06,True,True,-1.3655743202889425e-14,-1.3655743202889425e-05,True,True,5.551115123125783e-16,5.551115123125783e-07,True,True,1.0832833519103247e-09,1.0832833519103247,False,,5.620504062164855e-16,5.620504062164855e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,27,13.5,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,23,-1.1368683772161603e-13,-0.00011368683772161603,True,True,-1.0302301234332845e-09,-1.0302301234332845,False,,-1.2212453270876722e-15,-1.2212453270876722e-06,True,True,4.546363285840016e-14,4.546363285840016e-05,True,True,-7.216449660063518e-16,-7.216449660063518e-07,True,True,1.1287568102424927e-09,1.1287568102424927,False,,7.103692634125025e-16,7.103692634125025e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,28,14.0,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,26,0.0,0.0,True,True,-3.6766323319170624e-10,-0.36766323319170624,False,,-1.2212453270876722e-15,-1.2212453270876722e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,4.648554874364663e-10,0.4648554874364663,False,,2.8449465006019636e-15,2.8449465006019636e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,28,14.0,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-5.445599526865408e-10,-0.5445599526865408,False,,-1.2570782088883181e-15,-1.2570782088883181e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.0903633551606617e-09,1.0903633551606617,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,28,14.0,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-9.590621630195528e-10,-0.9590621630195528,False,,-1.2015670576570603e-15,-1.2015670576570603e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.2347420863534353e-09,1.2347420863534353,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,28,14.0,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-1.0903704605880193e-09,-1.0903704605880193,False,,-1.2536087619363645e-15,-1.2536087619363645e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.285517470250852e-09,1.285517470250852,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,29,14.5,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,21,0.0,0.0,True,True,-3.815330273937434e-10,-0.3815330273937434,False,,-1.3322676295501878e-15,-1.3322676295501878e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,3.8144132297190936e-10,0.38144132297190936,False,,2.84147705365001e-15,2.84147705365001e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,29,14.5,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,28,0.0,0.0,True,True,-5.592255547526293e-10,-0.5592255547526293,False,,-1.27675647831893e-15,-1.27675647831893e-06,True,True,-3.186340080674199e-14,-3.186340080674199e-05,True,True,-3.4416913763379853e-15,-3.4416913763379853e-06,True,True,1.0384796356177617e-09,1.0384796356177617,False,,3.4139358007223564e-15,3.4139358007223564e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,29,14.5,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-1.0112444215337746e-09,-1.0112444215337746,False,,-1.2639086825749768e-15,-1.2639086825749768e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.30436106360321e-09,1.30436106360321,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,29,14.5,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-1.1557403922779486e-09,-1.1557403922779486,False,,-1.3228892807581882e-15,-1.3228892807581882e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.3673719934104156e-09,1.3673719934104156,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,30,15.0,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,20,0.0,0.0,True,True,-3.3082869776990265e-10,-0.33082869776990265,False,,-1.3461454173580023e-15,-1.3461454173580023e-06,True,True,-4.5477510646207975e-14,-4.5477510646207975e-05,True,True,-6.3976601794024646e-15,-6.3976601794024646e-06,True,True,9.298702224880273e-10,0.9298702224880273,False,,3.553581040538489e-15,3.5535810405384893e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,30,15.0,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,3,0.0,0.0,True,True,-5.22277332493104e-10,-0.522277332493104,False,,-1.3600232051658168e-15,-1.3600232051658168e-06,True,True,-9.096889908022376e-15,-9.096889908022376e-06,True,True,-1.9914625504213745e-15,-1.9914625504213745e-06,True,True,1.134958578508094e-09,1.134958578508094,False,,1.9897278269453977e-15,1.9897278269453977e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,30,15.0,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,21,0.0,0.0,True,True,-1.0115854820469394e-09,-1.0115854820469394,False,,-1.304512053934559e-15,-1.304512053934559e-06,True,True,5.002248615326721e-14,5.002248615326721e-05,True,True,2.8449465006019636e-16,2.8449465006019636e-07,True,True,1.3368935472546362e-09,1.3368935472546362,False,,2.8275992658421956e-16,2.8275992658421956e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,30,15.0,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,10,0.0,0.0,True,True,-1.169837560155429e-09,-1.169837560155429,False,,-1.3461454173580023e-15,-1.3461454173580023e-06,True,True,-4.551914400963142e-15,-4.551914400963142e-06,True,True,-9.992007221626409e-16,-9.992007221626409e-07,True,True,1.4035056450367733e-09,1.4035056450367733,False,,9.939965517347105e-16,9.939965517347105e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,31,15.5,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-2.7125679480377585e-10,-0.27125679480377585,False,,-1.3322676295501878e-15,-1.3322676295501878e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,3.810114446167745e-10,0.3810114446167745,False,,2.8449465006019636e-15,2.8449465006019636e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,31,15.5,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,10,0.0,0.0,True,True,-4.986304702470079e-10,-0.4986304702470079,False,,-1.3322676295501878e-15,-1.3322676295501878e-06,True,True,8.182343691487404e-14,8.182343691487404e-05,True,True,1.1102230246251565e-16,1.1102230246251565e-07,True,True,1.123883319742447e-09,1.123883319742447,False,,1.4051260155412137e-16,1.4051260155412137e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,31,15.5,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,6,0.0,0.0,True,True,-1.0384155757492408e-09,-1.0384155757492408,False,,-1.3461454173580023e-15,-1.3461454173580023e-06,True,True,2.7283730830163222e-14,2.7283730830163222e-05,True,True,-1.1379786002407855e-15,-1.1379786002407855e-06,True,True,1.3815568411512658e-09,1.3815568411512658,False,,1.1379786002407855e-15,1.1379786002407855e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,31,15.5,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,6,0.0,0.0,True,True,-1.215994416270405e-09,-1.215994416270405,False,,-1.3877787807814457e-15,-1.3877787807814457e-06,True,True,-2.7283730830163222e-14,-2.7283730830163222e-05,True,True,1.1379786002407855e-15,1.1379786002407855e-06,True,True,1.4574415285739661e-09,1.4574415285739661,False,,1.1379786002407855e-15,1.1379786002407855e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,32,16.0,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,30,0.0,0.0,True,True,-2.1032064978498966e-10,-0.21032064978498966,False,,-1.4432899320127035e-15,-1.4432899320127035e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,2.1026447249994362e-10,0.21026447249994362,False,,2.8449465006019636e-15,2.8449465006019636e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,32,16.0,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,2,0.0,0.0,True,True,-4.656612873077393e-10,-0.46566128730773926,False,,-1.429412144204889e-15,-1.429412144204889e-06,True,True,6.365741267444491e-14,6.365741267444491e-05,True,True,-2.914335439641036e-16,-2.914335439641036e-07,True,True,1.0006712541921203e-09,1.0006712541921203,False,,2.8449465006019636e-16,2.8449465006019636e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,32,16.0,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,17,0.0,0.0,True,True,-1.0453504728502594e-09,-1.0453504728502594,False,,-1.3877787807814457e-15,-1.3877787807814457e-06,True,True,2.7283730830163222e-14,2.7283730830163222e-05,True,True,-1.1379786002407855e-15,-1.1379786002407855e-06,True,True,1.2766771806393962e-09,1.2766771806393962,False,,1.1449174941446927e-15,1.1449174941446927e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,32,16.0,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,17,0.0,0.0,True,True,-1.2354348655208014e-09,-1.2354348655208014,False,,-1.4085954624931674e-15,-1.4085954624931674e-06,True,True,-2.729066972406713e-14,-2.729066972406713e-05,True,True,1.1310397063368782e-15,1.1310397063368782e-06,True,True,1.385303670387028e-09,1.385303670387028,False,,1.1310397063368782e-15,1.1310397063368782e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,33,16.5,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,26,0.0,0.0,True,True,-1.4711076801177114e-10,-0.14711076801177114,False,,-1.4432899320127035e-15,-1.4432899320127035e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,1.9112600391224532e-10,0.19112600391224532,False,,2.84147705365001e-15,2.84147705365001e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,33,16.5,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,5,0.0,0.0,True,True,-4.1609382606111467e-10,-0.41609382606111467,False,,-1.4710455076283324e-15,-1.4710455076283324e-06,True,True,8.183731470268185e-14,8.183731470268185e-05,True,True,1.249000902703301e-16,1.249000902703301e-07,True,True,1.2095818929802604e-09,1.2095818929802604,False,,1.3877787807814457e-16,1.3877787807814457e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,33,16.5,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,30,0.0,0.0,True,True,-1.022385731630493e-09,-1.022385731630493,False,,-1.429412144204889e-15,-1.429412144204889e-06,True,True,2.7269853042355408e-14,2.7269853042355408e-05,True,True,-1.1518563880486e-15,-1.1518563880486e-06,True,True,1.4246619023383644e-09,1.4246619023383644,False,,1.137111238502797e-15,1.137111238502797e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,33,16.5,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,30,0.0,0.0,True,True,-1.235548552358523e-09,-1.235548552358523,False,,-1.4432899320127035e-15,-1.4432899320127035e-06,True,True,-2.7297608617971036e-14,-2.7297608617971036e-05,True,True,1.124100812432971e-15,1.124100812432971e-06,True,True,1.517283423901894e-09,1.517283423901894,False,,1.1366775576338028e-15,1.1366775576338028e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,34,17.0,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,22,0.0,0.0,True,True,-2.7284841053187847e-11,-0.027284841053187847,False,,-1.5543122344752192e-15,-1.5543122344752192e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,6.661338147750939e-16,6.661338147750939e-07,True,True,3.690849847970412e-10,0.3690849847970412,False,,7.099355825435083e-16,7.099355825435083e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,34,17.0,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,30,2.2737367544323206e-13,0.00022737367544323206,True,True,-3.2082425605040044e-10,-0.32082425605040044,False,,-1.4988010832439613e-15,-1.4988010832439613e-06,True,True,-9.103828801926284e-15,-9.103828801926284e-06,True,True,-1.9984014443252818e-15,-1.9984014443252818e-06,True,True,1.1313028291937144e-09,1.1313028291937144,False,,1.9914625504213745e-15,1.9914625504213745e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,34,17.0,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,13,0.0,0.0,True,True,-9.499672160018235e-10,-0.9499672160018235,False,,-1.4710455076283324e-15,-1.4710455076283324e-06,True,True,2.7283730830163222e-14,2.7283730830163222e-05,True,True,-1.1379786002407855e-15,-1.1379786002407855e-06,True,True,1.4243776991218482e-09,1.4243776991218482,False,,1.1379786002407855e-15,1.1379786002407855e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,34,17.0,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-1.187572706840001e-09,-1.187572706840001,False,,-1.4849232954361469e-15,-1.4849232954361469e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.5297700883820653e-09,1.5297700883820653,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,35,17.5,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,9,0.0,0.0,True,True,6.662048690486699e-11,0.066620486904867,False,,-1.5543122344752192e-15,-1.5543122344752192e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,-6.665534790784022e-11,-0.06665534790784022,False,,2.84147705365001e-15,2.84147705365001e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,35,17.5,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,3,0.0,0.0,True,True,-2.4510882212780416e-10,-0.24510882212780416,False,,-1.4988010832439613e-15,-1.4988010832439613e-06,True,True,8.182343691487404e-14,8.182343691487404e-05,True,True,-3.4416913763379853e-15,-3.4416913763379853e-06,True,True,7.755290853950214e-10,0.7755290853950214,False,,3.4139358007223564e-15,3.4139358007223564e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,35,17.5,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,9,0.0,0.0,True,True,-8.96534402272664e-10,-0.896534402272664,False,,-1.4988010832439613e-15,-1.4988010832439613e-06,True,True,2.7283730830163222e-14,2.7283730830163222e-05,True,True,-1.1379786002407855e-15,-1.1379786002407855e-06,True,True,1.3204252968801455e-09,1.3204252968801455,False,,1.1362438767648086e-15,1.1362438767648086e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,35,17.5,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,5,0.0,0.0,True,True,-1.1461906979093328e-09,-1.1461906979093328,False,,-1.4988010832439613e-15,-1.4988010832439613e-06,True,True,-2.7283730830163222e-14,-2.7283730830163222e-05,True,True,1.1379786002407855e-15,1.1379786002407855e-06,True,True,1.459882242871302e-09,1.459882242871302,False,,1.137111238502797e-15,1.137111238502797e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,36,18.0,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,24,0.0,0.0,True,True,1.7598722479306161e-10,0.17598722479306161,False,,-1.5543122344752192e-15,-1.5543122344752192e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,-1.4196577247105324e-10,-0.14196577247105324,False,,2.8423444153879984e-15,2.8423444153879984e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,36,18.0,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,22,0.0,0.0,True,True,-1.5938894648570567e-10,-0.15938894648570567,False,,-1.5612511283791264e-15,-1.5612511283791264e-06,True,True,8.185119249048967e-14,8.185119249048967e-05,True,True,-3.4139358007223564e-15,-3.4139358007223564e-06,True,True,8.945165996809834e-10,0.8945165996809834,False,,3.410900034639397e-15,3.410900034639397e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,36,18.0,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-8.558345143683255e-10,-0.8558345143683255,False,,-1.5088977159752326e-15,-1.5088977159752326e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.4390835190170037e-09,1.4390835190170037,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,36,18.0,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-1.1250449460931122e-09,-1.1250449460931122,False,,-1.522761951255891e-15,-1.522761951255891e-06,True,True,0.0,0.0,True,True,0.0,0.0,True,True,1.5491607996409584e-09,1.5491607996409584,False,,0.0,0.0,True,True,0,True,0,True
4,adaptive_t0_i100ms,37,18.5,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,22,0.0,0.0,True,True,2.582964953035116e-10,0.2582964953035116,False,,-1.5543122344752192e-15,-1.5543122344752192e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,-2.5825319660555124e-10,-0.25825319660555124,False,,2.8449465006019636e-15,2.8449465006019636e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,37,18.5,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,0,0.0,0.0,True,True,-1.0049916454590857e-10,-0.10049916454590857,False,,-1.5959455978986625e-15,-1.5959455978986625e-06,True,True,8.185119249048967e-14,8.185119249048967e-05,True,True,-3.4139358007223564e-15,-3.4139358007223564e-06,True,True,8.844730781110144e-10,0.8844730781110144,False,,3.4104663537704027e-15,3.4104663537704027e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,37,18.5,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,22,0.0,0.0,True,True,-8.660663297632709e-10,-0.8660663297632709,False,,-1.547373340571312e-15,-1.547373340571312e-06,True,True,2.7283730830163222e-14,2.7283730830163222e-05,True,True,-1.1379786002407855e-15,-1.1379786002407855e-06,True,True,1.3714848978718663e-09,1.3714848978718663,False,,1.1379786002407855e-15,1.1379786002407855e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,37,18.5,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,22,0.0,0.0,True,True,-1.146418071584776e-09,-1.146418071584776,False,,-1.582067810090848e-15,-1.582067810090848e-06,True,True,-2.7283730830163222e-14,-2.7283730830163222e-05,True,True,1.1379786002407855e-15,1.1379786002407855e-06,True,True,1.5167860578646497e-09,1.5167860578646497,False,,1.1379786002407855e-15,1.1379786002407855e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,38,19.0,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,31,0.0,0.0,True,True,3.9108272176235914e-10,0.39108272176235914,False,,-1.6653345369377348e-15,-1.6653345369377348e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,-3.226354738927739e-10,-0.3226354738927739,False,,2.8484159475539172e-15,2.8484159475539172e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,38,19.0,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,25,0.0,0.0,True,True,-3.865352482534945e-12,-0.003865352482534945,False,,-1.6375789613221059e-15,-1.637578961322106e-06,True,True,8.185119249048967e-14,8.185119249048967e-05,True,True,1.3877787807814457e-16,1.3877787807814457e-07,True,True,7.971367177450617e-10,0.7971367177450617,False,,1.4213890481284963e-16,1.4213890481284963e-07,True,True,0,True,0,True
4,adaptive_t0_i100ms,38,19.0,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,4,0.0,0.0,True,True,-8.246843208326027e-10,-0.8246843208326027,False,,-1.5265566588595902e-15,-1.5265566588595902e-06,True,True,2.7255975254547593e-14,2.7255975254547593e-05,True,True,-1.1657341758564144e-15,-1.1657341758564144e-06,True,True,1.2595637310930385e-09,1.2595637310930385,False,,1.1379786002407855e-15,1.1379786002407855e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,38,19.0,3,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,11,0.0,0.0,True,True,-1.1409611033741385e-09,-1.1409611033741385,False,,-1.582067810090848e-15,-1.582067810090848e-06,True,True,-2.731148640577885e-14,-2.731148640577885e-05,True,True,1.1102230246251565e-15,1.1102230246251565e-06,True,True,1.4533878545108792e-09,1.4533878545108792,False,,1.1345091532888318e-15,1.1345091532888318e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,39,19.5,0,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,7,0.0,0.0,True,True,5.054516805103049e-10,0.5054516805103049,False,,-1.6653345369377348e-15,-1.6653345369377348e-06,True,True,-4.551914400963142e-14,-4.551914400963142e-05,True,True,-2.886579864025407e-15,-2.886579864025407e-06,True,True,-5.054829887995993e-10,-0.5054829887995993,False,,2.84147705365001e-15,2.84147705365001e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,39,19.5,1,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,4,0.0,0.0,True,True,8.185452315956354e-11,0.08185452315956354,False,,-1.609823385706477e-15,-1.609823385706477e-06,True,True,8.182343691487404e-14,8.182343691487404e-05,True,True,-3.4416913763379853e-15,-3.4416913763379853e-06,True,True,9.335751061101405e-10,0.9335751061101405,False,,3.4139358007223564e-15,3.4139358007223564e-06,True,True,0,True,0,True
4,adaptive_t0_i100ms,39,19.5,2,steady_timeline_boundary_v3,1e-08,0,stable completed-command cumulative plus immutable active-prefix,direct physical pending/active enumeration,True,2,0.0,0.0,True,True,-7.980816008057445e-10,-0.7980816008057445,False,,-1.5681900222830336e-15,-1.5681900222830336e-06,True,True,2.7269853042355408e-14,2.7269853042355408e-05,True,True,-1.1518563880486e-15,-1.1518563880486e-06,True,True,1.4676284215697777e-09,1.4676284215697777,False,,1.1449174941446927e-15,1.1449174941446927e-06,True,True,0,True,0,True
