num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2,work_gb_ssu3
4,layer_once_ttl_5ms,0,33,1056,0,-25.10651791717646,49.36363319310658,49.36363319310658,120.90615448348217,49.36363319310658,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,1,49.36363319310658,199.64096168431752,199.64096168431752,271.1834829746931,78.73480720083535,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,2,199.64096168431752,251.2454233542394,271.1834829746931,342.7260042650687,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,3,271.1834829746931,308.3762369528722,342.7260042650687,414.2685255554443,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,4,342.7260042650687,385.9549723044347,414.2685255554443,485.8110468458199,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,5,414.2685255554443,449.12407020482533,485.8110468458199,557.3535681361955,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,6,485.8110468458199,494.0818033591222,557.3535681361955,628.896089426571,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,7,557.3535681361955,565.2016201692331,628.896089426571,700.4386107169466,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,8,628.896089426571,654.9281589631792,700.4386107169466,771.9811320073222,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,9,700.4386107169466,770.21794707353,771.9811320073222,843.5236532976978,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,10,771.9811320073222,848.484753811812,848.484753811812,920.0272751021876,4.96110051411415,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,11,848.484753811812,892.5612918977495,920.0272751021876,991.5697963925631,0.0,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,12,920.0272751021876,1012.168835843062,1012.168835843062,1083.7113571334376,20.59903945049882,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
4,layer_once_ttl_5ms,0,33,1056,13,1012.168835843062,1109.5996372346635,1109.5996372346635,1181.1421585250391,25.888280101225973,0.0330657958984375,0.0307159423828125,0.0297088623046875,0.0300445556640625
