num_ssu,evaluation,relative_time_s,selection_mode,attempt_index,npu_id,stage,accepted,rejection_reason,target_sum_gbps,npu_capacity_gbps,target_gbps_by_ssu,admission_remaining_before_gbps_by_ssu,admission_remaining_after_gbps_by_ssu,violating_ssu_ids,target_ssu0_gbps,admission_remaining_before_ssu0_gbps,admission_remaining_after_ssu0_gbps,target_ssu1_gbps,admission_remaining_before_ssu1_gbps,admission_remaining_after_ssu1_gbps,target_ssu2_gbps,admission_remaining_before_ssu2_gbps,admission_remaining_after_ssu2_gbps
3,159,2.833844202085211,greedy_overload,28,16,greedy_candidate,False,ssu_admission_capacity_exceeded,28.902245444704477,50.0,"[9.5361591694021,9.739536971593143,9.626549303709231]","[5.499590717454832,0.547682557770024,1.6956123852305973]","[5.499590717454832,0.547682557770024,1.6956123852305973]",0|1|2,9.5361591694021,5.499590717454832,5.499590717454832,9.739536971593143,0.547682557770024,0.547682557770024,9.626549303709231,1.6956123852305973,1.6956123852305973
3,159,2.833844202085211,greedy_overload,29,2,greedy_candidate,False,ssu_admission_capacity_exceeded,46.01939381385223,50.0,"[14.390429335927733,15.949392513986572,15.679571963937928]","[5.499590717454832,0.547682557770024,1.6956123852305973]","[5.499590717454832,0.547682557770024,1.6956123852305973]",0|1|2,14.390429335927733,5.499590717454832,5.499590717454832,15.949392513986572,0.547682557770024,0.547682557770024,15.679571963937928,1.6956123852305973,1.6956123852305973
3,159,2.833844202085211,greedy_overload,30,8,greedy_candidate,False,npu_target_exceeds_capacity,51.30451046594898,50.0,"[17.376256258549805,17.59902877468506,16.32922543271411]","[5.499590717454832,0.547682557770024,1.6956123852305973]","[5.499590717454832,0.547682557770024,1.6956123852305973]",,17.376256258549805,5.499590717454832,5.499590717454832,17.59902877468506,0.547682557770024,0.547682557770024,16.32922543271411,1.6956123852305973,1.6956123852305973
3,159,2.833844202085211,greedy_overload,31,10,greedy_candidate,False,npu_target_exceeds_capacity,51.30451046594898,50.0,"[15.014867587516115,18.111405561796147,18.17823731663672]","[5.499590717454832,0.547682557770024,1.6956123852305973]","[5.499590717454832,0.547682557770024,1.6956123852305973]",,15.014867587516115,5.499590717454832,5.499590717454832,18.111405561796147,0.547682557770024,0.547682557770024,18.17823731663672,1.6956123852305973,1.6956123852305973
3,160,2.933844202085211,greedy_overload,0,1,pinned,True,,1.8887065150078124,50.0,"[0.6220739712128905,0.6276951215551757,0.638937422239746]","[38.0,38.0,38.0]","[37.37792602878711,37.37230487844482,37.36106257776025]",,0.6220739712128905,38.0,37.37792602878711,0.6276951215551757,38.0,37.37230487844482,0.638937422239746,38.0,37.36106257776025
3,160,2.933844202085211,greedy_overload,1,3,pinned,True,,1.8887065150078124,50.0,"[0.6108316705283202,0.625821404774414,0.6520534397050781]","[37.37792602878711,37.37230487844482,37.36106257776025]","[36.76709435825879,36.74648347367041,36.70900913805517]",,0.6108316705283202,37.37792602878711,36.76709435825879,0.625821404774414,37.37230487844482,36.74648347367041,0.6520534397050781,37.36106257776025,36.70900913805517
3,160,2.933844202085211,greedy_overload,2,6,pinned,True,,0.9654508306523436,50.0,"[0.29335839734582514,0.3472798533131103,0.3248125799934082]","[36.76709435825879,36.74648347367041,36.70900913805517]","[36.47373596091296,36.3992036203573,36.38419655806177]",,0.29335839734582514,36.76709435825879,36.47373596091296,0.3472798533131103,36.74648347367041,36.3992036203573,0.3248125799934082,36.70900913805517,36.38419655806177
3,160,2.933844202085211,greedy_overload,3,12,pinned,True,,0.9165073182890624,50.0,"[0.2747400410148925,0.34899410615405274,0.2927731711201172]","[36.47373596091296,36.3992036203573,36.38419655806177]","[36.19899591989807,36.050209514203246,36.09142338694165]",,0.2747400410148925,36.47373596091296,36.19899591989807,0.34899410615405274,36.3992036203573,36.050209514203246,0.2927731711201172,36.38419655806177,36.09142338694165
3,160,2.933844202085211,greedy_overload,4,14,pinned,True,,1.95435258684961,50.0,"[0.5835913974620364,0.7205441355556643,0.6502170538319094]","[36.19899591989807,36.050209514203246,36.09142338694165]","[35.61540452243603,35.32966537864758,35.44120633310974]",,0.5835913974620364,36.19899591989807,35.61540452243603,0.7205441355556643,36.050209514203246,35.32966537864758,0.6502170538319094,36.09142338694165,35.44120633310974
3,160,2.933844202085211,greedy_overload,5,15,pinned,True,,0.96830017659375,50.0,"[0.3112393424765625,0.3353233392158203,0.32173749490136716]","[35.61540452243603,35.32966537864758,35.44120633310974]","[35.30416517995947,34.994342039431764,35.11946883820837]",,0.3112393424765625,35.61540452243603,35.30416517995947,0.3353233392158203,35.32966537864758,34.994342039431764,0.32173749490136716,35.44120633310974,35.11946883820837
3,160,2.933844202085211,greedy_overload,6,18,pinned,True,,1.924714371937501,50.0,"[0.6151776948281253,0.6486774702890628,0.6608592068203129]","[35.30416517995947,34.994342039431764,35.11946883820837]","[34.68898748513134,34.3456645691427,34.45860963138806]",,0.6151776948281253,35.30416517995947,34.68898748513134,0.6486774702890628,34.994342039431764,34.3456645691427,0.6608592068203129,35.11946883820837,34.45860963138806
3,160,2.933844202085211,greedy_overload,7,22,pinned,True,,0.872729480390625,50.0,"[0.2655509109741211,0.2899528865771484,0.3172256828393555]","[34.68898748513134,34.3456645691427,34.45860963138806]","[34.42343657415722,34.05571168256555,34.1413839485487]",,0.2655509109741211,34.68898748513134,34.42343657415722,0.2899528865771484,34.3456645691427,34.05571168256555,0.3172256828393555,34.45860963138806,34.1413839485487
3,160,2.933844202085211,greedy_overload,8,24,pinned,True,,0.96830017659375,50.0,"[0.3056814970751953,0.3482916451523438,0.3143270343662109]","[34.42343657415722,34.05571168256555,34.1413839485487]","[34.11775507708202,33.70742003741321,33.82705691418249]",,0.3056814970751953,34.42343657415722,34.11775507708202,0.3482916451523438,34.05571168256555,33.70742003741321,0.3143270343662109,34.1413839485487,33.82705691418249
3,160,2.933844202085211,greedy_overload,9,25,pinned,True,,0.9590201139492188,50.0,"[0.2934211249801026,0.31990569208044434,0.3456932968886719]","[34.11775507708202,33.70742003741321,33.82705691418249]","[33.824333952101924,33.38751434533276,33.48136361729382]",,0.2934211249801026,34.11775507708202,33.824333952101924,0.31990569208044434,33.70742003741321,33.38751434533276,0.3456932968886719,33.82705691418249,33.48136361729382
3,160,2.933844202085211,greedy_overload,10,26,pinned,True,,0.9654508306523437,50.0,"[0.2753845786900635,0.34599600912341305,0.34407024283886717]","[33.824333952101924,33.38751434533276,33.48136361729382]","[33.54894937341186,33.04151833620935,33.137293374454956]",,0.2753845786900635,33.824333952101924,33.54894937341186,0.34599600912341305,33.38751434533276,33.04151833620935,0.34407024283886717,33.48136361729382,33.137293374454956
3,160,2.933844202085211,greedy_overload,11,29,pinned,True,,0.9308161792617186,50.0,"[0.2965099925874023,0.3284129664733886,0.3058932202009277]","[33.54894937341186,33.04151833620935,33.137293374454956]","[33.252439380824455,32.71310536973596,32.83140015425403]",,0.2965099925874023,33.54894937341186,33.252439380824455,0.3284129664733886,33.04151833620935,32.71310536973596,0.3058932202009277,33.137293374454956,32.83140015425403
3,160,2.933844202085211,greedy_overload,12,30,pinned,True,,0.9590201139492189,50.0,"[0.32060265437255864,0.33175405104638683,0.3066634085302735]","[33.252439380824455,32.71310536973596,32.83140015425403]","[32.9318367264519,32.381351318689575,32.52473674572375]",,0.32060265437255864,33.252439380824455,32.9318367264519,0.33175405104638683,32.71310536973596,32.381351318689575,0.3066634085302735,32.83140015425403,32.52473674572375
3,160,2.933844202085211,greedy_overload,13,28,pinned,True,,0.9654508306523437,50.0,"[0.29207455315612796,0.35241523007189934,0.32096104742431636]","[32.9318367264519,32.381351318689575,32.52473674572375]","[32.63976217329577,32.02893608861768,32.20377569829943]",,0.29207455315612796,32.9318367264519,32.63976217329577,0.35241523007189934,32.381351318689575,32.02893608861768,0.32096104742431636,32.52473674572375,32.20377569829943
3,160,2.933844202085211,greedy_overload,14,13,pinned,True,,3.920390137866212,50.0,"[1.2928422251129152,1.327318017782593,1.3002298949707034]","[32.63976217329577,32.02893608861768,32.20377569829943]","[31.346919948182858,30.701618070835085,30.90354580332873]",,1.2928422251129152,32.63976217329577,31.346919948182858,1.327318017782593,32.02893608861768,30.701618070835085,1.3002298949707034,32.20377569829943,30.90354580332873
3,160,2.933844202085211,greedy_overload,15,0,pinned,True,,7.828005293995606,50.0,"[2.5406683848933103,2.6976208719909667,2.589716037111328]","[31.346919948182858,30.701618070835085,30.90354580332873]","[28.80625156328955,28.003997198844118,28.313829766217403]",,2.5406683848933103,31.346919948182858,28.80625156328955,2.6976208719909667,30.701618070835085,28.003997198844118,2.589716037111328,30.90354580332873,28.313829766217403
3,160,2.933844202085211,greedy_overload,16,5,pinned,True,,3.863993014019532,50.0,"[1.212054412416504,1.3426768177646489,1.309261783838379]","[28.80625156328955,28.003997198844118,28.313829766217403]","[27.594197150873047,26.66132038107947,27.004567982379022]",,1.212054412416504,28.80625156328955,27.594197150873047,1.3426768177646489,28.003997198844118,26.66132038107947,1.309261783838379,28.313829766217403,27.004567982379022
3,160,2.933844202085211,greedy_overload,17,23,pinned,True,,7.57332093060791,50.0,"[2.420492768017822,2.5838389057368163,2.5689892568532717]","[27.594197150873047,26.66132038107947,27.004567982379022]","[25.173704382855224,24.077481475342655,24.43557872552575]",,2.420492768017822,27.594197150873047,25.173704382855224,2.5838389057368163,26.66132038107947,24.077481475342655,2.5689892568532717,27.004567982379022,24.43557872552575
3,160,2.933844202085211,greedy_overload,18,20,pinned,True,,0.96830017659375,50.0,"[0.31247441923242186,0.3452039532626954,0.3106218040986328]","[25.173704382855224,24.077481475342655,24.43557872552575]","[24.8612299636228,23.732277522079958,24.124956921427117]",,0.31247441923242186,25.173704382855224,24.8612299636228,0.3452039532626954,24.077481475342655,23.732277522079958,0.3106218040986328,24.43557872552575,24.124956921427117
3,160,2.933844202085211,greedy_overload,19,4,pinned,True,,3.7955481922617187,50.0,"[1.2365417831088867,1.2776353166865235,1.2813710924663086]","[24.8612299636228,23.732277522079958,24.124956921427117]","[23.624688180513914,22.454642205393434,22.84358582896081]",,1.2365417831088867,24.8612299636228,23.624688180513914,1.2776353166865235,23.732277522079958,22.454642205393434,1.2813710924663086,24.124956921427117,22.84358582896081
3,160,2.933844202085211,greedy_overload,20,19,pinned,True,,0.9513819113906253,50.0,"[0.29273289581250006,0.35981751776953136,0.29883149780859386]","[23.624688180513914,22.454642205393434,22.84358582896081]","[23.331955284701415,22.094824687623902,22.544754331152216]",,0.29273289581250006,23.624688180513914,23.331955284701415,0.35981751776953136,22.454642205393434,22.094824687623902,0.29883149780859386,22.84358582896081,22.544754331152216
3,160,2.933844202085211,greedy_overload,21,7,pinned,True,,1.4577991525195315,50.0,"[0.4555622351623536,0.5770454978723145,0.4251914194848634]","[23.331955284701415,22.094824687623902,22.544754331152216]","[22.87639304953906,21.517779189751586,22.11956291166735]",,0.4555622351623536,23.331955284701415,22.87639304953906,0.5770454978723145,22.094824687623902,21.517779189751586,0.4251914194848634,22.544754331152216,22.11956291166735
3,160,2.933844202085211,greedy_overload,22,21,greedy_candidate,True,,0.9421628036132813,50.0,"[0.2725542396166992,0.3499461841992188,0.31966237979736334]","[22.87639304953906,21.517779189751586,22.11956291166735]","[22.60383880992236,21.167833005552367,21.799900531869987]",,0.2725542396166992,22.87639304953906,22.60383880992236,0.3499461841992188,21.517779189751586,21.167833005552367,0.31966237979736334,22.11956291166735,21.799900531869987
3,160,2.933844202085211,greedy_overload,23,11,greedy_candidate,True,,1.8311259615644535,50.0,"[0.574661870916504,0.574661870916504,0.6818022197314454]","[22.60383880992236,21.167833005552367,21.799900531869987]","[22.029176939005858,20.593171134635863,21.118098312138542]",,0.574661870916504,22.60383880992236,22.029176939005858,0.574661870916504,21.167833005552367,20.593171134635863,0.6818022197314454,21.799900531869987,21.118098312138542
3,160,2.933844202085211,greedy_overload,24,27,greedy_candidate,True,,14.576814350661625,50.0,"[4.271952304108887,5.233956830606691,5.070905215946046]","[22.029176939005858,20.593171134635863,21.118098312138542]","[17.75722463489697,15.359214304029173,16.047193096192498]",,4.271952304108887,22.029176939005858,17.75722463489697,5.233956830606691,20.593171134635863,15.359214304029173,5.070905215946046,21.118098312138542,16.047193096192498
3,160,2.933844202085211,greedy_overload,25,31,greedy_candidate,True,,14.807481482006104,50.0,"[4.4480399363756105,5.1579876786635745,5.201453866966919]","[17.75722463489697,15.359214304029173,16.047193096192498]","[13.30918469852136,10.2012266253656,10.845739229225579]",,4.4480399363756105,17.75722463489697,13.30918469852136,5.1579876786635745,15.359214304029173,10.2012266253656,5.201453866966919,16.047193096192498,10.845739229225579
3,160,2.933844202085211,greedy_overload,26,16,greedy_candidate,True,,28.902245444704477,50.0,"[9.5361591694021,9.739536971593143,9.626549303709231]","[13.30918469852136,10.2012266253656,10.845739229225579]","[3.773025529119259,0.4616896537724564,1.219189925516348]",,9.5361591694021,13.30918469852136,3.773025529119259,9.739536971593143,10.2012266253656,0.4616896537724564,9.626549303709231,10.845739229225579,1.219189925516348
3,160,2.933844202085211,greedy_overload,27,17,greedy_candidate,False,ssu_admission_capacity_exceeded,29.55247218612305,50.0,"[9.279668790691407,10.049765785769534,10.22303760966211]","[3.773025529119259,0.4616896537724564,1.219189925516348]","[3.773025529119259,0.4616896537724564,1.219189925516348]",0|1|2,9.279668790691407,3.773025529119259,3.773025529119259,10.049765785769534,0.4616896537724564,0.4616896537724564,10.22303760966211,1.219189925516348,1.219189925516348
3,160,2.933844202085211,greedy_overload,28,2,greedy_candidate,False,ssu_admission_capacity_exceeded,46.01939381385223,50.0,"[14.390429335927735,15.949392513986572,15.679571963937928]","[3.773025529119259,0.4616896537724564,1.219189925516348]","[3.773025529119259,0.4616896537724564,1.219189925516348]",0|1|2,14.390429335927735,3.773025529119259,3.773025529119259,15.949392513986572,0.4616896537724564,0.4616896537724564,15.679571963937928,1.219189925516348,1.219189925516348
3,160,2.933844202085211,greedy_overload,29,9,greedy_candidate,False,ssu_admission_capacity_exceeded,49.87282717731243,50.0,"[15.129958806600401,17.005976243167602,17.736892127544433]","[3.773025529119259,0.4616896537724564,1.219189925516348]","[3.773025529119259,0.4616896537724564,1.219189925516348]",0|1|2,15.129958806600401,3.773025529119259,3.773025529119259,17.005976243167602,0.4616896537724564,0.4616896537724564,17.736892127544433,1.219189925516348,1.219189925516348
3,160,2.933844202085211,greedy_overload,30,8,greedy_candidate,False,npu_target_exceeds_capacity,51.30451046594898,50.0,"[17.376256258549805,17.59902877468506,16.32922543271411]","[3.773025529119259,0.4616896537724564,1.219189925516348]","[3.773025529119259,0.4616896537724564,1.219189925516348]",,17.376256258549805,3.773025529119259,3.773025529119259,17.59902877468506,0.4616896537724564,0.4616896537724564,16.32922543271411,1.219189925516348,1.219189925516348
3,160,2.933844202085211,greedy_overload,31,10,greedy_candidate,False,npu_target_exceeds_capacity,51.30451046594898,50.0,"[15.014867587516116,18.111405561796147,18.17823731663672]","[3.773025529119259,0.4616896537724564,1.219189925516348]","[3.773025529119259,0.4616896537724564,1.219189925516348]",,15.014867587516116,3.773025529119259,3.773025529119259,18.111405561796147,0.4616896537724564,0.4616896537724564,18.17823731663672,1.219189925516348,1.219189925516348
3,161,3.033844202085211,greedy_overload,0,1,pinned,True,,1.8887065150078124,50.0,"[0.6220739712128905,0.6276951215551757,0.638937422239746]","[38.0,38.0,38.0]","[37.37792602878711,37.37230487844482,37.36106257776025]",,0.6220739712128905,38.0,37.37792602878711,0.6276951215551757,38.0,37.37230487844482,0.638937422239746,38.0,37.36106257776025
3,161,3.033844202085211,greedy_overload,1,3,pinned,True,,1.8887065150078124,50.0,"[0.6108316705283202,0.625821404774414,0.6520534397050781]","[37.37792602878711,37.37230487844482,37.36106257776025]","[36.76709435825879,36.74648347367041,36.70900913805517]",,0.6108316705283202,37.37792602878711,36.76709435825879,0.625821404774414,37.37230487844482,36.74648347367041,0.6520534397050781,37.36106257776025,36.70900913805517
3,161,3.033844202085211,greedy_overload,2,6,pinned,True,,0.9654508306523436,50.0,"[0.29335839734582514,0.3472798533131103,0.3248125799934082]","[36.76709435825879,36.74648347367041,36.70900913805517]","[36.47373596091296,36.3992036203573,36.38419655806177]",,0.29335839734582514,36.76709435825879,36.47373596091296,0.3472798533131103,36.74648347367041,36.3992036203573,0.3248125799934082,36.70900913805517,36.38419655806177
3,161,3.033844202085211,greedy_overload,3,12,pinned,True,,0.9165073182890624,50.0,"[0.2747400410148925,0.34899410615405274,0.29277317112011714]","[36.47373596091296,36.3992036203573,36.38419655806177]","[36.19899591989807,36.050209514203246,36.09142338694165]",,0.2747400410148925,36.47373596091296,36.19899591989807,0.34899410615405274,36.3992036203573,36.050209514203246,0.29277317112011714,36.38419655806177,36.09142338694165
3,161,3.033844202085211,greedy_overload,4,14,pinned,True,,1.9543525868496099,50.0,"[0.5835913974620363,0.7205441355556642,0.6502170538319093]","[36.19899591989807,36.050209514203246,36.09142338694165]","[35.61540452243603,35.32966537864758,35.44120633310974]",,0.5835913974620363,36.19899591989807,35.61540452243603,0.7205441355556642,36.050209514203246,35.32966537864758,0.6502170538319093,36.09142338694165,35.44120633310974
3,161,3.033844202085211,greedy_overload,5,15,pinned,True,,0.96830017659375,50.0,"[0.3112393424765625,0.3353233392158203,0.32173749490136716]","[35.61540452243603,35.32966537864758,35.44120633310974]","[35.30416517995947,34.994342039431764,35.11946883820837]",,0.3112393424765625,35.61540452243603,35.30416517995947,0.3353233392158203,35.32966537864758,34.994342039431764,0.32173749490136716,35.44120633310974,35.11946883820837
3,161,3.033844202085211,greedy_overload,6,18,pinned,True,,1.924714371937501,50.0,"[0.6151776948281253,0.6486774702890628,0.6608592068203129]","[35.30416517995947,34.994342039431764,35.11946883820837]","[34.68898748513134,34.3456645691427,34.45860963138806]",,0.6151776948281253,35.30416517995947,34.68898748513134,0.6486774702890628,34.994342039431764,34.3456645691427,0.6608592068203129,35.11946883820837,34.45860963138806
3,161,3.033844202085211,greedy_overload,7,22,pinned,True,,0.872729480390625,50.0,"[0.2655509109741211,0.2899528865771484,0.3172256828393555]","[34.68898748513134,34.3456645691427,34.45860963138806]","[34.42343657415722,34.05571168256555,34.1413839485487]",,0.2655509109741211,34.68898748513134,34.42343657415722,0.2899528865771484,34.3456645691427,34.05571168256555,0.3172256828393555,34.45860963138806,34.1413839485487
3,161,3.033844202085211,greedy_overload,8,24,pinned,True,,0.96830017659375,50.0,"[0.3056814970751953,0.3482916451523438,0.31432703436621096]","[34.42343657415722,34.05571168256555,34.1413839485487]","[34.11775507708202,33.70742003741321,33.82705691418249]",,0.3056814970751953,34.42343657415722,34.11775507708202,0.3482916451523438,34.05571168256555,33.70742003741321,0.31432703436621096,34.1413839485487,33.82705691418249
3,161,3.033844202085211,greedy_overload,9,25,pinned,True,,0.9590201139492188,50.0,"[0.2934211249801026,0.31990569208044434,0.3456932968886719]","[34.11775507708202,33.70742003741321,33.82705691418249]","[33.824333952101924,33.38751434533276,33.48136361729382]",,0.2934211249801026,34.11775507708202,33.824333952101924,0.31990569208044434,33.70742003741321,33.38751434533276,0.3456932968886719,33.82705691418249,33.48136361729382
3,161,3.033844202085211,greedy_overload,10,26,pinned,True,,0.9654508306523437,50.0,"[0.2753845786900635,0.34599600912341305,0.34407024283886717]","[33.824333952101924,33.38751434533276,33.48136361729382]","[33.54894937341186,33.04151833620935,33.137293374454956]",,0.2753845786900635,33.824333952101924,33.54894937341186,0.34599600912341305,33.38751434533276,33.04151833620935,0.34407024283886717,33.48136361729382,33.137293374454956
3,161,3.033844202085211,greedy_overload,11,29,pinned,True,,0.9308161792617186,50.0,"[0.2965099925874023,0.3284129664733886,0.3058932202009277]","[33.54894937341186,33.04151833620935,33.137293374454956]","[33.252439380824455,32.71310536973596,32.83140015425403]",,0.2965099925874023,33.54894937341186,33.252439380824455,0.3284129664733886,33.04151833620935,32.71310536973596,0.3058932202009277,33.137293374454956,32.83140015425403
3,161,3.033844202085211,greedy_overload,12,30,pinned,True,,0.9590201139492189,50.0,"[0.32060265437255864,0.33175405104638683,0.3066634085302735]","[33.252439380824455,32.71310536973596,32.83140015425403]","[32.9318367264519,32.381351318689575,32.52473674572375]",,0.32060265437255864,33.252439380824455,32.9318367264519,0.33175405104638683,32.71310536973596,32.381351318689575,0.3066634085302735,32.83140015425403,32.52473674572375
3,161,3.033844202085211,greedy_overload,13,28,pinned,True,,0.9654508306523437,50.0,"[0.29207455315612796,0.35241523007189934,0.32096104742431636]","[32.9318367264519,32.381351318689575,32.52473674572375]","[32.63976217329577,32.02893608861768,32.20377569829943]",,0.29207455315612796,32.9318367264519,32.63976217329577,0.35241523007189934,32.381351318689575,32.02893608861768,0.32096104742431636,32.52473674572375,32.20377569829943
3,161,3.033844202085211,greedy_overload,14,13,pinned,True,,3.920390137866212,50.0,"[1.2928422251129152,1.327318017782593,1.3002298949707034]","[32.63976217329577,32.02893608861768,32.20377569829943]","[31.346919948182858,30.701618070835085,30.90354580332873]",,1.2928422251129152,32.63976217329577,31.346919948182858,1.327318017782593,32.02893608861768,30.701618070835085,1.3002298949707034,32.20377569829943,30.90354580332873
3,161,3.033844202085211,greedy_overload,15,5,pinned,True,,3.863993014019532,50.0,"[1.212054412416504,1.3426768177646486,1.309261783838379]","[31.346919948182858,30.701618070835085,30.90354580332873]","[30.134865535766355,29.358941253070437,29.59428401949035]",,1.212054412416504,31.346919948182858,30.134865535766355,1.3426768177646486,30.701618070835085,29.358941253070437,1.309261783838379,30.90354580332873,29.59428401949035
3,161,3.033844202085211,greedy_overload,16,23,pinned,True,,7.57332093060791,50.0,"[2.420492768017822,2.5838389057368163,2.5689892568532713]","[30.134865535766355,29.358941253070437,29.59428401949035]","[27.714372767748532,26.775102347333622,27.025294762637078]",,2.420492768017822,30.134865535766355,27.714372767748532,2.5838389057368163,29.358941253070437,26.775102347333622,2.5689892568532713,29.59428401949035,27.025294762637078
3,161,3.033844202085211,greedy_overload,17,20,pinned,True,,0.96830017659375,50.0,"[0.31247441923242186,0.3452039532626954,0.3106218040986328]","[27.714372767748532,26.775102347333622,27.025294762637078]","[27.40189834851611,26.429898394070925,26.714672958538443]",,0.31247441923242186,27.714372767748532,27.40189834851611,0.3452039532626954,26.775102347333622,26.429898394070925,0.3106218040986328,27.025294762637078,26.714672958538443
3,161,3.033844202085211,greedy_overload,18,4,pinned,True,,3.795548192261719,50.0,"[1.2365417831088867,1.2776353166865235,1.2813710924663089]","[27.40189834851611,26.429898394070925,26.714672958538443]","[26.165356565407222,25.1522630773844,25.433301866072135]",,1.2365417831088867,27.40189834851611,26.165356565407222,1.2776353166865235,26.429898394070925,25.1522630773844,1.2813710924663089,26.714672958538443,25.433301866072135
3,161,3.033844202085211,greedy_overload,19,19,pinned,True,,0.9513819113906253,50.0,"[0.29273289581250006,0.35981751776953136,0.29883149780859386]","[26.165356565407222,25.1522630773844,25.433301866072135]","[25.872623669594724,24.79244555961487,25.134470368263543]",,0.29273289581250006,26.165356565407222,25.872623669594724,0.35981751776953136,25.1522630773844,24.79244555961487,0.29883149780859386,25.433301866072135,25.134470368263543
3,161,3.033844202085211,greedy_overload,20,7,pinned,True,,1.4577991525195315,50.0,"[0.4555622351623536,0.5770454978723146,0.4251914194848634]","[25.872623669594724,24.79244555961487,25.134470368263543]","[25.41706143443237,24.215400061742553,24.709278948778678]",,0.4555622351623536,25.872623669594724,25.41706143443237,0.5770454978723146,24.79244555961487,24.215400061742553,0.4251914194848634,25.134470368263543,24.709278948778678
3,161,3.033844202085211,greedy_overload,21,21,pinned,True,,0.9421628036132812,50.0,"[0.2725542396166992,0.34994618419921875,0.3196623797973633]","[25.41706143443237,24.215400061742553,24.709278948778678]","[25.14450719481567,23.865453877543334,24.389616568981314]",,0.2725542396166992,25.41706143443237,25.14450719481567,0.34994618419921875,24.215400061742553,23.865453877543334,0.3196623797973633,24.709278948778678,24.389616568981314
3,161,3.033844202085211,greedy_overload,22,11,pinned,True,,1.831125961564453,50.0,"[0.5746618709165039,0.5746618709165039,0.6818022197314454]","[25.14450719481567,23.865453877543334,24.389616568981314]","[24.569845323899166,23.29079200662683,23.70781434924987]",,0.5746618709165039,25.14450719481567,24.569845323899166,0.5746618709165039,23.865453877543334,23.29079200662683,0.6818022197314454,24.389616568981314,23.70781434924987
3,161,3.033844202085211,greedy_overload,23,27,pinned,True,,14.576814350661621,50.0,"[4.271952304108887,5.23395683060669,5.070905215946046]","[24.569845323899166,23.29079200662683,23.70781434924987]","[20.29789301979028,18.05683517602014,18.636909133303824]",,4.271952304108887,24.569845323899166,20.29789301979028,5.23395683060669,23.29079200662683,18.05683517602014,5.070905215946046,23.70781434924987,18.636909133303824
3,161,3.033844202085211,greedy_overload,24,31,pinned,True,,14.807481482006104,50.0,"[4.4480399363756105,5.1579876786635745,5.201453866966919]","[20.29789301979028,18.05683517602014,18.636909133303824]","[15.849853083414668,12.898847497356567,13.435455266336906]",,4.4480399363756105,20.29789301979028,15.849853083414668,5.1579876786635745,18.05683517602014,12.898847497356567,5.201453866966919,18.636909133303824,13.435455266336906
3,161,3.033844202085211,greedy_overload,25,0,greedy_candidate,True,,1.7242938972187498,50.0,"[0.5736058327441406,0.5770822317304687,0.5736058327441406]","[15.849853083414668,12.898847497356567,13.435455266336906]","[15.276247250670528,12.321765265626098,12.861849433592765]",,0.5736058327441406,15.849853083414668,15.276247250670528,0.5770822317304687,12.898847497356567,12.321765265626098,0.5736058327441406,13.435455266336906,12.861849433592765
3,161,3.033844202085211,greedy_overload,26,16,greedy_candidate,True,,14.807481482006104,50.0,"[4.375596289203369,5.056566572622437,5.375318620180298]","[15.276247250670528,12.321765265626098,12.861849433592765]","[10.900650961467159,7.265198693003661,7.486530813412466]",,4.375596289203369,15.276247250670528,10.900650961467159,5.056566572622437,12.321765265626098,7.265198693003661,5.375318620180298,12.861849433592765,7.486530813412466
3,161,3.033844202085211,greedy_overload,27,17,greedy_candidate,False,ssu_admission_capacity_exceeded,29.55247218612305,50.0,"[9.279668790691407,10.049765785769534,10.22303760966211]","[10.900650961467159,7.265198693003661,7.486530813412466]","[10.900650961467159,7.265198693003661,7.486530813412466]",1|2,9.279668790691407,10.900650961467159,10.900650961467159,10.049765785769534,7.265198693003661,7.265198693003661,10.22303760966211,7.486530813412466,7.486530813412466
