num_ssu,case,case_label,block,relative_start_s,relative_end_s,npu_id,compute_ms,io_barrier_ms,other_ms,duration_ms,compute_fraction,io_barrier_fraction,other_fraction,includes_carry_in_at_measurement_start,exact_microbatch_interval_intersection
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,21,90.51616691790332,409.4838330820967,0.0,500.0,0.18103233383580664,0.8189676661641934,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,22,408.38322986644016,91.61677013355984,0.0,500.0,0.8167664597328803,0.1832335402671197,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,23,348.47518636327186,151.52481363672814,0.0,500.0,0.6969503727265437,0.3030496272734563,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,24,293.3073848152271,206.69261518477288,0.0,500.0,0.5866147696304542,0.4133852303695458,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,25,380.8497393247926,119.15026067520739,0.0,500.0,0.7616994786495852,0.2383005213504148,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,26,387.1728387763105,112.82716122368947,0.0,500.0,0.7743456775526211,0.22565432244737896,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,27,293.87586614267457,206.12413385732543,0.0,500.0,0.5877517322853492,0.41224826771465084,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,28,373.0673128358321,126.93268716416787,0.0,500.0,0.7461346256716642,0.2538653743283357,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,29,100.78129085128603,399.21870914871397,0.0,500.0,0.20156258170257207,0.798437418297428,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,30,248.57590196210003,251.42409803789997,0.0,500.0,0.49715180392420005,0.5028481960757999,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,31,421.2405352887181,78.75946471128191,0.0,500.0,0.8424810705774362,0.15751892942256382,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,0,202.8360940357179,297.1639059642821,0.0,500.0,0.4056721880714358,0.5943278119285642,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,1,346.93964978622535,153.06035021377465,0.0,500.0,0.6938792995724506,0.3061207004275493,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,2,325.5748936488162,174.42510635118379,0.0,500.0,0.6511497872976324,0.34885021270236755,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,3,346.90508011445127,153.09491988554873,0.0,500.0,0.6938101602289025,0.3061898397710975,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,4,331.58855851902445,168.41144148097555,0.0,500.0,0.6631771170380489,0.3368228829619511,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,5,294.97610080538834,205.02389919461166,0.0,500.0,0.5899522016107767,0.41004779838922334,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,6,297.18742534238845,202.81257465761155,0.0,500.0,0.5943748506847769,0.4056251493152231,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,7,335.71069160988554,164.28930839011446,0.0,500.0,0.6714213832197711,0.3285786167802289,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,8,301.7841125089126,198.21588749108741,0.0,500.0,0.6035682250178251,0.39643177498217486,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,9,378.2345114343698,121.76548856563022,0.0,500.0,0.7564690228687395,0.24353097713126043,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,10,305.7042422253908,194.29575777460923,0.0,500.0,0.6114084844507816,0.38859151554921845,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,11,368.17110967255576,131.82889032744424,0.0,500.0,0.7363422193451116,0.2636577806548885,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,12,361.36607115343395,138.63392884656605,0.0,500.0,0.7227321423068679,0.2772678576931321,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,13,290.85687735347346,209.14312264652654,0.0,500.0,0.581713754706947,0.4182862452930531,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,14,202.74555137768948,297.2544486223105,0.0,500.0,0.405491102755379,0.5945088972446211,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,15,272.7385299395082,227.26147006049177,0.0,500.0,0.5454770598790164,0.45452294012098354,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,16,302.84067169214904,197.15932830785096,0.0,500.0,0.6056813433842981,0.3943186566157019,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,17,295.46158527690204,204.53841472309796,0.0,500.0,0.5909231705538041,0.4090768294461959,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,18,292.952722475613,207.04727752438703,0.0,500.0,0.585905444951226,0.41409455504877407,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,19,301.2828607893989,198.7171392106011,0.0,500.0,0.6025657215787978,0.39743427842120216,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,20,290.2551647316068,209.74483526839322,0.0,500.0,0.5805103294632136,0.41948967053678643,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,21,122.02321482533262,377.9767851746674,0.0,500.0,0.24404642965066523,0.7559535703493347,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,22,383.22852684048485,116.77147315951515,0.0,500.0,0.7664570536809697,0.2335429463190303,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,23,347.54438246039354,152.45561753960646,0.0,500.0,0.6950887649207871,0.3049112350792129,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,24,293.08155034628726,206.91844965371274,0.0,500.0,0.5861631006925745,0.4138368993074255,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,25,363.2888622940409,136.71113770595912,0.0,500.0,0.7265777245880818,0.2734222754119182,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,26,382.9593954675729,117.0406045324271,0.0,500.0,0.7659187909351458,0.2340812090648542,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,27,383.28733289984666,116.71266710015334,0.0,500.0,0.7665746657996934,0.23342533420030667,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,28,366.15030009158,133.84969990842,0.0,500.0,0.73230060018316,0.26769939981684,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,29,303.73049622442704,196.26950377557296,0.0,500.0,0.6074609924488541,0.3925390075511459,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,30,300.28342621096454,199.71657378903546,0.0,500.0,0.6005668524219291,0.3994331475780709,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,0.5,1.0,31,371.74722724706226,128.25277275293774,0.0,500.0,0.7434944544941245,0.2565055455058755,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,0,313.4374404508071,186.56255954919288,0.0,500.0,0.6268748809016143,0.37312511909838575,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,1,326.31609988419405,173.68390011580595,0.0,500.0,0.652632199768388,0.3473678002316119,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,2,189.68738224746266,310.31261775253734,0.0,500.0,0.37937476449492535,0.6206252355050746,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,3,367.3484382806382,132.65156171936178,0.0,500.0,0.7346968765612765,0.2653031234387236,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,4,350.54155372731657,149.45844627268343,0.0,500.0,0.7010831074546331,0.29891689254536685,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,5,302.6905543643752,197.3094456356248,0.0,500.0,0.6053811087287504,0.3946188912712496,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,6,328.11199957873396,171.88800042126604,0.0,500.0,0.6562239991574679,0.34377600084253207,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,7,337.7157912516086,162.2842087483914,0.0,500.0,0.6754315825032172,0.3245684174967828,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,8,339.9232341847437,160.0767658152563,0.0,500.0,0.6798464683694874,0.3201535316305126,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,9,305.3970236740206,194.6029763259794,0.0,500.0,0.6107940473480412,0.3892059526519588,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,10,143.61635892952836,356.38364107047164,0.0,500.0,0.28723271785905674,0.7127672821409433,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,11,282.6715765588815,217.3284234411185,0.0,500.0,0.565343153117763,0.434656846882237,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,12,329.28069261610653,170.71930738389347,0.0,500.0,0.6585613852322131,0.3414386147677869,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,13,349.5294374350451,150.4705625649549,0.0,500.0,0.6990588748700902,0.3009411251299098,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,14,320.0870130484691,179.9129869515309,0.0,500.0,0.6401740260969382,0.3598259739030618,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,15,303.41961597758564,196.58038402241436,0.0,500.0,0.6068392319551713,0.39316076804482875,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,16,302.8828534147942,197.11714658520577,0.0,500.0,0.6057657068295884,0.39423429317041153,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,17,274.08717105622054,225.91282894377946,0.0,500.0,0.5481743421124411,0.4518256578875589,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,18,143.68125886761482,356.3187411323852,0.0,500.0,0.28736251773522964,0.7126374822647704,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,19,217.21975765666684,282.78024234333316,0.0,500.0,0.4344395153133337,0.5655604846866663,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,20,279.78827612910754,220.21172387089246,0.0,500.0,0.5595765522582151,0.44042344774178493,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,21,278.7383281012062,221.2616718987938,0.0,500.0,0.5574766562024124,0.44252334379758756,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,22,323.07623424306985,176.92376575693015,0.0,500.0,0.6461524684861397,0.3538475315138603,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,23,322.61823776825986,177.38176223174014,0.0,500.0,0.6452364755365197,0.3547635244634803,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,24,318.8408764860833,181.1591235139167,0.0,500.0,0.6376817529721666,0.36231824702783344,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,25,279.05197560706256,220.94802439293744,0.0,500.0,0.5581039512141251,0.4418960487858749,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,26,286.1240286789034,213.87597132109659,0.0,500.0,0.5722480573578068,0.4277519426421932,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,27,282.7387794330498,217.26122056695021,0.0,500.0,0.5654775588660995,0.43452244113390043,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,28,313.45829408594363,186.54170591405637,0.0,500.0,0.6269165881718872,0.3730834118281127,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,29,287.81237765534024,212.18762234465976,0.0,500.0,0.5756247553106805,0.42437524468931953,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,30,375.68864668158494,124.31135331841506,0.0,500.0,0.7513772933631698,0.24862270663683012,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,1.0,1.5,31,282.6715765588815,217.3284234411185,0.0,500.0,0.565343153117763,0.434656846882237,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,0,313.4374404508071,186.56255954919288,0.0,500.0,0.6268748809016143,0.37312511909838575,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,1,216.94446936566965,283.05553063433035,0.0,500.0,0.43388893873133927,0.5661110612686607,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,2,333.50727699563686,166.49272300436314,0.0,500.0,0.6670145539912737,0.33298544600872626,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,3,350.55513227728807,149.44486772271193,0.0,500.0,0.7011102645545761,0.29888973544542385,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,4,47.43642331279625,452.56357668720375,0.0,500.0,0.0948728466255925,0.9051271533744075,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,5,323.08505259696904,176.91494740303096,0.0,500.0,0.646170105193938,0.3538298948060619,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,6,218.85563264283337,281.14436735716663,0.0,500.0,0.43771126528566673,0.5622887347143333,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,7,379.03961580225223,120.96038419774777,0.0,500.0,0.7580792316045044,0.24192076839549553,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,8,369.87803530899873,130.12196469100127,0.0,500.0,0.7397560706179974,0.2602439293820025,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,9,365.2545816025777,134.74541839742233,0.0,500.0,0.7305091632051554,0.26949083679484465,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,10,188.5921727491841,311.4078272508159,0.0,500.0,0.3771843454983682,0.6228156545016318,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,11,386.4704019150777,113.52959808492233,0.0,500.0,0.7729408038301554,0.22705919616984466,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,12,361.5953746229425,138.40462537705753,0.0,500.0,0.7231907492458849,0.27680925075411505,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,13,329.55385527269755,170.44614472730245,0.0,500.0,0.6591077105453951,0.3408922894546049,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,14,376.34314478503074,123.65685521496926,0.0,500.0,0.7526862895700615,0.24731371042993852,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,15,367.92411624687156,132.07588375312844,0.0,500.0,0.7358482324937431,0.26415176750625685,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,16,313.9921397663966,186.00786023360342,0.0,500.0,0.6279842795327931,0.3720157204672068,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,17,328.6520220136954,171.3479779863046,0.0,500.0,0.6573040440273907,0.3426959559726092,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,18,281.44564773932507,218.55435226067493,0.0,500.0,0.5628912954786501,0.43710870452134987,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,19,414.47165568608034,85.52834431391966,0.0,500.0,0.8289433113721607,0.17105668862783932,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,20,341.81453377958314,158.18546622041686,0.0,500.0,0.6836290675591663,0.3163709324408337,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,21,338.1175457111931,161.8824542888069,0.0,500.0,0.6762350914223861,0.3237649085776138,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,22,292.448215903285,207.55178409671498,0.0,500.0,0.58489643180657,0.41510356819343,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,23,364.8616371331773,135.13836286682272,0.0,500.0,0.7297232742663545,0.2702767257336454,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,24,315.6719372338921,184.3280627661079,0.0,500.0,0.6313438744677842,0.36865612553221583,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,25,382.56946184020853,117.43053815979147,0.0,500.0,0.765138923680417,0.23486107631958295,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,26,380.0208932480855,119.97910675191451,0.0,500.0,0.7600417864961709,0.23995821350382904,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,27,369.19870222357713,130.80129777642287,0.0,500.0,0.7383974044471543,0.26160259555284576,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,28,351.97108328260947,148.02891671739053,0.0,500.0,0.7039421665652189,0.29605783343478104,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,29,382.6829330115652,117.31706698843482,0.0,500.0,0.7653658660231304,0.23463413397686964,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,30,364.1147194085679,135.8852805914321,0.0,500.0,0.7282294388171359,0.2717705611828642,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,1.5,2.0,31,388.9377481064839,111.06225189351608,0.0,500.0,0.7778754962129678,0.22212450378703216,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,0,333.1959330630543,166.80406693694567,0.0,500.0,0.6663918661261087,0.3336081338738913,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,1,350.9587491529601,149.04125084703992,0.0,500.0,0.7019174983059202,0.29808250169407985,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,2,452.68535973260987,47.31464026739013,0.0,500.0,0.9053707194652197,0.09462928053478026,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,3,394.30377267907534,105.69622732092466,0.0,500.0,0.7886075453581507,0.21139245464184933,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,4,283.19165213100496,216.80834786899504,0.0,500.0,0.5663833042620099,0.4336166957379901,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,5,266.90966697968724,233.09033302031276,0.0,500.0,0.5338193339593745,0.4661806660406255,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,6,433.39867939036594,66.60132060963406,0.0,500.0,0.8667973587807318,0.13320264121926811,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,7,440.99857111636084,59.001428883639164,0.0,500.0,0.8819971422327216,0.11800285776727833,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,8,442.6221345052145,57.37786549478551,0.0,500.0,0.885244269010429,0.11475573098957102,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,9,367.92375670352703,132.07624329647297,0.0,500.0,0.7358475134070541,0.26415248659294593,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,10,443.9445638344587,56.05543616554132,0.0,500.0,0.8878891276689174,0.11211087233108265,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,11,433.2068887641035,66.7931112358965,0.0,500.0,0.866413777528207,0.133586222471793,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,12,366.91008066383256,133.08991933616744,0.0,500.0,0.7338201613276651,0.26617983867233486,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,13,329.47010679002415,170.52989320997585,0.0,500.0,0.6589402135800483,0.3410597864199517,0.0,True,True
3,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,2.0,2.5,14,363.253529884154,136.74647011584602,0.0,500.0,0.726507059768308,0.27349294023169207,0.0,True,True
