num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,16,17,560,0,-1.6234108488824859,45.83523783275814,45.83523783275814,113.89142398559125,45.83523783275814,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,1,45.83523783275814,121.4795402009222,121.4795402009222,189.5357263537553,7.588116215330956,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,2,121.4795402009222,204.6349814851019,204.6349814851019,272.691167637935,15.099255131346581,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,3,204.6349814851019,307.06761393139095,307.06761393139095,375.12380008422406,34.376446293455956,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,4,307.06761393139095,407.1252158601019,407.1252158601019,475.181402012935,32.00141577587783,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,5,407.1252158601019,525.1235297639105,525.1235297639105,593.1797159167436,49.94212775097549,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,6,525.1235297639105,646.2165168244574,646.2165168244574,714.2727029772905,53.03680090771377,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,7,646.2165168244574,766.4891532380316,766.4891532380316,834.5453393908647,52.21645026074111,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,8,766.4891532380316,875.2328208405706,875.2328208405706,943.2890069934037,40.687481449705956,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,9,875.2328208405706,987.6061728913519,987.6061728913519,1055.662359044185,44.31716589794814,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,10,987.6061728913519,1098.1499961335394,1098.1499961335394,1166.2061822863725,42.48763708935439,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,11,1098.1499961335394,1211.4171317536566,1211.4171317536566,1279.4733179064897,45.21094946728408,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,12,1211.4171317536566,1326.8285087067816,1326.8285087067816,1394.8846948596147,47.35519080029189,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,13,1326.8285087067816,1431.2501243073675,1431.2501243073675,1499.3063104602006,36.36542944775283,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,14,1431.2501243073675,1538.527231546137,1538.527231546137,1606.5834176989702,39.220921085936425,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,17,560,15,1538.527231546137,1644.6210196931097,1644.6210196931097,1712.6772058459428,38.03760199413955,0.0820770263671875,0.0901336669921875,0.082916259765625
3,adaptive_t0_i100ms,16,18,592,0,-68.0561861528331,-33.40843529834092,0.0,2.1846589028464223,0.0,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,1,0.0,22.60200171337783,22.60200171337783,24.786660616224253,20.41734281053141,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,2,22.60200171337783,42.90935187206924,42.90935187206924,45.09401077491566,18.122691255844984,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,3,42.90935187206924,61.3515058027333,61.3515058027333,63.53616470557972,16.25749502781764,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,4,61.3515058027333,66.39529852734267,66.39529852734267,68.5799574301891,2.8591338217629527,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,5,66.39529852734267,69.84035162792861,69.84035162792861,72.02501053077503,1.2603941977395152,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,6,69.84035162792861,73.32317023144424,73.32317023144424,75.50782913429066,1.2981597006692027,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,7,73.32317023144424,76.83536200390517,76.83536200390517,79.0200209067516,1.3275328696145152,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,8,76.83536200390517,80.36433844433486,80.36433844433486,82.54899734718128,1.3443175375832652,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,9,80.36433844433486,83.89331488476455,83.89331488476455,86.07797378761097,1.3443175375832652,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,10,83.89331488476455,87.33836798535049,87.33836798535049,89.52302688819691,1.2603941977395152,0.03440856933593751,0.03742980957031251,0.03541564941406251
3,adaptive_t0_i100ms,16,18,592,11,87.33836798535049,90.90720801220596,90.90720801220596,93.09186691505238,1.3841811240090465,0.03440856933593751,0.03742980957031251,0.03541564941406251
