num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2,work_gb_ssu3
4,adaptive_t0_i100ms,8,19,616,0,-62.68748809016142,-56.83185852144379,0.0,82.27992809787429,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,1,0.0,11.40626073281237,82.27992809787429,164.55985619574858,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,2,82.27992809787429,89.8923069076518,164.55985619574858,246.83978429362287,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,3,164.55985619574858,178.56346104807017,246.83978429362287,329.11971239149716,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,4,246.83978429362287,288.9541241950428,329.11971239149716,411.39964048937145,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,5,329.11971239149716,402.5527570075428,411.39964048937145,493.67956858724574,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,6,411.39964048937145,522.1246335334217,522.1246335334217,604.404561631296,28.44506494617599,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,7,522.1246335334217,591.3488004035389,604.404561631296,686.6844897291703,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,8,604.404561631296,714.2545316047108,714.2545316047108,796.5344597025851,27.570041875540483,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,9,714.2545316047108,793.6376187629139,796.5344597025851,878.8143878004594,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,10,796.5344597025851,913.6941525763905,913.6941525763905,995.9740806742648,34.87976477593111,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,11,913.6941525763905,1026.0821912116444,1026.0821912116444,1108.3621193095187,30.108110537379616,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,12,1026.0821912116444,1156.18854497141,1156.18854497141,1238.4684730692843,47.826425661891335,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,13,1156.18854497141,1206.208953601781,1238.4684730692843,1320.7484011671586,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,14,1238.4684730692843,1315.9429166144764,1320.7484011671586,1403.0283292650329,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,19,616,15,1320.7484011671586,1374.613723499242,1403.0283292650329,1485.3082573629072,0.0,0.039276123046875,0.0381011962890625,0.0327301025390625,0.034912109375
4,adaptive_t0_i100ms,8,20,648,0,-82.27992809787429,-63.03866533339169,0.0,1.9589551474236941,0.0,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,1,0.0,13.986175975202059,13.986175975202059,15.945131122625753,12.027220827778365,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,2,13.986175975202059,28.177612742780184,28.177612742780184,30.136567890203878,12.23248162015443,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,3,28.177612742780184,41.920059642194246,41.920059642194246,43.87901478961794,11.783491751990368,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,4,41.920059642194246,55.683487376569246,55.683487376569246,57.64244252399294,11.804472586951306,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,5,55.683487376569246,69.44271894395206,69.44271894395206,71.40167409137575,11.800276419959118,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,6,69.44271894395206,83.17257734238956,83.17257734238956,85.13153248981325,11.770903251013806,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,7,83.17257734238956,96.87725873887393,96.87725873887393,98.83621388629763,11.74572624906068,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,8,96.87725873887393,110.62809797227237,110.62809797227237,112.58705311969607,11.791884085974743,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,9,110.62809797227237,123.95092817246768,123.95092817246768,125.90988331989138,11.363875052771618,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,10,123.95092817246768,140.2614292711005,140.2614292711005,142.2203844185242,14.351545951209118,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,11,140.2614292711005,157.78881879746768,157.78881879746768,159.74777394489138,15.568434378943493,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,12,157.78881879746768,174.97631879746768,174.97631879746768,176.93527394489138,15.228544852576306,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,13,174.97631879746768,191.07281537949893,191.07281537949893,193.03177052692263,14.137541434607556,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,14,191.07281537949893,206.87138410508487,206.87138410508487,208.83033925250857,13.839613578162243,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,20,648,15,206.87138410508487,223.009842357038,223.009842357038,224.9687975044617,14.17950310452943,0.05438232421875,0.0469970703125,0.0448150634765625,0.04708099365234375
4,adaptive_t0_i100ms,8,21,680,0,-1.9589551474236941,10.914885184607556,10.914885184607556,13.377156812146495,10.914885184607556,0.076202392578125,0.0619354248046875,0.0589141845703125,0.06067657470703125
