num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,baseline,16,17,560,0,-1.6234108488824859,38.9661124665472,38.9661124665472,107.02229861938031,38.9661124665472,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,1,38.9661124665472,82.73213419506283,107.02229861938031,175.07848477221341,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,2,107.02229861938031,145.40188822338314,175.07848477221341,243.13467092504652,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,3,175.07848477221341,212.88044962475033,243.13467092504652,311.1908570778796,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,4,243.13467092504652,281.1353019196722,311.1908570778796,379.24704323071273,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,5,311.1908570778796,347.0717719514105,379.24704323071273,447.30322938354584,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,6,379.24704323071273,415.80079111644955,447.30322938354584,515.359415536379,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,7,447.30322938354584,483.128290506098,515.359415536379,583.415601689212,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,8,515.359415536379,549.9060920197699,583.415601689212,651.4717878420452,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,9,583.415601689212,616.3733771760199,651.4717878420452,719.5279739948783,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,10,651.4717878420452,685.1695350129339,719.5279739948783,787.5841601477114,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
3,baseline,16,17,560,11,719.5279739948783,752.8621009309027,787.5841601477114,855.6403463005445,0.0,0.0820770263671875,0.0901336669921875,0.082916259765625
