num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,layer_once_ttl_5ms,0,28,896,0,-39.330261341012374,-33.95363543473104,0.0,2.4622716275389394,0.0,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,1,0.0,5.50732311307911,5.50732311307911,7.969594740618049,3.0450514855401707,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,2,5.50732311307911,11.162614738545017,11.162614738545017,13.624886366083956,3.1930199979269673,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,3,11.162614738545017,18.11314574440439,18.11314574440439,20.57541737194333,4.488259378320436,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,4,18.11314574440439,25.22984496315439,25.22984496315439,27.69211659069333,4.654427591211061,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,5,25.22984496315439,38.248970766440834,38.248970766440834,40.711242393979774,10.556854175747503,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,6,38.248970766440834,50.71316710670908,50.71316710670908,53.17543873424802,10.001924712729306,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,7,50.71316710670908,67.29641905983408,67.29641905983408,69.75869068737302,14.12098032558606,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,8,67.29641905983408,78.29037657936533,78.29037657936533,80.75264820690427,8.53168589199231,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,9,78.29037657936533,87.65202513893564,87.65202513893564,90.11429676647458,6.899376932031373,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,10,87.65202513893564,101.53714171608408,101.53714171608408,103.99941334362302,11.422844949609498,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,11,101.53714171608408,109.37977782448252,109.37977782448252,111.84204945202146,5.380364480859498,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,12,109.37977782448252,119.67297545631845,119.67297545631845,122.1352470838574,7.830926004296998,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,13,119.67297545631845,126.20692517317912,126.20692517317912,128.66919680071805,4.071678089321722,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,14,126.20692517317912,134.92604247292002,134.92604247292002,137.38831410045896,6.256845672201962,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,28,896,15,134.92604247292002,140.7754992600294,140.7754992600294,143.23777088756833,3.3871851595704356,0.07964324951171875,0.085601806640625,0.0924835205078125
3,layer_once_ttl_5ms,0,29,928,0,-2.4622716275389394,83.53449242037641,83.53449242037641,146.22198051053783,83.53449242037641,0.0738525390625,0.0844268798828125,0.0753631591796875
3,layer_once_ttl_5ms,0,29,928,1,83.53449242037641,178.85042564791547,178.85042564791547,241.5379137380769,32.62844513737764,0.0738525390625,0.0844268798828125,0.0753631591796875
3,layer_once_ttl_5ms,0,29,928,2,178.85042564791547,329.8096312753569,329.8096312753569,392.4971193655183,88.27171753727998,0.0738525390625,0.0844268798828125,0.0753631591796875
3,layer_once_ttl_5ms,0,29,928,3,329.8096312753569,390.66244499606,392.4971193655183,455.1846074556797,0.0,0.0738525390625,0.0844268798828125,0.0753631591796875
