num_ssu,npu_id,sequence,profile_id,profile_name,category,ideal_ttft_ms,baseline_request_id,baseline_admission_relative_s,baseline_completion_relative_s,baseline_ttft_ms,baseline_io_barrier_ms,baseline_slo_alpha1p5,baseline_slo_alpha2,baseline_barrier_delta_vs_baseline_ms,layer_once_ttl_5ms_request_id,layer_once_ttl_5ms_admission_relative_s,layer_once_ttl_5ms_completion_relative_s,layer_once_ttl_5ms_ttft_ms,layer_once_ttl_5ms_io_barrier_ms,layer_once_ttl_5ms_slo_alpha1p5,layer_once_ttl_5ms_slo_alpha2,layer_once_ttl_5ms_barrier_delta_vs_baseline_ms,adaptive_t0_i100ms_request_id,adaptive_t0_i100ms_admission_relative_s,adaptive_t0_i100ms_completion_relative_s,adaptive_t0_i100ms_ttft_ms,adaptive_t0_i100ms_io_barrier_ms,adaptive_t0_i100ms_slo_alpha1p5,adaptive_t0_i100ms_slo_alpha2,adaptive_t0_i100ms_barrier_delta_vs_baseline_ms,selection_rule,absolute_barrier_delta_target_median_ms,absolute_barrier_delta_distance_from_median_ms,matched_cohort_evidence_only,full_request_lifecycle_inside_64s_timeline_all_policies
3,13,46,"144,256","seq_len_k=144,nql=256",LS,107.1216018259477,1485,24.705899412731096,25.255182655096135,549.2832423650398,442.1616405391105,False,False,0.0,1485,28.894333406608283,29.020118536220938,125.78512961265369,18.663527786724444,True,True,-423.4981127523861,1485,26.779609240583806,27.014028896523065,234.41965593925852,127.29805411332927,False,False,-314.86358642578125,"among requests common to all three policies, choose abs(baseline-to-Adaptive IO-barrier delta) closest to the SSU-specific median; ties by npu_id then sequence",314.86358642578125,0.0,True,True
4,16,114,"144,64","seq_len_k=144,nql=64",LS,31.34328235876592,3664,56.63588171773064,57.03501280420931,399.13108647866466,367.78780411994376,False,False,0.0,3664,59.367769594417524,59.43060055371207,62.8309592945443,31.4876769358234,False,False,-336.30012718412036,3664,57.283165322044134,57.82209800611802,538.9326840738795,507.5894017151586,False,False,139.80159759521484,"among requests common to all three policies, choose abs(baseline-to-Adaptive IO-barrier delta) closest to the SSU-specific median; ties by npu_id then sequence",139.70088958740234,0.1007080078125,True,True
5,11,80,"112,64","seq_len_k=112,nql=64",LS,25.97457358213019,2571,28.61649225829135,28.84581398547603,229.32172718468064,203.34715360250266,False,False,0.0,2571,28.99974672627395,29.048175316868953,48.42859059500188,22.454017012823897,False,True,-180.89313658967876,2571,28.360533275655886,28.552836847902064,192.3035722461791,166.32899866400112,False,False,-37.01815493850154,"among requests common to all three policies, choose abs(baseline-to-Adaptive IO-barrier delta) closest to the SSU-specific median; ties by npu_id then sequence",37.01815493850154,0.0,True,True
