num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2,work_gb_ssu3,work_gb_ssu4
5,baseline,8,19,616,0,-62.68748809016142,-59.78280129816994,0.0,82.27992809787429,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,1,0.0,5.512404415643687,82.27992809787429,164.55985619574858,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,2,82.27992809787429,86.32696496831159,164.55985619574858,246.83978429362287,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,3,164.55985619574858,167.46444298774077,246.83978429362287,329.11971239149716,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,4,246.83978429362287,250.08827608032152,329.11971239149716,411.39964048937145,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,5,329.11971239149716,333.4642881624004,411.39964048937145,493.67956858724574,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,6,411.39964048937145,417.759110391622,493.67956858724574,575.95949668512,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,7,493.67956858724574,497.4110943833639,575.95949668512,658.2394247829943,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,8,575.95949668512,580.1947739742827,658.2394247829943,740.5193528808686,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,9,658.2394247829943,661.1440115749865,740.5193528808686,822.7992809787429,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,10,740.5193528808686,744.1509779900643,822.7992809787429,905.0792090766172,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,11,822.7992809787429,827.5659864697627,905.0792090766172,987.3591371744915,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,12,905.0792090766172,910.7979769023641,987.3591371744915,1069.6390652723658,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,13,987.3591371744915,993.0470461162313,1069.6390652723658,1151.91899337024,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,14,1069.6390652723658,1079.0655125224785,1151.91899337024,1234.1989214681143,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,19,616,15,1151.91899337024,1162.308673313497,1234.1989214681143,1316.4788495659886,0.0,0.0322265625,0.0293731689453125,0.0255126953125,0.0276947021484375,0.03021240234375
5,baseline,8,20,648,0,-82.27992809787429,-76.55451463139798,0.0,1.9589551474236941,0.0,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,1,0.0,9.715721794380443,9.715721794380443,11.674676941804137,7.7567666469567484,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,2,9.715721794380443,19.419357963814036,19.419357963814036,21.37831311123773,7.7446810220099,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,3,19.419357963814036,32.401039787544505,32.401039787544505,34.3599949349682,11.022726676306775,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,4,32.401039787544505,43.82344557368015,43.82344557368015,45.78240072110384,9.463450638711947,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,5,43.82344557368015,55.68305272699763,55.68305272699763,57.642007874421324,9.90065200589379,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,6,55.68305272699763,68.67986036860202,68.67986036860202,70.63881551602572,11.037852494180697,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,7,68.67986036860202,85.14014501215388,85.14014501215388,87.09910015957757,14.501329496128164,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,8,85.14014501215388,102.1703083666489,102.1703083666489,104.12926351407259,15.071208207071322,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,9,102.1703083666489,117.67554540277888,117.67554540277888,119.63450055020257,13.54628188870629,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,10,117.67554540277888,131.64668340326716,131.64668340326716,133.60563855069086,12.012182853064587,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,11,131.64668340326716,145.1415760668442,145.1415760668442,147.1005312142679,11.535937516153353,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,12,145.1415760668442,161.10041875482966,161.10041875482966,163.05937390225336,13.999887540561758,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,13,161.10041875482966,175.7568104418442,175.7568104418442,177.7157655892679,12.697436539590853,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,14,175.7568104418442,191.56377150141452,191.56377150141452,193.52272664883822,13.848005912146618,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,20,648,15,191.56377150141452,208.66734816157077,208.66734816157077,210.62630330899447,15.144621512732556,0.045654296875,0.0357513427734375,0.0335693359375,0.0354156494140625,0.04288482666015625
5,baseline,8,21,680,0,-1.9589551474236941,14.53198113187318,14.53198113187318,16.99425275941212,14.53198113187318,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,1,14.53198113187318,31.744658133826306,31.744658133826306,34.206929761365245,14.750405374414186,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,2,31.744658133826306,46.88023247464662,46.88023247464662,49.34250410218556,12.673302713281373,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,3,46.88023247464662,56.74961724027162,56.74961724027162,59.21188886781056,7.407113138086061,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,4,56.74961724027162,68.76324333890443,68.76324333890443,71.22551496644337,9.551354471093873,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,5,68.76324333890443,83.99952568753724,83.99952568753724,86.46179731507618,12.774010721093873,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,6,83.99952568753724,94.47735466702943,94.47735466702943,96.93962629456837,8.015557351953248,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,7,94.47735466702943,108.20301689847474,108.20301689847474,110.66528852601368,11.263390603906373,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,8,108.20301689847474,121.99581780179506,121.99581780179506,124.458089429334,11.330529275781373,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,9,121.99581780179506,132.49462761624818,132.49462761624818,134.95689924378712,8.036538186914186,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
5,baseline,8,21,680,10,132.49462761624818,143.69000115140443,143.69000115140443,146.15227277894337,8.73310190761731,0.0631103515625,0.0485076904296875,0.0469970703125,0.05010223388671875,0.04901123046875
