num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,baseline,8,19,616,0,-62.68748809016142,-33.6768419132859,0.0,82.27992809787429,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,1,0.0,25.226852239546133,82.27992809787429,164.55985619574858,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,2,82.27992809787429,107.83679181474145,164.55985619574858,246.83978429362287,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,3,164.55985619574858,197.07038098710473,246.83978429362287,329.11971239149716,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,4,246.83978429362287,280.2551954402297,329.11971239149716,411.39964048937145,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,5,329.11971239149716,362.16227704423363,411.39964048937145,493.67956858724574,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,6,411.39964048937145,441.3292616023391,493.67956858724574,575.95949668512,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,7,493.67956858724574,532.2853773249954,575.95949668512,658.2394247829943,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,8,575.95949668512,609.4319074763625,658.2394247829943,740.5193528808686,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,9,658.2394247829943,685.130760015425,740.5193528808686,822.7992809787429,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,10,740.5193528808686,774.2069929255813,822.7992809787429,905.0792090766172,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,11,822.7992809787429,850.9968488826125,905.0792090766172,987.3591371744915,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,12,905.0792090766172,940.436050237593,987.3591371744915,1069.6390652723658,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,13,987.3591371744915,1018.272849859175,1069.6390652723658,1151.91899337024,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,14,1069.6390652723658,1107.657501043257,1151.91899337024,1234.1989214681143,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,19,616,15,1151.91899337024,1185.5950086726516,1234.1989214681143,1316.4788495659886,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,baseline,8,20,648,0,-82.27992809787429,-44.73653254372766,0.0,1.9589551474236941,0.0,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,1,0.0,34.01712956564734,34.01712956564734,35.97608471307103,32.05817441822364,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,2,34.01712956564734,75.38084569113562,75.38084569113562,77.33980083855931,39.40476097806459,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,3,75.38084569113562,108.72988286154578,108.72988286154578,110.68883800896947,31.390082022986462,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,4,108.72988286154578,143.24965062277624,143.24965062277624,145.20860577019994,32.560812613806775,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,5,143.24965062277624,179.40172734396765,179.40172734396765,181.36068249139134,34.19312157376771,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,6,179.40172734396765,217.9938751711161,217.9938751711161,219.95283031853978,36.63319267972474,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,7,217.9938751711161,253.2752472414286,253.2752472414286,255.23420238885228,33.322416922888806,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,8,253.2752472414286,287.69850316183874,287.69850316183874,289.65745830926244,32.46430077298646,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,9,287.69850316183874,327.8285461916239,327.8285461916239,329.7875013390476,38.17108788236146,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,10,327.8285461916239,365.20170750754187,365.20170750754187,367.16066265496556,35.414206168494275,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,11,365.20170750754187,400.12430730002234,400.12430730002234,402.08326244744603,32.963644645056775,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,12,400.12430730002234,435.7518631471903,435.7518631471903,437.710818294614,33.668600699744275,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,13,435.7518631471903,475.14338078635046,475.14338078635046,477.10233593377416,37.43256249173646,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,14,475.14338078635046,513.045259143284,513.045259143284,515.0042142907078,35.9429232095099,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,20,648,15,513.045259143284,551.2031036867411,551.2031036867411,553.1620588341648,36.19888939603334,0.065460205078125,0.0662994384765625,0.06151580810546875
3,baseline,8,21,680,0,-1.9589551474236941,32.829367301306775,32.829367301306775,35.291638928845714,32.829367301306775,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,1,32.829367301306775,69.514357230506,69.514357230506,71.97662885804493,34.22271830166028,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,2,69.514357230506,102.5780550454474,102.5780550454474,105.04032667298634,30.601426187402467,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,3,102.5780550454474,141.39889397367006,141.39889397367006,143.861165601209,36.35856730068372,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,4,141.39889397367006,176.45577110990052,176.45577110990052,178.91804273743946,32.59460550869153,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,5,176.45577110990052,210.38387932523256,210.38387932523256,212.8461509527715,31.465836587793092,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,6,210.38387932523256,244.51759972318177,244.51759972318177,246.9798713507207,31.67144877041028,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,7,244.51759972318177,281.3284746621466,281.3284746621466,283.79074628968556,34.348603311425904,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,8,281.3284746621466,313.07667412503724,313.07667412503724,315.5389457525762,29.285927835351686,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,9,313.07667412503724,346.461378714881,346.461378714881,348.92365034241993,30.92243296230481,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,10,346.461378714881,378.67115654691224,378.67115654691224,381.1334281744512,29.74750620449231,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,11,378.67115654691224,410.2766863320685,410.2766863320685,412.73895795960743,29.14325815761731,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,12,410.2766863320685,443.92574944242006,443.92574944242006,446.388021069959,31.186791482812623,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,13,443.92574944242006,474.1507402871466,474.1507402871466,476.61301191468556,27.762719217187623,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,14,474.1507402871466,507.5228563760138,507.5228563760138,509.98512800355275,30.909844461328248,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,21,680,15,507.5228563760138,544.9253908608771,544.9253908608771,547.387662488416,34.94026285732434,0.0908050537109375,0.085601806640625,0.08132171630859375
3,baseline,8,22,712,0,-2.4622716275389394,29.75799662197278,29.75799662197278,65.20094755953687,29.75799662197278,0.08694458007812501,0.09231567382812501,0.08795166015625001
3,baseline,8,22,712,1,29.75799662197278,63.81618601406262,65.20094755953687,100.64389849710096,0.0,0.08694458007812501,0.09231567382812501,0.08795166015625001
3,baseline,8,22,712,2,65.20094755953687,98.87725931728528,100.64389849710096,136.08684943466506,0.0,0.08694458007812501,0.09231567382812501,0.08795166015625001
3,baseline,8,22,712,3,100.64389849710096,135.2559290560548,136.08684943466506,171.52980037222915,0.0,0.08694458007812501,0.09231567382812501,0.08795166015625001
3,baseline,8,22,712,4,136.08684943466506,170.45127970302747,171.52980037222915,206.97275130979324,0.0,0.08694458007812501,0.09231567382812501,0.08795166015625001
3,baseline,8,22,712,5,171.52980037222915,201.66866404140637,206.97275130979324,242.41570224735733,0.0,0.08694458007812501,0.09231567382812501,0.08795166015625001
3,baseline,8,22,712,6,206.97275130979324,240.32585245693372,242.41570224735733,277.8586531849214,0.0,0.08694458007812501,0.09231567382812501,0.08795166015625001
3,baseline,8,22,712,7,242.41570224735733,279.4320307406251,279.4320307406251,314.8749816781892,1.5733775557037006,0.08694458007812501,0.09231567382812501,0.08795166015625001
