num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,24,22,728,0,-31.416419055018196,33.87174317642712,33.87174317642712,101.92792932926022,33.87174317642712,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,1,33.87174317642712,129.97235963150524,129.97235963150524,198.02854578433835,28.04443030224502,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,2,129.97235963150524,246.34885499283337,246.34885499283337,314.4050411456665,48.32030920849502,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,3,246.34885499283337,368.51396271988415,368.51396271988415,436.57014887271725,54.108921574217675,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,4,368.51396271988415,488.062760327306,488.062760327306,556.1189464801391,51.49261145458877,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,5,488.062760327306,599.9850244264271,599.9850244264271,668.0412105792602,43.86607794628799,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,6,599.9850244264271,708.2440347413685,708.2440347413685,776.3002208942016,40.2028241621083,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,7,708.2440347413685,819.2221612672474,819.2221612672474,887.2783474200805,42.9219403730458,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,8,819.2221612672474,932.5270623902943,932.5270623902943,1000.5832485431274,45.24871497021377,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,9,932.5270623902943,1047.8587121705677,1047.8587121705677,1115.9148983234008,47.27546362744033,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,10,1047.8587121705677,1151.7096490602162,1151.7096490602162,1219.7658352130493,35.79475073681533,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,11,1151.7096490602162,1259.0056390504506,1259.0056390504506,1327.0618252032837,39.23980383740127,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,12,1259.0056390504506,1369.4277734498646,1369.4277734498646,1437.4839596026977,42.365948246580956,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,13,1369.4277734498646,1457.1360559205677,1457.1360559205677,1525.1922420734008,19.65209631787002,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,14,1457.1360559205677,1540.0942773561146,1540.0942773561146,1608.1504635089477,14.902035282713769,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,22,728,15,1540.0942773561146,1627.3074121217396,1627.3074121217396,1695.3635982745727,19.156948612791894,0.083587646484375,0.0881195068359375,0.0834197998046875
3,adaptive_t0_i100ms,24,23,760,0,-68.0561861528331,45.06408362255752,45.06408362255752,186.39987190199827,45.06408362255752,0.0830841064453125,0.09466552734375,0.0854339599609375
3,adaptive_t0_i100ms,24,23,760,1,45.06408362255752,235.12107519970596,235.12107519970596,376.4568634791467,48.72120329770769,0.0830841064453125,0.09466552734375,0.0854339599609375
3,adaptive_t0_i100ms,24,23,760,2,235.12107519970596,397.4162259565419,397.4162259565419,538.7520142359826,20.95936247739519,0.0830841064453125,0.09466552734375,0.0854339599609375
3,adaptive_t0_i100ms,24,23,760,3,397.4162259565419,558.0266156660145,558.0266156660145,699.3624039454553,19.274601430031908,0.0830841064453125,0.09466552734375,0.0854339599609375
3,adaptive_t0_i100ms,24,23,760,4,558.0266156660145,761.8218579755849,761.8218579755849,903.1576462550256,62.459454030129564,0.0830841064453125,0.09466552734375,0.0854339599609375
3,adaptive_t0_i100ms,24,23,760,5,761.8218579755849,983.807484196288,983.807484196288,1125.1432724757287,80.64983794126238,0.0830841064453125,0.09466552734375,0.0854339599609375
3,adaptive_t0_i100ms,24,23,760,6,983.807484196288,1232.2310605512703,1232.2310605512703,1373.566848830711,107.08778807554154,0.0830841064453125,0.09466552734375,0.0854339599609375
3,adaptive_t0_i100ms,24,23,760,7,1232.2310605512703,1487.4503293500984,1487.4503293500984,1628.7861176295391,113.88348051938738,0.0830841064453125,0.09466552734375,0.0854339599609375
