num_ssu,case,case_label,block,relative_start_s,relative_end_s,npu_id,ssu_id,pipeline_state_at_left_boundary,active_request_id,controller_request_id,controller_prefetch_only,slack_eligible_admitted_nonprefetch,prefetch_requests_excluded_from_slack,current_compute_layer,next_compute_layer,next_compute_layer_io_ready,waiting_on_io_layer,npu_utilization,compute_inventory_q_ms,deadline_slack_alpha1p5_ms_diagnostic_only,deadline_slack_alpha2_ms_diagnostic_only,slack_after_remaining_compute_alpha1p5_ms_diagnostic_only,slack_after_remaining_compute_alpha2_ms_diagnostic_only,manifest_demand_gbps_adaptive_input_otherwise_diagnostic,manifest_demand_policy_role,physical_remaining_demand_gbps_diagnostic_only,installed_cir_gbps_not_actual,interval_average_attributed_ssd_service_gbps,npu_link_delivered_gbps_actual_received,link_minus_controller_demand_gbps,link_minus_physical_demand_gbps,interval_average_ssd_service_minus_link_delivery_gbps,ssd_outstanding_gb_at_left_boundary,link_outstanding_gb_at_left_boundary,ssd_served_awaiting_nonstreaming_link_enqueue_gb_at_left_boundary,client_unissued_gb_at_left_boundary,route_plans_in_block,fresh_pressure_reads_in_block,pressure_cache_hits_in_block,route_blocks_by_group_in_block,route_block_count_in_block,dominant_route_group_in_block,dominant_route_group_share_in_block,left_boundary_ssd_command_owned_by_cell,left_boundary_ssd_command_request_id,left_boundary_inflight_ssd_command_physical_service_gbps,left_boundary_inflight_ssd_command_path_id,left_boundary_inflight_ssd_command_layer,left_boundary_inflight_ssd_command_block_idx,left_boundary_inflight_ssd_command_remaining_gb,left_boundary_inflight_ssd_command_age_ms,left_boundary_inflight_ssd_command_start_time_ms,left_boundary_inflight_ssd_command_non_preemptive,allocation_mechanism_code
3,baseline,Baseline,0,0.0,0.5,0,0,compute,544,544,False,True,True,2,3,False,,0.753815045457357,386.03881539748824,562.7892223571257,791.5319583241719,176.75040695963747,405.4931429266837,0.38156522465515147,counterfactual_diagnostic,0.35221405352783214,,0.354827880859375,0.354827880859375,-0.02673734379577647,0.0026138273315428617,0.0,0.0,0.0,1.7763568394002505e-15,0.0,13,0,0,"[1057,0,0,0,0,0,0,0]",1057,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,0,1,compute,544,544,False,True,True,2,3,False,,0.753815045457357,386.03881539748824,562.7892223571257,791.5319583241719,176.75040695963747,405.4931429266837,0.4578782695861818,counterfactual_diagnostic,0.4578782695861818,,0.34039306640625,0.34039306640625,-0.11748520317993177,-0.11748520317993177,0.0,0.013092041015625,0.0,1.7763568394002505e-15,0.0,13,0,0,"[1255,0,0,0,0,0,0,0]",1255,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,0,2,compute,544,544,False,True,True,2,3,False,,0.753815045457357,386.03881539748824,562.7892223571257,791.5319583241719,176.75040695963747,405.4931429266837,0.47548897226257336,counterfactual_diagnostic,0.43891289747314466,,0.426666259765625,0.426666259765625,-0.04882271249694836,-0.012246637707519659,0.0,0.0,0.0,1.7763568394002505e-15,0.0,13,0,0,"[1271,0,0,0,0,0,0,0]",1271,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,1,0,io_barrier,385,385,False,True,True,,5,False,5,0.12917530207448544,12.958285548065039,-127.2076922581105,-117.78348458679048,-140.16597780617553,-130.74177013485553,12.823317735534669,counterfactual_diagnostic,11.65756157775879,,0.47735595703125,0.47735595703125,-12.345961778503419,-11.18020562072754,0.0,0.0,0.0,0.0,0.0,12,0,0,"[1422,0,0,0,0,0,0,0]",1422,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,1,1,io_barrier,385,385,False,True,True,,5,False,5,0.12917530207448544,12.958285548065039,-127.2076922581105,-117.78348458679048,-140.16597780617553,-130.74177013485553,12.395873811016846,counterfactual_diagnostic,12.395873811016846,,0.529388427734375,0.529388427734375,-11.866485383282471,-11.866485383282471,0.0,0.0146026611328125,0.0,0.0,0.0,12,0,0,"[1490,0,0,0,0,0,0,0]",1490,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,1,2,io_barrier,385,385,False,True,True,,5,False,5,0.12917530207448544,12.958285548065039,-127.2076922581105,-117.78348458679048,-140.16597780617553,-130.74177013485553,11.113542037463379,counterfactual_diagnostic,10.103220034057617,,0.45855712890625,0.45855712890625,-10.654984908557129,-9.644662905151367,0.0,0.0,0.0,0.0,0.0,12,0,0,"[1366,0,0,0,0,0,0,0]",1366,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,2,0,compute,514,514,False,True,True,11,12,False,,0.3885967029556923,159.5369268175595,406.72882463805274,679.5350778757088,247.19189782049324,519.9981510581492,2.3527528988342286,counterfactual_diagnostic,1.7645646741256715,,1.82080078125,1.82080078125,-0.5319521175842286,0.05623610712432847,0.0,0.0,0.0,0.0,0.0,13,0,0,"[5424,0,0,0,0,0,0,0]",5424,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,2,1,compute,514,514,False,True,True,11,12,False,,0.3885967029556923,159.5369268175595,406.72882463805274,679.5350778757088,247.19189782049324,519.9981510581492,2.60870091293335,counterfactual_diagnostic,2.60870091293335,,2.146759033203125,2.146759033203125,-0.46194187973022505,-0.46194187973022505,0.0,0.088958740234375,0.0,0.0,0.0,13,0,0,"[6340,0,0,0,0,0,0,0]",6340,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,2,2,compute,514,514,False,True,True,11,12,False,,0.3885967029556923,159.5369268175595,406.72882463805274,679.5350778757088,247.19189782049324,519.9981510581492,2.5594801409912113,counterfactual_diagnostic,1.9196101057434083,,1.88323974609375,1.88323974609375,-0.6762403948974613,-0.03637035964965829,0.0,0.0,0.0,0.0,0.0,13,0,0,"[5610,0,0,0,0,0,0,0]",5610,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
3,baseline,Baseline,0,0.0,0.5,3,0,io_barrier,515,515,False,True,True,,14,False,14,0.8413937211374414,14.514463158159511,-325.25041934699135,-267.1925667143533,-339.76488250515087,-281.7070298725128,1.688358361404419,counterfactual_diagnostic,0.8441791807022095,,0.754638671875,0.754638671875,-0.9337196895294191,-0.08954050882720954,0.0,0.0,0.0,0.0,0.0,6,0,0,"[2248,0,0,0,0,0,0,0]",2248,0,1.0,False,,,,,,,,,,fixed_path0_nonpreemptive
