num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,11,43,1387,6,186.82685865450185,219.034538403037,219.034538403037,237.02918769407188,14.213030457500281,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,7,219.034538403037,250.67993177461904,250.67993177461904,268.6745810656539,13.650744080547156,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,8,250.67993177461904,283.4855653195409,283.4855653195409,301.4802146105758,14.810984253887,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,9,283.4855653195409,316.7947389035253,316.7947389035253,334.78938819456016,15.3145242929495,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,10,316.7947389035253,351.1718369870214,351.1718369870214,369.16648627805625,16.38244879246122,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,11,351.1718369870214,385.65803541231435,385.65803541231435,403.6526847033492,16.491549134258094,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,12,385.65803541231435,419.96379865694325,419.96379865694325,437.95844794797813,16.31111395359403,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,13,419.96379865694325,450.0335313229589,450.0335313229589,468.02818061399375,12.07508337498075,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,14,450.0335313229589,474.8979188351659,474.8979188351659,492.8925681262008,6.869738221172156,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,43,1387,15,474.8979188351659,500.12317670870107,500.12317670870107,518.1178259997359,7.230608582500281,0.0401153564453125,0.048004150390625,0.0394439697265625
3,adaptive_t0_i100ms,11,44,1419,0,-17.994649291034875,15.125696778301062,15.125696778301062,16.749107627183548,15.125696778301062,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,1,15.125696778301062,41.976969361308875,41.976969361308875,43.60038021019136,25.227861734125327,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,2,41.976969361308875,68.40652716160184,68.40652716160184,70.02993801048433,24.806146951410483,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,3,68.40652716160184,107.44766485691434,107.44766485691434,109.07107570579683,37.417726846430014,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,4,107.44766485691434,142.16465246677762,142.16465246677762,143.7880633156601,33.093576760980795,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,5,142.16465246677762,174.7709680795706,174.7709680795706,176.39437892845308,30.982904763910483,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,6,174.7709680795706,212.0979715585745,212.0979715585745,213.72138240745699,35.70359263012142,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,7,212.0979715585745,250.36072027683622,250.36072027683622,251.9841311257187,36.63933786937923,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,8,250.36072027683622,303.8702417612112,303.8702417612112,305.4936526100937,51.886110635492514,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,9,303.8702417612112,362.0102335214651,362.0102335214651,363.6336443703476,56.51658091137142,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,10,362.0102335214651,400.83946478367216,400.83946478367216,402.46287563255464,37.205820413324545,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,11,400.83946478367216,429.6587396860159,429.6587396860159,431.2821505348984,27.195864053461264,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,12,429.6587396860159,458.14232122898466,458.14232122898466,459.76573207786714,26.860170694086264,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,13,458.14232122898466,487.4399591684378,487.4399591684378,489.06337001732027,27.67422709057064,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,14,487.4399591684378,524.9327112436331,524.9327112436331,526.5561220925156,35.86934122631283,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,44,1419,15,524.9327112436331,563.9780451059378,563.9780451059378,565.6014559548203,37.4219230134222,0.046661376953125,0.052703857421875,0.05094146728515625
3,adaptive_t0_i100ms,11,45,1451,0,-1.6234108488824859,29.709368081781577,29.709368081781577,41.46456500555723,29.709368081781577,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,1,29.709368081781577,51.03848490307064,51.03848490307064,62.793681826846296,9.573919897513406,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,2,51.03848490307064,72.50607523510189,72.50607523510189,84.26127215887755,9.712393408255593,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,3,72.50607523510189,93.88974222728939,93.88974222728939,105.64493915106505,9.628470068411843,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,4,93.88974222728939,115.34054789135189,115.34054789135189,127.09574481512755,9.695608740286843,0.0548858642578125,0.0636138916015625,0.052703857421875
