num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2,work_gb_ssu3
4,baseline,24,22,728,0,-31.416419055018196,-16.748665268474724,0.0,68.0561861528331,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,1,0.0,16.99690968269715,68.0561861528331,136.1123723056662,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,2,68.0561861528331,86.19589955086121,136.1123723056662,204.16855845849932,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,3,136.1123723056662,152.4701610254706,204.16855845849932,272.2247446113324,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,4,204.16855845849932,219.93193775886903,272.2247446113324,340.28093076416553,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,5,272.2247446113324,288.07139546150574,340.28093076416553,408.33711691699864,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,6,340.28093076416553,351.74403340095887,408.33711691699864,476.39330306983175,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,7,408.33711691699864,423.55513722175965,476.39330306983175,544.4494892226649,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,8,476.39330306983175,488.2936015772284,544.4494892226649,612.505675375498,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,9,544.4494892226649,562.5951305078925,612.505675375498,680.5618615283311,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,10,612.505675375498,627.1804347681464,680.5618615283311,748.6180476811642,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,11,680.5618615283311,698.7565532373847,748.6180476811642,816.6742338339973,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,12,748.6180476811642,765.813399856037,816.6742338339973,884.7304199868304,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,13,816.6742338339973,837.9077449488104,884.7304199868304,952.7866061396635,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,14,884.7304199868304,898.5444560694159,952.7866061396635,1020.8427922924966,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,22,728,15,952.7866061396635,962.8171458887518,1020.8427922924966,1088.8989784453297,0.0,0.06915283203125,0.0636138916015625,0.058746337890625,0.0636138916015625
4,baseline,24,23,760,0,-68.0561861528331,-58.13330045208568,0.0,141.33578827944075,0.0,0.0709991455078125,0.0684814453125,0.061767578125,0.0619354248046875
4,baseline,24,23,760,1,0.0,15.322800829651896,141.33578827944075,282.6715765588815,0.0,0.0709991455078125,0.0684814453125,0.061767578125,0.0619354248046875
