num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2,work_gb_ssu3,work_gb_ssu4
5,layer_once_ttl_5ms,0,34,1088,0,-71.54252129037559,10.297939884327207,10.297939884327207,30.976943487383323,10.297939884327207,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,1,10.297939884327207,47.40884076323346,47.40884076323346,68.08784436628957,16.431897275850133,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,2,47.40884076323346,102.19399701323346,102.19399701323346,122.87300061628957,34.10615264694388,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,3,102.19399701323346,150.5170560952647,150.5170560952647,171.19605969832082,27.644055478975133,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,4,150.5170560952647,211.18943463530377,211.18943463530377,231.8684382383599,39.993374936982946,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,5,211.18943463530377,246.3952756997569,246.3952756997569,267.074279302813,14.526837461397008,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,6,246.3952756997569,256.558392154835,267.074279302813,287.7532829058691,0.0,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,7,267.074279302813,302.09939252104596,302.09939252104596,322.7783961241021,14.346109615176829,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,8,302.09939252104596,358.4790922280772,358.4790922280772,379.1580958311333,35.70069610397513,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
5,layer_once_ttl_5ms,0,34,1088,9,358.4790922280772,400.5414701577647,400.5414701577647,421.2204737608208,21.383374326631383,0.028533935546875,0.0281982421875,0.033905029296875,0.0270233154296875,0.0313873291015625
