num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2,work_gb_ssu3,work_gb_ssu4
5,adaptive_t0_i100ms,24,23,760,0,-68.0561861528331,-62.45882481208537,0.0,141.33578827944075,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,1,0.0,5.2678680419921875,141.33578827944075,282.6715765588815,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,2,141.33578827944075,153.4055982152331,282.6715765588815,424.00736483832225,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,3,282.6715765588815,447.36178260244014,447.36178260244014,588.6975708818809,23.354417764117898,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,4,447.36178260244014,511.94289069570186,588.6975708818809,730.0333591613216,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,5,588.6975708818809,680.4064069310534,730.0333591613216,871.3691474407624,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,6,730.0333591613216,754.875782541405,871.3691474407624,1012.7049357202031,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,7,871.3691474407624,893.746113068577,1012.7049357202031,1154.040723999644,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,8,1012.7049357202031,1062.956547028538,1154.040723999644,1295.3765122790846,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,9,1154.040723999644,1269.1603891916238,1295.3765122790846,1436.7123005585254,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,10,1295.3765122790846,1401.562046296116,1436.7123005585254,1578.0480888379661,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,11,1436.7123005585254,1487.2267954416238,1578.0480888379661,1719.3838771174069,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,12,1578.0480888379661,1597.5775950021707,1719.3838771174069,1860.7196653968476,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,13,1719.3838771174069,1724.651745159399,1860.7196653968476,2002.0554536762884,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,14,1860.7196653968476,1866.6775484918726,2002.0554536762884,2143.391241955729,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,23,760,15,2002.0554536762884,2079.215714448721,2143.391241955729,2284.72703023517,0.0,0.0599212646484375,0.0535430908203125,0.0501861572265625,0.051025390625,0.0485076904296875
5,adaptive_t0_i100ms,24,24,792,0,-141.33578827944075,-62.38005968293328,0.0,5.352922975902402,0.0,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,1,0.0,7.440362900071705,7.440362900071705,12.793285875974107,2.0874399241693027,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,2,7.440362900071705,15.173898666673267,15.173898666673267,20.52682164257567,2.3806127906991605,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,3,15.173898666673267,23.146615951829517,23.146615951829517,28.49953892773192,2.619794309253848,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,4,23.146615951829517,31.241022079759205,31.241022079759205,36.59394505566161,2.7414831520272855,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,5,31.241022079759205,39.431940048509205,39.431940048509205,44.78486302441161,2.837994992847598,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,6,39.431940048509205,47.24939915495452,47.24939915495452,52.60232213085692,2.4645361305429105,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,7,47.24939915495452,55.159173935227955,55.159173935227955,60.51209691113036,2.5568518043710355,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,8,55.159173935227955,63.24518772917327,63.24518772917327,68.59811070507567,2.7330908180429105,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,9,63.24518772917327,71.3228091891342,71.3228091891342,76.6757321650366,2.7246984840585355,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,10,71.3228091891342,79.48435398893889,79.48435398893889,84.8372769648413,2.8086218239022855,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,11,79.48435398893889,87.77597996550139,87.77597996550139,93.1289029414038,2.938703000660098,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,12,87.77597996550139,95.95011326628264,95.95011326628264,101.30303624218504,2.821210324878848,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,13,95.95011326628264,104.14942356901702,104.14942356901702,109.50234654491942,2.846387326831973,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,14,104.14942356901702,112.33614537077483,112.33614537077483,117.68906834667723,2.8337988258554105,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,24,792,15,112.33614537077483,120.5690250094467,120.5690250094467,125.9219479853491,2.879956662769473,0.0310516357421875,0.0270233154296875,0.0300445556640625,0.0290374755859375,0.03289794921875
5,adaptive_t0_i100ms,24,25,824,0,-5.352922975902402,1.436075217459802,1.436075217459802,2.891713901755793,1.436075217459802,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
5,adaptive_t0_i100ms,24,25,824,1,1.436075217459802,8.359750754569177,8.359750754569177,9.815389438865168,5.468036852813384,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
5,adaptive_t0_i100ms,24,25,824,2,8.359750754569177,14.675382077808536,14.675382077808536,16.131020762104527,4.859992638943368,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
5,adaptive_t0_i100ms,24,25,824,3,14.675382077808536,21.477368772144473,21.477368772144473,22.933007456440464,5.3463480100399465,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
5,adaptive_t0_i100ms,24,25,824,4,21.477368772144473,30.36065429460541,30.36065429460541,31.8162929789014,7.4276468381649465,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
5,adaptive_t0_i100ms,24,25,824,5,30.36065429460541,38.58094543230072,38.58094543230072,40.036584116596714,6.7646524533993215,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
5,adaptive_t0_i100ms,24,25,824,6,38.58094543230072,46.901944577808536,46.901944577808536,48.35758326210453,6.8653604612118215,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
5,adaptive_t0_i100ms,24,25,824,7,46.901944577808536,55.35302490007416,55.35302490007416,56.80866358437015,6.995441637969634,0.03021240234375,0.02727508544921875,0.0250091552734375,0.021148681640625,0.025177001953125
