num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,0,28,896,0,-39.330261341012374,85.82041920097981,85.82041920097981,88.28269082851875,85.82041920097981,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,1,85.82041920097981,141.69657886894856,141.69657886894856,144.1588504964875,53.41388804042981,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,2,141.69657886894856,183.79462421806966,183.79462421806966,186.2568958456086,39.635773721582154,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,3,183.79462421806966,224.9338454094759,224.9338454094759,227.39611703701485,38.67694956386731,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,4,224.9338454094759,306.7171400872103,306.7171400872103,309.1794117147492,79.32102305019544,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,5,306.7171400872103,346.2282484856478,346.2282484856478,348.6905201131867,37.04883677089856,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,6,346.2282484856478,358.2460707512728,358.2460707512728,360.7083423788117,9.55555063808606,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,7,358.2460707512728,370.44013203056966,370.44013203056966,372.9024036581086,9.731789651757936,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,8,370.44013203056966,382.49991596611653,382.49991596611653,384.96218759365547,9.597512308007936,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,9,382.49991596611653,394.5555037346712,394.5555037346712,397.01777536221016,9.593316141015748,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,10,394.5555037346712,406.6866225090853,406.6866225090853,409.1488941366242,9.668847146875123,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,11,406.6866225090853,418.95201862724934,418.95201862724934,421.4142902547883,9.803124490625123,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,12,418.95201862724934,431.1209029045931,431.1209029045931,433.58317453213203,9.70661264980481,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,13,431.1209029045931,451.0610884514681,451.0610884514681,453.52336007900703,17.47791391933606,0.07964324951171875,0.085601806640625,0.0924835205078125
3,adaptive_t0_i100ms,0,28,896,14,451.0610884514681,485.5955427971712,485.5955427971712,488.05781442471016,32.072182718164186,0.07964324951171875,0.085601806640625,0.0924835205078125
