num_ssu,case,boundary,relative_time_s,ssu_id,read_only_left_boundary_snapshot,estimated_next_arbitration_rate_is_not_historical_service,path_state_present,path_is_active_command,active_command_npu_id,active_command_request_id,active_command_layer,active_command_path_id,active_command_remaining_gb,active_command_start_time_ms,active_command_age_ms,active_command_physical_service_gbps,aggregate_ssd_outstanding_gb,pressure_reports_cumulative,pressure_cache_hits_cumulative,pressure_cache_time_ms,pressure_cache_age_ms,pressure_ttl_ms,path_id,group_id,cir_gbps,path_weight,virtual_finish,estimated_next_arbitration_rate_gbps,pending_blocks,pending_gb,active_remaining_gb,head_wait_age_ms,head_npu_id,head_request_id,head_layer
5,adaptive_t0_i100ms,0,0.0,2,True,True,False,False,,,,,,,,,0.0,0,0,,,0.0,,,,,,,,,,,,,
5,adaptive_t0_i100ms,1,0.5,2,True,True,True,False,13,589,12,177,1.1085993173765051e-05,10363.426014962595,0.0039190171628433745,40.0,0.03995859575879877,0,0,,,0.0,82,2,1.343727074020386,1.0,0.004267479615610269,19.956774980262757,7,0.0011749267578125208,0.0,4.159401684119075,18,690,8
5,adaptive_t0_i100ms,1,0.5,2,True,True,True,True,13,589,12,177,1.1085993173765051e-05,10363.426014962595,0.0039190171628433745,40.0,0.03995859575879877,0,0,,,0.0,177,5,1.4301771134948733,1.0,0.004272308606814761,20.043225019737246,231,0.038772583007812535,1.1085993173765051e-05,0.6048045914540126,13,589,12
5,adaptive_t0_i100ms,2,1.0,2,True,True,True,False,1,577,6,48,9.413506675628014e-05,10863.428091189435,0.0018427903232804965,40.0,0.10080214287925628,0,0,,,0.0,19,0,0.2535402697833405,1.0,0.013966460837687811,4.261190223047133,11,0.0018463134765625208,0.0,5.604001838561089,24,760,5
5,adaptive_t0_i100ms,2,1.0,2,True,True,True,True,1,577,6,48,9.413506675628014e-05,10863.428091189435,0.0018427903232804965,40.0,0.10080214287925628,0,0,,,0.0,48,1,3.770872094114554,1.0,0.013997476051251945,7.778522047378346,162,0.02719116210937502,9.413506675628014e-05,1.5618063161127793,1,577,6
5,adaptive_t0_i100ms,2,1.0,2,True,True,True,False,1,577,6,48,9.413506675628014e-05,10863.428091189435,0.0018427903232804965,40.0,0.10080214287925628,0,0,,,0.0,82,2,7.835983228947567,1.0,0.013989344671937706,11.84363318221136,46,0.007720947265625028,0.0,0.3607386702715303,18,754,2
5,adaptive_t0_i100ms,2,1.0,2,True,True,True,False,1,577,6,48,9.413506675628014e-05,10863.428091189435,0.0018427903232804965,40.0,0.10080214287925628,0,0,,,0.0,112,3,0.2789790928385252,1.0,0.013990980075059811,4.286629046102317,317,0.05320739746093753,0.0,0.37300617108121514,3,739,2
5,adaptive_t0_i100ms,2,1.0,2,True,True,True,False,1,577,6,48,9.413506675628014e-05,10863.428091189435,0.0018427903232804965,40.0,0.10080214287925628,0,0,,,0.0,145,4,7.571164351880418,1.0,0.013982430231163823,9.574989328512313,12,0.002014160156250014,0.0,0.005978190720270504,12,780,4
5,adaptive_t0_i100ms,2,1.0,2,True,True,True,False,1,577,6,48,9.413506675628014e-05,10863.428091189435,0.0018427903232804965,40.0,0.10080214287925628,0,0,,,0.0,147,4,0.25121119611663667,1.0,0.013964900532285968,2.255036172748533,52,0.00872802734375,0.0,8.346133539605944,28,796,10
5,adaptive_t0_i100ms,3,1.5,2,True,True,True,False,12,876,15,145,0.0001223415519052651,11363.428796351564,0.001137628194555873,40.0,0.12365749780190527,0,0,,,0.0,18,0,9.39632471238513,1.0,0.013953546985377364,12.67528776233142,113,0.018966674804687535,0.0,0.5617557935838704,16,848,0
5,adaptive_t0_i100ms,3,1.5,2,True,True,True,False,12,876,15,145,0.0001223415519052651,11363.428796351564,0.001137628194555873,40.0,0.12365749780190527,0,0,,,0.0,113,3,2.607303264239502,1.0,0.013932736218202173,5.886266314185791,178,0.029876708984375007,0.0,2.2423081993638334,11,715,5
