num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2,work_gb_ssu3,work_gb_ssu4
5,layer_once_ttl_5ms,16,18,592,0,-68.0561861528331,-65.90673304753727,0.0,2.1846589028464223,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,1,0.0,2.1492767333984375,2.1846589028464223,4.369317805692845,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,2,2.1846589028464223,4.336555272873738,4.369317805692845,6.553976708539267,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,3,4.369317805692845,6.518694539090575,6.553976708539267,8.73863561138569,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,4,6.553976708539267,8.703253441937704,8.73863561138569,10.923294514232111,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,5,8.73863561138569,10.887912344784127,10.923294514232111,13.107953417078534,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,6,10.923294514232111,13.075197835056315,13.107953417078534,15.292612319924956,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,7,13.107953417078534,15.257230150476971,15.292612319924956,17.47727122277138,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,8,15.292612319924956,17.443633153405244,17.47727122277138,19.6619301256178,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,9,17.47727122277138,19.62909981286066,19.6619301256178,21.846589028464223,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,10,19.6619301256178,21.812042992271017,21.846589028464223,24.031247931310645,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,11,21.846589028464223,23.99586576186266,24.031247931310645,26.215906834157067,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,12,24.031247931310645,26.180524664709083,26.215906834157067,28.40056573700349,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,13,26.215906834157067,28.365183567555505,28.40056573700349,30.585224639849912,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,14,28.40056573700349,30.550142470399805,30.585224639849912,32.769883542696334,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,18,592,15,30.585224639849912,32.73809429803805,32.769883542696334,34.95454244554276,0.0,0.022827148437500003,0.021316528320312503,0.020980834960937503,0.017623901367187503,0.024505615234375003
5,layer_once_ttl_5ms,16,19,624,0,-2.1846589028464223,2.7175707772566966,2.7175707772566966,26.080930513617204,2.7175707772566966,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,1,2.7175707772566966,12.184523511628868,26.080930513617204,49.44429024997771,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,2,26.080930513617204,32.40781146743393,49.44429024997771,72.80764998633822,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,3,49.44429024997771,59.96461363520393,72.80764998633822,96.17100972269873,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,4,72.80764998633822,81.34828062739143,96.17100972269873,119.53436945905923,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,5,96.17100972269873,99.58585042094091,119.53436945905923,142.89772919541974,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,6,119.53436945905923,123.41741700545026,142.89772919541974,166.26108893178025,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,7,142.89772919541974,148.7118710332743,166.26108893178025,189.62444866814076,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,8,166.26108893178025,174.79479377690222,189.62444866814076,212.98780840450127,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,9,189.62444866814076,197.50454953862027,212.98780840450127,236.35116814086177,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,10,212.98780840450127,218.2041413110819,236.35116814086177,259.7145278772223,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,11,236.35116814086177,242.57744072386959,259.7145278772223,283.0778876135828,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,12,259.7145278772223,264.90252479033006,283.0778876135828,306.4412473499433,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,13,283.0778876135828,286.492728311825,306.4412473499433,329.8046070863038,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,14,306.4412473499433,309.86118365193033,329.8046070863038,353.1679668226643,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,19,624,15,329.8046070863038,333.3098335956347,353.1679668226643,376.5313265590248,0.0,0.0394439697265625,0.034576416015625,0.02886962890625,0.03424072265625,0.0334014892578125
5,layer_once_ttl_5ms,16,20,656,0,-23.363359736360508,-21.653641303744735,0.0,6.38648718226068,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,1,0.0,1.7095184326171875,6.38648718226068,12.77297436452136,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,2,6.38648718226068,8.09640654649047,12.77297436452136,19.15946154678204,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,3,12.77297436452136,14.483190790164372,19.15946154678204,25.54594872904272,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,4,19.15946154678204,20.871604208983626,25.54594872904272,31.9324359113034,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,5,25.54594872904272,27.269195823391783,31.9324359113034,38.31892309356408,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,6,31.9324359113034,33.642968485570236,38.31892309356408,44.70541027582476,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,7,38.31892309356408,40.233276739942085,44.70541027582476,51.09189745808544,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,8,44.70541027582476,52.628795932037974,52.628795932037974,59.015283114298654,1.536898473952533,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,9,52.628795932037974,55.264388803128895,59.015283114298654,65.40177029655933,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,10,59.015283114298654,61.273299935941395,65.40177029655933,71.78825747882001,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,11,65.40177029655933,67.11268592226952,71.78825747882001,78.1747446610807,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,12,71.78825747882001,74.97798133242577,78.1747446610807,84.56123184334137,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,13,78.1747446610807,84.79450162317517,84.79450162317517,91.18098880543585,0.23326977983379038,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,14,84.79450162317517,87.06713843691796,91.18098880543585,97.56747598769653,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,20,656,15,91.18098880543585,93.29623594934492,97.56747598769653,103.9539631699572,0.0,0.0169525146484375,0.0159454345703125,0.01409912109375,0.01812744140625,0.0201416015625
5,layer_once_ttl_5ms,16,21,688,0,-6.38648718226068,-0.8086840565483726,0.0,3.8623805178085604,0.0,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,1,0.0,5.744789551850772,5.744789551850772,9.607170069659333,1.8824090340422117,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,2,5.744789551850772,13.323067139741397,13.323067139741397,17.185447657549958,3.7158970700820646,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,3,13.323067139741397,17.621620606538272,17.621620606538272,21.484001124346833,0.4361729489883146,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,4,17.621620606538272,27.26693005478046,27.26693005478046,31.12931057258902,5.782928930433627,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,5,27.26693005478046,33.60104412948749,33.60104412948749,37.46342464729605,2.471733556898471,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,6,33.60104412948749,41.74790234481952,41.74790234481952,45.61028286262808,4.284477697523471,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,7,41.74790234481952,48.66149985192169,48.66149985192169,52.52388036973025,3.051216989293607,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,8,48.66149985192169,55.37705273544452,55.37705273544452,59.23943325325308,2.853172365714272,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,9,55.37705273544452,60.29496045028827,60.29496045028827,64.15734096809683,1.0555271970351896,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,10,60.29496045028827,65.96817822372577,65.96817822372577,69.83055874153433,1.8108372556289396,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,11,65.96817822372577,71.00777478134296,71.00777478134296,74.87015529915152,1.177216039808627,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,12,71.00777478134296,76.27816052353046,76.27816052353046,80.14054104133902,1.4080052243789396,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,13,76.27816052353046,81.19606823837421,81.19606823837421,85.05844875618277,1.0555271970351896,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,14,81.19606823837421,90.64164013778827,90.64164013778827,94.50402065559683,5.583191381605502,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,21,688,15,90.64164013778827,108.26554150497577,108.26554150497577,112.12792202278433,13.76152084937894,0.04850769042968751,0.04112243652343751,0.04078674316406251,0.03877258300781251,0.04548645019531251
5,layer_once_ttl_5ms,16,22,720,0,-3.8623805178085604,14.353180395277377,14.353180395277377,20.37719194386591,14.353180395277377,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,1,14.353180395277377,23.84910629859769,23.84910629859769,29.873117847186222,3.47191435473178,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,2,23.84910629859769,35.87992945267251,35.87992945267251,41.903941001261046,6.006811605486291,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,3,35.87992945267251,49.93289270950845,49.93289270950845,55.95690425809698,8.028951708247405,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,4,49.93289270950845,62.684631811293,62.684631811293,68.70864335988153,6.727727553196019,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,5,62.684631811293,78.94058273902738,78.94058273902738,84.96459428761591,10.231939379145842,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,6,78.94058273902738,88.49105881324613,88.49105881324613,94.51507036183466,3.5264645256302174,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,7,88.49105881324613,101.93138168922269,101.93138168922269,107.95539323781122,7.41631132738803,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,8,101.93138168922269,112.59803818336331,112.59803818336331,118.62204973195185,4.642644945552092,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,9,112.59803818336331,117.34390305152738,118.62204973195185,124.64606128054038,0.0,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,10,118.62204973195185,122.74436997047269,124.64606128054038,130.6700728291289,0.0,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,11,124.64606128054038,128.46794174781644,130.6700728291289,136.69408437771745,0.0,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,12,130.6700728291289,136.28371515823892,136.69408437771745,142.71809592630598,0.0,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,13,136.69408437771745,146.61467829300454,146.61467829300454,152.63868984159308,3.896582366698567,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,14,146.61467829300454,154.59327744117581,154.59327744117581,160.61728898976435,1.9545875995827373,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,22,720,15,154.59327744117581,159.32906427933267,160.61728898976435,166.64130053835288,0.0,0.03424072265625,0.031890869140625,0.0374298095703125,0.0334014892578125,0.034576416015625
5,layer_once_ttl_5ms,16,23,752,0,-6.024011548588533,39.28368771825262,39.28368771825262,51.03888464202828,39.28368771825262,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,1,39.28368771825262,99.3476220444245,99.3476220444245,111.10281896820015,48.30873740239622,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,2,99.3476220444245,141.5736504868073,141.5736504868073,153.32884741058297,30.470831518607156,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,3,141.5736504868073,195.4230614975495,195.4230614975495,207.17825842132515,42.09421408696653,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,4,195.4230614975495,250.6404229477448,250.6404229477448,262.39561987152047,43.462164526419656,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,5,250.6404229477448,287.59186948094793,287.59186948094793,299.3470664047236,25.19624960942747,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,6,287.59186948094793,309.87351620946356,309.87351620946356,321.6287131332392,10.526449804739968,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,7,309.87351620946356,326.8763848618073,326.8763848618073,338.63158178558297,5.247671728568093,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,8,326.8763848618073,331.55930722508856,338.63158178558297,350.3867787093586,0.0,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,9,338.63158178558297,354.52912534032293,354.52912534032293,366.2843222640986,4.142346630964312,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,10,354.52912534032293,358.8008233383698,366.2843222640986,378.03951918787425,0.0,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,11,366.2843222640986,369.7125906967158,378.03951918787425,389.7947161116499,0.0,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,12,378.03951918787425,381.60985785611956,389.7947161116499,401.54991303542556,0.0,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,13,389.7947161116499,400.72562170257515,401.54991303542556,413.3051099592012,0.0,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,14,401.54991303542556,405.45889806976265,413.3051099592012,425.0603068829769,0.0,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,23,752,15,413.3051099592012,426.4900870346064,426.4900870346064,438.24528395838206,1.4297801516295294,0.03692626953125,0.03558349609375,0.03289794921875,0.030548095703125,0.035247802734375
5,layer_once_ttl_5ms,16,24,784,0,-11.755196923775657,-1.4619992919397191,0.0,23.363359736360508,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,1,0.0,10.05228293462278,23.363359736360508,46.726719472721015,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,2,23.363359736360508,52.04332602544309,52.04332602544309,75.4066857618036,5.316606552722078,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,3,52.04332602544309,79.36037314458372,79.36037314458372,102.72373288094423,3.9536873827801173,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,4,79.36037314458372,99.4054628662634,102.72373288094423,126.08709261730473,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,5,102.72373288094423,120.20586264653684,126.08709261730473,149.45045235366524,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,6,126.08709261730473,148.97058737798216,149.45045235366524,172.81381209002575,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,7,149.45045235366524,154.77388632817747,172.81381209002575,196.17717182638626,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,8,172.81381209002575,178.9689852051306,196.17717182638626,219.54053156274676,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,9,196.17717182638626,210.6542421631384,219.54053156274676,242.90389129910727,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,10,219.54053156274676,228.30332053227903,242.90389129910727,266.2672510354678,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,11,242.90389129910727,249.53672551274212,266.2672510354678,289.6306107718283,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,12,266.2672510354678,277.1139349853984,289.6306107718283,312.9939705081888,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
5,layer_once_ttl_5ms,16,24,784,13,289.6306107718283,293.20385640088534,312.9939705081888,336.3573302445493,0.0,0.034576416015625,0.03424072265625,0.031219482421875,0.0337371826171875,0.0367584228515625
