num_ssu,case,case_label,block,relative_start_s,relative_end_s,npu_id,ssu_id,pipeline_state_at_left_boundary,active_request_id,controller_request_id,controller_prefetch_only,slack_eligible_admitted_nonprefetch,prefetch_requests_excluded_from_slack,current_compute_layer,next_compute_layer,next_compute_layer_io_ready,waiting_on_io_layer,npu_utilization,compute_inventory_q_ms,deadline_slack_alpha1p5_ms_diagnostic_only,deadline_slack_alpha2_ms_diagnostic_only,slack_after_remaining_compute_alpha1p5_ms_diagnostic_only,slack_after_remaining_compute_alpha2_ms_diagnostic_only,manifest_demand_gbps_adaptive_input_otherwise_diagnostic,manifest_demand_policy_role,physical_remaining_demand_gbps_diagnostic_only,installed_cir_gbps_not_actual,interval_average_attributed_ssd_service_gbps,npu_link_delivered_gbps_actual_received,link_minus_controller_demand_gbps,link_minus_physical_demand_gbps,interval_average_ssd_service_minus_link_delivery_gbps,ssd_outstanding_gb_at_left_boundary,link_outstanding_gb_at_left_boundary,ssd_served_awaiting_nonstreaming_link_enqueue_gb_at_left_boundary,client_unissued_gb_at_left_boundary,route_plans_in_block,fresh_pressure_reads_in_block,pressure_cache_hits_in_block,route_blocks_by_group_in_block,route_block_count_in_block,dominant_route_group_in_block,dominant_route_group_share_in_block,left_boundary_ssd_command_owned_by_cell,left_boundary_ssd_command_request_id,left_boundary_inflight_ssd_command_physical_service_gbps,left_boundary_inflight_ssd_command_path_id,left_boundary_inflight_ssd_command_layer,left_boundary_inflight_ssd_command_block_idx,left_boundary_inflight_ssd_command_remaining_gb,left_boundary_inflight_ssd_command_age_ms,left_boundary_inflight_ssd_command_start_time_ms,left_boundary_inflight_ssd_command_non_preemptive,allocation_mechanism_code
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,0,0,compute,1056,1056,False,True,True,3,4,True,,0.9999999999999946,915.4526566234056,1482.7463779387786,2055.086548261776,567.293721315373,1139.6338916383704,0.3871082769927978,adaptive_input,0.3871082769927978,0.38710827699279776,0.387725830078125,0.387725830078125,0.0006175530853271827,0.0006175530853271827,0.0,0.0,0.0,0.0,0.0,7,0,0,"[1155,0,0,0,0,0,0,0]",1155,0,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,0,1,compute,1056,1056,False,True,True,3,4,True,,0.9999999999999946,915.4526566234056,1482.7463779387786,2055.086548261776,567.293721315373,1139.6338916383704,0.3261093969818115,adaptive_input,0.3261093969818115,0.3261093969818114,0.326629638671875,0.326629638671875,0.0005202416900634832,0.0005202416900634832,0.0,0.0,0.0,0.0,0.0,7,0,0,"[973,0,0,0,0,0,0,0]",973,0,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,0,2,compute,1056,1056,False,True,True,3,4,True,,0.9999999999999946,915.4526566234056,1482.7463779387786,2055.086548261776,567.293721315373,1139.6338916383704,0.33549384006042476,adaptive_input,0.33549384006042476,0.3354938400604247,0.336029052734375,0.336029052734375,0.0005352126739502361,0.0005352126739502361,0.0,0.0,0.0,0.0,0.0,7,0,0,"[1001,0,0,0,0,0,0,0]",1001,0,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,0,3,compute,1056,1056,False,True,True,3,4,True,,0.9999999999999946,915.4526566234056,1482.7463779387786,2055.086548261776,567.293721315373,1139.6338916383704,0.3425321723693847,adaptive_input,0.3425321723693847,0.34253217236938466,0.34307861328125,0.34307861328125,0.0005464409118652869,0.0005464409118652869,0.0,0.0,0.0,0.0,0.0,7,0,0,"[1022,0,0,0,0,0,0,0]",1022,0,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,0,4,compute,1056,1056,False,True,True,3,4,True,,0.9999999999999946,915.4526566234056,1482.7463779387786,2055.086548261776,567.293721315373,1139.6338916383704,0.33549384006042476,adaptive_input,0.33549384006042476,0.3354938400604247,0.336029052734375,0.336029052734375,0.0005352126739502361,0.0005352126739502361,0.0,0.0,0.0,0.0,0.0,7,0,0,"[1001,0,0,0,0,0,0,0]",1001,0,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,1,0,compute,449,449,False,True,True,3,4,True,,0.9673878506614346,48.602845824216146,80.68881079826289,112.77477577230908,32.085964974046746,64.17192994809294,5.273004980895997,adaptive_input,5.273004980895997,5.273004980895997,2.58819580078125,2.58819580078125,-2.6848091801147467,-2.6848091801147467,0.0,0.0,0.0,0.0,0.0,52,0,0,"[0,7710,0,0,0,0,0,0]",7710,1,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,1,1,compute,449,449,False,True,True,3,4,True,,0.9673878506614346,48.602845824216146,80.68881079826289,112.77477577230908,32.085964974046746,64.17192994809294,5.189306489135743,adaptive_input,5.189306489135743,5.189306489135743,2.34112548828125,2.34112548828125,-2.8481810008544928,-2.8481810008544928,0.0,0.0,0.0,0.0,0.0,52,0,0,"[0,6974,0,0,0,0,0,0]",6974,1,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,1,2,compute,449,449,False,True,True,3,4,True,,0.9673878506614346,48.602845824216146,80.68881079826289,112.77477577230908,32.085964974046746,64.17192994809294,5.565949702056885,adaptive_input,5.565949702056885,5.565949702056885,2.37939453125,2.37939453125,-3.1865551708068853,-3.1865551708068853,0.0,0.0,0.0,0.0,0.0,52,0,0,"[0,7088,0,0,0,0,0,0]",7088,1,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,1,3,compute,449,449,False,True,True,3,4,True,,0.9673878506614346,48.602845824216146,80.68881079826289,112.77477577230908,32.085964974046746,64.17192994809294,4.854512522094727,adaptive_input,4.854512522094727,4.854512522094727,2.264251708984375,2.264251708984375,-2.590260813110352,-2.590260813110352,0.0,0.0,0.0,0.0,0.0,52,0,0,"[0,6745,0,0,0,0,0,0]",6745,1,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,1,4,compute,449,449,False,True,True,3,4,True,,0.9673878506614346,48.602845824216146,80.68881079826289,112.77477577230908,32.085964974046746,64.17192994809294,5.817045177337648,adaptive_input,5.817045177337648,5.817045177337647,2.689910888671875,2.689910888671875,-3.127134288665773,-3.127134288665773,0.0,0.0,0.0,0.0,0.0,52,0,0,"[0,8021,0,0,0,0,0,0]",8021,1,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,2,0,compute,802,802,False,True,True,6,7,True,,0.9921608039260427,271.07866099023494,499.82139695728665,728.5641329243329,228.74273596705171,457.4854719340979,0.2876414770477296,adaptive_input,0.2876414770477296,0.2876414770477296,1.649932861328125,1.6368408203125,1.3491993432647704,1.3491993432647704,0.013092041015625,0.0,0.0,0.0,0.0,24,0,0,"[0,0,4952,0,0,0,0,0]",4952,2,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,2,1,compute,802,802,False,True,True,6,7,True,,0.9921608039260427,271.07866099023494,499.82139695728665,728.5641329243329,228.74273596705171,457.4854719340979,0.2935117112731934,adaptive_input,0.2935117112731934,0.2935117112731934,1.648590087890625,1.6349028685130165,1.3413911572398232,1.3413911572398232,0.013687219377608528,0.0,0.0,0.0,0.0,24,0,0,"[0,0,4928,0,0,0,0,0]",4928,2,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,0.0,0.5,2,2,compute,802,802,False,True,True,6,7,True,,0.9921608039260427,271.07866099023494,499.82139695728665,728.5641329243329,228.74273596705171,457.4854719340979,0.2465498374694825,adaptive_input,0.2465498374694825,0.24654983746948247,1.525390625,1.512298583984375,1.2657487465148924,1.2657487465148924,0.013092041015625,0.0,0.0,0.0,0.0,24,0,0,"[0,0,4544,0,0,0,0,0]",4544,2,1.0,False,,,,,,,,,,admission_plus_dedicated_cir
