num_ssu,case,boundary,relative_time_s,ssu_id,read_only_left_boundary_snapshot,estimated_next_arbitration_rate_is_not_historical_service,path_state_present,path_is_active_command,active_command_npu_id,active_command_request_id,active_command_layer,active_command_path_id,active_command_remaining_gb,active_command_start_time_ms,active_command_age_ms,active_command_physical_service_gbps,aggregate_ssd_outstanding_gb,pressure_reports_cumulative,pressure_cache_hits_cumulative,pressure_cache_time_ms,pressure_cache_age_ms,pressure_ttl_ms,path_id,group_id,cir_gbps,path_weight,virtual_finish,estimated_next_arbitration_rate_gbps,pending_blocks,pending_gb,active_remaining_gb,head_wait_age_ms,head_npu_id,head_request_id,head_layer
5,adaptive_t0_i100ms,0,0.0,1,True,True,False,False,,,,,,,,,0.0,0,0,,,0.0,,,,,,,,,,,,,
5,adaptive_t0_i100ms,1,0.5,1,True,True,True,False,18,690,8,82,7.08599320205393e-06,10363.425914962596,0.0040190171621361515,40.0,0.05036108989945206,0,0,,,0.0,80,2,3.009848406069947,1.0,0.0042724748750950555,11.510046995619202,17,0.002853393554687507,0.0,3.9252420629854896,2,834,15
5,adaptive_t0_i100ms,1,0.5,1,True,True,True,True,18,690,8,82,7.08599320205393e-06,10363.425914962596,0.0040190171621361515,40.0,0.05036108989945206,0,0,,,0.0,82,2,1.530766007400513,1.0,0.004274425294238574,10.030964596949769,45,0.007553100585937521,7.08599320205393e-06,4.159501684118368,18,690,8
5,adaptive_t0_i100ms,1,0.5,1,True,True,True,False,18,690,8,82,7.08599320205393e-06,10363.425914962596,0.0040190171621361515,40.0,0.05036108989945206,0,0,,,0.0,177,5,1.4585912283325198,1.0,0.004267346029006105,18.45898840743103,238,0.039947509765625035,0.0,0.6054045914497692,13,589,12
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,False,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,19,0,0.27049948515346356,1.0,0.06779748523219688,3.381475220689463,69,0.01158142089843752,0.0,5.62310183842601,24,760,5
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,False,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,48,1,3.8396836286786877,1.0,0.06778193915882026,6.950659364214687,180,0.03021240234375002,0.0,1.5684063160661026,1,577,6
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,False,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,82,2,8.161250457318976,1.0,0.06779869334146732,11.272226192854976,54,0.009063720703125028,0.0,0.36083867027082306,18,754,2
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,False,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,112,3,0.25099638747782205,1.0,0.06779931971710502,3.3619721230138215,285,0.04783630371093753,0.0,0.3736061710769718,3,739,2
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,True,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,145,4,7.291900092999581,1.0,0.06779173881902695,8.84738796076758,12,0.002014160156250014,9.013506678456906e-05,0.0055781907230993966,12,780,4
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,False,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,147,4,0.2820616938853464,1.0,0.06779661612531168,1.8375495616533462,160,0.02685546875,0.0,8.3827335393471,28,796,10
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,False,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,176,5,0.9760608325721305,1.0,0.06775379616738064,2.5315487003401302,47,0.007888793945312535,0.0,7.251735027311952,5,805,5
5,adaptive_t0_i100ms,2,1.0,1,True,True,True,False,12,780,4,145,9.013506678456906e-05,10863.427991189435,0.0019427903225732734,40.0,0.13889933916834707,0,0,,,0.0,179,5,0.2616930086979975,1.0,0.06775499916409342,1.8171808764659971,20,0.003356933593750014,0.0,10.369212515617619,29,605,7
5,adaptive_t0_i100ms,3,1.5,1,True,True,True,False,11,715,5,113,0.000118341551933554,11363.428696351564,0.00123762819384865,40.0,0.13405999194255855,0,0,,,0.0,18,0,8.477913896116455,1.0,0.013971568286606012,11.93526387478833,132,0.022155761718750035,0.0,0.5633557935725548,16,848,0
5,adaptive_t0_i100ms,3,1.5,1,True,True,True,True,11,715,5,113,0.000118341551933554,11363.428696351564,0.00123762819384865,40.0,0.13405999194255855,0,0,,,0.0,113,3,2.99937894307251,1.0,0.013983962349593376,6.456728921744385,213,0.03575134277343751,0.000118341551933554,2.2399081993808068,11,715,5
5,adaptive_t0_i100ms,3,1.5,1,True,True,True,False,11,715,5,113,0.000118341551933554,11363.428696351564,0.00123762819384865,40.0,0.13405999194255855,0,0,,,0.0,145,4,8.626168480534545,1.0,0.013976213049301033,12.08351845920642,36,0.006042480468750021,0.0,2.2130880938475457,12,876,15
5,adaptive_t0_i100ms,3,1.5,1,True,True,True,False,11,715,5,113,0.000118341551933554,11363.428696351564,0.00123762819384865,40.0,0.13405999194255855,0,0,,,0.0,209,6,1.5106837722015383,1.0,0.01396022739827163,4.968033750873413,15,0.0025177001953125416,0.0,11.37645432874524,14,1038,12
5,adaptive_t0_i100ms,3,1.5,1,True,True,True,False,11,715,5,113,0.000118341551933554,11363.428696351564,0.00123762819384865,40.0,0.13405999194255855,0,0,,,0.0,240,7,0.7522201903839112,1.0,0.013934707104522924,2.4808951797198486,196,0.03289794921875001,0.0,7.049311360522552,7,743,14
5,adaptive_t0_i100ms,3,1.5,1,True,True,True,False,11,715,5,113,0.000118341551933554,11363.428696351564,0.00123762819384865,40.0,0.13405999194255855,0,0,,,0.0,241,7,0.346884824331665,1.0,0.013946995584088734,2.0755598136676023,206,0.034576416015625056,0.0,5.793029943326474,15,1135,4
5,adaptive_t0_i100ms,4,2.0,1,True,True,True,False,27,411,13,115,3.3834937930805615e-05,11863.426583686214,0.00335029354391736,40.0,0.22830531931293083,0,0,,,0.0,16,0,0.27590100859680183,1.0,0.024005910417551807,1.560868600796073,9,0.0015106201171875278,0.0,3.1005856468273123,0,1152,15
5,adaptive_t0_i100ms,4,2.0,1,True,True,True,False,27,411,13,115,3.3834937930805615e-05,11863.426583686214,0.00335029354391736,40.0,0.22830531931293083,0,0,,,0.0,18,0,0.6233711597534178,1.0,0.024048124562035575,1.908338751952689,17,0.0028533935546875347,0.0,4.802015985631442,16,912,6
5,adaptive_t0_i100ms,4,2.0,1,True,True,True,False,27,411,13,115,3.3834937930805615e-05,11863.426583686214,0.00335029354391736,40.0,0.22830531931293083,0,0,,,0.0,81,2,0.6928308995727541,1.0,0.023997423872245596,3.2627660839712966,220,0.03692626953125002,0.0,2.8866787936403853,10,714,13
5,adaptive_t0_i100ms,4,2.0,1,True,True,True,False,27,411,13,115,3.3834937930805615e-05,11863.426583686214,0.00335029354391736,40.0,0.22830531931293083,0,0,,,0.0,112,3,0.3515218458984375,1.0,0.02395588561602813,1.6364894380977086,71,0.011917114257812528,0.0,10.91608821574846,3,739,9
5,adaptive_t0_i100ms,4,2.0,1,True,True,True,True,27,411,13,115,3.3834937930805615e-05,11863.426583686214,0.00335029354391736,40.0,0.22830531931293083,0,0,,,0.0,115,3,5.455957875183106,1.0,0.024048236522812433,6.740925467382377,122,0.020477294921875007,3.3834937930805615e-05,1.1975476609040925,27,411,13
5,adaptive_t0_i100ms,4,2.0,1,True,True,True,False,27,411,13,115,3.3834937930805615e-05,11863.426583686214,0.00335029354391736,40.0,0.22830531931293083,0,0,,,0.0,145,4,0.2901982806518555,1.0,0.02399492872864655,1.1468433421180362,37,0.006210327148437521,0.0,3.2139813859521382,12,940,9
5,adaptive_t0_i100ms,4,2.0,1,True,True,True,False,27,411,13,115,3.3834937930805615e-05,11863.426583686214,0.00335029354391736,40.0,0.22830531931293083,0,0,,,0.0,146,4,2.999452577947998,1.0,0.024005544902236064,3.856097639414179,240,0.04028320312500003,0.0,3.114535875771253,20,852,9
