num_ssu,case,npu_id,sequence,selected_request_id,block,relative_start_s,relative_end_s,ssu_id,active_request_id_at_left_boundary,controller_request_id_at_left_boundary,left_boundary_ssd_command_request_id,active_request_matches_selected,controller_request_matches_selected,left_boundary_ssd_command_request_matches_selected,selected_request_manifest_demand_gbps_if_controller_match,installed_cir_gbps_npu_ssu_not_request_attributed,interval_average_attributed_ssd_service_gbps_npu_aggregate_not_request_attributed,npu_link_delivered_gbps_npu_aggregate_not_request_attributed,deadline_slack_alpha1p5_ms_if_active_request_matches_diagnostic_only,deadline_slack_alpha2_ms_if_active_request_matches_diagnostic_only,boundary_state_time_semantics,interval_bandwidth_time_semantics
3,baseline,13,46,1485,48,24.0,24.5,0,1421,1421,,False,False,False,,,1.410919189453125,1.410919189453125,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,48,24.0,24.5,1,1421,1421,,False,False,False,,,1.744598388671875,1.744598388671875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,48,24.0,24.5,2,1421,1421,,False,False,False,,,1.56365966796875,1.56365966796875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,49,24.5,25.0,0,1453,1453,,False,False,False,,,1.345794677734375,1.345794677734375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,49,24.5,25.0,1,1453,1453,,False,False,False,,,1.431396484375,1.431396484375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,49,24.5,25.0,2,1453,1453,,False,False,False,,,1.511962890625,1.511962890625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,50,25.0,25.5,0,1485,1485,,True,True,False,8.87480748555908,,1.83154296875,1.83154296875,-133.4181845299841,-79.85738361701024,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,50,25.0,25.5,1,1485,1485,,True,True,False,10.10324129005737,,2.0316162109375,2.0316162109375,-133.4181845299841,-79.85738361701024,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,50,25.0,25.5,2,1485,1485,,True,True,False,9.852540513629148,,2.015838623046875,2.015838623046875,-133.4181845299841,-79.85738361701024,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,51,25.5,26.0,0,1517,1517,,False,False,False,,,1.6717529296875,1.6717529296875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,51,25.5,26.0,1,1517,1517,,False,False,False,,,1.978240966796875,1.978240966796875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,baseline,13,46,1485,51,25.5,26.0,2,1517,1517,,False,False,False,,,1.856048583984375,1.856048583984375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,56,28.0,28.5,0,1389,1389,,False,False,False,,,1.11114501953125,1.11114501953125,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,56,28.0,28.5,1,1389,1389,,False,False,False,,,1.0685450399154774,1.0682176158123156,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,56,28.0,28.5,2,1389,1389,,False,False,False,,,1.132965087890625,1.132965087890625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,57,28.5,29.0,0,1421,1421,,False,False,False,,,3.2320556640625,3.2320556640625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,57,28.5,29.0,1,1421,1421,1421,False,False,False,,,3.8443272745376476,3.8446546986408094,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,57,28.5,29.0,2,1421,1421,,False,False,False,,,3.658721923828125,3.658721923828125,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,58,29.0,29.5,0,1485,1485,,True,True,False,8.87480748555908,,4.512725830078125,4.512725830078125,55.01580934720408,108.57661026017794,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,58,29.0,29.5,1,1485,1485,,True,True,False,10.10324129005737,,5.114288330078125,5.114288330078125,55.01580934720408,108.57661026017794,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,58,29.0,29.5,2,1485,1485,,True,True,False,9.85254051362915,,5.08575439453125,5.08575439453125,55.01580934720408,108.57661026017794,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,59,29.5,30.0,0,1581,1581,,False,False,False,,,0.6297607421875,0.6297607421875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,59,29.5,30.0,1,1581,1581,,False,False,False,,,0.587127685546875,0.587127685546875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,layer_once_ttl_5ms,13,46,1485,59,29.5,30.0,2,1581,1581,,False,False,False,,,0.69287109375,0.69287109375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,52,26.0,26.5,0,1389,1389,,False,False,False,,0.4907765040435791,2.082977294921875,2.082977294921875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,52,26.0,26.5,1,1389,1389,,False,False,False,,0.415305532791971,2.25518798828125,2.25518798828125,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,52,26.0,26.5,2,1389,1389,,False,False,False,,0.4671762115834622,2.255859375,2.255859375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,53,26.5,27.0,0,1421,1421,,False,False,False,,5.550329051827908,2.3658248303644314,2.365631103515625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,53,26.5,27.0,1,1421,1421,,False,False,False,,5.5410055209275075,2.736907958984375,2.7367465383053116,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,53,26.5,27.0,2,1421,1421,,False,False,False,,5.6528792153003975,2.61370849609375,2.61370849609375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,54,27.0,27.5,0,1485,1485,1485,True,True,True,8.87480748555908,5.2018330941021595,0.6171463610418186,0.617340087890625,-59.70835667727221,-6.147555764298346,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,54,27.0,27.5,1,1485,1485,,True,True,False,10.10324129005737,5.647880971108293,0.6198577880859375,0.6200192087650009,-59.70835667727221,-6.147555764298346,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,54,27.0,27.5,2,1485,1485,,True,True,False,9.85254051362915,5.517691146758242,0.663665771484375,0.663665771484375,-59.70835667727221,-6.147555764298346,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,55,27.5,28.0,0,1517,1517,,False,False,False,,0.1611571683292079,0.35784912109375,0.35784912109375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,55,27.5,28.0,1,1517,1517,,False,False,False,,0.1823175108094085,0.3853759765625,0.3853759765625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
3,adaptive_t0_i100ms,13,46,1485,55,27.5,28.0,2,1517,1517,,False,False,False,,0.17639261491495234,0.454864501953125,0.454864501953125,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,112,56.0,56.5,0,3600,3600,3600,False,False,False,,,1.752178408349863,1.752478869812336,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,112,56.0,56.5,1,3600,3600,,False,False,False,,,1.7200927734375,1.7200927734375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,112,56.0,56.5,2,3600,3600,,False,False,False,,,1.541839599609375,1.541839599609375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,112,56.0,56.5,3,3600,3600,,False,False,False,,,1.58111572265625,1.58111572265625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,113,56.5,57.0,0,3632,3632,,False,False,False,,,2.083648681640625,2.083648681640625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,113,56.5,57.0,1,3632,3632,,False,False,False,,,2.00946044921875,2.00946044921875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,113,56.5,57.0,2,3632,3632,,False,False,False,,,1.7753143310546875,1.7753143310546875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,113,56.5,57.0,3,3632,3632,,False,False,False,,,1.65899658203125,1.65899658203125,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,114,57.0,57.5,0,3664,3664,,True,True,False,27.246792358081056,,1.1668701171875,1.1668701171875,-317.1033587312029,-301.43171755181993,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,114,57.0,57.5,1,3664,3664,,True,True,False,26.561338462280272,,1.10845947265625,1.10845947265625,-317.1033587312029,-301.43171755181993,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,114,57.0,57.5,2,3664,3664,,True,True,False,23.433955062689208,,1.0790863037109375,1.0790863037109375,-317.1033587312029,-301.43171755181993,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,114,57.0,57.5,3,3664,3664,,True,True,False,21.420434243774412,,1.026214599609375,1.026214599609375,-317.1033587312029,-301.43171755181993,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,115,57.5,58.0,0,3728,3728,,False,False,False,,,1.67779541015625,1.67779541015625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,115,57.5,58.0,1,3728,3728,,False,False,False,,,1.56298828125,1.56298828125,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,115,57.5,58.0,2,3728,3728,,False,False,False,,,1.442474365234375,1.442474365234375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,baseline,16,114,3664,115,57.5,58.0,3,3728,3728,,False,False,False,,,1.435760498046875,1.435760498046875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,117,58.5,59.0,0,3536,3536,,False,False,False,,,0.684478759765625,0.684478759765625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,117,58.5,59.0,1,3536,3536,,False,False,False,,,0.55523681640625,0.55523681640625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,117,58.5,59.0,2,3536,3536,,False,False,False,,,0.562957763671875,0.562957763671875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,117,58.5,59.0,3,3536,3536,,False,False,False,,,0.497161865234375,0.497161865234375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,118,59.0,59.5,0,3536,3568,,False,False,False,,,7.64239501953125,7.6175537109375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,118,59.0,59.5,1,3536,3568,,False,False,False,,,7.256218336583117,7.228028758404264,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,118,59.0,59.5,2,3536,3568,,False,False,False,,,6.709339510629661,6.6776123046875,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,118,59.0,59.5,3,3536,3568,,False,False,False,,,6.4649467450042835,6.4332275390625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,119,59.5,60.0,0,3728,3728,,False,False,False,,,1.365936279296875,1.390777587890625,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,119,59.5,60.0,1,3728,3728,3728,False,False,False,,,1.4201122298231326,1.448301808001986,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
4,layer_once_ttl_5ms,16,114,3664,119,59.5,60.0,2,3728,3728,3728,False,False,False,,,1.2979541905422138,1.329681396484375,,,demand/CIR/slack are left-boundary state at relative_start_s,"SSD/link are NPU-aggregate interval averages over [relative_start_s,relative_end_s); not request-attributed"
