num_ssu,case,boundary,relative_time_s,ssu_id,read_only_left_boundary_snapshot,estimated_next_arbitration_rate_is_not_historical_service,path_state_present,path_is_active_command,active_command_npu_id,active_command_request_id,active_command_layer,active_command_path_id,active_command_remaining_gb,active_command_start_time_ms,active_command_age_ms,active_command_physical_service_gbps,aggregate_ssd_outstanding_gb,pressure_reports_cumulative,pressure_cache_hits_cumulative,pressure_cache_time_ms,pressure_cache_age_ms,pressure_ttl_ms,path_id,group_id,cir_gbps,path_weight,virtual_finish,estimated_next_arbitration_rate_gbps,pending_blocks,pending_gb,active_remaining_gb,head_wait_age_ms,head_npu_id,head_request_id,head_layer
4,baseline,0,0.0,3,True,True,True,True,17,753,6,0,6.607629984500818e-05,10136.615796303191,0.0025442594960622955,40.0,0.09288529016703251,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.02502174377441626,40.0,553,0.09281921386718789,6.607629984500818e-05,6.033399686297344,17,753,6
4,baseline,1,0.5,3,True,True,False,False,,,,,,,,,0.0,0,0,,,0.0,,,,,,,,,,,,,
4,baseline,2,1.0,3,True,True,True,True,3,611,10,0,4.5815491394023434e-05,11136.61528978298,0.0030507797073369147,40.0,0.12139896490545653,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.02816677093506183,40.0,723,0.12135314941406294,4.5815491394023434e-05,3.402291198479361,3,611,10
4,baseline,3,1.5,3,True,True,True,True,15,1071,9,0,6.870367498777341e-05,11636.61586198757,0.0024785751174931647,40.0,0.09272007086248778,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.002366638183593775,40.0,552,0.0926513671875005,6.870367498777341e-05,1.285717283777558,15,1071,9
4,baseline,4,2.0,3,True,True,True,True,8,616,15,0,9.159185858152341e-05,12136.61643419216,0.0019063705276494147,40.0,0.0014343652960815234,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.0016574859619140731,40.0,8,0.0013427734375004996,9.159185858152341e-05,1.4552527340729284,8,616,15
4,baseline,5,2.5,3,True,True,True,True,27,411,7,0,0.00011448004217527342,12636.61700639675,0.0013341659378056647,40.0,0.07019046881170653,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.0037933349609375546,40.0,418,0.07007598876953175,0.00011448004217527342,2.1441486681087554,27,411,7
4,baseline,6,3.0,3,True,True,True,True,20,852,7,0,7.299802753550466e-05,13136.615969346383,0.0023712163037998835,40.0,0.24428991697284802,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.005538940429687422,40.0,1455,0.24421691894531317,7.299802753550466e-05,3.224889464001535,20,852,7
4,baseline,7,3.5,3,True,True,True,True,27,443,13,0,0.00011950618158152793,13636.617132050234,0.0012085124526493018,40.0,0.09495288020501902,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.011258316040038512,40.0,565,0.09483337402343817,0.00011950618158152793,3.4130347991103918,27,443,13
4,baseline,8,4.0,3,True,True,True,True,26,1018,2,0,9.922125311277341e-05,14136.616624927023,0.0017156356643681647,40.0,0.17633823492498776,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.021455001831055705,40.0,1050,0.17623901367187567,9.922125311277341e-05,2.7158050157904654,26,1018,2
4,baseline,9,4.5,3,True,True,True,True,14,1070,7,0,0.00012210943670652342,14636.617197131613,0.0011434310745244147,40.0,0.026138344788269024,0,0,,,0.0,0,0,0.20833333333333334,1.0,0.0022785186767578357,40.0,155,0.026016235351563173,0.00012210943670652342,0.6940458241533634,14,1070,7
