num_ssu,evaluation,relative_time_s,selection_mode,attempt_index,npu_id,stage,accepted,rejection_reason,target_sum_gbps,npu_capacity_gbps,target_gbps_by_ssu,admission_remaining_before_gbps_by_ssu,admission_remaining_after_gbps_by_ssu,violating_ssu_ids,target_ssu0_gbps,admission_remaining_before_ssu0_gbps,admission_remaining_after_ssu0_gbps,target_ssu1_gbps,admission_remaining_before_ssu1_gbps,admission_remaining_after_ssu1_gbps,target_ssu2_gbps,admission_remaining_before_ssu2_gbps,admission_remaining_after_ssu2_gbps,target_ssu3_gbps,admission_remaining_before_ssu3_gbps,admission_remaining_after_ssu3_gbps,target_ssu4_gbps,admission_remaining_before_ssu4_gbps,admission_remaining_after_ssu4_gbps
5,101,0.13660194306596896,greedy_overload,11,20,pinned,True,,0.9683001765937502,50.0,"[0.20564027985058597,0.187731666890625,0.1790861295996094,0.18711412851269535,0.20872797174023439]","[35.65307625675598,35.778414367463505,35.97741395097851,35.949868622411635,35.671707622909906]","[35.447435976905396,35.59068270057288,35.7983278213789,35.76275449389894,35.462979651169675]",,0.20564027985058597,35.65307625675598,35.447435976905396,0.187731666890625,35.778414367463505,35.59068270057288,0.1790861295996094,35.97741395097851,35.7983278213789,0.18711412851269535,35.949868622411635,35.76275449389894,0.20872797174023439,35.671707622909906,35.462979651169675
5,101,0.13660194306596896,greedy_overload,12,21,pinned,True,,1.9493601261621096,50.0,"[0.4116740792750244,0.3770472875603028,0.36550502365539556,0.38217718262915046,0.4129565530422364]","[35.447435976905396,35.59068270057288,35.7983278213789,35.76275449389894,35.462979651169675]","[35.03576189763037,35.213635413012575,35.4328227977235,35.38057731126979,35.05002309812744]",,0.4116740792750244,35.447435976905396,35.03576189763037,0.3770472875603028,35.59068270057288,35.213635413012575,0.36550502365539556,35.7983278213789,35.4328227977235,0.38217718262915046,35.76275449389894,35.38057731126979,0.4129565530422364,35.462979651169675,35.05002309812744
5,101,0.13660194306596896,greedy_overload,13,22,pinned,True,,0.9654508306523437,50.0,"[0.21440197967944336,0.1823058749370117,0.17524473189367673,0.19321855054943846,0.20027969359277342]","[35.03576189763037,35.213635413012575,35.4328227977235,35.38057731126979,35.05002309812744]","[34.82135991795093,35.03132953807556,35.257578065829826,35.18735876072035,34.849743404534664]",,0.21440197967944336,35.03576189763037,34.82135991795093,0.1823058749370117,35.213635413012575,35.03132953807556,0.17524473189367673,35.4328227977235,35.257578065829826,0.19321855054943846,35.38057731126979,35.18735876072035,0.20027969359277342,35.05002309812744,34.849743404534664
5,101,0.13660194306596896,greedy_overload,14,24,pinned,True,,1.9493601261621094,50.0,"[0.4219338694127197,0.36037512858654785,0.34498544338000486,0.3911544989996338,0.4309111857832031]","[34.82135991795093,35.03132953807556,35.257578065829826,35.18735876072035,34.849743404534664]","[34.39942604853821,34.67095440948901,34.91259262244982,34.79620426172072,34.41883221875146]",,0.4219338694127197,34.82135991795093,34.39942604853821,0.36037512858654785,35.03132953807556,34.67095440948901,0.34498544338000486,35.257578065829826,34.91259262244982,0.3911544989996338,35.18735876072035,34.79620426172072,0.4309111857832031,34.849743404534664,34.41883221875146
5,101,0.13660194306596896,greedy_overload,15,25,pinned,True,,0.9308161792617187,50.0,"[0.18297293846374507,0.1801579701796875,0.18203461570239254,0.17077474256616207,0.2148759123497314]","[34.39942604853821,34.67095440948901,34.91259262244982,34.79620426172072,34.41883221875146]","[34.21645311007447,34.49079643930933,34.73055800674743,34.62542951915456,34.20395630640173]",,0.18297293846374507,34.39942604853821,34.21645311007447,0.1801579701796875,34.67095440948901,34.49079643930933,0.18203461570239254,34.91259262244982,34.73055800674743,0.17077474256616207,34.79620426172072,34.62542951915456,0.2148759123497314,34.41883221875146,34.20395630640173
5,101,0.13660194306596896,greedy_overload,16,26,pinned,True,,0.9654508306523438,50.0,"[0.19065086217004396,0.1938604726442871,0.195786238928833,0.183589719126709,0.2015635377824707]","[34.21645311007447,34.49079643930933,34.73055800674743,34.62542951915456,34.20395630640173]","[34.02580224790442,34.29693596666504,34.5347717678186,34.44183980002785,34.00239276861926]",,0.19065086217004396,34.21645311007447,34.02580224790442,0.1938604726442871,34.49079643930933,34.29693596666504,0.195786238928833,34.73055800674743,34.5347717678186,0.183589719126709,34.62542951915456,34.44183980002785,0.2015635377824707,34.20395630640173,34.00239276861926
5,101,0.13660194306596896,greedy_overload,17,27,pinned,True,,0.9590201139492189,50.0,"[0.18399804511816412,0.1937555172077637,0.17284664844433598,0.19305855491564944,0.21536134826330572]","[34.02580224790442,34.29693596666504,34.5347717678186,34.44183980002785,34.00239276861926]","[33.84180420278626,34.10318044945728,34.36192511937426,34.2487812451122,33.78703142035595]",,0.18399804511816412,34.02580224790442,33.84180420278626,0.1937555172077637,34.29693596666504,34.10318044945728,0.17284664844433598,34.5347717678186,34.36192511937426,0.19305855491564944,34.44183980002785,34.2487812451122,0.21536134826330572,34.00239276861926,33.78703142035595
5,101,0.13660194306596896,greedy_overload,18,28,pinned,True,,0.9654508306523437,50.0,"[0.2034893040670166,0.20541507035156248,0.18294779703186034,0.19642816102368163,0.17717049817822267]","[33.84180420278626,34.10318044945728,34.36192511937426,34.2487812451122,33.78703142035595]","[33.63831489871924,33.897765379105714,34.178977322342405,34.052353084088516,33.60986092217773]",,0.2034893040670166,33.84180420278626,33.63831489871924,0.20541507035156248,34.10318044945728,33.897765379105714,0.18294779703186034,34.36192511937426,34.178977322342405,0.19642816102368163,34.2487812451122,34.052353084088516,0.17717049817822267,33.78703142035595,33.60986092217773
5,101,0.13660194306596896,greedy_overload,19,30,pinned,True,,0.9590201139492189,50.0,"[0.2202400843081055,0.17702842219702153,0.17772538448913577,0.1658770255231934,0.21814919743176273]","[33.63831489871924,33.897765379105714,34.178977322342405,34.052353084088516,33.60986092217773]","[33.418074814411135,33.720736956908695,34.00125193785327,33.88647605856532,33.39171172474597]",,0.2202400843081055,33.63831489871924,33.418074814411135,0.17702842219702153,33.897765379105714,33.720736956908695,0.17772538448913577,34.178977322342405,34.00125193785327,0.1658770255231934,34.052353084088516,33.88647605856532,0.21814919743176273,33.60986092217773,33.39171172474597
5,101,0.13660194306596896,greedy_overload,20,31,pinned,True,,0.9513819113906252,50.0,"[0.20659014261767583,0.20659014261767583,0.17228550638964849,0.18372038513232425,0.18219573463330083]","[33.418074814411135,33.720736956908695,34.00125193785327,33.88647605856532,33.39171172474597]","[33.21148467179346,33.51414681429102,33.82896643146362,33.702755673432996,33.20951599011266]",,0.20659014261767583,33.418074814411135,33.21148467179346,0.20659014261767583,33.720736956908695,33.51414681429102,0.17228550638964849,34.00125193785327,33.82896643146362,0.18372038513232425,33.88647605856532,33.702755673432996,0.18219573463330083,33.39171172474597,33.20951599011266
5,101,0.13660194306596896,greedy_overload,21,16,greedy_candidate,True,,3.7955481922617187,50.0,"[0.8779073082495118,0.7695698106357423,0.6425534341230469,0.7620982590761719,0.7434193801772462]","[33.21148467179346,33.51414681429102,33.82896643146362,33.702755673432996,33.20951599011266]","[32.333577363543945,32.74457700365527,33.186412997340575,32.94065741435683,32.46609660993542]",,0.8779073082495118,33.21148467179346,32.333577363543945,0.7695698106357423,33.51414681429102,32.74457700365527,0.6425534341230469,33.82896643146362,33.186412997340575,0.7620982590761719,33.702755673432996,32.94065741435683,0.7434193801772462,33.20951599011266,32.46609660993542
5,101,0.13660194306596896,greedy_overload,22,13,greedy_candidate,True,,3.9203901378662116,50.0,"[0.8963706094116212,0.7584674387329102,0.743692099017334,0.7584674387329102,0.7633925519714356]","[32.333577363543945,32.74457700365527,33.186412997340575,32.94065741435683,32.46609660993542]","[31.437206754132323,31.986109564922362,32.442720898323245,32.18218997562392,31.702704057963984]",,0.8963706094116212,32.333577363543945,31.437206754132323,0.7584674387329102,32.74457700365527,31.986109564922362,0.743692099017334,33.186412997340575,32.442720898323245,0.7584674387329102,32.94065741435683,32.18218997562392,0.7633925519714356,32.46609660993542,31.702704057963984
5,101,0.13660194306596896,greedy_overload,23,5,greedy_candidate,True,,6.575032865559084,50.0,"[1.4188228815153814,1.2977038550445559,1.1419793924392092,1.15928211050647,1.5572446260534674]","[31.437206754132323,31.986109564922362,32.442720898323245,32.18218997562392,31.702704057963984]","[30.01838387261694,30.688405709877806,31.300741505884034,31.02290786511745,30.145459431910517]",,1.4188228815153814,31.437206754132323,30.01838387261694,1.2977038550445559,31.986109564922362,30.688405709877806,1.1419793924392092,32.442720898323245,31.300741505884034,1.15928211050647,32.18218997562392,31.02290786511745,1.5572446260534674,31.702704057963984,30.145459431910517
5,101,0.13660194306596896,greedy_overload,24,1,greedy_candidate,True,,13.883905813190921,50.0,"[3.0683867079309084,2.306730432912598,2.698439374350586,2.6549161586352543,3.1554331393615724]","[30.01838387261694,30.688405709877806,31.300741505884034,31.02290786511745,30.145459431910517]","[26.94999716468603,28.381675276965208,28.60230213153345,28.367991706482194,26.990026292548944]",,3.0683867079309084,30.01838387261694,26.94999716468603,2.306730432912598,30.688405709877806,28.381675276965208,2.698439374350586,31.300741505884034,28.60230213153345,2.6549161586352543,31.02290786511745,28.367991706482194,3.1554331393615724,30.145459431910517,26.990026292548944
5,101,0.13660194306596896,greedy_overload,25,23,greedy_candidate,True,,26.562924982413577,50.0,"[5.333364338059571,5.229467630175294,4.883145270561036,4.987041978445314,6.1299057651723645]","[26.94999716468603,28.381675276965208,28.60230213153345,28.367991706482194,26.990026292548944]","[21.61663282662646,23.152207646789915,23.71915686097241,23.38094972803688,20.86012052737658]",,5.333364338059571,26.94999716468603,21.61663282662646,5.229467630175294,28.381675276965208,23.152207646789915,4.883145270561036,28.60230213153345,23.71915686097241,4.987041978445314,28.367991706482194,23.38094972803688,6.1299057651723645,26.990026292548944,20.86012052737658
5,101,0.13660194306596896,greedy_overload,26,14,greedy_candidate,True,,28.902245444704473,50.0,"[6.756662539457887,5.626785860618776,5.220030256236695,4.971457386892092,6.327309401499026]","[21.61663282662646,23.152207646789915,23.71915686097241,23.38094972803688,20.86012052737658]","[14.859970287168574,17.525421786171137,18.499126604735714,18.40949234114479,14.532811125877554]",,6.756662539457887,21.61663282662646,14.859970287168574,5.626785860618776,23.152207646789915,17.525421786171137,5.220030256236695,23.71915686097241,18.499126604735714,4.971457386892092,23.38094972803688,18.40949234114479,6.327309401499026,20.86012052737658,14.532811125877554
5,101,0.13660194306596896,greedy_overload,27,4,greedy_candidate,False,npu_target_exceeds_capacity,52.51030974593702,50.0,"[10.793443894631837,10.300967367120117,10.383046788372072,10.342007077746095,10.690844618066896]","[14.859970287168574,17.525421786171137,18.499126604735714,18.40949234114479,14.532811125877554]","[14.859970287168574,17.525421786171137,18.499126604735714,18.40949234114479,14.532811125877554]",,10.793443894631837,14.859970287168574,14.859970287168574,10.300967367120117,17.525421786171137,17.525421786171137,10.383046788372072,18.499126604735714,18.499126604735714,10.342007077746095,18.40949234114479,18.40949234114479,10.690844618066896,14.532811125877554,14.532811125877554
5,101,0.13660194306596896,greedy_overload,28,29,greedy_candidate,False,npu_target_exceeds_capacity,54.428950228074655,50.0,"[12.74321563464203,9.854280796746828,10.421433648358155,9.889727849972536,11.520292298355104]","[14.859970287168574,17.525421786171137,18.499126604735714,18.40949234114479,14.532811125877554]","[14.859970287168574,17.525421786171137,18.499126604735714,18.40949234114479,14.532811125877554]",,12.74321563464203,14.859970287168574,14.859970287168574,9.854280796746828,17.525421786171137,17.525421786171137,10.421433648358155,18.499126604735714,18.499126604735714,9.889727849972536,18.40949234114479,18.40949234114479,11.520292298355104,14.532811125877554,14.532811125877554
5,102,0.23660194306596896,greedy_overload,0,0,pinned,True,,0.8979035137617186,50.0,"[0.20129630403625484,0.16957688643054197,0.17445679683142087,0.17811672963208006,0.17445679683142087]","[38.0,38.0,38.0,38.0,38.0]","[37.798703695963745,37.83042311356946,37.82554320316858,37.82188327036792,37.82554320316858]",,0.20129630403625484,38.0,37.798703695963745,0.16957688643054197,38.0,37.83042311356946,0.17445679683142087,38.0,37.82554320316858,0.17811672963208006,38.0,37.82188327036792,0.17445679683142087,38.0,37.82554320316858
5,102,0.23660194306596896,greedy_overload,1,3,pinned,True,,1.8887065150078124,50.0,"[0.4009753910830078,0.3878593736176757,0.33726902053710933,0.3541324715639648,0.40847025820605465]","[37.798703695963745,37.83042311356946,37.82554320316858,37.82188327036792,37.82554320316858]","[37.39772830488074,37.44256373995179,37.48827418263147,37.467750798803955,37.41707294496253]",,0.4009753910830078,37.798703695963745,37.39772830488074,0.3878593736176757,37.83042311356946,37.44256373995179,0.33726902053710933,37.82554320316858,37.48827418263147,0.3541324715639648,37.82188327036792,37.467750798803955,0.40847025820605465,37.82554320316858,37.41707294496253
5,102,0.23660194306596896,greedy_overload,2,6,pinned,True,,0.9654508306523436,50.0,"[0.20734083663610836,0.1925766284545898,0.1803801086524658,0.176528576083374,0.20862468082580563]","[37.39772830488074,37.44256373995179,37.48827418263147,37.467750798803955,37.41707294496253]","[37.19038746824463,37.2499871114972,37.30789407397901,37.291222222720585,37.20844826413672]",,0.20734083663610836,37.39772830488074,37.19038746824463,0.1925766284545898,37.44256373995179,37.2499871114972,0.1803801086524658,37.48827418263147,37.30789407397901,0.176528576083374,37.467750798803955,37.291222222720585,0.20862468082580563,37.41707294496253,37.20844826413672
5,102,0.23660194306596896,greedy_overload,3,9,pinned,True,,0.96830017659375,50.0,"[0.19637720418164062,0.18464397500097654,0.18834920526855467,0.18032120635546875,0.21860858578710937]","[37.19038746824463,37.2499871114972,37.30789407397901,37.291222222720585,37.20844826413672]","[36.994010264062986,37.065343136496224,37.119544868710456,37.11090101636512,36.98983967834961]",,0.19637720418164062,37.19038746824463,36.994010264062986,0.18464397500097654,37.2499871114972,37.065343136496224,0.18834920526855467,37.30789407397901,37.119544868710456,0.18032120635546875,37.291222222720585,37.11090101636512,0.21860858578710937,37.20844826413672,36.98983967834961
5,102,0.23660194306596896,greedy_overload,4,12,pinned,True,,0.9165073182890624,50.0,"[0.18139207341137695,0.2057898376713867,0.16760203274267577,0.15805508151049802,0.203668292953125]","[36.994010264062986,37.065343136496224,37.119544868710456,37.11090101636512,36.98983967834961]","[36.81261819065161,36.859553298824835,36.95194283596778,36.95284593485462,36.786171385396486]",,0.18139207341137695,36.994010264062986,36.81261819065161,0.2057898376713867,37.065343136496224,36.859553298824835,0.16760203274267577,37.119544868710456,36.95194283596778,0.15805508151049802,37.11090101636512,36.95284593485462,0.203668292953125,36.98983967834961,36.786171385396486
5,102,0.23660194306596896,greedy_overload,5,15,pinned,True,,0.96830017659375,50.0,"[0.21552089389746096,0.18587905175683594,0.1889667436464844,0.18155628311132813,0.19637720418164065]","[36.81261819065161,36.859553298824835,36.95194283596778,36.95284593485462,36.786171385396486]","[36.59709729675415,36.673674247068,36.762976092321296,36.771289651743295,36.58979418121484]",,0.21552089389746096,36.81261819065161,36.59709729675415,0.18587905175683594,36.859553298824835,36.673674247068,0.1889667436464844,36.95194283596778,36.762976092321296,0.18155628311132813,36.95284593485462,36.771289651743295,0.19637720418164065,36.786171385396486,36.58979418121484
5,102,0.23660194306596896,greedy_overload,6,17,pinned,True,,0.9165073182890623,50.0,"[0.21427601654443354,0.17714898397485349,0.16548048802441404,0.16335894330615233,0.19624288643920895]","[36.59709729675415,36.673674247068,36.762976092321296,36.771289651743295,36.58979418121484]","[36.38282128020972,36.49652526309315,36.59749560429688,36.607930708437145,36.393551294775634]",,0.21427601654443354,36.59709729675415,36.38282128020972,0.17714898397485349,36.673674247068,36.49652526309315,0.16548048802441404,36.762976092321296,36.59749560429688,0.16335894330615233,36.771289651743295,36.607930708437145,0.19624288643920895,36.58979418121484,36.393551294775634
5,102,0.23660194306596896,greedy_overload,7,19,pinned,True,,0.9590201139492189,50.0,"[0.2035129892973633,0.21327046138696293,0.16308917635473635,0.1853919697023926,0.1937555172077637]","[36.38282128020972,36.49652526309315,36.59749560429688,36.607930708437145,36.393551294775634]","[36.17930829091235,36.283254801706185,36.43440642794214,36.42253873873475,36.19979577756787]",,0.2035129892973633,36.38282128020972,36.17930829091235,0.21327046138696293,36.49652526309315,36.283254801706185,0.16308917635473635,36.59749560429688,36.43440642794214,0.1853919697023926,36.607930708437145,36.42253873873475,0.1937555172077637,36.393551294775634,36.19979577756787
5,102,0.23660194306596896,greedy_overload,8,20,pinned,True,,0.96830017659375,50.0,"[0.20564027985058594,0.18773166689062498,0.17908612959960937,0.18711412851269532,0.20872797174023439]","[36.17930829091235,36.283254801706185,36.43440642794214,36.42253873873475,36.19979577756787]","[35.97366801106177,36.09552313481556,36.25532029834253,36.235424610222054,35.99106780582764]",,0.20564027985058594,36.17930829091235,35.97366801106177,0.18773166689062498,36.283254801706185,36.09552313481556,0.17908612959960937,36.43440642794214,36.25532029834253,0.18711412851269532,36.42253873873475,36.235424610222054,0.20872797174023439,36.19979577756787,35.99106780582764
5,102,0.23660194306596896,greedy_overload,9,21,pinned,True,,1.9493601261621096,50.0,"[0.4116740792750244,0.37704728756030276,0.36550502365539556,0.3821771826291504,0.41295655304223633]","[35.97366801106177,36.09552313481556,36.25532029834253,36.235424610222054,35.99106780582764]","[35.561993931786745,35.718475847255256,35.88981527468714,35.853247427592905,35.578111252785405]",,0.4116740792750244,35.97366801106177,35.561993931786745,0.37704728756030276,36.09552313481556,35.718475847255256,0.36550502365539556,36.25532029834253,35.88981527468714,0.3821771826291504,36.235424610222054,35.853247427592905,0.41295655304223633,35.99106780582764,35.578111252785405
5,102,0.23660194306596896,greedy_overload,10,22,pinned,True,,0.9654508306523437,50.0,"[0.21440197967944336,0.1823058749370117,0.17524473189367673,0.19321855054943846,0.20027969359277345]","[35.561993931786745,35.718475847255256,35.88981527468714,35.853247427592905,35.578111252785405]","[35.3475919521073,35.53616997231824,35.71457054279346,35.660028877043466,35.37783155919263]",,0.21440197967944336,35.561993931786745,35.3475919521073,0.1823058749370117,35.718475847255256,35.53616997231824,0.17524473189367673,35.88981527468714,35.71457054279346,0.19321855054943846,35.853247427592905,35.660028877043466,0.20027969359277345,35.578111252785405,35.37783155919263
5,102,0.23660194306596896,greedy_overload,11,24,pinned,True,,1.9493601261621094,50.0,"[0.4219338694127197,0.3603751285865479,0.34498544338000486,0.3911544989996338,0.43091118578320314]","[35.3475919521073,35.53616997231824,35.71457054279346,35.660028877043466,35.37783155919263]","[34.92565808269458,35.175794843731694,35.369585099413456,35.26887437804383,34.94692037340943]",,0.4219338694127197,35.3475919521073,34.92565808269458,0.3603751285865479,35.53616997231824,35.175794843731694,0.34498544338000486,35.71457054279346,35.369585099413456,0.3911544989996338,35.660028877043466,35.26887437804383,0.43091118578320314,35.37783155919263,34.94692037340943
5,102,0.23660194306596896,greedy_overload,12,25,pinned,True,,0.9308161792617187,50.0,"[0.18297293846374507,0.18015797017968746,0.18203461570239252,0.17077474256616207,0.2148759123497314]","[34.92565808269458,35.175794843731694,35.369585099413456,35.26887437804383,34.94692037340943]","[34.74268514423084,34.99563687355201,35.187550483711064,35.09809963547767,34.732044461059694]",,0.18297293846374507,34.92565808269458,34.74268514423084,0.18015797017968746,35.175794843731694,34.99563687355201,0.18203461570239252,35.369585099413456,35.187550483711064,0.17077474256616207,35.26887437804383,35.09809963547767,0.2148759123497314,34.94692037340943,34.732044461059694
5,102,0.23660194306596896,greedy_overload,13,26,pinned,True,,0.9654508306523437,50.0,"[0.19065086217004393,0.1938604726442871,0.195786238928833,0.18358971912670896,0.2015635377824707]","[34.74268514423084,34.99563687355201,35.187550483711064,35.09809963547767,34.732044461059694]","[34.552034282060795,34.80177640090772,34.99176424478223,34.914509916350966,34.530480923277224]",,0.19065086217004393,34.74268514423084,34.552034282060795,0.1938604726442871,34.99563687355201,34.80177640090772,0.195786238928833,35.187550483711064,34.99176424478223,0.18358971912670896,35.09809963547767,34.914509916350966,0.2015635377824707,34.732044461059694,34.530480923277224
5,102,0.23660194306596896,greedy_overload,14,27,pinned,True,,0.9590201139492189,50.0,"[0.1839980451181641,0.1937555172077637,0.17284664844433595,0.19305855491564944,0.2153613482633057]","[34.552034282060795,34.80177640090772,34.99176424478223,34.914509916350966,34.530480923277224]","[34.36803623694263,34.60802088369996,34.8189175963379,34.721451361435314,34.31511957501392]",,0.1839980451181641,34.552034282060795,34.36803623694263,0.1937555172077637,34.80177640090772,34.60802088369996,0.17284664844433595,34.99176424478223,34.8189175963379,0.19305855491564944,34.914509916350966,34.721451361435314,0.2153613482633057,34.530480923277224,34.31511957501392
