num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,layer_once_ttl_5ms,8,19,616,0,-62.68748809016142,43.95829531203526,43.95829531203526,126.23822340990955,43.95829531203526,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,1,43.95829531203526,109.54858156691807,126.23822340990955,208.51815150778384,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,2,126.23822340990955,177.20757814894932,208.51815150778384,290.79807960565813,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,3,208.51815150778384,273.1235632563712,290.79807960565813,373.0780077035324,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,4,290.79807960565813,360.9157690669181,373.0780077035324,455.3579358014067,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,5,373.0780077035324,447.5792059565665,455.3579358014067,537.637863899281,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,6,455.3579358014067,544.9113974238517,544.9113974238517,627.191325521726,7.2735335245706665,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,7,544.9113974238517,624.6070990229728,627.191325521726,709.4712536196002,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,8,627.191325521726,685.1829657221915,709.4712536196002,791.7511817174745,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,9,709.4712536196002,758.9054236079337,791.7511817174745,874.0311098153488,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,10,791.7511817174745,853.6758551264884,874.0311098153488,956.3110379132231,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,11,874.0311098153488,935.4969153071524,956.3110379132231,1038.5909660110974,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,12,956.3110379132231,1035.0383886958243,1038.5909660110974,1120.8708941089717,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,13,1038.5909660110974,1127.035153832543,1127.035153832543,1209.3150819304174,6.1642597235713765,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,14,1127.035153832543,1203.1746039057853,1209.3150819304174,1291.5950100282917,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,19,616,15,1209.3150819304174,1251.9172796870353,1291.5950100282917,1373.874938126166,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,layer_once_ttl_5ms,8,20,648,0,-82.27992809787429,-78.40947548635268,0.0,1.9589551474236941,0.0,0.065460205078125,0.0662994384765625,0.06151580810546875
3,layer_once_ttl_5ms,8,20,648,1,0.0,4.005819649248224,4.005819649248224,5.964774796671918,2.0468645018245297,0.065460205078125,0.0662994384765625,0.06151580810546875
3,layer_once_ttl_5ms,8,20,648,2,4.005819649248224,8.417250008134943,8.417250008134943,10.376205155558637,2.4524752114630246,0.065460205078125,0.0662994384765625,0.06151580810546875
3,layer_once_ttl_5ms,8,20,648,3,8.417250008134943,13.69748693440306,13.69748693440306,15.656442081826754,3.3212817788444227,0.065460205078125,0.0662994384765625,0.06151580810546875
3,layer_once_ttl_5ms,8,20,648,4,13.69748693440306,18.836332649736505,18.836332649736505,20.7952877971602,3.1798905679097516,0.065460205078125,0.0662994384765625,0.06151580810546875
3,layer_once_ttl_5ms,8,20,648,5,18.836332649736505,23.733259529619318,23.733259529619318,25.69221467704301,2.9379717324591184,0.065460205078125,0.0662994384765625,0.06151580810546875
