request_id,npu_id,role,profile,C_ms,V_per_ssu_GiB,B_per_ssu_GiB_s,original_request_id,matches_raw_data,layer,compute_start_ms,compute_end_ms,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,barrier_budget_end_ms,full_io_stall_ms,warm_io_stall_ms,warm_compute_ms,warm_queue_ms,kind
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,0,2016.1026084856373,2018.017529359997,2012.5255944621074,2016.1026084856373,,2014.4405153364671,1.6620931491702322,1.6620931491702322,1.9149208743597228,0.0,cross_request_L0
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,1,2019.765862269817,2021.6807831441768,2016.1026084856373,2019.765862269817,,2018.017529359997,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,2,2023.4291160539967,2025.3440369283564,2019.765862269817,2023.4291160539967,,2021.6807831441768,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,3,2027.0965660051686,2029.0114868795283,2023.4291160539967,2027.0965660051686,,2025.3440369283564,1.7525290768121522,1.7525290768121522,1.9149208743597228,0.0,internal_L1_to_L7
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,4,2030.7640159563405,2032.6789368307002,2027.0965660051686,2030.7640159563405,,2029.0114868795283,1.7525290768121522,1.7525290768121522,1.9149208743597228,0.0,internal_L1_to_L7
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,5,2034.4272697405202,2036.3421906148799,2030.7640159563405,2034.4272697405202,,2032.6789368307002,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,6,2038.094719691692,2040.0096405660518,2034.4272697405202,2038.094719691692,,2036.3421906148799,1.7525290768121522,1.7525290768121522,1.9149208743597228,0.0,internal_L1_to_L7
16000024,16,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100114619,False,7,2041.766365809856,2043.6812866842158,2038.094719691692,2041.766365809856,,2040.0096405660518,1.7567252438043397,1.7567252438043397,1.9149208743597228,0.0,internal_L1_to_L7
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,0,2016.1487663225514,2018.0636871969111,2012.584340799998,2016.1487663225514,,2014.4992616743577,1.6495046481936697,1.6495046481936697,1.9149208743597228,0.0,cross_request_L0
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,1,2019.807823939739,2021.7227448140986,2016.1487663225514,2019.807823939739,,2018.0636871969111,1.7441367428277772,1.7441367428277772,1.9149208743597228,0.0,internal_L1_to_L7
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,2,2023.4668815569264,2025.3818024312861,2019.807823939739,2023.4668815569264,,2021.7227448140986,1.7441367428277772,1.7441367428277772,1.9149208743597228,0.0,internal_L1_to_L7
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,3,2027.130135341106,2029.0450562154658,2023.4668815569264,2027.130135341106,,2025.3818024312861,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,4,2030.797585292278,2032.7125061666377,2027.130135341106,2030.797585292278,,2029.0450562154658,1.7525290768121522,1.7525290768121522,1.9149208743597228,0.0,internal_L1_to_L7
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,5,2034.4566429094655,2036.3715637838252,2030.797585292278,2034.4566429094655,,2032.7125061666377,1.7441367428277772,1.7441367428277772,1.9149208743597228,0.0,internal_L1_to_L7
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,6,2038.1198966936452,2040.0348175680049,2034.4566429094655,2038.1198966936452,,2036.3715637838252,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
17000024,17,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100118798,False,7,2041.7789543108327,2043.6938751851924,2038.1198966936452,2041.7789543108327,,2040.0348175680049,1.7441367428277772,1.7441367428277772,1.9149208743597228,0.0,internal_L1_to_L7
18000024,18,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100123699,False,0,2016.1949241594655,2018.1098450338252,2012.6067903608812,2016.1949241594655,,2014.521711235241,1.673212924224572,1.673212924224572,1.9149208743597228,0.0,cross_request_L0
18000024,18,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100123699,False,1,2019.8581779436452,2021.7730988180049,2016.1949241594655,2019.8581779436452,,2018.1098450338252,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
18000024,18,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100123699,False,2,2023.5214317278248,2025.4363526021846,2019.8581779436452,2023.5214317278248,,2021.7730988180049,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
18000024,18,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100123699,False,3,2027.1888816789967,2029.1038025533564,2023.5214317278248,2027.1888816789967,,2025.4363526021846,1.7525290768121522,1.7525290768121522,1.9149208743597228,0.0,internal_L1_to_L7
18000024,18,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100123699,False,4,2030.8521354631764,2032.7670563375361,2027.1888816789967,2030.8521354631764,,2029.1038025533564,1.7483329098199647,1.7483329098199647,1.9149208743597228,0.0,internal_L1_to_L7
