start_ms,end_ms,D0_GiB_s,D1_GiB_s,D2_GiB_s,active_npus,A_active_npus,B_active_npus
2000.0,2014.4405153364671,34.213212710165436,37.752890830583375,36.45528092715957,32,8,24
2014.4405153364671,2014.4992616743577,34.213212710165436,37.752890830583375,36.45528092715957,32,8,24
2014.4992616743577,2014.521711235241,34.213212710165436,37.752890830583375,36.45528092715957,32,8,24
2014.521711235241,2014.567869072155,34.213212710165436,37.752890830583375,36.45528092715957,32,8,24
2014.567869072155,2014.6266154100456,34.47616876532405,37.752890830583375,36.19232487200096,32,8,24
2014.6266154100456,2014.6769694139518,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2014.6769694139518,2014.76928508778,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2014.76928508778,2014.9161509325065,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2014.9161509325065,2043.6812866842158,34.388516746937846,37.752890830583375,36.27997689038716,32,8,24
2043.6812866842158,2043.6938751851924,34.47616876532405,37.752890830583375,36.19232487200096,32,8,24
2043.6938751851924,2043.7568176900752,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2043.7568176900752,2043.8071716939814,34.65147280209646,37.752890830583375,36.01702083522855,32,8,24
2043.8071716939814,2043.840741029919,34.47616876532405,37.752890830583375,36.19232487200096,32,8,24
2043.840741029919,2043.9372528707393,34.300864728551645,37.752890830583375,36.36762890877337,32,8,24
2043.9372528707393,2044.0253723775752,34.300864728551645,37.752890830583375,36.36762890877337,32,8,24
2044.0253723775752,2044.201611391247,34.65147280209646,37.752890830583375,36.01702083522855,32,8,24
2044.201611391247,2071.2207306539426,34.91442885725507,37.752890830583375,35.75406478006994,32,8,24
2071.2207306539426,2071.224926820935,34.65147280209646,37.752890830583375,36.01702083522855,32,8,24
2071.224926820935,2071.300457826794,34.65147280209646,37.752890830583375,36.01702083522855,32,8,24
2071.300457826794,2071.3019265527164,34.388516746937846,37.752890830583375,36.27997689038716,32,8,24
2071.3019265527164,2071.3312997216617,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2071.3312997216617,2071.4445962304508,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2071.4445962304508,2071.5522278463254,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2071.5522278463254,2071.6795815820133,34.73912482048266,37.752890830583375,35.92936881684235,32,8,24
2071.6795815820133,2086.5400976488204,34.73912482048266,37.752890830583375,35.92936881684235,32,8,24
2086.5400976488204,2086.5442938158126,35.002080875641276,37.752890830583375,35.66641276168374,32,8,24
2086.5442938158126,2086.619824821672,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2086.619824821672,2086.621293547594,35.4403409675723,37.752890830583375,35.22815266975272,32,8,24
2086.621293547594,2086.6506667165395,35.4403409675723,37.752890830583375,35.22815266975272,32,8,24
2086.6506667165395,2086.7639632253286,35.26503693079989,37.752890830583375,35.40345670652512,32,8,24
2086.7639632253286,2086.871594841203,35.35268894918609,37.752890830583375,35.31580468813892,32,8,24
2086.871594841203,2086.998948576891,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2086.998948576891,2101.859464643698,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2101.859464643698,2101.8636608106904,34.739124820482665,37.752890830583375,35.92936881684235,32,8,24
2101.8636608106904,2101.9391918165497,34.739124820482665,37.752890830583375,35.92936881684235,32,8,24
2101.9391918165497,2101.940660542472,34.47616876532405,37.752890830583375,36.19232487200096,32,8,24
2101.940660542472,2101.9700337114173,34.300864728551645,37.752890830583375,36.36762890877337,32,8,24
2101.9700337114173,2102.0833302202063,34.213212710165436,37.752890830583375,36.45528092715957,32,8,24
2102.0833302202063,2102.190961836081,34.388516746937846,37.752890830583375,36.27997689038716,32,8,24
2102.190961836081,2102.318315571769,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2102.318315571769,2125.8258640930417,34.91442885725507,37.752890830583375,35.75406478006994,32,8,24
2125.8258640930417,2125.830060260034,35.002080875641276,37.752890830583375,35.66641276168374,32,8,24
2125.830060260034,2125.91817976687,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2125.91817976687,2125.926572100854,35.26503693079989,37.752890830583375,35.40345670652512,32,8,24
2125.926572100854,2125.968533770776,35.26503693079989,37.752890830583375,35.40345670652512,32,8,24
2125.968533770776,2126.0860264465573,35.61564500434471,37.752890830583375,35.05284863298031,32,8,24
2126.0860264465573,2126.195126788354,35.35268894918609,37.752890830583375,35.31580468813892,32,8,24
2126.195126788354,2126.329404132104,35.5279929859585,37.752890830583375,35.14050065136651,32,8,24
2126.329404132104,2155.123502032495,35.26503693079989,37.752890830583375,35.40345670652512,32,8,24
2155.123502032495,2155.1612675354245,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2155.1612675354245,2155.2032292053464,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2155.2032292053464,2155.2493870422604,34.914428857255075,37.752890830583375,35.75406478006994,32,8,24
2155.2493870422604,2155.266171710229,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2155.266171710229,2155.4046452209714,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2155.4046452209714,2155.488568560815,35.35268894918609,37.752890830583375,35.31580468813892,32,8,24
2155.488568560815,2155.6270420715573,35.26503693079989,37.752890830583375,35.40345670652512,32,8,24
2155.6270420715573,2173.9422622880825,35.5279929859585,37.752890830583375,35.14050065136651,32,8,24
2173.9422622880825,2173.97583162402,35.79094904111711,37.752890830583375,34.8775445962079,32,8,24
2173.97583162402,2173.9926162919887,35.87860105950332,37.752890830583375,34.789892577821696,32,8,24
2173.9926162919887,2174.021989460934,35.5279929859585,37.752890830583375,35.14050065136651,32,8,24
2174.021989460934,2174.047166462887,35.5279929859585,37.752890830583375,35.14050065136651,32,8,24
2174.047166462887,2174.149343196622,35.177384912413686,37.752890830583375,35.49110872491133,32,8,24
2174.149343196622,2174.2821518144497,35.177384912413686,37.752890830583375,35.49110872491133,32,8,24
2174.2821518144497,2174.3591515462313,35.002080875641276,37.752890830583375,35.66641276168374,32,8,24
2174.3591515462313,2189.2616292829603,34.91442885725507,37.752890830583375,35.75406478006994,32,8,24
2189.2616292829603,2189.2951986188978,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2189.2951986188978,2189.3119832868665,34.47616876532405,37.752890830583375,36.19232487200096,32,8,24
2189.3119832868665,2189.341356455812,34.65147280209646,37.752890830583375,36.01702083522855,32,8,24
2189.341356455812,2189.366533457765,34.563820783710256,37.752890830583375,36.10467285361476,32,8,24
2189.366533457765,2189.4687101914997,34.91442885725507,37.752890830583375,35.75406478006994,32,8,24
2189.4687101914997,2189.6015188093274,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2189.6015188093274,2189.678518541109,35.002080875641276,37.752890830583375,35.66641276168374,32,8,24
2189.678518541109,2207.0808540995235,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2207.0808540995235,2207.110227268469,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2207.110227268469,2207.1270119364376,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2207.1270119364376,2207.1479927713985,35.26503693079989,37.752890830583375,35.40345670652512,32,8,24
2207.1479927713985,2207.1857582743282,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2207.1857582743282,2207.273877781164,34.73912482048266,37.752890830583375,35.92936881684235,32,8,24
2207.273877781164,2207.3661934549923,34.65147280209646,37.752890830583375,36.01702083522855,32,8,24
2207.3661934549923,2207.4333321268673,34.388516746937846,37.752890830583375,36.27997689038716,32,8,24
2207.4333321268673,2229.156888645422,34.388516746937846,37.752890830583375,36.27997689038716,32,8,24
2229.156888645422,2229.161084812414,34.213212710165436,37.752890830583375,36.45528092715957,32,8,24
2229.161084812414,2229.182065647375,34.213212710165436,37.752890830583375,36.45528092715957,32,8,24
2229.182065647375,2229.2114388163204,34.47616876532405,37.752890830583375,36.19232487200096,32,8,24
2229.2114388163204,2229.2575966532345,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2229.2575966532345,2229.354108494055,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2229.354108494055,2229.42124716593,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2229.42124716593,2229.5219551737423,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2229.5219551737423,2248.530801659126,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2248.530801659126,2248.551782494087,35.177384912413686,37.752890830583375,35.49110872491133,32,8,24
2248.551782494087,2248.665079002876,35.177384912413686,37.752890830583375,35.49110872491133,32,8,24
2248.665079002876,2248.6692751698683,34.91442885725507,37.752890830583375,35.75406478006994,32,8,24
2248.6692751698683,2248.7448061757277,34.82677683886887,37.752890830583375,35.84171679845614,32,8,24
2248.7448061757277,2248.841318016548,35.177384912413686,37.752890830583375,35.49110872491133,32,8,24
2248.841318016548,2248.866495018501,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2248.866495018501,2248.9630068593215,34.91442885725507,37.752890830583375,35.75406478006994,32,8,24
2248.9630068593215,2263.850168654004,35.177384912413686,37.752890830583375,35.49110872491133,32,8,24
2263.850168654004,2263.871149488965,35.002080875641276,37.752890830583375,35.66641276168374,32,8,24
2263.871149488965,2263.984445997754,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2263.984445997754,2263.988642164746,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2263.988642164746,2264.0641731706055,35.08973289402748,37.752890830583375,35.57876074329753,32,8,24
2264.0641731706055,2264.160685011426,34.739124820482665,37.752890830583375,35.92936881684235,32,8,24
2264.160685011426,2264.185862013379,34.65147280209646,37.752890830583375,36.01702083522855,32,8,24
2264.185862013379,2264.2823738541992,34.91442885725507,37.752890830583375,35.75406478006994,32,8,24
2264.2823738541992,2279.1695356488817,34.82677683886887,37.752890830583375,35.84171679845615,32,8,24
2279.1695356488817,2279.1905164838427,33.263136509663404,36.053585928772726,34.27267108777333,32,7,25
2279.1905164838427,2279.3038129926317,31.626258512678,34.35428102696208,32.77686304487046,32,6,26
2279.3038129926317,2279.308009159624,30.255940158502774,32.654976125151435,31.014495359157408,32,5,27
2279.308009159624,2279.3835401654833,28.586629872653276,30.955671223340786,29.55111960511863,32,4,28
2279.3835401654833,2279.4800520063036,27.22351869378118,29.25636632153014,27.781544744102447,32,3,29
2279.4800520063036,2279.5052290082567,25.82437163839343,27.557061419719496,26.048005759601924,32,2,30
2279.5052290082567,2279.601740849077,24.09984162302182,25.857756517908847,24.639849735085257,32,1,31
2279.601740849077,2291.6752635392627,22.461161832210635,24.1584516160982,23.145843486008165,32,0,32
2291.6752635392627,2291.6878520402392,22.462963626036416,24.1584516160982,23.144041692182384,32,0,32
2291.6878520402392,2291.767579213091,22.50800847168099,24.1584516160982,23.09899684653781,32,0,32
2291.767579213091,2291.7885600480517,22.48278335812003,24.1584516160982,23.12422196009877,32,0,32
2291.7885600480517,2291.863253099902,22.466567213687984,24.1584516160982,23.140438104530816,32,0,32
2291.863253099902,2291.8758416008786,24.060838037931756,25.857756517908847,24.678853320175318,32,1,31
2291.8758416008786,2291.8968224358396,24.069847007060673,25.857756517908847,24.669844351046404,32,1,31
2291.8968224358396,2291.8976603898486,25.48521020688047,27.557061419719496,26.38716719111488,32,2,30
2291.8976603898486,2291.909410936816,25.443768948887463,27.557061419719496,26.428608449107887,32,2,30
2291.909410936816,2291.9144450578174,25.404129484720237,27.557061419719496,26.468247913275114,32,2,30
2291.9144450578174,2291.930391771777,25.396922309417107,27.557061419719496,26.475455088578247,32,2,30
2291.930391771777,2291.9429802727536,26.98398595835775,29.25636632153014,28.02107747952588,32,3,29
2291.9429802727536,2291.9639611077146,26.97317519540305,29.25636632153014,28.031888242480576,32,3,29
2291.9639611077146,2291.976549608691,28.390340189048633,30.955671223340786,29.747409288723272,32,4,28
2291.976549608691,2291.997530443652,28.37772763226815,30.955671223340786,29.76002184550375,32,4,28
2291.997530443652,2292.0101189446286,29.79669441973952,32.654976125151435,31.473741097920662,32,5,27
2292.0101189446286,2292.0310997795896,29.79128903826217,32.654976125151435,31.47914647939801,32,5,27
2292.0310997795896,2292.043688280566,31.294304256468173,34.35428102696208,33.108817301080286,32,6,26
2292.043688280566,2292.064669115527,31.330340132983835,34.35428102696208,33.072781424564624,32,6,26
2292.064669115527,2292.0772576165036,32.7493069204552,36.053585928772726,34.78650067698153,32,7,25
2292.0772576165036,2292.0982384514646,32.76372127106146,36.053585928772726,34.77208632637527,32,7,25
2292.0982384514646,2292.110826952441,34.357992095305235,37.752890830583375,36.31050154201977,32,8,24
2292.110826952441,2293.068390980669,34.36339747678259,37.752890830583375,36.305096160542426,32,8,24
2293.068390980669,2293.072587147661,34.350784920002106,37.752890830583375,36.3177087173229,32,8,24
2293.072587147661,2319.33031069771,34.354388507653674,37.752890830583375,36.31410512967134,32,8,24
2319.33031069771,2319.355487699663,34.266736489267466,37.752890830583375,36.40175714805754,32,8,24
2319.355487699663,2319.4100378705616,34.354388507653674,37.752890830583375,36.31410512967134,32,8,24
2319.4100378705616,2319.460391874468,34.354388507653674,37.752890830583375,36.31410512967134,32,8,24
2319.460391874468,2319.489765043413,34.529692544426084,37.752890830583375,36.13880109289893,32,8,24
2319.489765043413,2319.4939612104054,34.704996581198486,37.752890830583375,35.96349705612652,32,8,24
2319.4939612104054,2319.5443152143116,34.792648599584695,37.752890830583375,35.87584503774032,32,8,24
2319.5443152143116,2319.59886538521,34.967952636357104,37.752890830583375,35.70054100096791,32,8,24
2319.59886538521,2348.4307287885304,34.967952636357104,37.752890830583375,35.70054100096791,32,8,24
2348.4307287885304,2348.514652128374,35.055604654743306,37.752890830583375,35.6128889825817,32,8,24
2348.514652128374,2348.5398291303272,35.14325667312951,37.752890830583375,35.5252369641955,32,8,24
2348.5398291303272,2348.552417631304,35.055604654743306,37.752890830583375,35.6128889825817,32,8,24
2348.552417631304,2348.619556303179,34.967952636357104,37.752890830583375,35.70054100096791,32,8,24
2348.619556303179,2348.627948637163,34.792648599584695,37.752890830583375,35.87584503774032,32,8,24
2348.627948637163,2348.6824988080616,34.617344562812285,37.752890830583375,36.05114907451272,32,8,24
2348.6824988080616,2348.7286566449757,34.442040526039875,37.752890830583375,36.22645311128513,32,8,24
2348.7286566449757,2363.750095783408,34.354388507653674,37.752890830583375,36.31410512967134,32,8,24
2363.750095783408,2363.834019123252,34.266736489267466,37.752890830583375,36.40175714805754,32,8,24
2363.834019123252,2363.859196125205,34.266736489267466,37.752890830583375,36.40175714805754,32,8,24
2363.859196125205,2363.8717846261816,34.354388507653674,37.752890830583375,36.31410512967134,32,8,24
2363.8717846261816,2363.9389232980566,34.442040526039875,37.752890830583375,36.22645311128513,32,8,24
