request_id,npu_id,input_order,profile_id,seq_len_k,nql,category,arrival_ms,admission_ms,completion_ms,layer_compute_ms,layer_kv_gib,warm_active_ms,warm_compute_ms,warm_stall_ms,warm_conditional_utilization
182,0,182,S,0.943359375,133,SS,0.0,1563.8848823194767,1570.6637752229808,0.533289317802608,0.0010923147201538086,1.6560597991128816,1.6560597991128816,0.0,1.0
183,0,183,S,0.99609375,136,SS,0.0,1570.6637752229808,1577.7452557805757,0.5384053456106095,0.0011591911315917969,7.081480557594887,4.307242764883995,2.774237792710892,0.6082404279518183
184,0,184,S,0.943359375,116,SS,0.0,1577.7452557805757,1586.1998254564169,0.5140041079085258,0.0011146068572998047,8.454569675841185,4.112032863267814,4.342536812573371,0.48636808506267215
185,0,185,S,1.0400390625,118,SS,0.0,1586.1998254564169,1591.5998703930745,0.5179927107056751,0.0012418031692504883,5.40004493665765,4.143941685644677,1.2561032510129735,0.7673902225357339
186,0,186,S,1.0556640625,138,SS,0.0,1591.5998703930745,1603.1471974806311,0.5423968308074701,0.001236557960510254,11.547327087556596,4.339174646460378,7.2081524410962174,0.37577307835475404
187,0,187,S,0.9375,136,SS,0.0,1603.1471974806311,1608.0784492049652,0.5370997456259733,0.0010805130004882812,4.931251724334061,4.296797965007499,0.6344537593265613,0.8713402205375673
188,0,188,S,0.9951171875,131,SS,0.0,1608.0784492049652,1620.6269958327407,0.5317728725768716,0.0011644363403320312,12.548546627775522,4.254182980614132,8.29436364716139,0.33901798405862643
189,0,189,S,1.0517578125,134,SS,0.0,1620.6269958327407,1625.4533855803284,0.5369828203834615,0.001236557960510254,4.826389747587655,4.295862563067203,0.5305271845204516,0.8900778403182996
190,0,190,S,0.99609375,119,SS,0.0,1625.4533855803284,1638.0386631454212,0.5182114921158372,0.001181483268737793,12.585277565092838,4.145691936926596,8.439585628166242,0.32940806553407265
191,0,191,S,0.9384765625,139,SS,0.0,1638.0386631454212,1642.8273729554471,0.5410600934476811,0.001077890396118164,4.788709810025921,4.328480747581125,0.460229062444796,0.9038928895876643
192,0,192,S,1.033203125,126,SS,0.0,1642.8273729554471,1656.135679455516,0.526456241940751,0.0012221336364746094,13.308306500068966,4.211649935525202,9.096656564543764,0.31646775910243546
193,0,193,S,0.9501953125,124,SS,0.0,1656.135679455516,1666.8519731116478,0.5226209191458677,0.001113295555114746,10.716293656131711,4.180967353166125,6.535326302965586,0.3901505023403156
194,0,194,S,1.001953125,115,SS,0.0,1666.8519731116478,1674.367277159394,0.5140483664972064,0.001194596290588379,7.515304047746213,4.112386931978108,3.402917115768105,0.5472016708640529
195,0,195,S,1.03125,139,SS,0.0,1674.367277159394,1688.573101016137,0.5431728934207876,0.0012024641036987305,14.205823856742882,4.345383147367102,9.86044070937578,0.3058874438531447
196,0,196,S,1.046875,127,SS,0.0,1688.573101016137,1694.5542047831452,0.5278151833425307,0.001239180564880371,5.981103767008335,4.222521466739636,1.7585823002686993,0.7059769619833368
197,0,197,S,0.953125,140,SS,0.0,1694.5542047831452,1706.5389609590543,0.542708956050621,0.0010962486267089844,11.98475617590907,4.341671648404372,7.643084527504698,0.36226616417376106
198,0,198,S,1.013671875,115,SS,0.0,1706.5389609590543,1716.9650538078497,0.5142691664959043,0.001210331916809082,10.426092848795406,4.114153331967827,6.311939516827579,0.3946016395243557
199,0,199,S,0.9775390625,117,SS,0.0,1716.9650538078497,1723.8100949703896,0.5157190493091298,0.0011591911315917969,6.845041162539928,4.125752394473238,2.71928876806669,0.6027359509613719
200,0,200,S,1.021484375,132,SS,0.0,1723.8100949703896,1734.333483222083,0.5336652551777297,0.0011985301971435547,10.523388251693405,4.269322041422129,6.254066210271276,0.4056984251944821
201,0,201,S,1.0224609375,135,SS,0.0,1734.333483222083,1740.5435118662308,0.5376662429971492,0.0011959075927734375,6.210028644147769,4.30132994397718,1.9086987001705893,0.6926425287958509
202,0,202,S,1.044921875,137,SS,0.0,1740.5435118662308,1751.2031378465174,0.5408236482041456,0.001223444938659668,10.659625980286592,4.326589185633566,6.333036794653026,0.40588564679801664
203,0,203,S,1.0361328125,123,SS,0.0,1751.2031378465174,1757.4570104971995,0.5232918977274634,0.001230001449584961,6.253872650682069,4.186335181819231,2.067537468862838,0.6693988534228715
204,0,204,S,1.001953125,137,SS,0.0,1757.4570104971995,1768.019745097605,0.5398591682158088,0.0011657476425170898,10.56273460040552,4.318873345726388,6.243861254679132,0.40887833587720546
205,0,205,S,0.9599609375,131,SS,0.0,1768.019745097605,1773.9480499841811,0.5310183125844683,0.0011172294616699219,5.928304886576143,4.24814650067492,1.6801583859012226,0.71658704839798
206,0,206,S,0.9541015625,121,SS,0.0,1773.9480499841811,1784.8538842158473,0.519515774930991,0.0011224746704101562,10.905834231666176,4.156126199448408,6.749708032217768,0.38109200187370185
207,0,207,S,1.05859375,128,SS,0.0,1784.8538842158473,1790.9590997671182,0.5291376447445161,0.0012536048889160156,6.1052155512709305,4.233101157955389,1.8721143933155417,0.6933581824271837
208,0,208,S,1.0341796875,126,SS,0.0,1790.9590997671182,1802.6630397574936,0.5264764019405788,0.001223444938659668,11.703939990375375,4.211811215523994,7.4921287748513805,0.35986268034418645
209,0,209,S,0.96484375,126,SS,0.0,1802.6630397574936,1808.0928060390559,0.5250450419528175,0.0011303424835205078,5.429766281562252,4.200360335622463,1.2294059459397886,0.7735803196328251
210,0,210,S,1.0009765625,116,SS,0.0,1808.0928060390559,1819.6538937043429,0.5150991479017808,0.0011919736862182617,11.561087665287005,4.1207931832141185,7.440294482072886,0.3564364619072214
211,0,211,S,1.0390625,133,SS,0.0,1819.6538937043429,1825.4920656160468,0.5353747577801626,0.0012208223342895508,5.8381719117039665,4.282998062240949,1.5551738494630172,0.7336197232655463
212,0,212,S,1.046875,137,SS,0.0,1825.4920656160468,1837.28323163089,0.5408674882036155,0.0012260675430297852,11.791166014843157,4.3269399056280236,7.464226109215133,0.3669645478811096
213,0,213,S,0.98828125,124,SS,0.0,1837.28323163089,1843.0914452133457,0.5233946791395978,0.0011644363403320312,5.808213582455664,4.1871574331162265,1.621056149339438,0.7209027997462054
214,0,214,S,1.0009765625,134,SS,0.0,1843.0914452133457,1853.6992255043988,0.5358679403958397,0.001168370246887207,10.607780291053132,4.286943523165974,6.320836767887158,0.4041320055225587
215,0,215,S,1.01171875,136,SS,0.0,1853.6992255043988,1859.857266778115,0.5387535056065125,0.0011801719665527344,6.158041273716208,4.3100280448525154,1.8480132288636923,0.6999024289182025
216,0,216,S,1.0166015625,128,SS,0.0,1859.857266778115,1870.2623218519375,0.5282570047524275,0.001197218894958496,10.405055073822496,4.226056038020033,6.1789990358024625,0.4061541248976312
217,0,217,S,0.9482421875,144,SS,0.0,1870.2623218519375,1878.0392768426552,0.5478548064810063,0.001084446907043457,7.776954990717741,4.3828384518474195,3.394116538870321,0.563567419006359
218,0,218,S,1.0,142,SS,0.0,1878.0392768426552,1886.7494287868558,0.5464300412501076,0.0011565685272216797,8.710151944200561,4.371440330000041,4.33871161420052,0.5018787683618604
219,0,219,S,1.0283203125,135,SS,0.0,1886.7494287868558,1892.8637311254854,0.537795842995667,0.001203775405883789,6.114302338629614,4.30236674396474,1.8119355946648739,0.7036561991353899
220,0,220,S,0.9462890625,137,SS,0.0,1892.8637311254854,1902.9295978885532,0.5386097282309179,0.00109100341796875,10.065866763067788,4.308877825847958,5.75698893721983,0.42806823567916324
221,0,221,S,1.0,141,SS,0.0,1902.9295978885532,1912.2293964440466,0.5451070986433538,0.0011578798294067383,9.299798555493453,4.360856789146055,4.938941766347398,0.4689194892904501
222,0,222,S,1.044921875,114,SS,0.0,1912.2293964440466,1921.1765848733944,0.5137815850882269,0.0012536048889160156,8.947188429347761,4.110252680706253,4.836935748641508,0.459390423389785
223,0,223,S,1.01953125,140,SS,0.0,1921.1765848733944,1935.4184922647078,0.5442321560307583,0.0011854171752929688,14.241907391313362,4.353857248246641,9.888050143066721,0.3057074539680135
224,0,224,S,1.009765625,133,SS,0.0,1935.4184922647078,1939.6963831270045,0.5347363577870338,0.001181483268737793,4.277890862296772,4.277890862296772,0.0,1.0
225,0,225,S,0.978515625,143,SS,0.0,1939.6963831270045,1954.4999225823883,0.5472496238638822,0.001126408576965332,14.80353945538377,4.3779969909119245,10.425542464471846,0.29573988059455125
226,0,226,S,0.974609375,138,SS,0.0,1954.4999225823883,1963.9146585144242,0.5405641908302188,0.0011277198791503906,9.41473593203591,4.324513526642477,5.090222405393433,0.4593345536041299
227,0,227,S,1.0361328125,122,SS,0.0,1963.9146585144242,1972.8179959056972,0.5222169563232064,0.0012313127517700195,8.903337391272999,4.177735650586328,4.72560174068667,0.469232543594419
228,0,228,S,1.060546875,125,SS,0.0,1972.8179959056972,1987.0909131616497,0.5259417805318127,0.0012601613998413086,14.272917255952507,4.20753424425493,10.065383011697577,0.29479146896197284
229,0,229,S,1.0283203125,141,SS,0.0,1987.0909131616497,1991.4570038707259,0.5457613386346217,0.0011959075927734375,4.366090709076161,4.366090709076161,0.0,1.0
230,0,230,S,1.0009765625,136,SS,0.0,1991.4570038707259,2005.6531839485006,0.5385141456093292,0.0011657476425170898,14.19618007777467,4.3081131648741575,9.888066912900513,0.30346988705918687
231,0,231,S,0.9853515625,131,SS,0.0,2005.6531839485006,2017.3886828740501,0.5315632725789818,0.0011513233184814453,11.735498925549564,4.252506180631826,7.482992744917738,0.36236262366090116
232,0,232,S,1.0361328125,130,SS,0.0,2017.3886828740501,2024.766063755171,0.5313243299615885,0.0012208223342895508,7.377380881120871,4.250594639692281,3.12678624142859,0.5761658111715215
233,0,233,S,1.0107421875,118,SS,0.0,2024.766063755171,2039.4248229170455,0.5174263107094532,0.0012024641036987305,14.658759161874514,4.139410485675398,10.519348676199115,0.28238478031902287
234,0,234,S,0.986328125,144,SS,0.0,2039.4248229170455,2047.8626619340955,0.548753366468209,0.0011355876922607422,8.43783901705001,4.390026931745524,4.047812085304486,0.5202785835182171
235,0,235,S,1.0537109375,141,SS,0.0,2047.8626619340955,2058.7735188477145,0.546347898626793,0.001230001449584961,10.910856913619,4.370783189013309,6.540073724605691,0.40059027660400076
236,0,236,S,0.9697265625,137,SS,0.0,2058.7735188477145,2073.0222802478365,0.5391358082245562,0.0011224746704101562,14.24876140012202,4.313086465797824,9.935674934324197,0.3026990448279166
237,0,237,S,1.01953125,112,SS,0.0,2073.0222802478365,2077.111583466094,0.5111629022821863,0.0012221336364746094,4.089303218257555,4.089303218257555,0.0,1.0
238,0,238,S,0.9443359375,128,SS,0.0,2077.111583466094,2091.697217153099,0.5267414847660428,0.0011001825332641602,14.585633687004702,4.213931878130097,10.371701808874604,0.28890975658360085
239,0,239,S,1.048828125,124,SS,0.0,2091.697217153099,2103.5953840511133,0.5246247591296302,0.001245737075805664,11.898166898014551,4.196998073035502,7.7011688249790495,0.3527432510411209
240,0,240,S,0.9482421875,124,SS,0.0,2103.5953840511133,2110.269049967866,0.5225812391461893,0.001110672950744629,6.673665916752725,4.180649913170782,2.4930160035819426,0.6264397956565684
241,0,241,S,1.04296875,135,SS,0.0,2110.269049967866,2124.474948865016,0.5381198429919613,0.001223444938659668,14.205898897149837,4.304958743934549,9.900940153215288,0.30304022118574014
242,0,242,S,0.99609375,129,SS,0.0,2124.474948865016,2129.234474436703,0.5291492273630811,0.001168370246887207,4.759525571686936,4.23319381890542,0.5263317527815161,0.889415080378491
243,0,243,S,1.0107421875,115,SS,0.0,2129.234474436703,2143.0172622359282,0.5142139664962297,0.0012063980102539062,13.782787799225389,4.1137117319703975,9.669076067254991,0.29846731966675083
244,0,244,S,1.021484375,131,SS,0.0,2143.0172622359282,2157.2877696497167,0.5323387925711741,0.0011998414993286133,14.270507413788437,4.258710340567632,10.011797073220805,0.298427394141065
245,0,245,S,0.94921875,138,SS,0.0,2157.2877696497167,2161.607690536414,0.5399901108373449,0.0010936260223388672,4.3199208866972185,4.3199208866972185,0.0,1.0
246,0,246,S,0.9580078125,137,SS,0.0,2161.607690536414,2175.7669506097386,0.5388727682277371,0.0011067390441894531,14.159260073324731,4.310982145820162,9.848277927504569,0.30446380132121564
247,0,247,S,0.9501953125,125,SS,0.0,2175.7669506097386,2182.7524258269054,0.5236817805506355,0.0011119842529296875,6.985475217166822,4.189454244406079,2.7960209727607435,0.5997379010250419
248,0,248,S,1.0546875,118,SS,0.0,2182.7524258269054,2194.544511353059,0.5182759107037862,0.0012614727020263672,11.792085526153642,4.146207285630226,7.645878240523416,0.351609329531605
249,0,249,S,0.953125,144,SS,0.0,2194.544511353059,2209.589192247532,0.5479700064793657,0.00109100341796875,15.044680894473004,4.3837600518345425,10.660920842638461,0.29138272074916616
250,0,250,S,1.0625,122,SS,0.0,2209.589192247532,2218.0853377238905,0.5227439963191792,0.0012667179107666016,8.496145476358379,4.1819519705532,4.314193505805179,0.49221755703101144
251,0,251,S,1.0166015625,138,SS,0.0,2218.0853377238905,2228.550369533658,0.5415136308184334,0.0011841058731079102,10.465031809767424,4.332109046546975,6.132922763220449,0.4139604279562388
252,0,252,S,0.962890625,130,SS,0.0,2228.550369533658,2241.851648151513,0.5297643299767391,0.0011224746704101562,13.301278617855132,4.238114639814739,9.063163978040393,0.31862460456438035
253,0,253,S,1.029296875,113,SS,0.0,2241.851648151513,2246.059756519832,0.5124159236855729,0.0012339353561401367,4.20810836831879,4.099327389485552,0.1087809788332379,0.97414967265287
254,0,254,S,1.025390625,116,SS,0.0,2246.059756519832,2260.8197845993086,0.5155631478989228,0.0012247562408447266,14.760028079476797,4.124505183190195,10.635522896286602,0.2794374889384626
255,0,255,S,1.0556640625,131,SS,0.0,2260.8197845993086,2266.7799108872478,0.5330723925637886,0.001245737075805664,5.960126287939147,4.264579140512069,1.695547147427078,0.7155182515413858
256,0,256,S,1.0,122,SS,0.0,2266.7799108872478,2279.160874880615,0.5214947163287252,0.0011827945709228516,12.380963993367459,4.171957730628492,8.209006262738967,0.336965500655961
257,0,257,S,0.9951171875,116,SS,0.0,2279.160874880615,2288.1898187838965,0.5149877879024667,0.0011841058731079102,9.028943903281288,4.119902303220442,4.909041600060846,0.4562994683933292
258,0,258,S,0.9794921875,125,SS,0.0,2288.1898187838965,2297.185205758169,0.5242817805456383,0.0011513233184814453,8.995386974272606,4.194254244364856,4.801132729907749,0.4662672385702469
259,0,259,S,1.0615234375,125,SS,0.0,2297.185205758169,2311.261337623167,0.5259617805316462,0.0012614727020263672,14.076131864997933,4.207694244254526,9.868437620743407,0.298924042813032
260,0,260,S,0.9873046875,123,SS,0.0,2311.261337623167,2315.9593765158734,0.5223078977352115,0.0011644363403320312,4.698038892706336,4.178463181880943,0.5195757108253929,0.8894058302429063
261,0,261,S,0.9892578125,127,SS,0.0,2315.9593765158734,2328.9715760633358,0.5266163033530437,0.001161813735961914,13.012199547462387,4.212930426823732,8.799269120638655,0.32376773899423705
262,0,262,S,1.033203125,124,SS,0.0,2328.9715760633358,2333.840541136306,0.5243073191322024,0.0012247562408447266,4.868965072970241,4.194458553058212,0.674506519912029,0.8614681950263906
263,0,263,S,1.013671875,135,SS,0.0,2333.840541136306,2346.7728175804386,0.5374718429993728,0.0011841058731079102,12.93227644413264,4.299774743994931,8.63250170013771,0.3324839801074415
264,0,264,S,0.966796875,132,SS,0.0,2346.7728175804386,2352.071244921823,0.5324825351900512,0.0011250972747802734,5.298427341384468,4.25986028151965,1.0385670598648176,0.8039857880558494
265,0,265,S,0.974609375,128,SS,0.0,2352.071244921823,2365.1286268413546,0.527376364760339,0.0011408329010009766,13.057381919531508,4.21901091808104,8.838371001450469,0.3231130822458485
266,0,266,S,0.974609375,122,SS,0.0,2365.1286268413546,2375.6764240575467,0.5209871963326033,0.0011487007141113281,10.547797216192066,4.167897570659989,6.379899645532078,0.3951438850437694
267,0,267,S,1.0380859375,141,SS,0.0,2375.6764240575467,2383.6998297818413,0.5459869386316106,0.0012090206146240234,8.023405724294662,4.367895509054506,3.655510215240156,0.5443941960741974
268,0,268,S,1.01953125,130,SS,0.0,2383.6998297818413,2397.8274986618844,0.5309707299650227,0.0011985301971435547,14.127668880043075,4.247765839721978,9.879903040321096,0.3006699743453378
269,0,269,S,1.0576171875,118,SS,0.0,2397.8274986618844,2402.6575733143954,0.5183325507034084,0.001265406608581543,4.83007465251103,4.14666040562588,0.6834142468851496,0.8585085539972223
270,0,270,S,0.96875,116,SS,0.0,2402.6575733143954,2415.884333830274,0.5144866679055535,0.0011487007141113281,13.226760515878595,4.115893343245261,9.110867172633334,0.3111792444041133
271,0,271,S,1.009765625,126,SS,0.0,2415.884333830274,2421.5538348668547,0.5259724019448881,0.0011906623840332031,5.669501036580641,4.207779215557821,1.4617218210228202,0.7421780485458018
272,0,272,S,1.0029296875,113,SS,0.0,2421.5538348668547,2433.47501559024,0.5119277636881894,0.0011985301971435547,11.921180723385532,4.095422109505307,7.825758613880225,0.343541651161399
273,0,273,S,1.0537109375,125,SS,0.0,2433.47501559024,2438.8604465883463,0.5258017805329787,0.0012509822845458984,5.385430998106131,4.206414244265034,1.179016753841097,0.7810729068377784
274,0,274,S,1.0546875,143,SS,0.0,2438.8604465883463,2450.8992102435786,0.5490342638389905,0.0012286901473999023,12.038763655232287,4.392274110712606,7.646489544519682,0.36484428438825905
275,0,275,S,0.9423828125,123,SS,0.0,2450.8992102435786,2456.2790486395247,0.5214026177423396,0.001104116439819336,5.379838395946081,4.171220941938373,1.2086174540077081,0.775343167386134
276,0,276,S,0.990234375,142,SS,0.0,2456.2790486395247,2467.644815960964,0.5462028412532088,0.0011434555053710938,11.365767321439307,4.369622730024275,6.996144591415032,0.38445470564770695
277,0,277,S,1.01171875,119,SS,0.0,2467.644815960964,2473.113724619691,0.5185161321137294,0.0012024641036987305,5.468908658726832,4.148129056909966,1.3207796018168665,0.7584930222395878
278,0,278,S,0.9404296875,138,SS,0.0,2473.113724619691,2484.516678636854,0.5397913908398115,0.0010818243026733398,11.40295401716321,4.318331126720295,7.084622890442915,0.3787028449137424
279,0,279,S,0.9775390625,113,SS,0.0,2484.516678636854,2489.2431321565887,0.511457683690709,0.0011644363403320312,4.726453519734605,4.0916614695270255,0.6347920502075795,0.8656937918553309
280,0,280,S,1.048828125,134,SS,0.0,2489.2431321565887,2501.811042416958,0.5369185003841755,0.0012326240539550781,12.567910260369445,4.295348003073741,8.272562257295704,0.34177105931590857
281,0,281,S,0.96875,114,SS,0.0,2501.811042416958,2506.518381251568,0.5123588650962385,0.0011513233184814453,4.7073388346098,4.098870920770423,0.6084679138393767,0.8707405744057058
282,0,282,S,0.970703125,143,SS,0.0,2506.518381251568,2519.2192628575567,0.5470665838664351,0.0011159181594848633,12.700881605988798,4.376532670932647,8.32434893505615,0.34458495139967277
283,0,283,S,1.0234375,131,SS,0.0,2519.2192628575567,2524.006236494564,0.5323807125707521,0.0012024641036987305,4.786973637007122,4.259045700564457,0.5279279364426657,0.8897157209387239
284,0,284,S,1.0283203125,128,SS,0.0,2524.006236494564,2536.789159849135,0.5285027647502196,0.0012129545211791992,12.782923354571267,4.228022118000808,8.554901236570458,0.3307554931469441
285,0,285,S,0.9755859375,136,SS,0.0,2536.789159849135,2541.7190957801467,0.5379483856159868,0.0011316537857055664,4.9299359310116415,4.3035870849271305,0.626348846084511,0.8729499014085601
286,0,286,S,0.939453125,138,SS,0.0,2541.7190957801467,2554.7639096789626,0.5397693108400857,0.0010805130004882812,13.044813898815846,4.318154486722051,8.726659412093795,0.3310246140892846
287,0,287,S,1.0556640625,128,SS,0.0,2554.7639096789626,2559.5212443567148,0.5290762047450679,0.0012496709823608398,4.757334677752169,4.232609637962014,0.5247250397901553,0.8897018865954399
288,0,288,S,1.052734375,121,SS,0.0,2559.5212443567148,2572.91848425746,0.5214711349165126,0.0012549161911010742,9.486471067153161,1.564413404750212,7.922057662402949,0.16490994318919944
100183,1,183,S,0.953125,123,SS,0.0,1566.113656365104,1571.0347279159676,0.5216190977406351,0.0011185407638549805,2.0270124920996295,2.0270124920996295,0.0,1.0
100184,1,184,S,1.05078125,117,SS,0.0,1571.0347279159676,1579.058879108655,0.5171230493001201,0.0012575387954711914,8.024151192687441,4.136984394401225,3.8871667982862164,0.5155666057453324
100185,1,185,S,0.990234375,139,SS,0.0,1579.058879108655,1587.9172654513343,0.5422388134326773,0.0011473894119262695,8.858386342679296,4.3379105074618565,4.5204758352174395,0.4896953394956375
100186,1,186,S,0.98046875,126,SS,0.0,1587.9172654513343,1596.3021398893834,0.5253676019500596,0.0011513233184814453,8.38487443804911,4.202940815601323,4.1819336224477865,0.5012526838242329
100187,1,187,S,1.048828125,133,SS,0.0,1596.3021398893834,1604.8114564672233,0.5355875577778723,0.0012339353561401367,8.509316577839854,4.2847004622235545,4.2246161156163,0.5035305036578218
100188,1,188,S,0.9775390625,118,SS,0.0,1604.8114564672233,1613.3840824858512,0.516784390713735,0.0011578798294067383,8.572626018627943,4.134275125710701,4.438350892917242,0.4822647245694728
100189,1,189,S,1.00390625,139,SS,0.0,1613.3840824858512,1622.2164957631358,0.542550173428714,0.0011657476425170898,8.832413277284559,4.340401387429665,4.4920118898548935,0.49141737950514924
100190,1,190,S,0.962890625,136,SS,0.0,1622.2164957631358,1630.8960005405102,0.5376655056193156,0.0011146068572998047,8.679504777374405,4.3013240449545265,4.378180732419878,0.4955725188569686
100191,1,191,S,0.9697265625,133,SS,0.0,1630.8960005405102,1639.6841454828411,0.5338638777964241,0.0011277198791503906,8.788144942330973,4.270911022371365,4.517233919959608,0.4859855009672321
100192,1,192,S,0.982421875,133,SS,0.0,1639.6841454828411,1652.3869895902512,0.5341405177934466,0.0011447668075561523,12.702844107410101,4.273124142348024,8.429719965062077,0.33639113463223025
100193,1,193,S,1.037109375,140,SS,0.0,1652.3869895902512,1657.749905537262,0.5446353560255004,0.0012090206146240234,5.362915947010833,4.3570828482043,1.0058330988065336,0.8124466039101057
100194,1,194,S,1.0185546875,123,SS,0.0,1657.749905537262,1671.8607160423614,0.5229376577302527,0.0012063980102539062,14.11081050509938,4.183501261841229,9.92730924325815,0.29647490910103225
100195,1,195,S,0.9560546875,143,SS,0.0,1671.8607160423614,1678.7156931116863,0.546723383871222,0.0010962486267089844,6.854977069324832,4.373787070970138,2.4811899983546937,0.6380454707197039
100196,1,196,S,1.01953125,129,SS,0.0,1678.7156931116863,1690.2542476563294,0.529644587358449,0.0011998414993286133,11.538554544643148,4.237156698867693,7.301397845775455,0.36721728726713193
100197,1,197,S,0.958984375,113,SS,0.0,1690.2542476563294,1703.149749733649,0.5111141636925501,0.001139521598815918,12.895502077319634,4.088913309540658,8.806588767778976,0.31708058244061404
100198,1,198,S,1.0390625,132,SS,0.0,1703.149749733649,1707.9337570197179,0.5340454151737692,0.0012221336364746094,4.7840072860688,4.272363321390003,0.5116439646787967,0.8930511736115615
100199,1,199,S,0.943359375,121,SS,0.0,1707.9337570197179,1720.6028478317583,0.5193028149325679,0.0011080503463745117,12.669090812040395,4.15442251946115,8.514668292579245,0.3279179683133132
100200,1,200,S,0.94921875,129,SS,0.0,1720.6028478317583,1725.4410631294854,0.5281585073723449,0.0011054277420043945,4.838215297727174,4.225268058979054,0.6129472387481201,0.8733112933118
100201,1,201,S,1.025390625,137,SS,0.0,1725.4410631294854,1737.4297225235991,0.5403852482094471,0.001197218894958496,11.98865939411371,4.323081985676254,7.665577408437457,0.360597615092713
100202,1,202,S,0.9892578125,132,SS,0.0,1737.4297225235991,1742.1284050724696,0.5329682951849906,0.001155257225036621,4.698682548870465,4.263746361479207,0.4349361873912585,0.9074344387245709
100203,1,203,S,1.0537109375,144,SS,0.0,1742.1284050724696,1754.3349840170983,0.5503431264455677,0.0012260675430297852,12.206578944628745,4.402745011564548,7.8038339330641975,0.3606862358025289
100204,1,204,S,0.9775390625,115,SS,0.0,1754.3349840170983,1758.9712873975034,0.5135883664999195,0.001161813735961914,4.636303380405025,4.108706932000132,0.5275964484048927,0.886203208652234
100205,1,205,S,0.978515625,143,SS,0.0,1758.9712873975034,1770.1905243312103,0.5472496238638822,0.001126408576965332,11.219236933706952,4.3779969909119245,6.841239942795028,0.390222349058225
100206,1,206,S,1.0068359375,126,SS,0.0,1770.1905243312103,1776.5947812073857,0.5259119219454053,0.0011867284774780273,6.4042568761753955,4.2072953755632625,2.196961500612133,0.6569529387890274
