start_ms,end_ms,total_demand_GiB_s,total_supply_GiB_s
2000.0,2015.0573849082227,42.07783892812501,0.0
2015.0573849082227,2015.368740499043,42.07783892812501,1.3149324665039108
2015.368740499043,2015.6800960898634,42.07783892812501,2.6298649330078216
2015.6800960898634,2015.9948086142774,42.07783892812501,3.9447973995117325
2015.9948086142774,2016.3095211386915,42.07783892812501,5.259729866015643
2016.3095211386915,2016.6208767295118,42.07783892812501,6.574662332519554
2016.6208767295118,2016.9355892539259,42.07783892812501,7.889594799023465
2016.9355892539259,2017.2469448447462,42.07783892812501,9.204527265527375
2017.2469448447462,2017.5583004355665,42.07783892812501,10.519459732031287
2017.5583004355665,2017.8696560263868,42.07783892812501,11.834392198535198
2017.8696560263868,2018.181011617207,42.07783892812501,13.14932466503911
2018.181011617207,2018.4957241416212,42.07783892812501,14.464257131543022
2018.4957241416212,2018.8095974326368,42.07783892812501,15.779189598046933
2018.8095974326368,2019.1234707236524,42.07783892812501,17.094122064550845
2019.1234707236524,2019.4348263144727,42.07783892812501,18.409054531054757
2019.4348263144727,2019.7486996054884,42.07783892812501,19.72398699755867
2019.7486996054884,2020.0600551963087,42.07783892812501,21.03891946406258
2020.0600551963087,2020.3739284873243,42.07783892812501,22.353851930566492
2020.3739284873243,2020.68780177834,42.07783892812501,23.668784397070404
2020.68780177834,2020.9991573691602,42.07783892812501,24.983716863574315
2020.9991573691602,2021.3138698935743,42.07783892812501,26.298649330078227
2021.3138698935743,2021.6285824179884,42.07783892812501,27.61358179658214
2021.6285824179884,2021.942455709004,42.07783892812501,28.92851426308605
2021.942455709004,2022.257168233418,42.07783892812501,30.243446729589962
2022.257168233418,2022.5710415244337,42.07783892812501,31.558379196093874
2022.5710415244337,2022.8857540488477,42.07783892812501,32.873311662597786
2022.8857540488477,2023.2004665732618,42.07783892812501,34.1882441291017
2023.2004665732618,2023.5143398642774,42.07783892812501,35.50317659560561
2023.5143398642774,2023.8290523886915,42.07783892812501,36.81810906210952
2023.8290523886915,2024.142925679707,42.07783892812501,38.13304152861343
2024.142925679707,2024.4567989707227,42.07783892812501,39.447973995117344
2024.4567989707227,2026.0202907920118,42.07783892812501,40.762906461621256
2026.0202907920118,2043.6502269041034,42.07783892812501,42.07783892812517
2043.6502269041034,2043.9615824949237,42.07783892812501,42.07783892812516
2043.9615824949237,2044.272938085744,42.07783892812501,42.07783892812515
2044.272938085744,2044.587650610158,42.07783892812501,42.077838928125146
2044.587650610158,2044.9023631345722,42.07783892812501,42.07783892812514
2044.9023631345722,2045.2137187253925,42.07783892812501,42.07783892812513
2045.2137187253925,2045.5284312498065,42.07783892812501,42.077838928125125
2045.5284312498065,2045.8397868406269,42.07783892812501,42.07783892812512
2045.8397868406269,2046.1511424314472,42.07783892812501,42.07783892812511
2046.1511424314472,2046.4624980222675,42.07783892812501,42.077838928125104
2046.4624980222675,2046.7738536130878,42.07783892812501,42.0778389281251
2046.7738536130878,2047.0885661375019,42.07783892812501,42.07783892812509
2047.0885661375019,2047.4024394285175,42.07783892812501,42.07783892812508
2047.4024394285175,2047.716312719533,42.07783892812501,42.077838928125075
2047.716312719533,2048.0276683103534,42.07783892812501,42.07783892812507
2048.0276683103534,2048.341541601369,42.07783892812501,42.07783892812506
2048.341541601369,2048.6528971921894,42.07783892812501,42.077838928125054
2048.6528971921894,2048.966770483205,42.07783892812501,42.07783892812505
2048.966770483205,2049.2806437742206,42.07783892812501,42.07783892812504
2049.2806437742206,2049.591999365041,42.07783892812501,42.07783892812503
2049.591999365041,2049.906711889455,42.07783892812501,42.077838928125026
2049.906711889455,2050.221424413869,42.07783892812501,42.07783892812502
2050.221424413869,2050.5352977048847,42.07783892812501,42.07783892812501
2050.5352977048847,2050.8500102292987,42.07783892812501,42.077838928125004
2050.8500102292987,2051.1638835203144,42.07783892812501,42.077838928125
2051.1638835203144,2051.4785960447284,42.07783892812501,42.07783892812499
2051.4785960447284,2051.7933085691425,42.07783892812501,42.07783892812498
2051.7933085691425,2052.107181860158,42.07783892812501,42.077838928124976
2052.107181860158,2052.421894384572,42.07783892812501,42.07783892812497
2052.421894384572,2052.735767675588,42.07783892812501,42.07783892812496
2052.735767675588,2053.0496409666034,42.07783892812501,42.077838928124955
2053.0496409666034,2054.6131327878925,42.07783892812501,42.07783892812495
2054.6131327878925,2072.2430688999843,42.07783892812501,42.07783892812494
2072.2430688999843,2072.5544244908046,42.07783892812501,42.07783892812494
2072.5544244908046,2072.865780081625,42.07783892812501,42.07783892812494
2072.865780081625,2073.180492606039,42.07783892812501,42.07783892812494
2073.180492606039,2073.495205130453,42.07783892812501,42.07783892812494
2073.495205130453,2073.8065607212734,42.07783892812501,42.07783892812494
2073.8065607212734,2074.1212732456875,42.07783892812501,42.07783892812494
2074.1212732456875,2074.432628836508,42.07783892812501,42.07783892812494
2074.432628836508,2074.743984427328,42.07783892812501,42.07783892812494
2074.743984427328,2075.0553400181484,42.07783892812501,42.07783892812494
2075.0553400181484,2075.3666956089687,42.07783892812501,42.07783892812494
2075.3666956089687,2075.681408133383,42.07783892812501,42.07783892812494
2075.681408133383,2075.9952814243984,42.07783892812501,42.07783892812494
2075.9952814243984,2076.309154715414,42.07783892812501,42.07783892812494
2076.309154715414,2076.6205103062343,42.07783892812501,42.07783892812494
2076.6205103062343,2076.93438359725,42.07783892812501,42.07783892812494
2076.93438359725,2077.2457391880703,42.07783892812501,42.07783892812494
2077.2457391880703,2077.559612479086,42.07783892812501,42.07783892812494
2077.559612479086,2077.8734857701015,42.07783892812501,42.07783892812494
2077.8734857701015,2078.184841360922,42.07783892812501,42.07783892812494
2078.184841360922,2078.499553885336,42.07783892812501,42.07783892812494
2078.499553885336,2078.81426640975,42.07783892812501,42.07783892812494
2078.81426640975,2079.1281397007656,42.07783892812501,42.07783892812494
2079.1281397007656,2079.4428522251796,42.07783892812501,42.07783892812494
2079.4428522251796,2079.7567255161953,42.07783892812501,42.07783892812494
2079.7567255161953,2080.0714380406093,42.07783892812501,42.07783892812494
2080.0714380406093,2080.3861505650234,42.07783892812501,42.07783892812494
2080.3861505650234,2080.700023856039,42.07783892812501,42.07783892812494
