npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
4,4000033,6,4000033,7,S,S,False,2877.603747599661,2883.069155630368,2877.603747599661,2883.069155630368,False,5.4654080307072945,0.0255126953125,0.0255126953125,2877.607943766653,2878.244921916067,4.668031219107044
4,4000033,7,4000034,0,S,S,True,2883.069155630368,2888.5345636610755,2883.069155630368,2888.5345636610755,False,5.4654080307072945,0.0255126953125,0.0255126953125,2883.0733517973604,2883.7103299467744,4.668031219107044
4,4000034,0,4000034,1,S,S,False,2888.5345636610755,2893.9123538928366,2888.5345636610755,2893.9123538928366,False,5.377790231761082,0.0255126953125,0.0255126953125,2888.5387598280677,2889.1757379774817,4.744085249332099
4,4000034,1,4000034,2,S,S,False,2893.9123538928366,2900.483368725795,2893.9123538928366,2900.483368725795,False,6.571014832958554,0.0255126953125,0.0255126953125,2899.846390576381,2900.483368725795,3.8826111279698767
4,4000034,2,4000034,3,S,S,False,2900.483368725795,2905.861158957556,2900.483368725795,2905.861158957556,False,5.377790231761082,0.0255126953125,0.0255126953125,2902.397660107631,2903.034638257045,4.744085249332099
4,4000034,3,4000034,4,S,S,False,2905.861158957556,2912.2452248048967,2905.861158957556,2912.2452248048967,False,6.38406584734048,0.0255126953125,0.0255126953125,2911.6082466554826,2912.2452248048967,3.9963082967147434
4,4000034,4,4000034,5,S,S,False,2912.2452248048967,2917.6230150366578,2912.2452248048967,2917.6230150366578,False,5.377790231761082,0.0255126953125,0.0255126953125,2914.1595161867326,2914.7964943361467,4.744085249332099
4,4000034,5,4000034,6,S,S,False,2917.6230150366578,2923.000805268419,2917.6230150366578,2923.000805268419,False,5.377790231761082,0.0255126953125,0.0255126953125,2917.7509337997876,2918.3879119492017,4.744085249332099
4,4000034,6,4000034,7,S,S,False,2923.000805268419,2929.8675192926316,2923.000805268419,2929.8675192926316,False,6.866714024212797,0.0255126953125,0.0255126953125,2929.2305411432176,2929.8675192926316,3.7154154407099815
4,4000034,7,4000035,0,S,S,True,2929.8675192926316,2939.078105840483,2929.8675192926316,2939.078105840483,False,9.210586547851562,0.0255126953125,0.0255126953125,2938.441127691069,2939.078105840483,2.7699316628701594
4,4000035,0,4000035,1,S,S,False,2939.078105840483,2948.2886923883348,2939.078105840483,2948.2886923883348,False,9.210586547851562,0.0255126953125,0.0255126953125,2947.6517142389207,2948.2886923883348,2.7699316628701594
4,4000035,1,4000035,2,S,S,False,2948.2886923883348,2953.69224296097,2948.2886923883348,2953.69224296097,False,5.40355057263514,0.0255126953125,0.0255126953125,2950.2029837701707,2950.8399619195848,4.72146877678953
4,4000035,2,4000035,3,S,S,False,2953.69224296097,2960.0505484674363,2953.69224296097,2960.0505484674363,False,6.358305506466422,0.0255126953125,0.0255126953125,2959.4135703180223,2960.0505484674363,4.012499129925966
