start_ms,end_ms,start_s,end_s,total_demand_GiB_s,total_period_mean_supply_GiB_s,demand_integral_GiB,actual_received_integral_GiB
2000.0,2002.1769826250343,2.0,2.002176982625034,36.942018170094556,19.11519421053355,0.08042213168999617,0.041613445670487206
2002.1769826250343,2002.940170846297,2.002176982625034,2.002940170846297,36.942018170094556,23.8009074447673,0.028193713137088093,0.01816457221720965
2002.940170846297,2003.7642231362302,2.002940170846297,2.0037642231362303,36.942018170094556,27.275498230451237,0.030442154667820534,0.022476436775872462
2003.7642231362302,2005.1053930142657,2.0037642231362303,2.0051053930142655,36.942018170094556,27.014761084326615,0.049545522003572554,0.03623138382862568
2005.1053930142657,2006.9097448209063,2.0051053930142655,2.006909744820906,36.942018170094556,26.72108139481523,0.0666563972261609,0.048214231490126054
2006.9097448209063,2007.6217663830553,2.006909744820906,2.007621766383055,36.942018170094556,27.584975432625583,0.02630351348640554,0.019641097299378414
2007.6217663830553,2008.6069338554803,2.007621766383055,2.0086069338554804,36.942018170094556,27.584975432625583,0.03639407466691117,0.02717582052386598
2008.6069338554803,2009.420648409091,2.0086069338554804,2.009420648409091,36.942018170094556,27.584975432625583,0.03006025782475612,0.022446295970520502
2009.420648409091,2010.5295576195958,2.009420648409091,2.010529557619596,36.942018170094556,27.584975432625583,0.04096534420345583,0.030589233328788854
2010.5295576195958,2012.509335423975,2.010529557619596,2.012509335423975,36.942018170094556,27.584975432625583,0.07313698762212566,0.05461212209585716
2012.509335423975,2013.0665501410763,2.012509335423975,2.0130665501410765,36.942018170094556,27.584975432625583,0.020584636203798856,0.015370754281935678
2013.0665501410763,2014.2736968646636,2.0130665501410765,2.0142736968646635,36.942018170094556,27.584975432625583,0.04459443619673425,0.03329911271373171
2014.2736968646636,2015.0770736819518,2.0142736968646635,2.015077073681952,36.942018170094556,27.584975432625583,0.029678360981691708,0.02216112976803465
2015.0770736819518,2015.953722224926,2.015077073681952,2.0159537222249257,37.108482230374335,27.751439492905245,0.03253109687924093,0.024328258996891516
2015.953722224926,2018.1089260270437,2.0159537222249257,2.0181089260270437,37.108482230374335,27.751439492905245,0.07997634199372135,0.05981000790934978
2018.1089260270437,2018.5113338990973,2.0181089260270437,2.0185113338990974,37.108482230374335,27.751439492905245,0.01493274536946275,0.011167397712763476
