cohort,policy,ttft_over_ideal,cdf_percent
window_admissions,fifo,1.2794381097244336,78.57142857142857
window_admissions,fifo,1.2832439499456414,79.16666666666666
window_admissions,fifo,1.284363829333536,79.76190476190477
window_admissions,fifo,1.2930369390751262,80.35714285714286
window_admissions,fifo,1.2969452726046764,80.95238095238095
window_admissions,fifo,1.31329391082197,81.54761904761905
window_admissions,fifo,1.3145235855930992,82.14285714285714
window_admissions,fifo,1.3164174529639778,82.73809523809523
window_admissions,fifo,1.3172294602845023,83.33333333333334
window_admissions,fifo,1.3226899663164784,83.92857142857143
window_admissions,fifo,1.335938782599479,84.52380952380952
window_admissions,fifo,1.340213544488083,85.11904761904762
window_admissions,fifo,1.343704345309647,85.71428571428571
window_admissions,fifo,1.3532382019232214,86.30952380952381
window_admissions,fifo,1.3623539310496526,86.90476190476191
window_admissions,fifo,1.365670753600138,87.5
window_admissions,fifo,1.3658730554583947,88.09523809523809
window_admissions,fifo,1.37038275223378,88.69047619047619
window_admissions,fifo,1.3716783446773537,89.28571428571429
window_admissions,fifo,1.3758735530317587,89.88095238095238
window_admissions,fifo,1.3822856033372999,90.47619047619048
window_admissions,fifo,1.3843415951723446,91.07142857142857
window_admissions,fifo,1.3873954408497429,91.66666666666666
window_admissions,fifo,1.3976027074924027,92.26190476190477
window_admissions,fifo,1.4040521239633506,92.85714285714286
window_admissions,fifo,1.4044166899525228,93.45238095238095
window_admissions,fifo,1.4091001812174693,94.04761904761905
window_admissions,fifo,1.4190549833547452,94.64285714285714
window_admissions,fifo,1.4245869585641249,95.23809523809523
window_admissions,fifo,1.448009205904468,95.83333333333334
window_admissions,fifo,1.4485288137673946,96.42857142857143
window_admissions,fifo,1.4718239223275609,97.02380952380952
window_admissions,fifo,1.4894483189787528,97.61904761904762
window_admissions,fifo,1.492450771803369,98.21428571428571
window_admissions,fifo,1.5130111985404064,98.80952380952381
window_admissions,fifo,1.666796020826612,99.40476190476191
window_admissions,fifo,1.9869662231241616,100.0
window_admissions,once,0.9999999999999597,0.5882352941176471
window_admissions,once,0.9999999999999605,1.1764705882352942
window_admissions,once,0.9999999999999613,1.7647058823529411
window_admissions,once,0.9999999999999613,2.3529411764705883
window_admissions,once,0.9999999999999613,2.941176470588235
window_admissions,once,0.9999999999999615,3.5294117647058822
window_admissions,once,0.9999999999999623,4.117647058823529
window_admissions,once,0.9999999999999645,4.705882352941177
window_admissions,once,0.999999999999965,5.294117647058823
window_admissions,once,0.999999999999965,5.88235294117647
window_admissions,once,0.9999999999999653,6.470588235294119
window_admissions,once,0.9999999999999653,7.0588235294117645
window_admissions,once,0.9999999999999658,7.647058823529412
window_admissions,once,0.9999999999999658,8.235294117647058
window_admissions,once,0.9999999999999684,8.823529411764707
window_admissions,once,0.9999999999999685,9.411764705882353
window_admissions,once,0.9999999999999685,10.0
window_admissions,once,0.9999999999999692,10.588235294117647
window_admissions,once,0.9999999999999722,11.176470588235295
window_admissions,once,0.9999999999999726,11.76470588235294
window_admissions,once,0.9999999999999726,12.352941176470589
window_admissions,once,0.9999999999999737,12.941176470588237
window_admissions,once,0.9999999999999737,13.529411764705882
window_admissions,once,0.9999999999999764,14.117647058823529
window_admissions,once,0.9999999999999764,14.705882352941178
window_admissions,once,0.9999999999999767,15.294117647058824
window_admissions,once,0.9999999999999767,15.88235294117647
window_admissions,once,0.9999999999999802,16.470588235294116
window_admissions,once,0.9999999999999802,17.058823529411764
window_admissions,once,0.9999999999999806,17.647058823529413
window_admissions,once,0.9999999999999819,18.235294117647058
window_admissions,once,0.9999999999999819,18.823529411764707
window_admissions,once,0.9999999999999822,19.411764705882355
window_admissions,once,0.9999999999999828,20.0
window_admissions,once,0.9999999999999841,20.588235294117645
window_admissions,once,0.9999999999999841,21.176470588235293
window_admissions,once,0.9999999999999847,21.764705882352942
window_admissions,once,0.9999999999999847,22.35294117647059
window_admissions,once,0.9999999999999852,22.941176470588236
window_admissions,once,0.9999999999999852,23.52941176470588
window_admissions,once,0.9999999999999867,24.11764705882353
window_admissions,once,0.9999999999999876,24.705882352941178
window_admissions,once,0.9999999999999886,25.294117647058822
window_admissions,once,0.9999999999999889,25.882352941176475
window_admissions,once,0.9999999999999906,26.47058823529412
window_admissions,once,0.9999999999999908,27.058823529411764
window_admissions,once,0.9999999999999908,27.647058823529413
window_admissions,once,0.9999999999999947,28.235294117647058
window_admissions,once,0.9999999999999947,28.823529411764703
window_admissions,once,0.9999999999999947,29.411764705882355
window_admissions,once,0.9999999999999954,30.0
window_admissions,once,0.9999999999999986,30.58823529411765
window_admissions,once,0.9999999999999987,31.176470588235293
window_admissions,once,1.0000000000000056,31.76470588235294
window_admissions,once,1.0000000000000058,32.35294117647059
window_admissions,once,1.0000000000000058,32.94117647058823
window_admissions,once,1.0000000000000058,33.52941176470588
window_admissions,once,1.0000000000000064,34.11764705882353
window_admissions,once,1.0000000000000064,34.705882352941174
window_admissions,once,1.0000000000000075,35.294117647058826
window_admissions,once,1.0000000000000122,35.88235294117647
window_admissions,once,1.0000000000000138,36.470588235294116
window_admissions,once,1.0000000000000175,37.05882352941177
window_admissions,once,1.000000000000018,37.64705882352941
window_admissions,once,1.0000000000000187,38.23529411764706
window_admissions,once,1.0000000000000187,38.82352941176471
window_admissions,once,1.0000000000000195,39.411764705882355
window_admissions,once,1.0000000000000218,40.0
window_admissions,once,1.000000000000023,40.588235294117645
window_admissions,once,1.000000000000023,41.17647058823529
window_admissions,once,1.0000000000000233,41.76470588235294
window_admissions,once,1.0000000000000266,42.35294117647059
window_admissions,once,1.0000000000000295,42.94117647058823
window_admissions,once,1.0000000000000295,43.529411764705884
window_admissions,once,1.0000000000000322,44.11764705882353
window_admissions,once,1.0000000000000322,44.70588235294118
window_admissions,once,1.0000000000000322,45.294117647058826
window_admissions,once,1.0000000000000349,45.88235294117647
window_admissions,once,1.000000000000038,46.470588235294116
window_admissions,once,1.0000000000000404,47.05882352941176
window_admissions,once,1.0000000000000422,47.647058823529406
window_admissions,once,1.0015245534391142,48.23529411764706
window_admissions,once,1.0021233607638642,48.8235294117647
window_admissions,once,1.0040025069686171,49.411764705882355
window_admissions,once,1.0042023959245556,50.0
window_admissions,once,1.0053223399499136,50.588235294117645
window_admissions,once,1.0073256571690488,51.17647058823529
window_admissions,once,1.0073792532424515,51.76470588235295
window_admissions,once,1.0085740628638158,52.352941176470594
window_admissions,once,1.0115099966526855,52.94117647058824
window_admissions,once,1.012355744271572,53.529411764705884
window_admissions,once,1.0127379801181653,54.11764705882353
window_admissions,once,1.0134834488182523,54.70588235294118
window_admissions,once,1.0136238878729757,55.294117647058826
window_admissions,once,1.014717018698743,55.88235294117647
window_admissions,once,1.0147928977498246,56.470588235294116
window_admissions,once,1.0155090354770075,57.05882352941176
window_admissions,once,1.0155340314532004,57.647058823529406
window_admissions,once,1.0161651421762912,58.235294117647065
window_admissions,once,1.017576308546035,58.82352941176471
window_admissions,once,1.0177684165661112,59.411764705882355
window_admissions,once,1.018554329627112,60.0
window_admissions,once,1.018670208255783,60.588235294117645
window_admissions,once,1.0193926077289104,61.1764705882353
window_admissions,once,1.0220225022727762,61.76470588235294
window_admissions,once,1.0248610500842843,62.35294117647059
window_admissions,once,1.025031921088178,62.94117647058823
window_admissions,once,1.0257820165988254,63.52941176470588
window_admissions,once,1.0258412443466072,64.11764705882354
window_admissions,once,1.0260687656718108,64.70588235294117
window_admissions,once,1.0261780205257858,65.29411764705883
window_admissions,once,1.0270682225575962,65.88235294117646
window_admissions,once,1.0279737656494834,66.47058823529412
window_admissions,once,1.0284328998210654,67.05882352941175
window_admissions,once,1.0288027810341493,67.64705882352942
window_admissions,once,1.0299538062940825,68.23529411764706
window_admissions,once,1.0310427503515762,68.82352941176471
window_admissions,once,1.031153969297454,69.41176470588235
window_admissions,once,1.036187726212715,70.0
window_admissions,once,1.0365781975706865,70.58823529411765
window_admissions,once,1.036772762004223,71.17647058823529
window_admissions,once,1.0368437798521026,71.76470588235294
window_admissions,once,1.0369479859141997,72.35294117647058
window_admissions,once,1.038071284493529,72.94117647058823
window_admissions,once,1.038188278376692,73.52941176470588
window_admissions,once,1.0383345277377851,74.11764705882354
window_admissions,once,1.0385876655940094,74.70588235294117
window_admissions,once,1.0401034680707768,75.29411764705883
window_admissions,once,1.0408727161355682,75.88235294117646
window_admissions,once,1.0409887644839784,76.47058823529412
window_admissions,once,1.0426165848749522,77.05882352941177
window_admissions,once,1.0427266305272336,77.64705882352942
window_admissions,once,1.043066180626604,78.23529411764706
window_admissions,once,1.043454217472793,78.82352941176471
window_admissions,once,1.043668322509156,79.41176470588235
window_admissions,once,1.0438471754040628,80.0
window_admissions,once,1.045304184921044,80.58823529411765
window_admissions,once,1.0477545665603314,81.17647058823529
window_admissions,once,1.0477642261587294,81.76470588235294
window_admissions,once,1.0484199681836952,82.35294117647058
window_admissions,once,1.05004825227965,82.94117647058825
window_admissions,once,1.0525498606926722,83.52941176470588
window_admissions,once,1.0538137828023206,84.11764705882354
window_admissions,once,1.0564089125756975,84.70588235294117
window_admissions,once,1.0599983394467143,85.29411764705883
window_admissions,once,1.0605250656615517,85.88235294117646
window_admissions,once,1.0653955901375138,86.47058823529412
window_admissions,once,1.0679853650724391,87.05882352941177
window_admissions,once,1.0725887832546346,87.6470588235294
window_admissions,once,1.0734767133589946,88.23529411764706
window_admissions,once,1.0788217576473849,88.8235294117647
window_admissions,once,1.0796926603144477,89.41176470588236
window_admissions,once,1.0849717531567555,90.0
window_admissions,once,1.0865466434465858,90.58823529411765
window_admissions,once,1.0924674458377885,91.17647058823529
window_admissions,once,1.093618395768903,91.76470588235294
window_admissions,once,1.0956735257102117,92.3529411764706
window_admissions,once,1.0978004969791952,92.94117647058823
window_admissions,once,1.0979029014732087,93.52941176470588
window_admissions,once,1.0982689612154988,94.11764705882352
window_admissions,once,1.0990826891785401,94.70588235294117
window_admissions,once,1.1026437597266008,95.29411764705881
window_admissions,once,1.1032591872114983,95.88235294117648
window_admissions,once,1.1107310408127773,96.47058823529412
window_admissions,once,1.1183173918711375,97.05882352941177
window_admissions,once,1.121164784427086,97.6470588235294
window_admissions,once,1.1228251012706485,98.23529411764706
window_admissions,once,1.1415277716874366,98.82352941176471
window_admissions,once,1.1654374272526047,99.41176470588235
window_admissions,once,1.1723644645720555,100.0
window_admissions,short_first,0.9999999999999597,0.5988023952095809
window_admissions,short_first,0.9999999999999601,1.1976047904191618
window_admissions,short_first,0.9999999999999605,1.7964071856287425
window_admissions,short_first,0.9999999999999605,2.3952095808383236
window_admissions,short_first,0.9999999999999605,2.9940119760479043
window_admissions,short_first,0.9999999999999605,3.592814371257485
window_admissions,short_first,0.9999999999999607,4.191616766467066
window_admissions,short_first,0.9999999999999613,4.790419161676647
window_admissions,short_first,0.9999999999999613,5.389221556886228
window_admissions,short_first,0.9999999999999613,5.9880239520958085
window_admissions,short_first,0.9999999999999613,6.58682634730539
window_admissions,short_first,0.9999999999999615,7.18562874251497
window_admissions,short_first,0.9999999999999615,7.784431137724551
window_admissions,short_first,0.9999999999999623,8.383233532934131
window_admissions,short_first,0.9999999999999623,8.982035928143713
window_admissions,short_first,0.9999999999999645,9.580838323353294
window_admissions,short_first,0.9999999999999649,10.179640718562874
window_admissions,short_first,0.9999999999999649,10.778443113772456
window_admissions,short_first,0.999999999999965,11.377245508982035
window_admissions,short_first,0.999999999999965,11.976047904191617
window_admissions,short_first,0.999999999999965,12.574850299401197
window_admissions,short_first,0.9999999999999653,13.17365269461078
window_admissions,short_first,0.9999999999999653,13.77245508982036
window_admissions,short_first,0.9999999999999658,14.37125748502994
window_admissions,short_first,0.9999999999999658,14.97005988023952
window_admissions,short_first,0.9999999999999658,15.568862275449103
window_admissions,short_first,0.9999999999999681,16.16766467065868
window_admissions,short_first,0.9999999999999684,16.766467065868262
window_admissions,short_first,0.9999999999999685,17.365269461077844
window_admissions,short_first,0.9999999999999685,17.964071856287426
window_admissions,short_first,0.9999999999999692,18.562874251497004
window_admissions,short_first,0.9999999999999692,19.16167664670659
window_admissions,short_first,0.9999999999999722,19.760479041916167
window_admissions,short_first,0.9999999999999722,20.35928143712575
window_admissions,short_first,0.9999999999999726,20.958083832335326
window_admissions,short_first,0.9999999999999726,21.55688622754491
window_admissions,short_first,0.9999999999999737,22.15568862275449
window_admissions,short_first,0.9999999999999737,22.75449101796407
window_admissions,short_first,0.9999999999999737,23.353293413173652
window_admissions,short_first,0.9999999999999737,23.952095808383234
window_admissions,short_first,0.9999999999999738,24.550898203592812
window_admissions,short_first,0.9999999999999764,25.149700598802394
window_admissions,short_first,0.9999999999999764,25.748502994011975
window_admissions,short_first,0.9999999999999764,26.34730538922156
window_admissions,short_first,0.9999999999999767,26.94610778443114
window_admissions,short_first,0.9999999999999767,27.54491017964072
window_admissions,short_first,0.9999999999999767,28.143712574850298
window_admissions,short_first,0.9999999999999802,28.74251497005988
window_admissions,short_first,0.9999999999999802,29.34131736526946
window_admissions,short_first,0.9999999999999806,29.94011976047904
window_admissions,short_first,0.9999999999999819,30.538922155688624
window_admissions,short_first,0.9999999999999819,31.137724550898206
window_admissions,short_first,0.9999999999999819,31.736526946107784
window_admissions,short_first,0.999999999999982,32.33532934131736
window_admissions,short_first,0.9999999999999822,32.93413173652694
window_admissions,short_first,0.9999999999999822,33.532934131736525
window_admissions,short_first,0.9999999999999828,34.13173652694611
window_admissions,short_first,0.9999999999999828,34.73053892215569
window_admissions,short_first,0.9999999999999829,35.32934131736527
window_admissions,short_first,0.9999999999999841,35.92814371257485
window_admissions,short_first,0.9999999999999841,36.52694610778443
window_admissions,short_first,0.9999999999999841,37.12574850299401
window_admissions,short_first,0.9999999999999841,37.72455089820359
window_admissions,short_first,0.9999999999999847,38.32335329341318
window_admissions,short_first,0.9999999999999847,38.92215568862276
window_admissions,short_first,0.9999999999999849,39.52095808383233
window_admissions,short_first,0.9999999999999852,40.119760479041915
window_admissions,short_first,0.9999999999999852,40.7185628742515
window_admissions,short_first,0.9999999999999852,41.31736526946108
window_admissions,short_first,0.9999999999999867,41.91616766467065
window_admissions,short_first,0.9999999999999876,42.51497005988024
window_admissions,short_first,0.9999999999999876,43.11377245508982
window_admissions,short_first,0.9999999999999876,43.712574850299404
window_admissions,short_first,0.9999999999999886,44.31137724550898
window_admissions,short_first,0.9999999999999886,44.91017964071856
window_admissions,short_first,0.9999999999999906,45.50898203592814
window_admissions,short_first,0.9999999999999908,46.10778443113773
window_admissions,short_first,0.9999999999999908,46.706586826347305
window_admissions,short_first,0.9999999999999908,47.30538922155689
window_admissions,short_first,0.9999999999999908,47.90419161676647
window_admissions,short_first,0.9999999999999928,48.50299401197605
window_admissions,short_first,0.9999999999999931,49.101796407185624
window_admissions,short_first,0.9999999999999947,49.700598802395206
window_admissions,short_first,0.9999999999999947,50.29940119760479
window_admissions,short_first,0.9999999999999947,50.898203592814376
window_admissions,short_first,0.9999999999999953,51.49700598802395
window_admissions,short_first,0.9999999999999954,52.09580838323353
window_admissions,short_first,0.9999999999999954,52.69461077844312
window_admissions,short_first,0.9999999999999956,53.293413173652695
window_admissions,short_first,0.9999999999999956,53.89221556886228
window_admissions,short_first,0.9999999999999956,54.49101796407185
window_admissions,short_first,0.9999999999999973,55.08982035928144
window_admissions,short_first,0.9999999999999986,55.688622754491014
window_admissions,short_first,0.9999999999999987,56.287425149700596
window_admissions,short_first,1.0000000000000042,56.886227544910184
window_admissions,short_first,1.0000000000000056,57.48502994011976
window_admissions,short_first,1.0000000000000056,58.08383233532935
window_admissions,short_first,1.0000000000000056,58.68263473053892
window_admissions,short_first,1.0000000000000056,59.2814371257485
window_admissions,short_first,1.0000000000000058,59.88023952095808
window_admissions,short_first,1.0000000000000058,60.47904191616767
window_admissions,short_first,1.0000000000000058,61.07784431137725
window_admissions,short_first,1.0000000000000058,61.67664670658682
window_admissions,short_first,1.0000000000000058,62.27544910179641
window_admissions,short_first,1.0000000000000058,62.874251497005986
window_admissions,short_first,1.0000000000000058,63.47305389221557
window_admissions,short_first,1.0000000000000058,64.07185628742515
window_admissions,short_first,1.0000000000000064,64.67065868263472
window_admissions,short_first,1.0000000000000064,65.26946107784431
window_admissions,short_first,1.0000000000000064,65.86826347305389
window_admissions,short_first,1.0000000000000122,66.46706586826348
window_admissions,short_first,1.0000000000000122,67.06586826347305
window_admissions,short_first,1.0000000000000127,67.66467065868264
window_admissions,short_first,1.0000000000000129,68.26347305389223
window_admissions,short_first,1.0000000000000138,68.8622754491018
window_admissions,short_first,1.0000000000000138,69.46107784431138
window_admissions,short_first,1.0000000000000175,70.05988023952095
window_admissions,short_first,1.000000000000018,70.65868263473054
window_admissions,short_first,1.0000000000000187,71.25748502994011
window_admissions,short_first,1.0000000000000187,71.8562874251497
window_admissions,short_first,1.0000000000000195,72.45508982035929
window_admissions,short_first,1.0000000000000195,73.05389221556887
window_admissions,short_first,1.0000000000000204,73.65269461077844
window_admissions,short_first,1.0000000000000204,74.25149700598801
window_admissions,short_first,1.0000000000000218,74.8502994011976
window_admissions,short_first,1.000000000000023,75.44910179640718
window_admissions,short_first,1.000000000000023,76.04790419161677
window_admissions,short_first,1.0000000000000233,76.64670658682635
window_admissions,short_first,1.000000000000025,77.24550898203593
window_admissions,short_first,1.0000000000000266,77.84431137724552
window_admissions,short_first,1.0000000000000266,78.44311377245509
window_admissions,short_first,1.000000000000027,79.04191616766467
window_admissions,short_first,1.0000000000000295,79.64071856287424
window_admissions,short_first,1.0000000000000295,80.23952095808383
window_admissions,short_first,1.0000000000000295,80.83832335329342
window_admissions,short_first,1.0000000000000322,81.437125748503
window_admissions,short_first,1.0000000000000322,82.03592814371258
window_admissions,short_first,1.0000000000000322,82.63473053892216
window_admissions,short_first,1.0000000000000329,83.23353293413174
window_admissions,short_first,1.0000000000000349,83.8323353293413
window_admissions,short_first,1.000000000000038,84.4311377245509
window_admissions,short_first,1.000000000000038,85.02994011976048
window_admissions,short_first,1.0000000000000397,85.62874251497006
window_admissions,short_first,1.0000000000000404,86.22754491017965
window_admissions,short_first,1.0000000000000404,86.82634730538922
window_admissions,short_first,1.0000000000000422,87.42514970059881
window_admissions,short_first,1.0000000000000422,88.02395209580838
window_admissions,short_first,1.0000000000000422,88.62275449101796
window_admissions,short_first,1.0000000000000422,89.22155688622755
window_admissions,short_first,1.0083388917917477,89.82035928143712
window_admissions,short_first,1.0113013145382608,90.41916167664671
window_admissions,short_first,1.0142479134007685,91.01796407185628
window_admissions,short_first,1.0144104327197823,91.61676646706587
window_admissions,short_first,1.0203605996716711,92.21556886227546
window_admissions,short_first,1.0261386523399225,92.81437125748504
window_admissions,short_first,1.0263743012421294,93.41317365269461
window_admissions,short_first,1.0281960472147331,94.01197604790418
window_admissions,short_first,1.0335492940463278,94.61077844311377
window_admissions,short_first,1.0341409992058117,95.20958083832335
window_admissions,short_first,1.0378579988192278,95.80838323353294
window_admissions,short_first,1.0381004795056663,96.40718562874252
window_admissions,short_first,1.0484605381734975,97.0059880239521
window_admissions,short_first,1.0501012972480837,97.60479041916167
window_admissions,short_first,1.0512578059906508,98.20359281437125
window_admissions,short_first,1.0637209945778616,98.80239520958084
window_admissions,short_first,1.0672663474728101,99.40119760479041
window_admissions,short_first,1.0725023936169706,100.0
all_requests,fifo,0.9999999999999148,0.1736111111111111
all_requests,fifo,0.9999999999999252,0.3472222222222222
all_requests,fifo,0.9999999999999551,0.5208333333333333
all_requests,fifo,0.9999999999999601,0.6944444444444444
all_requests,fifo,0.9999999999999613,0.8680555555555556
all_requests,fifo,0.9999999999999623,1.0416666666666665
all_requests,fifo,0.9999999999999645,1.215277777777778
all_requests,fifo,0.9999999999999658,1.3888888888888888
all_requests,fifo,0.9999999999999767,1.5625
all_requests,fifo,0.9999999999999822,1.7361111111111112
all_requests,fifo,0.9999999999999829,1.9097222222222223
all_requests,fifo,0.9999999999999852,2.083333333333333
all_requests,fifo,0.9999999999999852,2.256944444444444
all_requests,fifo,0.9999999999999856,2.430555555555556
all_requests,fifo,0.9999999999999899,2.604166666666667
all_requests,fifo,0.9999999999999908,2.7777777777777777
all_requests,fifo,0.9999999999999928,2.951388888888889
all_requests,fifo,0.9999999999999954,3.125
all_requests,fifo,0.9999999999999956,3.298611111111111
all_requests,fifo,0.9999999999999973,3.4722222222222223
all_requests,fifo,0.9999999999999973,3.6458333333333335
all_requests,fifo,0.9999999999999986,3.8194444444444446
all_requests,fifo,0.9999999999999987,3.9930555555555554
all_requests,fifo,0.9999999999999992,4.166666666666666
all_requests,fifo,0.9999999999999993,4.340277777777778
all_requests,fifo,0.9999999999999993,4.513888888888888
all_requests,fifo,0.9999999999999999,4.6875
all_requests,fifo,0.9999999999999999,4.861111111111112
all_requests,fifo,0.9999999999999999,5.034722222222222
all_requests,fifo,1.0,5.208333333333334
