start_ms,end_ms,start_s,end_s,total_demand_GiB_s,total_period_mean_supply_GiB_s,demand_integral_GiB,actual_received_integral_GiB
2000.0,2000.3253741319922,2.0,2.000325374131992,37.47444285166676,15.186523602531341,0.012193214314754185,0.004941301935153427
2000.3253741319922,2002.3329408798697,2.000325374131992,2.0023329408798696,37.47444285166676,19.828272501544273,0.0752324453642415,0.039806580541953906
2002.3329408798697,2002.9507565575082,2.0023329408798696,2.002950756557508,37.47444285166676,24.509553097872782,0.023152298304524685,0.01514238615577707
2002.9507565575082,2003.0015506059988,2.002950756557508,2.003001550605999,37.49664678515277,29.208613093970513,0.001904606495040541,0.0014836237098387723
2003.0015506059988,2005.8217281717218,2.003001550605999,2.0058217281717217,37.49664678515277,34.03588266575254,0.1057472020533289,0.09598723272353711
2005.8217281717218,2007.7828802260626,2.0058217281717217,2.0077828802260624,37.6681079518111,34.20734383241097,0.07387288729282539,0.0670858026304749
2007.7828802260626,2008.286669850558,2.0077828802260624,2.008286669850558,37.6681079518111,34.20734383241097,0.01897680196049178,0.01723330490431234
2008.286669850558,2008.3800754710114,2.008286669850558,2.0083800754710115,37.6681079518111,34.20734383241097,0.0035184129945481607,0.0031951581747323965
2008.3800754710114,2011.1222853808204,2.0083800754710115,2.01112228538082,37.6681079518111,34.20734383241097,0.10329385890920914,0.09380371724547891
2011.1222853808204,2013.2328195722555,2.01112228538082,2.0132328195722553,37.6681079518111,34.20734383241097,0.07949982975896705,0.07219576875648116
2013.2328195722555,2013.571789095117,2.0132328195722553,2.013571789095117,37.6681079518111,34.20734383241097,0.012768340579524244,0.011595247017234673
2013.571789095117,2013.8093943845147,2.013571789095117,2.0138093943845146,37.6681079518111,34.20734383241097,0.008950141690950365,0.008127845830823443
2013.8093943845147,2016.422842589919,2.0138093943845146,2.016422842589919,37.6681079518111,34.20734383241097,0.09844364912763282,0.08939912135045926
2016.422842589919,2018.6827589184484,2.016422842589919,2.018682758918448,37.6681079518111,34.20734383241097,0.08512677222510871,0.07730573488248745
2018.6827589184484,2018.8569083396762,2.018682758918448,2.0188569083396763,37.663683418094365,34.20291929869412,0.006559108668570734,0.005956418600171013
2018.8569083396762,2019.238713298018,2.0188569083396763,2.019238713298018,37.663683418094365,34.20291929869412,0.014380181078441167,0.013058844178003045
2019.238713298018,2021.7233997990174,2.019238713298018,2.0217233997990176,37.663683418094365,34.20291929869412,0.09358244576685729,0.08498353187624012
2021.7233997990174,2024.1378541728131,2.0217233997990176,2.024137854172813,37.663683418094365,34.20291929869412,0.09093724516207476,0.0825813880973136
2024.1378541728131,2024.1420275842354,2.024137854172813,2.0241420275842352,37.663683418094365,34.20291929869412,0.00015718604658084147,0.00014274285407524573
2024.1420275842354,2024.6680322115212,2.0241420275842352,2.024668032211521,37.663683418094365,34.20291929869412,0.019811271758546183,0.017990893817796887
2024.6680322115212,2027.023957008116,2.024668032211521,2.027023957008116,37.663683418094365,34.20291929869412,0.08873280569578353,0.08057950569172306
2027.023957008116,2029.4271468287945,2.027023957008116,2.0294271468287945,37.663683418094365,34.20291929869412,0.09051298059962436,0.08219610749611207
2029.4271468287945,2029.592949427178,2.0294271468287945,2.029592949427178,37.612516606747604,34.15175248734731,0.006236252985136765,0.005662449301748229
2029.592949427178,2030.0973511250245,2.029592949427178,2.0300973511250247,37.612516606747604,34.15175248734731,0.01897181723672545,0.01722620193905348
2030.0973511250245,2032.3245142172145,2.0300973511250247,2.0323245142172146,37.612516606747604,34.15175248734731,0.0837692087909332,0.0760615226734293
2032.3245142172145,2034.7688860233204,2.0323245142172146,2.0347688860233206,37.612516606747604,34.15175248734731,0.09193897515022348,0.08347958090917852
2034.7688860233204,2035.0480446815427,2.0347688860233206,2.0350480446815427,37.612516606747604,34.15175248734731,0.01049985966830312,0.009533757400307503
2035.0480446815427,2035.5266700385278,2.0350480446815427,2.0355266700385277,37.612516606747604,34.15175248734731,0.018002304188010645,0.01634589472592163
2035.5266700385278,2037.625071426313,2.0355266700385277,2.037625071426313,37.612516606747604,34.15175248734731,0.07892615704569741,0.07166408481475021
2037.625071426313,2040.1106252178463,2.037625071426313,2.0401106252178463,37.612516606747604,34.15175248734731,0.09348793326100774,0.0848860178824302
2040.1106252178463,2040.5031399359075,2.0401106252178463,2.0405031399359075,37.612516606747604,34.15175248734731,0.014763466351469474,0.013405065498866777
2040.5031399359075,2040.955988952031,2.0405031399359075,2.0409559889520312,37.612516606747604,34.15175248734731,0.01703279113929584,0.01546558751278978
2040.955988952031,2041.986761715181,2.0409559889520312,2.0419867617151812,37.612516606747604,34.15175248734731,0.03876995767176346,0.03520269627779874
2041.986761715181,2042.9256286354116,2.0419867617151812,2.0429256286354116,37.612516606747604,38.814987889964094,0.03531314762869815,0.03644210813903732
2042.9256286354116,2043.2061121185784,2.0429256286354116,2.0432061121185785,37.612516606747604,38.81498788996389,0.010549689668529316,0.01088696300245386
2043.2061121185784,2045.4523644123722,2.0432061121185785,2.0454523644123723,37.612516606747604,38.663920678738776,0.08448720170326267,0.08684892051167693
2045.4523644123722,2045.9582351902723,2.0454523644123723,2.0459582351902723,37.612516606747604,38.66392067873898,0.01902707303463583,0.01955894763042144
2045.9582351902723,2046.3853078655343,2.0459582351902723,2.0463853078655343,37.612516606747604,38.663920678739174,0.016063278090581036,0.016512304040387865
2046.3853078655343,2048.2261858445104,2.0463853078655343,2.0482261858445105,37.45705401758518,38.508458089576884,0.06895386589829064,0.07088937250142596
2048.2261858445104,2050.794103606898,2.0482261858445105,2.050794103606898,37.397034591228866,38.4484386632208,0.09603250938743352,0.09873242857934807
2050.794103606898,2051.223027033709,2.050794103606898,2.051223027033709,37.397034591228866,38.44843866322059,0.016040464229448825,0.01649143606697082
2051.223027033709,2051.413330444637,2.051223027033709,2.0514133304446367,37.397034591228866,37.91142144334481,0.0071167832412940635,0.007214672813788117
2051.413330444637,2051.5314222081033,2.0514133304446367,2.0515314222081034,37.397034591228866,37.91142144334481,0.004416281763296265,0.004477026613766623
2051.5314222081033,2052.0003949930947,2.0515314222081034,2.0520003949930947,37.397034591228866,37.39703459122898,0.01753819146266702,0.017538191462667076
2052.0003949930947,2053.5936741799196,2.0520003949930947,2.0535936741799197,37.397034591228866,37.39703459122898,0.0595839168631769,0.05958391686317707
2053.5936741799196,2056.1358428014237,2.0535936741799197,2.0561358428014236,37.397034591228866,37.39703459122898,0.09506956787512397,0.09506956787512424
2056.1358428014237,2056.8684256990014,2.0561358428014236,2.0568684256990015,37.397034591228866,37.39703459122898,0.02739642796165539,0.02739642796165547
2056.8684256990014,2057.615482120655,2.0568684256990015,2.057615482120655,37.397034591228866,37.39703459122898,0.027937694842183978,0.02793769484218406
2057.615482120655,2058.961162515329,2.057615482120655,2.058961162515329,37.397034591228866,37.39703459122898,0.05032445626835325,0.050324456268353406
2058.961162515329,2061.4775819959495,2.058961162515329,2.0614775819959497,37.397034591228866,37.39703459122898,0.09410662636281442,0.09410662636281471
2061.4775819959495,2062.323520953366,2.0614775819959497,2.062323520953366,37.397034591228866,37.39703459122898,0.03163560845256789,0.031635608452567986
2062.323520953366,2063.2305692482155,2.062323520953366,2.0632305692482156,37.31021222195888,37.31021222195894,0.03384216437640352,0.03384216437640358
2063.2305692482155,2064.328650850738,2.0632305692482156,2.064328650850738,37.31021222195888,37.31021222195894,0.04096965762714681,0.04096965762714689
2064.328650850738,2066.8193211904754,2.064328650850738,2.0668193211904753,37.31021222195888,37.31021222195894,0.09292743895053839,0.09292743895053854
2066.8193211904754,2067.8818015711113,2.0668193211904753,2.067881801571111,37.31021222195888,37.31021222195894,0.039641368483191636,0.039641368483191705
2067.8818015711113,2068.845656375776,2.067881801571111,2.068845656375776,37.31021222195888,37.31021222195894,0.035961627313191184,0.035961627313191254
2068.845656375776,2069.6961391861473,2.068845656375776,2.0696961391861475,37.31021222195888,37.31021222195894,0.03173169414608613,0.03173169414608618
2069.6961391861473,2072.1610603850013,2.0696961391861475,2.0721610603850014,37.31021222195888,37.31021222195894,0.091966733039647,0.09196673303964716
2072.1610603850013,2073.4400821888566,2.0721610603850014,2.073440082188857,37.06104533225772,37.06104533225782,0.04740188505362945,0.04740188505362958
2073.4400821888566,2074.4607435033363,2.073440082188857,2.0744607435033364,37.06104533225772,37.06104533225782,0.037826775244811664,0.03782677524481176
2074.4607435033363,2075.0636275215566,2.0744607435033364,2.0750636275215566,37.06104533225772,37.06104533225782,0.022343511929354958,0.022343511929355016
2075.0636275215566,2077.796814025214,2.0750636275215566,2.077796814025214,37.06104533225772,37.06104533225782,0.10129474891357057,0.10129474891357085
2077.796814025214,2078.998362806602,2.077796814025214,2.078998362806602,37.06104533225772,37.06104533225782,0.044530653855933314,0.04453065385593344
2078.998362806602,2080.0758306308967,2.078998362806602,2.080075830630897,37.06104533225772,37.06104533225782,0.03993208388023394,0.039932083880234046
2080.0758306308967,2080.431115856966,2.080075830630897,2.0804311158569657,37.06104533225772,37.06104533225782,0.013167241869228338,0.013167241869228373
2080.431115856966,2083.432567665427,2.0804311158569657,2.0834325676654273,37.06104533225772,37.06104533225782,0.11123694153597105,0.11123694153597136
2083.432567665427,2084.5566434243474,2.0834325676654273,2.084556643424347,37.06104533225772,37.06104533225782,0.04165942265823718,0.0416594226582373
2084.5566434243474,2085.690917758457,2.084556643424347,2.0856909177584573,37.06104533225772,37.06104533225782,0.042037392515656205,0.04203739251565632
2085.690917758457,2085.798604192375,2.0856909177584573,2.085798604192375,37.06104533225772,37.06104533225782,0.003990971809101718,0.003990971809101729
2085.798604192375,2089.06832130564,2.085798604192375,2.08906832130564,37.06104533225772,37.06104533225782,0.12117913415837155,0.12117913415837187
2089.06832130564,2090.1149240420928,2.08906832130564,2.090114924042093,37.06104533225772,37.06104533225782,0.03878819146054105,0.03878819146054115
