policy,request_id,npu_id,generation,input_order_1based,role,qos_category,total_tokens,total_length_k,nql_tokens,per_layer_read_gib,per_layer_compute_ms,bandwidth_demand_gib_s,arrival_time_ms,admission_time_ms,completion_time_ms,ttft_admission_ms,ideal_compute_8layers_ms,slo_1p5_threshold_ms,ttft_over_ideal,slo_1p5_passed,window_admitted,window_active,window_computed,window_completed,window_active_ms,window_compute_ms,window_stall_ms,window_l0_stall_ms,window_l1_l7_stall_ms,window_active_utilization,all_run_stall_ms,request_active_utilization,ttft_arrival_ms,compute_extrapolated
fifo,14,0,14,15,S,SL,20543,20.0615234375,1087,0.0255126953125,5.568606194077854,4.581522633012269,0.0,1495.6726596245085,1541.851803092523,46.179143468014445,44.54884955262283,66.82327432893425,1.0365956457184342,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.6302939153920306,0.964696315415187,1541.851803092523,True
fifo,15,0,15,16,S,SL,20538,20.056640625,1082,0.0255126953125,5.542794653245012,4.602857747501736,0.0,1541.851803092523,1586.2359666418756,44.38416354935271,44.34235722596009,66.51353583894014,1.000942807870578,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,0.041806323392847844,0.9990580801788429,1586.2359666418756,True
fifo,16,0,16,17,S,SL,20488,20.0078125,1032,0.0255126953125,5.285119244559115,4.827269571782059,0.0,1586.2359666418756,1630.5472664402516,44.31129979837601,42.28095395647292,63.42143093470938,1.048020341357323,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,2.030345841902772,0.954179952943346,1630.5472664402516,True
fifo,17,0,17,18,S,SL,20491,20.0107421875,1035,0.0255126953125,5.300557209098596,4.813210065671313,0.0,1630.5472664402516,1674.5257521892133,43.9784857489617,42.404457672788766,63.60668650918315,1.037119401179914,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.574028076173363,0.9642091343217724,1674.5257521892133,True
fifo,18,0,18,19,S,SL,20514,20.033203125,1058,0.0255126953125,5.419010617156893,4.707998768580628,0.0,1674.5257521892133,1717.8778371264677,43.3520849372544,43.35208493725514,65.02812740588271,0.9999999999999829,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,0.0,1.000000000000017,1717.8778371264677,True
fifo,19,0,19,20,S,SL,20540,20.05859375,1084,0.0255126953125,5.553118309578929,4.594300695609442,0.0,1717.8778371264677,1768.067785576872,50.189948450404245,44.42494647663143,66.63741971494716,1.129769474833365,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,5.765001973773451,0.8851363240695582,1768.067785576872,True
fifo,20,0,20,21,S,SL,20548,20.06640625,1092,0.0255126953125,5.594425734904198,4.56037786922859,0.0,1768.067785576872,1814.6996420008895,46.63185642401754,44.755405879233585,67.13310881885037,1.0419267909187844,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.8764505447836655,0.9597603293396336,1814.6996420008895,True
fifo,21,0,21,22,S,SL,20487,20.0068359375,1031,0.0255126953125,5.279973896378766,4.831973758430455,0.0,1814.6996420008895,1856.93943317192,42.23979117103045,42.23979117103013,63.35968675654519,1.0000000000000075,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,0.0,0.9999999999999925,1856.93943317192,True
fifo,22,0,22,23,S,SL,20526,20.044921875,1070,0.0255126953125,5.48087959521967,4.654854183396355,0.0,1856.93943317192,1912.6536344041572,55.7142012322372,43.84703676175736,65.77055514263604,1.2706491783004634,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,11.867164470479793,0.7869992890858625,1912.6536344041572,True
fifo,23,0,23,24,S,SL,20555,20.0732421875,1099,0.0255126953125,5.63058653205016,4.531090174580896,0.0,1912.6536344041572,1959.8984611066992,47.244826702542014,45.04469225640128,67.56703838460191,1.0488433672410777,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,2.200134446141419,0.9534312093048198,1959.8984611066992,True
fifo,24,0,24,25,S,SL,20560,20.078125,1104,0.0255126953125,5.656425272860905,4.510392002331924,0.0,1959.8984611066992,2015.098844729169,55.20038362246987,45.25140218288724,67.87710327433086,1.2198601802298414,True,False,True,True,True,15.098844729169059,15.098844729169059,0.0,0.0,0.0,1.0,9.94898143958335,0.8197660815615637,2015.098844729169,True
fifo,25,0,25,26,S,SL,20521,20.0400390625,1065,0.0255126953125,5.45509525436473,4.6768560626117,0.0,2015.098844729169,2065.6087102437905,50.509865514621424,43.64076203491784,65.46114305237677,1.1574010892432969,True,True,True,True,True,50.509865514621424,43.640762034917316,6.869103479704108,0.0,6.869103479704108,0.8640047165099725,6.869103479704108,0.8640047165099828,2065.6087102437905,True
fifo,26,0,26,27,S,SL,20516,20.03515625,1060,0.0255126953125,5.42931891350329,4.699059996097711,0.0,2065.6087102437905,2115.1553675890564,49.546657345265885,43.43455130802632,65.15182696203948,1.1407199073818934,True,True,True,True,True,49.546657345265885,43.43455130802613,6.112106037239755,0.0,6.112106037239755,0.876639386696714,6.112106037239755,0.8766393866967179,2115.1553675890564,True
fifo,27,0,27,28,S,SL,20552,20.0703125,1096,0.0255126953125,5.615087127560592,4.543597406935284,0.0,2115.1553675890564,2169.72159357523,54.56622598617378,44.92069702048474,67.3810455307271,1.214723492854318,True,True,True,True,True,54.56622598617378,44.9206970204832,9.645528965690573,3.7812676343482963,5.864261331342277,0.8232326170379715,9.645528965690573,0.8232326170379995,2169.72159357523,True
fifo,28,0,28,29,S,SL,20532,20.05078125,1076,0.0255126953125,5.511831364237019,4.628714782175057,0.0,2169.72159357523,2219.3650679570023,49.643474381772194,44.09465091389615,66.14197637084423,1.1258389249687282,True,True,True,True,True,49.643474381772194,44.09465091389575,5.548823467876446,0.0,5.548823467876446,0.8882265285220683,5.548823467876446,0.8882265285220765,2219.3650679570023,True
fifo,29,0,29,30,S,SL,20508,20.02734375,1052,0.0255126953125,5.388093408111467,4.735013553048671,0.0,2219.3650679570023,2262.6517869878385,43.28671903083614,43.104747264891735,64.6571208973376,1.004221617744935,True,True,True,True,True,43.28671903083614,43.104747264893376,0.18197176594276243,0.0,0.18197176594276243,0.9957961293898683,0.18197176594276243,0.9957961293898303,2262.6517869878385,True
fifo,30,0,30,31,S,SL,20498,20.017578125,1042,0.0255126953125,5.33659032634829,4.780710856993546,0.0,2262.6517869878385,2309.1670027383657,46.515215750527204,42.69272261078632,64.03908391617948,1.08953500517147,True,True,True,True,True,46.515215750527204,42.692722610787314,3.8224931397398905,3.8224931397398905,0.0,0.9178227365376336,3.8224931397398905,0.9178227365376121,2309.1670027383657,True
fifo,31,0,31,32,S,SL,20525,20.0439453125,1069,0.0255126953125,5.475722087049203,4.659238527251201,0.0,2309.1670027383657,2358.613477006331,49.446474267965186,43.80577669639362,65.70866504459043,1.1287660668743706,True,True,True,True,True,49.446474267965186,43.80577669639388,5.640697571571309,0.0,5.640697571571309,0.885923159232695,5.640697571571309,0.8859231592326898,2358.613477006331,True
fifo,32,0,32,33,S,SL,20504,20.0234375,1048,0.0255126953125,5.3674883354093135,4.753190639315,0.0,2358.613477006331,2402.7944466060258,44.18096959969489,42.93990668327451,64.40986002491177,1.0289023198297678,True,True,True,True,True,44.18096959969489,42.939906683273875,1.241062916421015,0.0,1.241062916421015,0.971909559077907,1.241062916421015,0.9719095590779213,2402.7944466060258,True
fifo,33,0,33,34,S,SL,20522,20.041015625,1066,0.0255126953125,5.460251482536239,4.672439610904071,0.0,2402.7944466060258,2449.788164715411,46.9937181093851,43.68201186028991,65.52301779043486,1.0758139588370417,True,True,True,True,True,46.9937181093851,43.682011860288185,3.3117062490969147,0.0,3.3117062490969147,0.9295287459190097,3.3117062490969147,0.9295287459190464,2449.788164715411,True
fifo,34,0,34,35,S,SL,20502,20.021484375,1046,0.0255126953125,5.35718771905668,4.762329910849643,0.0,2449.788164715411,2506.1253615886085,56.33719687319763,42.85750175245344,64.28625262868016,1.3145235855930992,True,True,True,True,True,56.33719687319763,42.85750175245266,13.479695120744964,0.0,13.479695120744964,0.7607318810858706,13.479695120744964,0.7607318810858844,2506.1253615886085,True
fifo,35,0,35,36,S,SL,20481,20.0009765625,1025,0.0255126953125,5.249108527291224,4.860386326526516,0.0,2506.1253615886085,2549.8108872622897,43.68552567368124,41.99286821832979,62.989302327494684,1.0403082124933922,True,True,True,True,True,43.68552567368124,41.99286821833084,1.6926574553503997,0.0,1.6926574553503997,0.9612535861879269,1.6926574553503997,0.9612535861879028,2549.8108872622897,True
fifo,36,0,36,37,S,SL,20509,20.0283203125,1053,0.0255126953125,5.393245476286353,4.730490281719454,0.0,2549.8108872622897,2613.314148950155,63.50326168786523,43.14596381029082,64.71894571543623,1.4718239223275609,True,True,True,True,True,63.50326168786523,43.145963810289686,20.357297877575547,0.06296774395514149,20.294330133620406,0.6794290980259113,20.357297877575547,0.6794290980259292,2613.314148950155,True
fifo,37,0,37,38,S,SL,20530,20.048828125,1074,0.0255126953125,5.501512827898943,4.637396314541256,0.0,2613.314148950155,2666.7228625656903,53.40871361553536,44.012102623191545,66.01815393478732,1.2135006153373915,True,True,True,True,True,53.40871361553536,44.01210262319,9.396610992345359,3.1795236887528517,6.217087303592507,0.8240622108971353,9.396610992345359,0.8240622108971641,2666.7228625656903,True
fifo,38,0,38,39,S,SL,20490,20.009765625,1034,0.0255126953125,5.295410900919028,4.817887750329673,0.0,2666.7228625656903,2717.4892790359004,50.76641647021006,42.36328720735222,63.54493081102834,1.1983587633728163,True,True,True,True,True,50.76641647021006,42.363287207354006,8.403129262856055,0.0,8.403129262856055,0.8344746419557298,8.403129262856055,0.8344746419556947,2717.4892790359004,True
fifo,39,0,39,40,S,SL,20519,20.0380859375,1063,0.0255126953125,5.444783758020933,4.685713234233813,0.0,2717.4892790359004,2769.4303683149765,51.941089279076095,43.558270064167466,65.3374050962512,1.1924506919709978,True,True,True,True,True,51.941089279076095,43.55827006416803,8.382819214908068,0.0,8.382819214908068,0.8386090986681523,8.382819214908068,0.8386090986681414,2769.4303683149765,True
fifo,40,0,40,41,S,SL,20550,20.068359375,1094,0.0255126953125,5.604755791232915,4.551972692977548,0.0,2769.4303683149765,2814.954702611028,45.52433429605162,44.83804632986332,67.25706949479498,1.0153059292802242,True,True,True,True,True,45.52433429605162,44.83804632986357,0.686287966188047,0.0,0.686287966188047,0.9849248105040919,0.686287966188047,0.9849248105040863,2814.954702611028,True
fifo,41,0,41,42,S,SL,20511,20.0302734375,1055,0.0255126953125,5.40355057263535,4.721468776789346,0.0,2814.954702611028,2865.9999311663832,51.04522855535515,43.2284045810828,64.8426068716242,1.180826103808908,True,True,True,True,True,51.04522855535515,43.22840458108112,7.81682397427403,6.75582665163347,1.06099732264056,0.846864747293722,7.81682397427403,0.8468647472937548,2865.9999311663832,True
fifo,42,0,42,43,S,SL,20483,20.0029296875,1027,0.0255126953125,5.2593957036547785,4.850879597207548,0.0,2865.9999311663832,2910.364342750292,44.364411583908804,42.07516562923823,63.11274844385734,1.0544084834945906,True,True,True,True,True,44.364411583908804,42.075165629237745,2.2892459546710597,0.0,2.2892459546710597,0.9483990461511862,2.2892459546710597,0.9483990461511971,2910.364342750292,True
fifo,43,0,43,44,S,SL,20493,20.0126953125,1037,0.0255126953125,5.310850785456951,4.8038810245550625,0.0,2910.364342750292,2964.7235818700806,54.359239119788526,42.48680628365561,63.730209425483416,1.2794381097244336,True,True,True,True,True,54.359239119788526,42.486806283654005,11.872432836134521,1.2430646717921263,10.629368164342395,0.7815931012210844,11.872432836134521,0.7815931012211139,2964.7235818700806,True
fifo,44,0,44,45,S,SL,20534,20.052734375,1078,0.0255126953125,5.522151180574057,4.620064623049277,0.0,2964.7235818700806,3018.396597722594,53.673015852513345,44.17720944459246,66.26581416688869,1.214948081313978,True,True,True,True,True,53.673015852513345,44.177209444591426,9.495806407921918,0.0,9.495806407921918,0.8230804388928844,9.495806407921918,0.8230804388929036,3018.396597722594,True
fifo,45,0,45,46,S,SL,20544,20.0625,1088,0.0255126953125,5.573769462243643,4.577278533911631,0.0,3018.396597722594,3065.7575029117174,47.360905189123514,44.59015569794914,66.88523354692371,1.062138143449044,True,True,True,True,True,47.360905189123514,44.59015569794792,2.770749491175593,0.0,2.770749491175593,0.9414971170818776,2.770749491175593,0.9414971170819033,3065.7575029117174,True
fifo,46,0,46,47,S,SL,20495,20.0146484375,1039,0.0255126953125,5.321145641814266,4.794586923541026,0.0,3065.7575029117174,3111.157111130156,45.399608218438516,42.56916513451413,63.8537477017712,1.0664904532419295,True,True,True,True,True,45.399608218438516,42.56916513451506,2.8304430839234556,0.0,2.8304430839234556,0.9376549006699598,2.8304430839234556,0.9376549006699394,3111.157111130156,True
fifo,47,0,47,48,L,LL,204799,199.9990234375,1663,0.2663726806640625,57.46920637318537,4.635050620576338,0.0,3111.157111130156,3572.668144293925,461.51103316376884,459.753650985483,689.6304764782244,1.0038224431160447,True,True,True,True,True,461.51103316376884,459.75365098548355,1.7573821782852974,1.7573821782852974,0.0,0.9961921123180132,1.7573821782852974,0.996192112318012,3572.668144293925,False
fifo,48,0,48,49,S,SL,20505,20.0244140625,1049,0.0255126953125,5.372639123585243,4.74863372090307,0.0,3572.668144293925,3621.2379597852273,48.569815491302506,42.98111298868194,64.47166948302291,1.1300269377410541,True,True,True,True,True,48.569815491302506,42.98111298868025,5.5887025026222545,0.0,5.5887025026222545,0.8849346565126847,5.5887025026222545,0.8849346565127194,3621.2379597852273,True
fifo,49,0,49,50,S,SL,20517,20.0361328125,1061,0.0255126953125,5.4344735416760965,4.694602911735107,0.0,3621.2379597852273,3672.327808549079,51.08984876385148,43.47578833340877,65.21368250011315,1.175133349441572,True,True,True,True,True,51.08984876385148,43.47578833340958,7.614060430441896,3.837947424266531,3.7761130061753647,0.8509672544611404,7.614060430441896,0.8509672544611246,3672.327808549079,True
fifo,50,0,50,51,S,SL,20537,20.0556640625,1081,0.0255126953125,5.537633305077663,4.607147838609403,0.0,3672.327808549079,3725.9885519235936,53.66074337451482,44.301066440621305,66.45159966093196,1.2112743029885908,True,True,True,True,True,53.66074337451482,44.30106644062107,9.359676933893752,0.7381356827208947,8.621541251172857,0.825576830559918,9.359676933893752,0.8255768305599225,3725.9885519235936,True
fifo,51,0,51,52,L,LL,204789,199.9892578125,1653,0.2663726806640625,57.12186018200499,4.663235402616974,0.0,3725.9885519235936,4184.7520981484,458.76354622480676,456.9748814560399,685.4623221840599,1.003914142420843,True,True,True,True,False,274.0114480764064,272.2227833076395,1.788664768766921,1.788664768766921,0.0,0.993472299127195,1.788664768766921,0.9961011183571888,4184.7520981484,False
fifo,52,0,52,53,S,SL,20557,20.0751953125,1101,0.0255126953125,5.6409210683752375,4.522788921038467,0.0,4184.7520981484,4238.707701333255,53.955603184854226,45.1273685470019,67.69105282050285,1.1956292804588722,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,8.828234637853711,0.8363796507360615,4238.707701333255,True
fifo,53,0,53,54,S,SL,20559,20.0771484375,1103,0.0255126953125,5.651256884699277,4.5145170062212845,0.0,4238.707701333255,4291.599510638666,52.8918093054117,45.21005507759421,67.81508261639132,1.169912516466376,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,7.681754227817692,0.8547647673865542,4291.599510638666,True
fifo,54,0,54,55,L,LL,204792,199.9921875,1656,0.2663726806640625,57.22606067934628,4.6547443158218345,0.0,4291.599510638666,4750.419413138931,458.819902500265,457.80848543477026,686.7127281521554,1.002209258014373,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.0114170654960617,0.9977956120473781,4750.419413138931,False
fifo,55,0,55,56,S,SL,20535,20.0537109375,1079,0.0255126953125,5.527311568742185,4.615751255416521,0.0,4750.419413138931,4804.244445364776,53.82503222584455,44.21849254993748,66.32773882490622,1.2172516321097575,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,9.606539675905879,0.8215228253724219,4804.244445364776,True
fifo,56,0,56,57,S,SL,20549,20.0673828125,1093,0.0255126953125,5.599590603068687,4.556171534847304,0.0,4804.244445364776,4849.141361306554,44.89691594177839,44.79672482454949,67.19508723682424,1.002236572374907,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,0.10019111723067908,0.9977684187181404,4849.141361306554,True
fifo,57,0,57,58,S,SL,20497,20.0166015625,1041,0.0255126953125,5.33144177817054,4.785327566918411,0.0,4849.141361306554,4904.3229156327825,55.18155432622825,42.65153422536432,63.97730133804649,1.2937765388381384,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,12.53002010086584,0.77293100468342,4904.3229156327825,True
fifo,58,0,58,59,S,SL,20558,20.076171875,1102,0.0255126953125,5.646088816537387,4.518649306006903,0.0,4904.3229156327825,4955.066646443424,50.743730810641864,45.168710532299094,67.75306579844865,1.1234265980286553,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,5.575020278341981,0.8901338118171321,4955.066646443424,True
fifo,59,0,59,60,S,SL,20512,20.03125,1056,0.0255126953125,5.4087036008094564,4.7169704970858115,0.0,4955.066646443424,5013.157290777105,58.09064433368076,43.26962880647565,64.90444320971348,1.3425269856945716,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,14.821015527204509,0.7448639846018728,5013.157290777105,True
fifo,60,0,60,61,S,SL,20484,20.00390625,1028,0.0255126953125,5.264539771836164,4.8461397231693235,0.0,5013.157290777105,5096.702789798322,83.54549902121653,42.11631817468931,63.17447726203397,1.983684772127706,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,41.42918084652774,0.5041123539640813,5096.702789798322,True
fifo,61,0,61,62,S,SL,20506,20.025390625,1050,0.0255126953125,5.377790231760909,4.744085249332252,0.0,5096.702789798322,5153.228082573595,56.525292775273556,43.022321854087274,64.53348278113091,1.3138596509733342,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,13.502970921188535,0.7611163028403981,5153.228082573595,True
fifo,62,0,62,63,S,SL,20539,20.0576171875,1083,0.0255126953125,5.5479563214121,4.598575373428022,0.0,5153.228082573595,5210.797576094718,57.56949352112315,44.3836505712968,66.57547585694519,1.2970878415835791,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,13.18584294982611,0.7709578086701725,5210.797576094718,True
fifo,63,0,63,64,S,SL,20510,20.029296875,1054,0.0255126953125,5.398397864460981,4.725975363997628,0.0,5210.797576094718,5279.255005306398,68.45742921167948,43.18718291568785,64.78077437353177,1.5851330091459186,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,25.270246295991456,0.6308618861825402,5279.255005306398,True
fifo,64,0,64,65,S,SL,20528,20.046875,1072,0.0255126953125,5.491195571559827,4.646109390937768,0.0,5279.255005306398,5346.214509685702,66.95950437930424,43.92956457247862,65.89434685871792,1.524246940094954,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,23.029939806826405,0.656061674585159,5346.214509685702,True
fifo,65,0,65,66,S,SL,20527,20.0458984375,1071,0.0255126953125,5.486037423389878,4.650477811858499,0.0,5346.214509685702,5404.7336185403465,58.5191088546444,43.88829938711903,65.83244908067854,1.333364693365618,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,14.630809467528707,0.7499823603967237,5404.7336185403465,True
fifo,66,0,66,67,L,LL,204794,199.994140625,1658,0.2663726806640625,57.2955292775799,4.649100619588757,0.0,5404.7336185403465,5864.733975354582,460.0003568142356,458.3642342206392,687.5463513309588,1.003569481367538,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.6361225935988841,0.9964432145119898,5864.733975354582,False
fifo,67,0,67,68,S,SL,20515,20.0341796875,1059,0.0255126953125,5.42416460533022,4.703525274183083,0.0,5864.733975354582,5909.133646462213,44.39967110763064,43.39331684264176,65.08997526396264,1.0231914575379948,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.00635426498593,0.9773341955045265,5909.133646462213,True
fifo,68,0,68,69,S,SL,20547,20.0654296875,1091,0.0255126953125,5.589261186739449,4.56459171616975,0.0,5909.133646462213,5953.8477359561275,44.7140894939148,44.714089493915594,67.07113424087339,0.9999999999999822,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,0.0,1.0000000000000178,5953.8477359561275,True
fifo,69,0,69,70,S,SL,20492,20.01171875,1036,0.0255126953125,5.305703837277903,4.808541165311126,0.0,5953.8477359561275,5997.749761909089,43.902025952961594,42.445630698223226,63.66844604733484,1.0343120182402976,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.45639525473689,0.9668262404040577,5997.749761909089,True
fifo,70,0,70,71,S,SL,20541,20.0595703125,1085,0.0255126953125,5.558280617745497,4.5900336933417085,0.0,5997.749761909089,6043.305605450156,45.55584354106668,44.46624494196398,66.69936741294597,1.0245039490185153,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.0895985991037378,0.9760821331708966,6043.305605450156,True
fifo,71,0,71,72,S,SL,20507,20.0263671875,1051,0.0255126953125,5.382941659936319,4.739545201164566,0.0,6043.305605450156,6087.750655812139,44.445050361982794,43.06353327949055,64.59529991923583,1.0320809041266061,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.3815170824909728,0.9689162894126461,6087.750655812139,True
fifo,1000000,1,0,1,S,SL,20558,20.076171875,1102,0.0255126953125,5.646088816537387,4.518649306006903,0.0,0.0,50.26621419440846,50.26621419440846,45.168710532299094,67.75306579844865,1.1128547528153203,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,5.097503662109375,0.8985898631157226,50.26621419440846,True
fifo,1000001,1,1,2,S,SL,20538,20.056640625,1082,0.0255126953125,5.542794653245012,4.602857747501736,0.0,50.26621419440846,94.60857142036855,44.342357225960086,44.34235722596009,66.51353583894014,0.9999999999999999,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,0.0,1.0000000000000002,94.60857142036855,True
fifo,1000002,1,2,3,S,SL,20491,20.0107421875,1035,0.0255126953125,5.300557209098596,4.813210065671313,0.0,94.60857142036855,144.56859468328912,49.96002326292057,42.404457672788766,63.60668650918315,1.1781785690653996,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,7.555565590131778,0.8487677727776518,144.56859468328912,True
fifo,1000003,1,3,4,S,SL,20500,20.01953125,1044,0.0255126953125,5.346888382703004,4.7715032531879045,0.0,144.56859468328912,189.23958602008935,44.67099133680023,42.775107061624034,64.16266059243605,1.044322139800723,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.8958842751761154,0.9575589388450766,189.23958602008935,True
fifo,1000004,1,4,5,S,SL,20560,20.078125,1104,0.0255126953125,5.656425272860905,4.510392002331924,0.0,189.23958602008935,235.8707518750539,46.631165854964564,45.25140218288724,67.87710327433086,1.030491070011508,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,1.3797636720773596,0.9704111264048435,235.8707518750539,True
