npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
6,6000040,2,6000040,3,S,S,False,3538.470321573573,3544.013116226818,3538.470321573573,3544.013116226818,False,5.542794653244982,0.0255126953125,0.0255126953125,3538.4745177405653,3539.1618498938856,4.60285774750176
6,6000040,3,6000040,4,S,S,False,3544.013116226818,3549.555910880063,3544.013116226818,3549.555910880063,False,5.542794653244982,0.0255126953125,0.0255126953125,3544.0173123938102,3544.6836637121696,4.60285774750176
6,6000040,4,6000040,5,S,S,False,3549.555910880063,3555.098705533308,3549.555910880063,3555.098705533308,False,5.542794653244982,0.0255126953125,0.0255126953125,3549.563486764519,3551.270487496941,4.60285774750176
6,6000040,5,6000040,6,S,S,False,3555.098705533308,3560.641500186553,3555.098705533308,3560.641500186553,False,5.542794653244982,0.0255126953125,0.0255126953125,3556.6508128143237,3558.617975900261,4.60285774750176
6,6000040,6,6000040,7,S,S,False,3560.641500186553,3566.184294839798,3560.641500186553,3566.184294839798,False,5.542794653244982,0.0255126953125,0.0255126953125,3561.090357492058,3562.2560526824877,4.60285774750176
6,6000040,7,6000041,0,S,S,True,3566.184294839798,3571.727089493043,3566.184294839798,3571.727089493043,False,5.542794653244982,0.0255126953125,0.0255126953125,3566.439302187708,3567.231538515833,4.60285774750176
6,6000041,0,6000041,1,S,S,False,3571.727089493043,3577.378346377742,3571.727089493043,3577.378346377742,False,5.651256884699251,0.0255126953125,0.0255126953125,3572.4822141693157,3574.0087797210736,4.514517006221305
6,6000041,1,6000041,2,S,S,False,3577.378346377742,3583.0296032624415,3577.378346377742,3583.0296032624415,False,5.651256884699251,0.0255126953125,0.0255126953125,3578.53308697205,3581.1003019378704,4.514517006221305
6,6000041,2,6000041,3,S,S,False,3583.0296032624415,3588.6808601471407,3583.0296032624415,3588.6808601471407,False,5.651256884699251,0.0255126953125,0.0255126953125,3584.47905559998,3586.748342709355,4.514517006221305
6,6000041,3,6000041,4,S,S,False,3588.6808601471407,3594.33211703184,3588.6808601471407,3594.33211703184,False,5.651256884699251,0.0255126953125,0.0255126953125,3588.6962034271282,3590.3192808197064,4.514517006221305
