npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
0,25,7,26,0,S,S,True,1997.4956613031434,2002.9507565575082,2000.0,2002.9507565575082,True,2.950756557508157,0.0255126953125,0.0,1997.5289335155978,1998.165911665012,0.0
0,26,0,26,1,S,S,False,2002.9507565575082,2008.3800754710114,2002.9507565575082,2008.3800754710114,False,5.429318913503266,0.0255126953125,0.0255126953125,2002.9755582714572,2003.6125364208713,4.6990599960977315
0,26,1,26,2,S,S,False,2008.3800754710114,2013.8093943845147,2008.3800754710114,2013.8093943845147,False,5.429318913503266,0.0255126953125,0.0255126953125,2009.0641965771213,2009.7011747265353,4.6990599960977315
0,26,2,26,3,S,S,False,2013.8093943845147,2019.238713298018,2013.8093943845147,2019.238713298018,False,5.429318913503266,0.0255126953125,0.0255126953125,2014.5150174999728,2015.151995649387,4.6990599960977315
0,26,3,26,4,S,S,False,2019.238713298018,2024.6680322115212,2019.238713298018,2024.6680322115212,False,5.429318913503266,0.0255126953125,0.0255126953125,2019.9658384228244,2020.6028165722385,4.6990599960977315
0,26,4,26,5,S,S,False,2024.6680322115212,2030.0973511250245,2024.6680322115212,2030.0973511250245,False,5.429318913503266,0.0255126953125,0.0255126953125,2025.4208555126681,2026.0578336620822,4.6990599960977315
0,26,5,26,6,S,S,False,2030.0973511250245,2035.5266700385278,2030.0973511250245,2035.5266700385278,False,5.429318913503266,0.0255126953125,0.0255126953125,2030.7080259228244,2031.3450040722385,4.6990599960977315
0,26,6,26,7,S,S,False,2035.5266700385278,2040.955988952031,2035.5266700385278,2040.955988952031,False,5.429318913503266,0.0255126953125,0.0255126953125,2036.0487169559376,2036.6856951053517,4.6990599960977315
0,26,7,27,0,S,S,True,2040.955988952031,2046.3853078655343,2040.955988952031,2046.3853078655343,False,5.429318913503266,0.0255126953125,0.0255126953125,2041.3904561504635,2042.0274342998775,4.6990599960977315
0,27,0,27,1,S,S,False,2046.3853078655343,2052.0003949930947,2046.3853078655343,2052.0003949930947,False,5.6150871275604,0.0255126953125,0.0255126953125,2046.7363728985104,2047.3733510479244,4.543597406935439
0,27,1,27,2,S,S,False,2052.0003949930947,2057.615482120655,2052.0003949930947,2057.615482120655,False,5.6150871275604,0.0255126953125,0.0255126953125,2052.078093479565,2052.715071628979,4.543597406935439
0,27,2,27,3,S,S,False,2057.615482120655,2063.2305692482155,2057.615482120655,2063.2305692482155,False,5.6150871275604,0.0255126953125,0.0255126953125,2057.6212300762445,2058.2582082256586,4.543597406935439
0,27,3,27,4,S,S,False,2063.2305692482155,2068.845656375776,2063.2305692482155,2068.845656375776,False,5.6150871275604,0.0255126953125,0.0255126953125,2063.2357015117914,2063.8726796612054,4.543597406935439
0,27,4,27,5,S,S,False,2068.845656375776,2074.4607435033363,2068.845656375776,2074.4607435033363,False,5.6150871275604,0.0255126953125,0.0255126953125,2068.8501729473383,2069.4871510967523,4.543597406935439
0,27,5,27,6,S,S,False,2074.4607435033363,2080.0758306308967,2074.4607435033363,2080.0758306308967,False,5.6150871275604,0.0255126953125,0.0255126953125,2074.4688405498773,2075.1058186992914,4.543597406935439
