start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
4733.425221696128,4734.3582789480415,31.76265661742294,31.76265661742294,31.76265661742296,31.76265661742296,0.0,0.0,31.762656617422902,31.762656617422902,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4734.3582789480415,4734.784117252453,31.76265661742294,31.76265661742294,31.762693600887992,31.762693600887992,0.0,0.0,31.762693600887935,31.762693600887935,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4734.784117252453,4737.036647656607,31.76265661742294,31.76265661742294,31.762693600887992,31.762693600887992,0.0,0.0,31.762693600887935,31.762693600887935,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4737.036647656607,4737.862739424657,31.76265661742294,31.76265661742294,31.762693600887992,31.762693600887992,0.0,0.0,31.762693600887935,31.762693600887935,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4737.862739424657,4740.54590992049,31.76265661742294,31.76265661742294,31.76403820060257,31.76403820060257,0.0,0.0,31.764038200602513,31.764038200602513,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4740.54590992049,4742.982667326666,31.76265661742294,31.76265661742294,31.76403820060257,31.76403820060257,0.0,0.0,31.764038200602513,31.764038200602513,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4742.982667326666,4743.714156039624,31.76265661742294,31.76265661742294,31.76888995853007,31.76888995853007,0.0,0.0,31.768889958530014,31.768889958530014,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4743.714156039624,4746.307702588527,31.786242662815127,31.786242662815127,31.79113140420801,31.79113140420801,0.0,0.0,31.791131404207952,31.791131404207952,4.404240372276389,4.404240372276389,0.0,0.0,0.0,0.0
4746.307702588527,4748.928686996725,31.786242662815127,31.786242662815127,31.784076244454983,31.784076244454983,0.0,0.0,31.784076244454926,31.784076244454926,4.397185212523362,4.397185212523362,0.0,0.0,0.0,0.0
4748.928686996725,4749.535698005614,31.871131057956624,31.871131057956624,31.864112881668852,31.864112881668852,0.0,0.0,31.864112881668795,31.864112881668795,4.397185212523362,4.397185212523362,0.0,0.0,0.0,0.0
4749.535698005614,4752.069495256564,31.871131057956624,31.871131057956624,31.864112881668852,31.864112881668852,0.0,0.0,31.864112881668795,31.864112881668795,4.397185212523362,4.397185212523362,0.0,0.0,0.0,0.0
4752.069495256564,4754.765166287204,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4754.765166287204,4755.357239971604,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4755.357239971604,4757.985640277647,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4757.985640277647,4760.601645577683,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4760.601645577683,4761.178781937594,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4761.178781937594,4763.90178529873,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4763.90178529873,4766.438124868161,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4766.438124868161,4767.000323903584,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4767.000323903584,4768.048527445443,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4768.048527445443,4769.817930319813,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4769.817930319813,4772.27460415864,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4772.27460415864,4772.821865869574,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4772.821865869574,4775.734075340896,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4775.734075340896,4777.862272237126,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4777.862272237126,4778.111083449118,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4778.111083449118,4778.643407835564,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4778.643407835564,4781.650220361979,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4781.650220361979,4783.947562739597,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4783.947562739597,4784.464949801554,31.74935323979807,31.74935323979807,31.749390223262967,31.749390223262967,0.0,0.0,31.74939022326291,31.74939022326291,4.356334525662098,4.356334525662098,0.0,0.0,0.0,0.0
4784.464949801554,4787.5663653830625,31.74935323979807,31.74935323979807,31.746912473532756,31.746912473532756,0.0,0.0,31.7469124735327,31.7469124735327,4.353856775931887,4.353856775931887,0.0,0.0,0.0,0.0
4787.5663653830625,4789.784042030075,31.74935323979807,31.74935323979807,31.746912473532756,31.746912473532756,0.0,0.0,31.7469124735327,31.7469124735327,4.353856775931887,4.353856775931887,0.0,0.0,0.0,0.0
4789.784042030075,4790.286491767544,31.74935323979807,31.74935323979807,31.748709861471333,31.748709861471333,0.0,0.0,31.748709861471276,31.748709861471276,4.353856775931887,4.353856775931887,0.0,0.0,0.0,0.0
4790.286491767544,4793.482510404146,31.70629535143386,31.70629535143386,31.7081297228374,31.7081297228374,0.0,0.0,31.70812972283734,31.70812972283734,4.3463087089748775,4.3463087089748775,0.0,0.0,0.0,0.0
4793.482510404146,4794.6117757297225,31.70629535143386,31.70629535143386,31.705469945877127,31.705469945877127,0.0,0.0,31.70546994587707,31.70546994587707,4.3463087089748775,4.3463087089748775,0.0,0.0,0.0,0.0
4794.6117757297225,4795.620521320554,31.70629535143386,31.70629535143386,31.705469945877127,31.705469945877127,0.0,0.0,31.70546994587707,31.70546994587707,4.3463087089748775,4.3463087089748775,0.0,0.0,0.0,0.0
4795.620521320554,4796.162803923325,31.73795930646444,31.73795930646444,31.735336512968892,31.735336512968892,0.0,0.0,31.735336512968836,31.735336512968836,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4796.162803923325,4799.398655425229,31.73795930646444,31.73795930646444,31.735336512968892,31.735336512968892,0.0,0.0,31.735336512968836,31.735336512968836,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4799.398655425229,4801.417167745731,31.692508409437195,31.692508409437195,31.692545392901938,31.692545392901938,0.0,0.0,31.69254539290188,31.69254539290188,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4801.417167745731,4802.039116079105,31.692508409437195,31.692508409437195,31.692545392901938,31.692545392901938,0.0,0.0,31.69254539290188,31.69254539290188,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4802.039116079105,4804.372581560054,31.692508409437195,31.692508409437195,31.692545392901938,31.692545392901938,0.0,0.0,31.69254539290188,31.69254539290188,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4804.372581560054,4805.27116847484,31.692508409437195,31.692508409437195,31.692545392901938,31.692545392901938,0.0,0.0,31.69254539290188,31.69254539290188,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4805.27116847484,4805.374549744265,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
