start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
5525.367283339981,5531.193804414134,30.664774582144204,30.664774582144204,26.911945850479,26.911945850479,0.3574413468731696,0.3574413468731696,27.269387197352263,27.269387197352263,4.352386721699989,4.352386721699989,0.3574413468731696,0.0,0.0,0.0
5531.193804414134,5535.4171272572,30.664774582144204,30.664774582144204,26.911945850479,26.911945850479,0.3574413468731696,0.3574413468731696,27.269387197352263,27.269387197352263,4.352386721699989,4.352386721699989,0.3574413468731696,0.0,0.0,0.0
5535.4171272572,5537.020325488287,30.664774582144204,30.664774582144204,26.911945850479,26.911945850479,0.3574413468731696,0.3574413468731696,27.269387197352263,27.269387197352263,4.352386721699989,4.352386721699989,0.3574413468731696,0.0,0.0,0.0
5537.020325488287,5540.129195565893,30.664774582144204,30.664774582144204,26.911945850479,26.911945850479,0.3574413468731696,0.3574413468731696,27.269387197352263,27.269387197352263,4.352386721699989,4.352386721699989,0.3574413468731696,0.0,0.0,0.0
5540.129195565893,5541.059014984497,30.664774582144204,30.664774582144204,26.911945850479,26.911945850479,0.3574413468731696,0.3574413468731696,27.269387197352263,27.269387197352263,4.352386721699989,4.352386721699989,0.3574413468731696,0.0,0.0,0.0
5541.059014984497,5542.84684656244,30.664774582144204,30.664774582144204,26.911945850479,26.911945850479,0.3574413468731696,0.3574413468731696,27.269387197352263,27.269387197352263,4.352386721699989,4.352386721699989,0.3574413468731696,0.0,0.0,0.0
5542.84684656244,5548.673367636593,30.664774582144204,30.664774582144204,26.911945850479,26.911945850479,0.3574413468731696,0.3574413468731696,27.269387197352263,27.269387197352263,4.352386721699989,4.352386721699989,0.3574413468731696,0.0,0.0,0.0
5548.673367636593,5556.628790741774,30.664774582144204,30.664774582144204,22.55955912877901,22.55955912877901,0.3574413468731696,0.3574413468731696,22.917000475652273,22.917000475652273,3.767642487580893,3.767642487580893,0.3574413468731696,0.0,1.0,0.0
5556.628790741774,5562.4553118159265,30.664774582144204,30.664774582144204,26.905869298357075,26.905869298357075,0.3574413468731696,0.3574413468731696,27.263310645230337,27.263310645230337,4.346310169578064,4.346310169578064,0.3574413468731696,0.0,0.0,0.0
5562.4553118159265,5568.416268810474,30.560676821598413,30.560676821598413,26.80784808993307,26.80784808993307,0.3574413468731696,0.3574413468731696,27.165289436806333,27.165289436806333,4.24828896115406,4.24828896115406,0.3574413468731696,0.0,0.0,0.0
5568.416268810474,5570.52392423547,30.560676821598413,30.560676821598413,26.80784808993307,26.80784808993307,0.3574413468731696,0.3574413468731696,27.165289436806333,27.165289436806333,4.24828896115406,4.24828896115406,0.3574413468731696,0.0,0.0,0.0
5570.52392423547,5571.644616429611,30.560676821598413,30.560676821598413,26.80784808993307,26.80784808993307,0.3574413468731696,0.3574413468731696,27.165289436806333,27.165289436806333,4.24828896115406,4.24828896115406,0.3574413468731696,0.0,0.0,0.0
5571.644616429611,5574.377225805022,30.560676821598413,30.560676821598413,26.80784808993307,26.80784808993307,0.3574413468731696,0.3574413468731696,27.165289436806333,27.165289436806333,4.24828896115406,4.24828896115406,0.3574413468731696,0.0,0.0,0.0
5574.377225805022,5580.33818279957,30.560676821598413,30.560676821598413,26.80784808993307,26.80784808993307,0.3574413468731696,0.3574413468731696,27.165289436806333,27.165289436806333,4.24828896115406,4.24828896115406,0.3574413468731696,0.0,0.0,0.0
