configuration,policy,npu_id,request_id,input_order_1based,role,qos_category,total_tokens,total_length_k,nql_tokens,hit_prefix_tokens,per_layer_read_gib,per_layer_read_mib,per_layer_compute_ms,bandwidth_demand_gib_s,n_layers,num_ssu,arrival_ms,admission_ms,completion_ms,ttft_admission_ms,ttft_arrival_ms,ideal_compute_ms,slo_1p5_ms,ttft_over_ideal,slo_1p5_passed,admitted_in_warm,active_in_warm,computed_in_warm,full_stall_ms,full_active_utilization_percent,warm_active_ms,warm_compute_ms,warm_stall_ms,warm_active_utilization_percent,compute_method,compute_extrapolated,compute_scale,input_fingerprint
sensitivity20k_076_seed7,fifo,1,1000047,48,S,SL,20480,20.0,1137,19343,0.02536451816558838,25.9732666015625,5.806604641501874,4.368218559999613,8,1,0.0,6139.960400004267,6186.413237136279,46.452837132012064,6186.413237136279,46.452837132012064,69.6792556980181,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,1,1000048,49,S,SL,20480,20.0,1174,19306,0.02531599998474121,25.923583984375,5.990831643524301,4.225790589876809,8,1,0.0,6186.413237136279,6234.339890284471,47.92665314819169,6234.339890284471,47.92665314819169,71.88997972228753,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000000,1,S,SL,20480,20.0,1173,19307,0.02531731128692627,25.9249267578125,5.985852535361533,4.229524723063889,8,1,0.0,0.0,61.88875291225006,61.88875291225006,61.88875291225006,47.88682028289226,71.8302304243384,1.2923963743393512,True,False,False,False,14.001932629357803,77.37564263217476,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000001,2,S,SL,20480,20.0,1178,19302,0.025310754776000977,25.918212890625,6.010748076175374,4.210915921817531,8,1,0.0,61.88875291225006,131.29146806992927,69.40271515767921,131.29146806992927,48.085984609403,72.1289769141045,1.4433044414381777,True,False,False,False,21.31673054827621,69.28545158522148,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000002,3,S,SL,20480,20.0,1156,19324,0.025339603424072266,25.94775390625,5.90120769659447,4.293969086818534,8,1,0.0,131.29146806992927,184.99796959844713,53.70650152851786,184.99796959844713,47.20966157275575,70.81449235913362,1.1376167449484826,True,False,False,False,6.496839955762113,87.90306616357738,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000003,4,S,SL,20480,20.0,1154,19326,0.025342226028442383,25.950439453125,5.891249480268936,4.3016725252120045,8,1,0.0,184.99796959844713,243.4971819094587,58.499212311011576,243.4971819094587,47.1299958421514,70.6949937632271,1.241231009375391,True,False,False,False,11.369216468860174,80.5651802482132,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000004,5,S,SL,20480,20.0,1136,19344,0.025365829467773438,25.974609375,5.801625533339106,4.372193503701405,8,1,0.0,243.4971819094587,295.4072925473741,51.91011063791538,295.4072925473741,46.41300426671293,69.6195064000694,1.1184389258582197,True,False,False,False,5.497106371202449,89.41033586010634,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000005,6,S,SL,20480,20.0,1168,19312,0.025323867797851562,25.931640625,5.960956994547693,4.248288961154147,8,1,0.0,295.4072925473741,353.8068200211646,58.3995274737905,353.8068200211646,47.687655956381604,71.5314839345724,1.224625666801629,True,False,False,False,10.711871517408895,81.65760583899186,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000006,7,S,SL,20480,20.0,1130,19350,0.02537369728088379,25.982666015625,5.771750884362495,4.396187186392466,8,1,0.0,353.8068200211646,402.88156168823946,49.074741667074875,402.88156168823946,46.174007074900146,69.26101061235022,1.0628218076778428,True,False,False,False,2.9007345921747287,94.08914954284745,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000007,8,S,SL,20480,20.0,1143,19337,0.025356650352478027,25.9652099609375,5.8364792904784855,4.344511321036357,8,1,0.0,402.88156168823946,456.16623781470815,53.284676126468696,456.16623781470815,46.69183432382806,70.03775148574209,1.1411990318674659,True,False,False,False,6.592841802640635,87.62713357402636,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000008,9,S,SL,20480,20.0,1169,19311,0.025322556495666504,25.9302978515625,5.96593610271046,4.244523585185885,8,1,0.0,456.16623781470815,507.0430161524783,50.87677833777013,507.0430161524783,47.72748882168389,71.59123323252584,1.0659848149114317,True,False,False,False,3.1492895160862417,93.80996670980588,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000009,10,S,SL,20480,20.0,1151,19329,0.02534615993499756,25.9544677734375,5.87631215578063,4.313276637297783,8,1,0.0,507.0430161524783,564.0527536208001,57.009737468321816,564.0527536208001,47.010497246244995,70.51574586936749,1.2127022858256518,True,False,False,False,9.999240222076821,82.46046962129404,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000010,11,L,LL,204800,200.0,2053,202747,0.2658625841140747,272.2432861328125,70.91288952679844,3.7491432923996637,8,1,0.0,564.0527536208001,1132.1293480856336,568.0765944648335,1132.1293480856336,567.303116214387,850.9546743215806,1.0013634302868066,True,False,False,False,0.7734782504464874,99.86384261242533,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000011,12,L,LL,204800,200.0,2052,202748,0.26586389541625977,272.24462890625,70.87841918967037,3.750985115861699,8,1,0.0,1132.1293480856336,1699.1567016029974,567.0273535173637,1699.1567016029974,567.0273535173637,850.5410302760456,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000012,13,S,SL,20480,20.0,1155,19325,0.025340914726257324,25.9490966796875,5.896228588431703,4.297817553406215,8,1,0.0,1699.1567016029974,1756.9263830009256,57.76968139792825,1756.9263830009256,47.169828707454144,70.75474306118122,1.2247167942078838,True,False,False,False,10.599852690474108,81.65152994793175,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000013,14,S,SL,20480,20.0,1126,19354,0.025378942489624023,25.988037109375,5.751834451711423,4.412321443304522,8,1,0.0,1756.9263830009256,1803.3495494037033,46.423166402777724,1803.3495494037033,46.014675613691,69.0220134205365,1.008877402342595,True,False,False,False,0.4084907890867271,99.12007124731095,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000014,15,S,SL,20480,20.0,1164,19316,0.025329113006591797,25.93701171875,5.941040561896618,4.263413579271328,8,1,0.0,1803.3495494037033,1851.9014608413288,48.55191143762545,1851.9014608413288,47.528324495173365,71.29248674276005,1.0215363565478945,True,False,False,False,1.0235869424520843,97.89176798164355,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000015,16,S,SL,20480,20.0,1147,19333,0.025351405143737793,25.9598388671875,5.856395723129558,4.3288408677053045,8,1,0.0,1851.9014608413288,1898.9872504250488,47.08578958372004,1898.9872504250488,46.851165785035846,70.27674867755377,1.0050078540150038,True,False,False,False,0.23462379868419703,99.50170996226574,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000016,17,S,SL,20480,20.0,1161,19319,0.025333046913146973,25.9410400390625,5.926103237408314,4.274823758255345,8,1,0.0,1898.9872504250488,1946.3960763243158,47.40882589926696,1946.3960763243158,47.40882589926696,71.11323884890044,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000017,18,S,SL,20480,20.0,1174,19306,0.02531599998474121,25.923583984375,5.990831643524301,4.225790589876809,8,1,0.0,1946.3960763243158,1994.4906504457256,48.09457412140978,1994.4906504457256,47.92665314819351,71.88997972229026,1.0035037074818691,True,False,False,False,0.16792097321626898,99.65085256230283,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000018,19,L,LL,204800,200.0,2046,202754,0.2658717632293701,272.252685546875,70.671597241737,3.7620737836154694,8,1,0.0,1994.4906504457256,2566.050838067015,571.5601876212893,2566.050838067015,565.3727779338953,848.059166900843,1.0109439469477206,True,False,True,True,6.187409687393938,98.9174526460381,566.0508380670149,565.3727779338953,0.6780601331195157,99.88021214924176,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000019,20,L,LL,204800,200.0,2049,202751,0.26586782932281494,272.2486572265625,70.77500817828616,3.756521350772284,8,1,0.0,2566.050838067015,3132.250903493303,566.2000654262883,3132.250903493303,566.2000654262883,849.3000981394325,1.0,True,True,True,True,0.0,100.0,566.2000654262883,566.2000654262883,0.0,100.0,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000020,21,S,SL,20480,20.0,1132,19348,0.025371074676513672,25.97998046875,5.781709100688032,4.388161741567813,8,1,0.0,3132.250903493303,3187.4279257934472,55.17702230014402,3187.4279257934472,46.25367280550563,69.38050920825845,1.1929219660492827,True,True,True,True,8.923349494638387,83.82777989341571,55.17702230014402,46.25367280550563,8.923349494638387,83.82777989341571,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000021,22,S,SL,20480,20.0,1131,19349,0.02537238597869873,25.9813232421875,5.776729992525263,4.392171005314261,8,1,0.0,3187.4279257934472,3245.144838608148,57.71691281470066,3245.144838608148,46.21383994020289,69.32075991030433,1.2489096965190916,True,True,True,True,11.503072874497775,80.06984034051123,57.71691281470066,46.21383994020289,11.503072874497775,80.06984034051123,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000022,23,S,SL,20480,20.0,1127,19353,0.025377631187438965,25.9866943359375,5.756813559874192,4.408277413103085,8,1,0.0,3245.144838608148,3302.142447454685,56.99760884653733,3302.142447454685,46.05450847899192,69.08176271848788,1.2376119239778052,True,True,True,True,10.943100367545412,80.80077289380849,56.99760884653733,46.05450847899192,10.943100367545412,80.80077289380849,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000023,24,S,SL,20480,20.0,1144,19336,0.02535533905029297,25.9638671875,5.841458398641253,4.34058368988654,8,1,0.0,3302.142447454685,3360.4225912467637,58.280143792078434,3360.4225912467637,46.73166718913126,70.09750078369689,1.2471231457719765,True,True,True,True,11.548476602947176,80.18454339414848,58.280143792078434,46.73166718913126,11.548476602947176,80.18454339414848,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000024,25,S,SL,20480,20.0,1153,19327,0.02534353733062744,25.9517822265625,5.886270372106166,4.305534018743905,8,1,0.0,3360.4225912467637,3414.8888262117985,54.4662349650348,3414.8888262117985,47.09016297684866,70.63524446527299,1.1566372151188455,True,True,True,True,7.3760719881861405,86.45753283126456,54.4662349650348,47.09016297684866,7.3760719881861405,86.45753283126456,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000025,26,S,SL,20480,20.0,1128,19352,0.025376319885253906,25.9853515625,5.761792668036959,4.404240372276292,8,1,0.0,3414.8888262117985,3461.538395941907,46.6495697301084,3461.538395941907,46.09434134429466,69.141512016442,1.0120454782435557,True,True,True,True,0.5552283858137343,98.80978883829795,46.6495697301084,46.09434134429466,0.5552283858137343,98.80978883829795,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000026,27,S,SL,20480,20.0,1167,19313,0.02532517910003662,25.9329833984375,5.955977886384923,4.252060632718056,8,1,0.0,3461.538395941907,3521.461636613064,59.923240671157146,3521.461636613064,47.64782309107977,71.47173463661966,1.2576280884147144,True,True,True,True,12.275417580077374,79.51476348310064,59.923240671157146,47.64782309107977,12.275417580077374,79.51476348310064,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000027,28,S,SL,20480,20.0,1172,19308,0.025318622589111328,25.92626953125,5.980873427198766,4.233265073621478,8,1,0.0,3521.461636613064,3572.7375169190236,51.27588030595962,3572.7375169190236,47.846987417589844,71.77048112638477,1.07166371538596,True,True,True,True,3.4288928883697736,93.31285417644747,51.27588030595962,47.846987417589844,3.4288928883697736,93.31285417644747,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000028,29,S,SL,20480,20.0,1166,19314,0.02532649040222168,25.934326171875,5.950998778222155,4.255838615679887,8,1,0.0,3572.7375169190236,3621.1959437507016,48.458426831678025,3621.1959437507016,47.60799022577703,71.41198533866554,1.0178633166799915,True,True,True,True,0.8504366059009953,98.24501812893139,48.458426831678025,47.60799022577703,0.8504366059009953,98.24501812893139,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000029,30,S,SL,20480,20.0,1157,19323,0.025338292121887207,25.9464111328125,5.90618680475724,4.290127108996627,8,1,0.0,3621.1959437507016,3668.535675433365,47.33973168266357,3668.535675433365,47.24949443805963,70.87424165708944,1.001909803388949,True,True,True,True,0.09023724460394078,99.80938370075937,47.33973168266357,47.24949443805963,0.09023724460394078,99.80938370075937,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000030,31,S,SL,20480,20.0,1150,19330,0.025347471237182617,25.955810546875,5.8713330476178625,4.3171577956162235,8,1,0.0,3668.535675433365,3715.5063398143093,46.97066438094407,3715.5063398143093,46.97066438094407,70.45599657141611,1.0,True,True,True,True,0.0,100.0,46.97066438094407,46.97066438094407,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000031,32,S,SL,20480,20.0,1146,19334,0.02535271644592285,25.961181640625,5.851416614966789,4.332748480269807,8,1,0.0,3715.5063398143093,3775.7844295393957,60.278089725086375,3775.7844295393957,46.811332919733104,70.21699937959966,1.2876815498598293,True,True,True,True,13.46675680535327,77.65895225483777,60.278089725086375,46.811332919733104,13.46675680535327,77.65895225483777,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000032,33,S,SL,20480,20.0,1170,19310,0.025321245193481445,25.928955078125,5.970915210873229,4.240764489063694,8,1,0.0,3775.7844295393957,3830.4001208545615,54.615691315165805,3830.4001208545615,47.76732168698436,71.65098253047654,1.1433693451154388,True,True,True,True,6.848369628181445,87.46080208220349,54.615691315165805,47.76732168698436,6.848369628181445,87.46080208220349,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000033,34,S,SL,20480,20.0,1175,19305,0.025314688682556152,25.9222412109375,5.9958107516870705,4.222062658570942,8,1,0.0,3830.4001208545615,3884.7591605380676,54.359039683506126,3884.7591605380676,47.96648601349807,71.9497290202471,1.1332712525201274,True,True,True,True,6.392553670008056,88.24012766372009,54.359039683506126,47.96648601349807,6.392553670008056,88.24012766372009,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000034,35,S,SL,20480,20.0,1159,19321,0.02533566951751709,25.9437255859375,5.916145021082777,4.282462554117738,8,1,0.0,3884.7591605380676,3951.66365019897,66.90448966090253,3951.66365019897,47.329160168661474,70.99374025299221,1.413599764341533,True,True,True,True,19.575329492241053,70.74138134607065,66.90448966090253,47.329160168661474,19.575329492241053,70.74138134607065,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000035,36,S,SL,20480,20.0,1158,19322,0.02533698081970215,25.945068359375,5.911165912920008,4.286291603543597,8,1,0.0,3951.66365019897,4001.706859972277,50.0432097733069,4001.706859972277,47.28932730335873,70.9339909550381,1.0582347566985282,True,True,True,True,2.7538824699481665,94.49699073575994,48.33634980102988,45.582467331081716,2.7538824699481665,94.30266769980739,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000036,37,S,SL,20480,20.0,1142,19338,0.025357961654663086,25.966552734375,5.831500182315715,4.34844565924258,8,1,0.0,4001.706859972277,4049.864585354948,48.15772538267083,4049.864585354948,46.652001458525774,69.97800218778866,1.0322756554289245,True,False,False,False,1.5057239241450588,96.8733491621951,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000037,38,S,SL,20480,20.0,1177,19303,0.025312066078186035,25.9195556640625,6.005768968012607,4.214625339902502,8,1,0.0,4049.864585354948,4107.690988353117,57.826402998169215,4107.690988353117,48.04615174410037,72.06922761615056,1.2035595130731729,True,False,False,False,9.780251254068844,83.08687598227667,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000038,39,S,SL,20480,20.0,1134,19346,0.025368452072143555,25.977294921875,5.7916673170135695,4.380163894708064,8,1,0.0,4107.690988353117,4155.00183533477,47.3108469816525,4155.00183533477,46.333338536111114,69.50000780416667,1.0210973022110104,True,False,False,False,0.9775084455413889,97.93385976387091,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000039,40,S,SL,20480,20.0,1129,19351,0.025375008583068848,25.9840087890625,5.766771776199728,4.400210302719981,8,1,0.0,4155.00183533477,4212.6956097989805,57.69377446421095,4212.6956097989805,46.134174209597404,69.2012613143961,1.250564802614561,True,False,False,False,11.559600254613542,79.9638689581936,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000040,41,L,LL,204800,200.0,2047,202753,0.26587045192718506,272.2513427734375,70.70606754144755,3.7602211687325573,8,1,0.0,4212.6956097989805,4779.420127911395,566.7245181124144,4779.420127911395,565.6485403315819,848.4728104973728,1.0019022019931347,True,False,False,False,1.0759777808325452,99.81014095094804,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000041,42,S,SL,20480,20.0,1138,19342,0.02536320686340332,25.971923828125,5.811583749664643,4.3642504274100675,8,1,0.0,4779.420127911395,4834.074238654445,54.654110743050296,4834.074238654445,46.492669997314806,69.73900499597221,1.1755425262994543,True,False,False,False,8.16144074573549,85.06710541114552,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000042,43,L,LL,204800,200.0,2044,202756,0.26587438583374023,272.25537109375,70.6026566423159,3.7657844403887153,8,1,0.0,4834.074238654445,5399.922642299286,565.8484036448408,5399.922642299286,564.8212531385288,847.2318797077933,1.0018185408226132,True,False,False,False,1.0271505063119548,99.81847602649478,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000043,44,L,LL,204800,200.0,2043,202757,0.2658756971359253,272.2567138671875,70.56818634260537,3.767642487580887,8,1,0.0,5399.922642299286,5964.468133040128,564.5454907408421,5964.468133040128,564.5454907408421,846.8182361112631,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000044,45,S,SL,20480,20.0,1160,19320,0.02533435821533203,25.9423828125,5.921124129245545,4.278639944432321,8,1,0.0,5964.468133040128,6011.837126074096,47.368993033967854,6011.837126074096,47.368993033967854,71.05348955095178,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000045,46,S,SL,20480,20.0,1141,19339,0.025359272956848145,25.9678955078125,5.826521074152947,4.352386721699937,8,1,0.0,6011.837126074096,6058.449294667319,46.61216859322303,6058.449294667319,46.61216859322303,69.91825288983455,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000046,47,S,SL,20480,20.0,1152,19328,0.0253448486328125,25.953125,5.881291263943399,4.309402050565815,8,1,0.0,6058.449294667319,6105.625041463018,47.175746795698615,6105.625041463018,47.05033011154592,70.57549516731888,1.002665585636814,True,False,False,False,0.1254166841526967,99.73415008204145,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000047,48,S,SL,20480,20.0,1149,19331,0.025348782539367676,25.9571533203125,5.866353939455093,4.321045542254179,8,1,0.0,6105.625041463018,6152.555872978655,46.93083151563769,6152.555872978655,46.93083151563769,70.39624727345654,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,2,2000048,49,S,SL,20480,20.0,1135,19345,0.025367140769958496,25.9759521484375,5.796646425176338,4.37617527606694,8,1,0.0,6152.555872978655,6198.929044380069,46.373171401413856,6198.929044380069,46.373171401413856,69.55975710212078,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,3,3000000,1,S,SL,20480,20.0,1130,19350,0.02537369728088379,25.982666015625,5.771750884362495,4.396187186392466,8,1,0.0,0.0,60.18718169396185,60.18718169396185,60.18718169396185,46.174007074899976,69.26101061234996,1.3034862145780581,True,False,False,False,14.013174619061871,76.71734375217021,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,3,3000001,2,L,LL,204800,200.0,2042,202758,0.26587700843811035,272.258056640625,70.53371604289484,3.7695023508532874,8,1,0.0,60.18718169396185,631.9532055060465,571.7660238120847,631.9532055060465,564.2697283431588,846.4045925147382,1.0132849506049826,True,False,False,False,7.496295468925837,98.6889225388129,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,3,3000002,3,S,SL,20480,20.0,1152,19328,0.0253448486328125,25.953125,5.881291263943399,4.309402050565815,8,1,0.0,631.9532055060465,686.247804694726,54.29459918867951,686.247804694726,47.05033011154683,70.57549516732024,1.153968506914999,True,False,False,False,7.244269077132685,86.65747756612389,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
