start_ms,end_ms,npu,compute_ms,active_ms,idle_ms,device_utilization_percent,both_A_and_B_positive_compute,A_compute_ms,A_active_ms,A_L0_stall_ms,A_internal_stall_ms,A_conditional_utilization_percent,A_compute_share_of_card,A_admissions_count,B_compute_ms,B_active_ms,B_L0_stall_ms,B_internal_stall_ms,B_conditional_utilization_percent,B_compute_share_of_card,B_admissions_count
0.0,6121.717756163644,0,6068.1307718736825,6108.481172788882,13.236583374761722,99.12464137641749,True,578.3051086645586,613.6082599215545,0.0,35.303151256995875,94.24663037268938,0.09530201810169507,12,5489.825663209124,5494.872912867328,5.047249658203125,0.0,99.90814619849743,0.904697981898305,24
0.0,6121.717756163644,1,6068.130771873682,6097.68854864116,24.029207522483375,99.12464137641746,True,578.3051086645569,599.621407673984,0.0,21.31629900942707,96.44504036436658,0.09530201810169481,12,5489.825663209125,5498.067140967176,8.241477758051467,0.0,99.85010227145752,0.9046979818983053,24
0.0,6121.717756163644,2,6068.130771873689,6116.407093003726,5.310663159917567,99.12464137641757,True,578.3051086645637,621.5927264742887,5.772253099848342,37.51536470987668,93.03601603331896,0.09530201810169582,12,5489.825663209125,5494.814366529437,4.9887033203125,0.0,99.90921070326416,0.9046979818983042,24
0.0,6121.717756163644,3,6068.130771873692,6077.961539948278,43.756216215365384,99.12464137641761,True,578.3051086645678,583.147073418842,0.0,4.841964754274159,99.16968377704669,0.09530201810169645,12,5489.825663209123,5494.814466529437,4.9888033203125,0.0,99.90920888501874,0.9046979818983035,24
0.0,6121.717756163644,4,6068.130771873683,6073.20728274613,48.51047341751382,99.12464137641749,True,578.3051086645592,578.3970123836853,0.0,0.09190371912609407,99.98411061655604,0.09530201810169515,12,5489.825663209124,5494.8102703624445,4.9846071533203125,0.0,99.90928518168852,0.9046979818983049,24
0.0,6121.717756163644,5,6068.130771873696,6118.860166441964,2.8575897216796875,99.1246413764177,True,578.3051086645714,623.9999420756122,3.485642089106477,42.209191321934355,92.67710935051596,0.09530201810169697,12,5489.825663209125,5494.860224366352,5.0345611572265625,0.0,99.90837690220215,0.9046979818983031,24
0.0,6121.717756163644,6,6068.130771873687,6101.820046676919,19.897709486724125,99.12464137641756,True,578.3051086645623,606.96401847756,0.0,28.658909812997678,95.27831816375502,0.09530201810169563,12,5489.825663209125,5494.85602819936,5.030364990234375,0.0,99.9084531976012,0.9046979818983044,24
0.0,6121.717756163644,7,6068.13077187369,6092.932907186821,28.784848976823014,99.1246413764176,True,578.3051086645664,598.0976598224233,0.0,19.792551157856906,96.69074927266337,0.09530201810169625,12,5489.825663209123,5494.835247364397,5.009584155273437,0.0,99.90883103988101,0.9046979818983037,24
0.0,6121.717756163644,8,6068.130771873689,6114.266208604312,7.45154755933163,99.12464137641757,True,578.3051086645642,616.7570578470966,1.8731920868922316,36.57875709564024,93.76546264152113,0.09530201810169589,12,5489.825663209125,5497.509150757215,7.68348754809053,0.0,99.86023693026448,0.9046979818983042,24
0.0,6121.717756163644,9,6068.130771873691,6091.676257433174,30.041498730469357,99.12464137641761,True,578.305108664566,601.8505942240498,9.484376635742187,14.061108923741735,96.08781883985004,0.09530201810169617,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983037,24
0.0,6121.717756163644,10,6068.130771873685,6100.222165344068,21.495590819575227,99.12464137641751,True,578.3051086645605,603.2667086298218,0.0,24.961599965261286,95.86226131689654,0.09530201810169535,12,5489.825663209125,5496.955456714247,7.129793505121779,0.0,99.87029559250999,0.9046979818983047,24
0.0,6121.717756163644,11,6068.130771873689,6089.365326010063,32.352430153580826,99.12464137641757,True,578.3051086645646,594.5428671466416,0.0,16.23775848207697,97.26886665716704,0.09530201810169596,12,5489.825663209124,5494.822458863421,4.996795654296875,0.0,99.90906356498859,0.9046979818983041,24
0.0,6121.717756163644,12,6068.130771873681,6117.121280625796,4.596475537847255,99.12464137641744,True,578.3051086645567,622.2609562594454,0.0,43.955847594888695,92.9361070861464,0.09530201810169478,12,5489.825663209124,5494.860324366351,5.034661157226562,0.0,99.90837508398711,0.9046979818983053,24
0.0,6121.717756163644,13,6068.130771873689,6100.93551373274,20.782242430903352,99.12464137641757,True,578.3051086645642,604.5342510614624,0.0,26.229142396898254,95.66126446088965,0.09530201810169589,12,5489.825663209125,5496.401262671277,6.575599462153029,0.0,99.88036536730297,0.9046979818983042,24
