label,order,strategy,seed,num_ssu,start_ms,end_ms,full_run,technical_passed,device_utilization_percent,compute_ms,io_stall_ms,idle_ms,all_32_active,mixed_card_count,nominal_strict_underload,nominal_peak_gib_s,nominal_any_ssu_over_capacity_ms,K_A_peak,K_A_mean,warm_count,warm_admission_slo_percent,warm_arrival_clock_slo_percent,A_compute_ms,A_active_ms,A_conditional_utilization_percent,A_L0_stall_ms,A_internal_stall_ms,A_mean_active_cards,A_warm_admission_slo_percent,B_compute_ms,B_active_ms,B_conditional_utilization_percent,B_L0_stall_ms,B_internal_stall_ms,B_mean_active_cards,B_warm_admission_slo_percent,A_to_B_L0_stall_ms,B_to_B_L0_stall_ms,initial_to_B_L0_stall_ms
ssu6_random_k1_sync_seed7,random,baseline,7,6,0.0,6121.717756163644,True,True,99.12464137641756,194180.18469995802,867.9094973265892,846.8739999519894,False,32,False,70.41990491642761,344.69294562453865,14,3.1433669452073802,1152,99.47916666666667,3.4722222222222223,18505.763477266024,19242.8052426139,96.16978004997073,90.3117465036252,646.7300188442503,3.143366945207382,98.4375,175674.42122269198,175805.28895467072,99.92556098126691,130.8677319787339,0.0,28.718293779170295,100.0,10.662489254124523,0.0,120.20524272460938
ssu6_random_k1_sync_seed7,random,baseline,7,6,2000.0,4000.0,False,True,99.98546110654168,63990.69510818668,9.304891813320864,0.0,True,32,False,47.79453526983947,41.88678445920959,9,3.4373185664507138,391,100.0,0.0,6865.332241088102,6874.6371329014255,99.8646489751613,0.0,9.304891813323593,3.437318566450713,100.0,57125.36286709858,57125.36286709858,100.0,0.0,0.0,28.56268143354929,100.0,0.0,0.0,0.0
ssu6_random_k1_sync_seed7,random,baseline,7,6,2000.0,6000.0,False,True,99.9541203346283,127941.27402832422,58.72597167578351,0.0,True,32,False,52.297914138143916,137.58085579708677,10,3.1677697050219775,758,100.0,0.0,12612.35284841214,12671.078820087918,99.53653534549342,0.0,58.725971675778965,3.1677697050219793,100.0,115328.92117991208,115328.92117991208,100.0,0.0,0.0,28.83223029497802,100.0,0.0,0.0,0.0
ssu6_random_k1_sync_seed7,random,baseline,7,6,4000.0,6000.0,False,True,99.92277956271492,63950.578920137545,49.42107986245537,0.0,True,31,False,52.297914138143916,95.69407133787718,10,2.898220843593246,367,100.0,0.0,5747.020607324037,5796.441687186492,99.14738933763958,0.0,49.42107986245537,2.898220843593246,100.0,58203.558312813504,58203.558312813504,100.0,0.0,0.0,29.101779156406753,100.0,0.0,0.0,0.0
