label,order,strategy,seed,num_ssu,start_ms,end_ms,full_run,technical_passed,device_utilization_percent,compute_ms,io_stall_ms,idle_ms,all_32_active,mixed_card_count,nominal_strict_underload,nominal_peak_gib_s,nominal_any_ssu_over_capacity_ms,K_A_peak,K_A_mean,warm_count,warm_admission_slo_percent,warm_arrival_clock_slo_percent,A_compute_ms,A_active_ms,A_conditional_utilization_percent,A_L0_stall_ms,A_internal_stall_ms,A_mean_active_cards,A_warm_admission_slo_percent,B_compute_ms,B_active_ms,B_conditional_utilization_percent,B_L0_stall_ms,B_internal_stall_ms,B_mean_active_cards,B_warm_admission_slo_percent,A_to_B_L0_stall_ms,B_to_B_L0_stall_ms,initial_to_B_L0_stall_ms
ssu4_ordered_k4_stagger_seed7,ordered,baseline,7,4,0.0,6512.986586696192,True,True,93.16971087072113,194180.18469995813,13714.09904665593,521.2870276640751,False,32,False,71.67348942983092,3986.726252860874,9,4.905306118970224,1152,69.09722222222223,2.0833333333333335,18505.76347726612,31948.192956491803,57.924288558254084,1325.7861235424348,12116.64335568325,4.905306118970221,7.291666666666667,175674.421222692,175946.09079012225,99.8455949966207,271.6695674302358,0.0,27.014655787794812,100.0,91.62478723004051,0.0,180.0447802001953
ssu4_ordered_k4_stagger_seed7,ordered,baseline,7,4,2000.0,4000.0,False,True,93.84994703073458,60063.96609967013,3936.0339003298723,0.0,True,32,False,64.84144665289305,1158.0325919119105,8,4.644403541636301,339,70.50147492625369,0.0,5404.37293522659,9288.8070832726,58.18156074054818,373.15351201707745,3511.280636028934,4.644403541636301,6.542056074766355,54659.59316444354,54711.1929167274,99.90568702758429,51.599752283858834,0.0,27.3555964583637,100.0,51.599752283858834,0.0,0.0
ssu4_ordered_k4_stagger_seed7,ordered,baseline,7,4,2000.0,6000.0,False,True,93.51424526120408,119698.23393434122,8301.766065658783,0.0,True,32,False,71.67348942983092,2451.71789126188,9,4.909103262732272,699,69.09871244635193,0.0,11411.124508394183,19636.41305092909,58.11206190661317,798.1141656815962,7427.174376853311,4.909103262732273,8.085106382978724,108287.10942594704,108363.58694907092,99.92942507231712,76.47752312387638,0.0,27.09089673726773,100.0,76.47752312387638,0.0,0.0
ssu4_ordered_k4_stagger_seed7,ordered,baseline,7,4,4000.0,6000.0,False,True,93.17854349167358,59634.26783467109,4365.732165328911,0.0,True,32,False,71.67348942983092,1293.6852993499697,9,5.173802983828244,360,67.77777777777777,0.0,6006.751573167593,10347.605967656487,58.04967440722905,424.96065366451876,3915.8937408243764,5.173802983828244,9.375,53627.51626150349,53652.39403234351,99.95363157359759,24.877770840017547,0.0,26.826197016171754,100.0,24.877770840017547,0.0,0.0
