prefix_s,npu_id,baseline_compute_ms,adaptive_compute_ms,baseline_utilization_pct,adaptive_utilization_pct,adaptive_minus_baseline_pp,baseline_idle_ms,adaptive_idle_ms
2.0,19,1826.6795490274835,1451.4653360933953,91.33397745137417,72.57326680466977,-18.760710646704396,173.32045097251648,548.5346639066047
2.0,20,1860.4014683586947,1777.3194701609436,93.02007341793474,88.86597350804719,-4.154099909887549,139.59853164130527,222.68052983905636
2.0,21,967.954393027303,1509.4698767296359,48.39771965136515,75.4734938364818,27.075774185116643,1032.045606972697,490.53012327036413
2.0,22,1914.3651932704415,1881.6576394816811,95.71825966352206,94.08288197408406,-1.6353776894380019,85.63480672955848,118.34236051831886
2.0,23,1802.0837650517606,1673.7293248036467,90.10418825258803,83.68646624018233,-6.417722012405704,197.91623494823943,326.2706751963533
2.0,24,2000.0000000000045,1791.4639893321773,100.00000000000023,89.57319946660887,-10.426800533391358,-4.547473508864641e-12,208.53601066782267
2.0,25,1662.0379162048039,1870.4155996457866,83.1018958102402,93.52077998228933,10.418884172049133,337.9620837951961,129.58440035421336
2.0,26,2000.0000000000082,1863.0066953120813,100.00000000000041,93.15033476560407,-6.8496652343963405,-8.185452315956354e-12,136.99330468791868
2.0,27,2000.0,1767.7576369944782,100.0,88.38788184972391,-11.612118150276089,0.0,232.24236300552184
2.0,28,2000.000000000009,1776.3901350356664,100.00000000000045,88.81950675178332,-11.180493248217132,-9.094947017729282e-12,223.6098649643336
2.0,29,1752.7556507455884,1728.0651074880652,87.63778253727942,86.40325537440326,-1.2345271628761623,247.24434925441165,271.9348925119348
2.0,30,1797.4055712090021,1824.6356592616212,89.87027856045012,91.23178296308106,1.361504402630942,202.59442879099788,175.36434073837881
2.0,31,851.9036455152773,1767.2416615257926,42.59518227576387,88.36208307628962,45.766900800525754,1148.0963544847227,232.75833847420745
3.0,0,2483.498854419473,2443.3097756260904,82.78329514731577,81.44365918753634,-1.3396359597794287,516.501145580527,556.6902243739096
3.0,1,2266.5691006080015,2488.1781801197576,75.55230335360005,82.93927267065858,7.386969317058529,733.4308993919985,511.8218198802424
3.0,2,1597.9232851698453,2269.764274211344,53.26410950566151,75.65880914037814,22.39469963471663,1402.0767148301547,730.235725788656
3.0,3,2439.6955484814152,2600.3192903291056,81.3231849493805,86.67730967763686,5.354124728256352,560.3044515185848,399.68070967089443
3.0,4,2165.6537042278705,2294.323189102648,72.18845680759568,76.47743963675494,4.288982829159252,834.3462957721295,705.676810897352
3.0,5,1969.521220697051,2092.8612745442742,65.65070735656836,69.76204248480914,4.111335128240782,1030.478779302949,907.1387254557258
3.0,6,2185.268983469872,2523.658958166515,72.84229944899573,84.12196527221717,11.279665823221436,814.7310165301278,476.3410418334852
3.0,7,2308.768089089026,2601.4614638643616,76.95893630296753,86.71538212881205,9.756445825844523,691.231910910974,398.5385361356384
3.0,8,2306.33200770238,2216.4113927799444,76.87773359007933,73.88037975933149,-2.9973538307478407,693.66799229762,783.5886072200556
3.0,9,2554.482493314108,2532.1359646631217,85.1494164438036,84.4045321554374,-0.7448842883662081,445.51750668589193,467.86403533687826
3.0,10,2212.266324148106,2441.1273617161132,73.74221080493686,81.37091205720377,7.628701252266907,787.7336758518941,558.8726382838868
3.0,11,2394.4986540720565,2429.8278234470163,79.81662180240188,80.99426078156722,1.1776389791653372,605.5013459279435,570.1721765529837
3.0,12,1948.0906406905015,2218.4872248512766,64.93635468968338,73.94957416170922,9.013219472025838,1051.9093593094985,781.5127751487234
3.0,13,2643.674882966503,2405.470415632306,88.12249609888343,80.18234718774353,-7.9401489111399,356.325117033497,594.529584367694
3.0,14,2354.335673779955,2409.9346125499587,78.47785579266517,80.33115375166528,1.8532979590001162,645.664326220045,590.0653874500413
3.0,15,2781.413748101666,2587.6991389219766,92.71379160338887,86.25663796406589,-6.457153639322982,218.586251898334,412.30086107802344
3.0,16,1732.1676883346627,2249.562692854014,57.73892294448876,74.98542309513381,17.246500150645048,1267.8323116653373,750.4373071459859
3.0,17,907.3628887061586,2545.072965259862,30.24542962353862,84.83576550866206,54.590335885123444,2092.6371112938414,454.92703474013797
3.0,18,2400.506602793723,2184.960292545291,80.01688675979075,72.8320097515097,-7.184877008281049,599.4933972062772,815.0397074547091
3.0,19,2031.9001098253302,2373.201732556845,67.73000366084433,79.1067244185615,11.376720757717166,968.0998901746698,626.798267443155
3.0,20,2350.8563404253737,2566.3719686196755,78.36187801417913,85.54573228732252,7.183854273143396,649.1436595746263,433.6280313803245
3.0,21,1967.954393027303,2430.2998638732824,65.59847976757678,81.00999546244275,15.411515694865969,1032.045606972697,569.7001361267176
3.0,22,2881.3026471293415,2619.5060458450853,96.04342157097805,87.31686819483618,-8.72655337614188,118.6973528706585,380.4939541549147
3.0,23,2802.0837650517606,2573.6960113425075,93.40279216839203,85.78986704475025,-7.612925123641773,197.91623494823943,426.3039886574925
3.0,24,3000.0000000000045,2675.0090685742007,100.00000000000016,89.16696895247335,-10.833031047526802,-4.547473508864641e-12,324.9909314257993
3.0,25,2662.037916204804,2770.9826086011726,88.73459720682679,92.36608695337242,3.6314897465456255,337.9620837951961,229.01739139882739
3.0,26,3000.000000000008,2778.5163843782893,100.00000000000027,92.61721281260964,-7.382787187390633,-8.185452315956354e-12,221.48361562171067
3.0,27,2404.516072177674,2565.2421950568896,80.1505357392558,85.50807316856299,5.357537429307186,595.4839278223262,434.7578049431104
3.0,28,3000.000000000009,2607.9036508717545,100.00000000000031,86.93012169572515,-13.069878304275164,-9.094947017729282e-12,392.0963491282455
3.0,29,2752.7556507455884,2613.234373706927,91.75852169151962,87.10781245689756,-4.650709234622056,247.24434925441165,386.7656262930732
3.0,30,2797.405571209002,2617.0186458413227,93.2468523736334,87.23395486137743,-6.012897512255975,202.59442879099788,382.9813541586773
3.0,31,1571.8448090762413,2522.379489343296,52.39482696920804,84.0793163114432,31.684489342235153,1428.1551909237587,477.620510656704
8.0,0,7380.577877912521,6817.359769935809,92.25722347390652,85.21699712419762,-7.040226349708902,619.4221220874788,1182.6402300641912
8.0,1,5667.660090581514,6311.716585060483,70.84575113226893,78.89645731325605,8.05070618098712,2332.339909418486,1688.2834149395167
8.0,2,5477.686838829219,5994.811040002543,68.47108548536522,74.93513800003178,6.464052514666562,2522.3131611707813,2005.1889599974565
8.0,3,6891.093678282759,6588.701675880689,86.13867097853449,82.35877094850862,-3.779900030025871,1108.9063217172406,1411.2983241193106
8.0,4,6183.963162205504,6178.0861310383425,77.29953952756881,77.22607663797928,-0.07346288958953551,1816.036837794496,1821.9138689616575
8.0,5,5771.897885622181,5809.600749369248,72.14872357027726,72.62000936711559,0.4712857968383304,2228.102114377819,2190.3992506307522
8.0,6,6042.068900472226,6104.157532560189,75.52586125590283,76.30196915700236,0.776107901099536,1957.9310995277738,1895.8424674398111
8.0,7,6464.501815342435,5904.603176695417,80.80627269178044,73.80753970869272,-6.99873298308772,1535.4981846575647,2095.3968233045834
8.0,8,6367.827288115239,5417.345702544448,79.59784110144048,67.7168212818056,-11.881019819634886,1632.1727118847612,2582.6542974555523
8.0,9,6012.494106228145,6278.3922045502195,75.15617632785182,78.47990255687775,3.3237262290259224,1987.505893771855,1721.6077954497805
8.0,10,5726.838679381326,5920.782388329342,71.58548349226658,74.00977985411677,2.424296361850196,2273.161320618674,2079.217611670658
8.0,11,5827.703763510712,5744.582733352621,72.8462970438839,71.80728416690776,-1.0390128769761304,2172.2962364892883,2255.4172666473787
8.0,12,4636.553903651133,5375.6104539325825,57.956923795639156,67.19513067415728,9.238206878518127,3363.4460963488673,2624.3895460674175
8.0,13,6814.46668006765,6252.6594592689435,85.18083350084562,78.1582432408618,-7.022590259983829,1185.5333199323504,1747.3405407310565
8.0,14,6927.146802323092,6739.520319050197,86.58933502903865,84.24400398812746,-2.3453310409111907,1072.8531976769082,1260.479680949803
8.0,15,7781.413748101651,6966.502149236776,97.26767185127065,87.0812768654597,-10.18639498581095,218.58625189834856,1033.497850763224
8.0,16,5907.978269455394,6373.381768572658,73.84972836819243,79.66727210715823,5.817543738965796,2092.021730544606,1626.618231427342
8.0,17,4684.529105021051,6200.900466065328,58.55661381276313,77.51125582581659,18.95464201305346,3315.470894978949,1799.0995339346719
8.0,18,6792.989966814823,5843.2381808663795,84.91237458518529,73.04047726082975,-11.871897324355544,1207.0100331851772,2156.7618191336205
8.0,19,6485.125318154922,6509.940991123884,81.06406647693653,81.37426238904854,0.3101959121120075,1514.8746818450782,1490.0590088761164
8.0,20,6267.326663639517,6309.2631130458,78.34158329549396,78.8657889130725,0.524205617578545,1732.6733363604826,1690.7368869541997
8.0,21,4995.4881641758075,5763.155150306804,62.4436020521976,72.03943937883506,9.595837326637458,3004.5118358241925,2236.844849693196
8.0,22,7191.144549284816,6758.5149295719775,89.8893068660602,84.48143661964971,-5.407870246410482,808.8554507151839,1241.4850704280225
8.0,23,6789.712675526618,6439.455365847857,84.87140844408273,80.49319207309821,-4.378216370984518,1210.287324473382,1560.5446341521429
8.0,24,7129.761442623844,6397.930248713627,89.12201803279805,79.97412810892034,-9.147889923877713,870.2385573761558,1602.0697512863726
8.0,25,6928.353537825954,6892.438163420233,86.60441922282442,86.15547704275292,-0.4489421800714979,1071.646462174046,1107.5618365797673
8.0,26,6535.253027977459,6279.345439652067,81.69066284971824,78.49181799565083,-3.198844854067403,1464.7469720225408,1720.6545603479326
8.0,27,6543.637005930585,6476.135638408323,81.79546257413232,80.95169548010404,-0.84376709402828,1456.3629940694154,1523.8643615916772
8.0,28,5157.707913384898,6049.6798950079865,64.47134891731123,75.62099868759982,11.14964977028859,2842.2920866151017,1950.3201049920135
8.0,29,7194.9710338809255,6849.609719976491,89.93713792351157,85.62012149970613,-4.317016423805441,805.0289661190745,1150.3902800235091
8.0,30,6944.192077791567,6360.8671358877145,86.80240097239458,79.51083919859643,-7.291561773798151,1055.8079222084334,1639.1328641122855
8.0,31,5793.19396672644,6249.095062839223,72.4149245840805,78.11368828549028,5.6987637014097885,2206.8060332735604,1750.904937160777
16.0,0,13901.338682895243,13156.592818346393,86.88336676809526,82.22870511466496,-4.654661653430296,2098.6613171047575,2843.407181653607
16.0,1,12183.139978137227,12720.723667104765,76.14462486335768,79.50452291940479,3.359898056047115,3816.8600218627726,3279.276332895235
16.0,2,12017.868047170075,12144.021532600005,75.11167529481297,75.90013457875003,0.7884592839370583,3982.1319528299246,3855.9784673999948
16.0,3,11890.534075394497,11901.569800795849,74.3158379712156,74.38481125497407,0.06897328375846712,4109.4659246055035,4098.430199204151
16.0,4,12055.134561800005,12582.652392684497,75.34459101125003,78.6415774542781,3.296986443028075,3944.865438199995,3417.3476073155034
16.0,5,12950.871123746805,12131.607604476552,80.94294452341754,75.82254752797846,-5.12039699543908,3049.128876253195,3868.3923955234477
16.0,6,10426.609873243844,11666.704234856343,65.16631170777403,72.91690146785214,7.750589760078114,5573.390126756156,4333.295765143657
16.0,7,12155.636277118594,12000.92781958081,75.9727267319912,75.00579887238005,-0.9669278596111468,3844.363722881406,3999.0721804191908
16.0,8,12915.973998748455,11560.407808748645,80.72483749217784,72.25254880467902,-8.472288687498818,3084.0260012515446,4439.592191251355
16.0,9,12267.85585353275,12436.864049875954,76.6740990845797,77.73040031172472,1.0563012271450276,3732.14414646725,3563.135950124046
16.0,10,11471.240199589112,12083.186421076472,71.69525124743195,75.51991513172794,3.824663884295987,4528.759800410888,3916.8135789235275
16.0,11,11740.156587399346,11165.375855354006,73.37597867124592,69.78359909596253,-3.5923795752833882,4259.843412600654,4834.6241446459935
16.0,12,11194.683218726044,12089.029612377453,69.96677011703778,75.55643507735908,5.589664960321301,4805.316781273956,3910.9703876225467
16.0,13,14210.369138271433,12975.85546919886,88.81480711419646,81.09909668249287,-7.7157104317035845,1789.6308617285667,3024.1445308011407
16.0,14,13401.618534973099,13281.395012323736,83.76011584358187,83.00871882702334,-0.7513970165585278,2598.3814650269014,2718.6049876762645
16.0,15,14487.01696925376,13303.313012694507,90.54385605783601,83.14570632934067,-7.398149728495341,1512.9830307462398,2696.686987305493
16.0,16,12006.445179059285,12109.462866691518,75.04028236912053,75.684142916822,0.6438605477014647,3993.554820940715,3890.537133308482
16.0,17,11050.02478589998,12191.416730783747,69.06265491187487,76.19635456739842,7.133699655523543,4949.975214100021,3808.583269216253
16.0,18,13848.436473148013,12216.716219306149,86.55272795717508,76.35447637066342,-10.19825158651166,2151.5635268519873,3783.2837806938514
16.0,19,12899.106534471792,12693.789642741236,80.6194158404487,79.33618526713272,-1.2832305733159757,3100.8934655282083,3306.210357258764
16.0,20,12872.431410558758,12418.068045156802,80.45269631599224,77.61292528223002,-2.8397710337622186,3127.568589441242,3581.9319548431977
16.0,21,11729.675059906544,12434.245753397669,73.3104691244159,77.71403595873544,4.403566834319534,4270.3249400934565,3565.7542466023315
16.0,22,13610.052350608032,13195.181303735204,85.0628271913002,82.46988314834502,-2.5929440429551818,2389.9476493919683,2804.818696264796
16.0,23,11421.99383072118,12155.286844624165,71.38746144200738,75.97054277890103,4.583081336893656,4578.00616927882,3844.7131553758354
16.0,24,14183.751765384364,12853.315611666249,88.64844853365227,80.33322257291405,-8.315225960738218,1816.2482346156357,3146.6843883337515
16.0,25,13306.18973277812,13437.265745082845,83.16368582986325,83.98291090676778,0.8192250769045302,2693.8102672218793,2562.7342549171553
16.0,26,12286.922442137935,12190.671384253617,76.79326526336209,76.19169615158512,-0.6015691117769677,3713.077557862065,3809.3286157463826
16.0,27,13420.660952669274,12581.599179410701,83.87913095418295,78.63499487131689,-5.2441360828660635,2579.3390473307263,3418.4008205892987
16.0,28,10696.864148059869,12123.404180947411,66.85540092537418,75.77127613092132,8.915875205547138,5303.135851940131,3876.595819052589
16.0,29,14654.604956325307,13334.058559132827,91.59128097703316,83.33786599458018,-8.25341498245298,1345.3950436746927,2665.941440867173
16.0,30,11900.05397825234,12222.232793537838,74.37533736407711,76.38895495961148,2.0136175955343703,4099.946021747661,3777.767206462162
16.0,31,13091.024785283762,12667.423068526088,81.81890490802351,79.17139417828805,-2.6475107297354583,2908.975214716238,3332.576931473912
32.0,0,24483.434842485924,25035.23542902149,76.51073388276852,78.23511071569214,1.7243768329236246,7516.565157514076,6964.76457097851
32.0,1,23005.505360606123,24560.2103231267,71.89220425189413,76.75065725977093,4.858453007876804,8994.494639393877,7439.789676873301
32.0,2,22900.56527263953,23798.79686676577,71.56426647699853,74.37124020864302,2.80697373164449,9099.434727360469,8201.20313323423
32.0,3,23441.64907972415,24365.722270497175,73.25515337413796,76.14288209530368,2.8877287211657148,8558.35092027585,7634.2777295028245
32.0,4,24922.943990665393,25118.658569410603,77.88419997082936,78.49580802940812,0.6116080585787671,7077.056009334607,6881.341430589397
32.0,5,24904.303730775777,24033.77899722913,77.8259491586743,75.10555936634103,-2.720389792333279,7095.696269224223,7966.221002770872
32.0,6,21661.59858198509,24612.917348137617,67.69249556870341,76.91536671293005,9.222871144226644,10338.40141801491,7387.0826518623835
32.0,7,23947.14047843099,23627.772081532617,74.83481399509685,73.83678775478943,-0.9980262403074249,8052.859521569011,8372.227918467383
32.0,8,24744.058232362782,24765.801779562367,77.32518197613369,77.3931305611324,0.06794858499870315,7255.941767637218,7234.198220437633
32.0,9,25349.434234201635,25300.863357592723,79.21698198188011,79.06519799247727,-0.1517839894028441,6650.565765798365,6699.136642407277
32.0,10,24160.392358397687,23948.504783033306,75.50122611999278,74.83907744697908,-0.6621486730137036,7839.607641602313,8051.495216966694
32.0,11,24663.49681835694,23728.891306629615,77.07342755736543,74.15278533321754,-2.9206422241478975,7336.50318164306,8271.108693370385
32.0,12,22956.260920256114,24682.225412956657,71.73831537580035,77.13195441548956,5.393639039689205,9043.739079743886,7317.774587043343
32.0,13,26820.141064384217,25003.020694279134,83.81294082620067,78.1344396696223,-5.678501156578378,5179.858935615783,6996.979305720866
32.0,14,26760.263013123214,26395.55430834792,83.62582191601004,82.48610721358725,-1.1397147024227934,5239.7369868767855,5604.445691652079
32.0,15,25846.293815264587,25279.407428261326,80.76966817270183,78.99814821331664,-1.7715199593851878,6153.7061847354125,6720.592571738674
32.0,16,24856.976266821945,25301.21347408778,77.67805083381857,79.06629210652432,1.3882412727057414,7143.023733178055,6698.786525912219
32.0,17,23548.21787409142,24806.542371250885,73.58818085653569,77.52044491015901,3.932264053623328,8451.78212590858,7193.4576287491145
32.0,18,25226.493707607926,24126.690812149973,78.83279283627476,75.39590878796866,-3.436884048306098,6773.506292392074,7873.309187850027
32.0,19,25277.686426098575,24791.857594941124,78.99277008155805,77.47455498419102,-1.5182150973670332,6722.313573901425,7208.142405058876
32.0,20,25100.90033513727,24850.21652415089,78.44031354730397,77.65692663797152,-0.7833869093324495,6899.09966486273,7149.783475849112
32.0,21,23736.094733403315,23949.17303933711,74.17529604188536,74.84116574792847,0.6658697060431109,8263.905266596685,8050.826960662889
32.0,22,24901.829587345183,25440.312068631443,77.8182174604537,79.50097521447326,1.682757754019562,7098.1704126548175,6559.687931368557
32.0,23,23359.040520213017,24588.608482585478,72.99700162566567,76.83940150807962,3.842399882413943,8640.959479786983,7411.391517414522
32.0,24,25587.66422893575,25549.093869304055,79.96145071542422,79.84091834157518,-0.12053237384904492,6412.335771064249,6450.906130695945
32.0,25,26630.21010699461,25903.851569001716,83.21940658435817,80.94953615313037,-2.269870431227801,5369.789893005389,6096.148430998284
32.0,26,22532.530724478405,23207.799595225028,70.41415851399502,72.52437373507821,2.1102152210831946,9467.469275521595,8792.200404774972
32.0,27,25338.701303283626,24731.31031517242,79.18344157276134,77.28534473491382,-1.8980968378475183,6661.298696716374,7268.689684827579
32.0,28,23616.681820725447,23004.069682047917,73.80213068976703,71.88771775639974,-1.914412933367288,8383.318179274553,8995.930317952083
32.0,29,27926.69229816473,26053.625542454778,87.27091343176478,81.41757982017118,-5.853333611593598,4073.3077018352706,5946.374457545222
32.0,30,22969.710518259995,24882.737576844844,71.7803453695625,77.75855492764015,5.978209558077651,9030.289481740005,7117.262423155156
32.0,31,24626.20729443365,24691.076379512855,76.95689779510516,77.15961368597767,0.2027158908725113,7373.7927055663495,7308.923620487145
