case,label,prefix_s,blocks,npu_utilization_pct,ssd_mean_utilization_pct,npu_link_mean_utilization_pct,compute_busy_npu_ms,ssd_served_gb,npu_link_served_gb,admitted_request_count,admitted_compute_ms,admitted_io_gb,admitted_compute_ms_per_io_gb,admitted_io_per_compute_gbps,admitted_mean_raw_demand_gbps,inferred_compute_inventory_drop_ms,ssd_outstanding_blocks_end,ssd_outstanding_gb_end,npu_link_outstanding_blocks_end,npu_link_outstanding_gb_end,request_weighted_slo_alpha1p5_pct,request_weighted_slo_alpha2p0_pct
baseline,Baseline,5.5,11,79.22456759002083,95.19202530420094,9.51874431099661,139435.23895843665,837.6898226769683,837.6494993677018,319,137395.09479022142,844.12646484375,162.76600783468342,6.1437889477247,28.273619222881923,2040.1441682152217,11396,1.9123708708524658,330,0.0551707724034727,47.02194357366771,52.66457680250783
baseline,Baseline,6.0,12,79.38804187828782,95.18853555326932,9.518537352793317,152425.04040631262,913.8099413113852,913.7795858681584,351,151132.32969938868,920.9169921875,164.11069725230774,6.093448000300528,27.532775503301668,1292.7107069239428,5410,0.9075018702245156,270,0.04506413034523715,47.57834757834758,53.561253561253565
baseline,Baseline,6.5,13,78.9147690268021,95.30236290998864,9.530073102307218,164142.71957574837,991.1445742638819,991.1276026399507,377,157209.38453530087,993.574462890625,158.2260720328184,6.320070941232653,28.037133212561145,6933.335040447506,8487,1.4241033537629133,191,0.03190148452959108,46.15384615384615,51.9893899204244
baseline,Baseline,7.0,14,78.10417425243777,95.20720784181563,9.52085075590429,174953.3503254606,1066.3207278283348,1066.3352846612804,409,170689.90353973836,1070.6295166015625,159.42947667046343,6.272365818944346,28.24574585736671,4263.446785722248,8940,1.5000783903841524,4,0.0003974417155419343,46.454767726161364,52.07823960880196
baseline,Baseline,7.5,15,77.85082228853643,95.1390708926925,9.51296550942255,186841.97349248745,1141.6688507123094,1141.555861130706,438,186749.0833347355,1150.0733642578125,162.38014820493822,6.158388270085275,27.468642104389527,92.89015775194275,4785,0.8024376841438076,762,0.12753825744621428,47.94520547945205,53.19634703196348
baseline,Baseline,8.0,16,78.63877341361012,95.09070827836723,9.50915830352803,201315.25993884192,1217.1610659631003,1217.1722628515881,471,202937.73782943486,1223.199462890625,165.90731437198232,6.027461801701465,27.213408227488262,-1622.4778905929415,4290,0.719539449954465,23,0.0034537362711504482,49.469214437367306,54.35244161358811
baseline,Baseline,8.5,17,79.25952166378444,95.1822075745475,9.518171734532258,215585.8989254937,1294.4780230138456,1294.4713558963872,497,213795.37988040826,1290.9437255859375,165.611696035294,6.038220874127677,27.37666805425568,1790.5190450854425,3266,0.5479376238185809,131,0.02167483942121331,49.899396378269614,54.72837022132797
baseline,Baseline,9.0,18,79.29761490051527,95.26016311535068,9.526117347670839,228377.13091348397,1371.7463488610497,1371.7608980646007,530,223865.77671514027,1373.45849609375,162.99420576001123,6.135187415633511,27.424344428299577,4511.354198343703,6448,1.0820028288607153,4,0.00043558868819825976,48.867924528301884,54.15094339622642
baseline,Baseline,9.5,19,78.75728255963081,95.30046033252692,9.530020502099163,239422.13898127765,1448.566997054409,1448.5631163190726,562,236611.39912808491,1450.1778564453125,163.16026208541666,6.1289433298194025,27.389148586642126,2810.739853192732,8651,1.4516088469271213,113,0.018705310290535425,48.93238434163701,54.270462633451956
baseline,Baseline,10.0,20,78.91622306906036,95.17332384010102,9.517423554950874,252531.91382099316,1522.773181441616,1522.7877687921398,595,252849.9226430933,1530.3427734375,165.2243713185475,6.052375881473508,26.945782787404006,-318.0088221001497,12790,2.1463338835482153,4,0.00024485382491715445,49.411764705882355,55.12605042016807
baseline,Baseline,10.5,21,79.17372179371817,95.17145721704189,9.517051784766673,266023.7052268931,1598.8804812463036,1598.8646998408012,624,264562.47512878006,1607.84228515625,164.54504124642418,6.077363331189001,27.023914882307533,1461.2300981130102,11312,1.8983480437044653,184,0.0307051625854018,49.19871794871795,54.96794871794872
baseline,Baseline,11.0,22,79.12279126442749,95.20579010266196,9.520581047644766,278512.2252507848,1675.6219058068505,1675.622264385479,653,274783.2601192114,1682.505859375,163.3178622161144,6.1230289597884,27.219959958142628,3728.965131573379,5194,0.8714696867708718,88,0.014572807849073707,48.85145482388974,54.517611026033684
baseline,Baseline,11.5,23,79.07694556112027,95.29747959746078,9.529648638963595,291003.15966492257,1753.4736245932781,1753.4553495693015,680,288541.62383160525,1749.480712890625,164.92986844928106,6.063183154162996,27.177402312986384,2461.535833317321,7013,1.1765502167496034,200,0.03305775342105507,49.11764705882353,55.00000000000001
baseline,Baseline,12.0,24,79.14994930045059,95.3000624738229,9.530031474804199,303935.80531373026,1829.7611994973997,1829.7660431624063,710,299551.7202194825,1825.2332763671875,164.11695102101612,6.09321580603788,27.160603099426094,4384.08509424777,7288,1.2229596876278828,62,0.010190698402040614,49.15492957746479,55.07042253521127
baseline,Baseline,12.5,25,78.89875142143842,95.31440159197628,9.531487613581099,315595.00568575365,1906.2880318395257,1906.2975227162196,745,314002.95086509443,1914.2860107421875,164.03136684018935,6.096394971665808,27.162772452795046,1592.0548206592211,7083,1.1884750627871854,33,0.005383507869921283,48.59060402684563,54.49664429530201
baseline,Baseline,13.0,26,78.60601162676194,95.27748377250161,9.527718722006783,327001.00836732966,1981.7716624680334,1981.7654941774113,772,327142.0192567003,1983.504638671875,164.93131040810152,6.063130145062374,27.136747717578036,-141.0108893706347,6353,1.065821607130931,126,0.020917295701658224,48.704663212435236,54.66321243523316
baseline,Baseline,13.5,27,78.58296297181934,95.27306279726763,9.527375038703015,339478.40003825957,2057.8981564209807,2057.913008359851,805,337394.3913158258,2064.47119140625,163.42896559675594,6.118866360981543,27.094292083041346,2084.008722433762,4377,0.7346081107265512,2,0.0002646855273289574,48.94409937888199,55.03105590062112
baseline,Baseline,14.0,28,78.58809429374004,95.26883787356633,9.526831122382486,352074.6624359554,2134.0219683678856,2134.0101714136767,832,348251.72772670037,2134.797607421875,163.1310277451887,6.130041683805265,27.1808397786747,3822.9347092550597,8992,1.5089132292513407,161,0.02677411705317563,48.79807692307692,54.92788461538461
baseline,Baseline,14.5,29,78.39338990765539,95.31991841477871,9.532020444588941,363745.329171521,2211.422107222866,2211.4287431446337,863,360124.5284066938,2217.91796875,162.37053555666756,6.158752858525853,27.246422260181657,3620.8007648272323,6903,1.1582052214388407,50,0.008181023791623656,48.551564310544606,54.461181923522595
baseline,Baseline,15.0,30,78.15374139605875,95.33148556960917,9.532838910057821,375137.95870108204,2287.95565367062,2287.881338413876,894,376947.05554720573,2303.4942626953125,163.64141281000673,6.1109225521111465,27.12961434106135,-1809.0968461236916,6800,1.1410085661654032,532,0.0892237550373487,48.99328859060403,54.92170022371364
baseline,Baseline,15.5,31,78.30195949159149,95.27071058331266,9.527054546428374,388377.7190782938,2362.713622466154,2362.709527514237,921,387843.1690902983,2368.144775390625,163.7751091574727,6.10593395507056,27.257567692858537,534.5499879955314,3130,0.5251982789322233,116,0.019106554090833398,48.85993485342019,54.94028230184582
baseline,Baseline,16.0,32,78.56411826274704,95.31543103572241,9.531514086788102,402248.2855052649,2440.075034514494,2440.067606217754,950,399157.17505791096,2446.18408203125,163.1754445587189,6.128373069271146,27.29721459236427,3091.1104473539162,4483,0.7522566895767545,135,0.02248567528077043,49.05263157894737,55.05263157894736
baseline,Baseline,16.5,33,78.52629686564195,95.32806672259245,9.53286187755784,414618.8474505895,2516.6609614764407,2516.6755356752697,980,409683.12413758336,2523.9481201171875,162.31836180474332,6.16073245738473,27.20003237905252,4935.723313006165,7936,1.3316587071222623,4,0.0003106122963822739,49.08163265306123,55.10204081632652
baseline,Baseline,17.0,34,78.35471583572101,95.31793139578464,9.531796023890847,426249.6541463223,2592.647733965342,2592.6485184983103,1008,422351.84369326883,2600.7440185546875,162.3965452501483,6.157766462701809,27.434764737862775,3897.8104530534474,7040,1.181373034627179,87,0.014121307322059354,48.90873015873016,54.861111111111114
baseline,Baseline,17.5,35,78.01433065433133,95.3499105829281,9.534975147949309,436880.2516642555,2669.7974963219876,2669.793041425806,1036,431753.09030162334,2674.630126953125,161.4253447423275,6.19481408942464,27.35532590941883,5127.161362632178,9053,1.5190374357943095,117,0.019233694767356285,48.26254826254826,54.826254826254825
baseline,Baseline,18.0,36,77.55883316556474,95.35683428569223,9.535401317956765,446738.87903365283,2746.276827427936,2746.1955795715476,1066,443461.8483058222,2747.510498046875,161.40496956101396,6.1955961004161155,27.31110589938366,3277.0307278306573,5438,0.9125319524043902,576,0.09620299531489099,48.405253283302066,54.87804878048781
