request_id,npu_id,role,profile,C_ms,V_per_ssu_GiB,B_per_ssu_GiB_s,original_request_id,matches_raw_data,layer,compute_start_ms,compute_end_ms,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,barrier_budget_end_ms,full_io_stall_ms,warm_io_stall_ms,warm_compute_ms,warm_queue_ms,kind
14000143,14,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100107984,False,1,9884.118632765621,9886.033553639982,9882.021499863211,9884.118632765621,,9883.936420737571,0.1822120280503441,0.1822120280503441,1.9149208743601775,0.0,internal_L1_to_L7
14000143,14,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100107984,False,2,9886.237697096676,9888.152617971036,9884.118632765621,9886.237697096676,,9886.033553639982,0.20414345669450995,0.20414345669450995,1.9149208743601775,0.0,internal_L1_to_L7
14000143,14,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100107984,False,3,9888.360957594723,9890.275878469083,9886.237697096676,9888.360957594723,,9888.152617971036,0.20833962368669745,0.20833962368669745,1.9149208743601775,0.0,internal_L1_to_L7
14000143,14,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100107984,False,4,9890.509395094723,9892.424315969083,9888.360957594723,9890.509395094723,,9890.275878469083,0.23351662563982245,0.23351662563982245,1.9149208743601775,0.0,internal_L1_to_L7
14000143,14,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100107984,False,5,9892.53614375195,9894.45106462631,9890.509395094723,9892.53614375195,,9892.424315969083,0.11182778286638495,0.11182778286638495,1.9149208743601775,0.0,internal_L1_to_L7
15000143,15,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100112729,False,0,9882.15902278027,9884.07394365463,9880.236660165609,9882.15902278027,,9882.151581039969,0.007441740301146638,0.007441740301146638,1.9149208743601775,0.0,cross_request_L0
15000143,15,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100112729,False,1,9884.273890944332,9886.188811818693,9882.15902278027,9884.273890944332,,9884.07394365463,0.19994728970232245,0.19994728970232245,1.9149208743601775,0.0,internal_L1_to_L7
15000143,15,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100112729,False,2,9886.39715144238,9888.31207231674,9884.273890944332,9886.39715144238,,9886.188811818693,0.20833962368669745,0.20833962368669745,1.9149208743601775,0.0,internal_L1_to_L7
15000143,15,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100112729,False,3,9888.520411940426,9890.435332814786,9886.39715144238,9888.520411940426,,9888.31207231674,0.20833962368669745,0.20833962368669745,1.9149208743601775,0.0,internal_L1_to_L7
15000143,15,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100112729,False,4,9890.660457106442,9892.575377980802,9888.520411940426,9890.660457106442,,9890.435332814786,0.22512429165544745,0.22512429165544745,1.9149208743601775,0.0,internal_L1_to_L7
15000143,15,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100112729,False,5,9892.662028761715,9894.576949636075,9890.660457106442,9892.662028761715,,9892.575377980802,0.08665078091325995,0.08665078091325995,1.9149208743601775,0.0,internal_L1_to_L7
12000143,12,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100093506,False,0,9882.83040949902,9884.74533037338,9880.728129835934,9882.83040949902,,9882.643050710294,0.18735878872575995,0.18735878872575995,1.9149208743601775,0.0,cross_request_L0
12000143,12,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100093506,False,1,9884.957866164059,9886.87278703842,9882.83040949902,9884.957866164059,,9884.74533037338,0.21253579067888495,0.21253579067888495,1.9149208743601775,0.0,internal_L1_to_L7
12000143,12,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100093506,False,2,9887.081126662106,9888.996047536466,9884.957866164059,9887.081126662106,,9886.87278703842,0.20833962368669745,0.20833962368669745,1.9149208743601775,0.0,internal_L1_to_L7
12000143,12,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100093506,False,3,9889.195994826168,9891.110915700528,9887.081126662106,9889.195994826168,,9888.996047536466,0.19994728970232245,0.19994728970232245,1.9149208743601775,0.0,internal_L1_to_L7
12000143,12,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100093506,False,4,9891.294078322262,9893.208999196622,9889.195994826168,9891.294078322262,,9891.110915700528,0.18316262173357245,0.18316262173357245,1.9149208743601775,0.0,internal_L1_to_L7
13000143,13,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100103836,False,0,9883.438853712887,9885.353774587247,9881.332377882809,9883.438853712887,,9883.24729875717,0.19155495571794745,0.19155495571794745,1.9149208743601775,0.0,cross_request_L0
13000143,13,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100103836,False,1,9885.545329542965,9887.460250417325,9883.438853712887,9885.545329542965,,9885.353774587247,0.19155495571794745,0.19155495571794745,1.9149208743601775,0.0,internal_L1_to_L7
13000143,13,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100103836,False,2,9887.651805373043,9889.566726247403,9885.545329542965,9887.651805373043,,9887.460250417325,0.19155495571794745,0.19155495571794745,1.9149208743601775,0.0,internal_L1_to_L7
