start_ms,end_ms,D0_GiB_s,D1_GiB_s,D2_GiB_s,active_npus,A_active_npus,B_active_npus
8000.0,8041.295577399071,22.234135810161977,24.1584516160982,23.372869508056823,32,0,32
8041.295577399071,8045.642806402977,22.2107124904268,24.1584516160982,23.396292827792,32,0,32
8045.642806402977,8049.914504401024,22.196298139820534,24.1584516160982,23.410707178398265,32,0,32
8049.914504401024,8064.403660363764,22.20530710894945,24.1584516160982,23.401698209269348,32,0,32
8064.403660363764,8070.978844029749,22.176478407736923,24.1584516160982,23.430526910481877,32,0,32
8070.978844029749,8075.547730650843,22.189090964517405,24.1584516160982,23.417914353701395,32,0,32
8075.547730650843,8076.357590880335,22.2107124904268,24.1584516160982,23.396292827792,32,0,32
8076.357590880335,8077.494752135218,22.199901727472103,24.1584516160982,23.407103590746697,32,0,32
8077.494752135218,8079.5576919366695,22.189090964517405,24.1584516160982,23.417914353701395,32,0,32
8079.5576919366695,8090.020724455865,23.781559994935396,25.857756517908847,24.95813136317168,32,1,31
8090.020724455865,8092.765017668756,25.375830819179168,27.557061419719496,26.496546578816183,32,2,30
8092.765017668756,8094.877058931544,26.970101643422943,29.25636632153014,28.034961794460685,32,3,29
8094.877058931544,8095.710726897271,26.970101643422943,29.25636632153014,28.034961794460685,32,3,29
8095.710726897271,8098.589297453912,28.476720449280513,30.955671223340786,29.66102902849139,32,4,28
8098.589297453912,8099.797793547662,29.977933873660735,32.654976125151435,31.292501643999447,32,5,27
8099.797793547662,8105.340091450739,31.395098867306316,34.35428102696208,33.008022690242136,32,6,26
8105.340091450739,8108.08438466363,31.307446848920115,34.35428102696208,33.095674708628344,32,6,26
8108.08438466363,8108.198519866021,31.21979483053391,34.35428102696208,33.183326727014546,32,6,26
8108.198519866021,8108.899279753717,32.806858479474556,36.053585928772726,34.72894911796218,32,7,25
8108.899279753717,8110.196425926418,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8110.196425926418,8111.0300938921455,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8111.0300938921455,8113.908664448786,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8113.908664448786,8115.117160542536,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8115.117160542536,8120.659458445613,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8120.659458445613,8123.403751658504,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8123.403751658504,8123.5178868608955,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8123.5178868608955,8124.218646748591,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8124.218646748591,8125.515792921292,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8125.515792921292,8126.34946088702,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8126.34946088702,8129.22803144366,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8129.22803144366,8130.43652753741,34.04331405487038,37.752890830583375,36.62517958245463,32,8,24
8130.43652753741,8135.9788254404875,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8135.9788254404875,8138.723118653378,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8138.723118653378,8138.83725385577,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8138.83725385577,8139.538013743465,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8139.538013743465,8140.835159916166,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8140.835159916166,8141.668827881894,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8141.668827881894,8144.547398438534,34.3939221284152,37.752890830583375,36.274571508909816,32,8,24
8144.547398438534,8145.755894532284,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8145.755894532284,8151.298192435362,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8151.298192435362,8154.042485648252,34.3939221284152,37.752890830583375,36.274571508909816,32,8,24
8154.042485648252,8154.156620850644,34.4815741468014,37.752890830583375,36.18691949052361,32,8,24
8154.156620850644,8154.857380738339,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8154.857380738339,8156.15452691104,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8156.15452691104,8156.988194876768,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8156.988194876768,8159.866765433409,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8159.866765433409,8161.075261527159,34.39392212841519,37.752890830583375,36.274571508909816,32,8,24
8161.075261527159,8166.617559430236,34.4815741468014,37.752890830583375,36.186919490523614,32,8,24
8166.617559430236,8169.361852643126,34.39392212841519,37.752890830583375,36.274571508909816,32,8,24
8169.361852643126,8169.475987845518,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8169.475987845518,8170.176747733213,34.3939221284152,37.752890830583375,36.274571508909816,32,8,24
8170.176747733213,8171.473893905914,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8171.473893905914,8172.951562279629,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8172.951562279629,8175.362889574215,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8175.362889574215,8176.394628522033,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8176.394628522033,8181.93692642511,34.30627011002899,37.752890830583375,36.36222352729602,32,8,24
8181.93692642511,8184.681219638001,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8184.681219638001,8184.795354840392,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8184.795354840392,8185.496114728087,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8185.496114728087,8186.7932609007885,34.13096607325658,37.752890830583375,36.53752756406843,32,8,24
8186.7932609007885,8188.270929274503,34.04331405487038,37.752890830583375,36.625179582454635,32,8,24
8188.270929274503,8190.682256569089,34.04331405487038,37.752890830583375,36.625179582454635,32,8,24
8190.682256569089,8191.713995516907,34.04331405487038,37.752890830583375,36.625179582454635,32,8,24
8191.713995516907,8197.256293419987,34.04331405487038,37.752890830583375,36.625179582454635,32,8,24
8197.256293419987,8200.00058663288,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8200.00058663288,8200.11472183527,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8200.11472183527,8200.815481722966,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
8200.815481722966,8202.112627895667,34.21861809164279,37.752890830583375,36.449875545682225,32,8,24
