npu_id,same_request,previous_request_id,previous_layer,previous_role,request_id,layer,role,profile,previous_profile,next_request_role,start_ms,end_ms,current_compute_C_ms,next_compute_C_ms,period_ms,current_V_per_ssu_GiB,next_V_per_ssu_GiB,current_B_per_ssu_GiB_s,prefetch_budget_demand_per_ssu_GiB_s,derived_complete_cycle_supply_per_ssu_GiB_s,supply_provenance,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,ssd_complete_timestamp_available,budget_end_ms,io_elapsed_ms,full_io_stall_ms,warm_io_stall_ms,warm_queue_ms,cycle_compute_fraction_percent,fixed_CIR_read_time_reference_ms,fixed_CIR_reference_is_actual_measurement,prior_role,following_role
5,False,5000113,7,A,5000114,0,B,155.25:4096,10.25:256,B,8634.060717494107,8661.864199422984,1.9149208743596717,93.15531959632574,27.803481928876863,"[0.0040283203125,0.00469970703125,0.00469970703125]","[0.064117431640625,0.0703277587890625,0.0686492919921875]","[2.1036484412688985,2.454256514813715,2.454256514813715]","[33.48307102352997,36.72619570381952,35.84967551995748]","[2.306093596645255,2.5294586832313137,2.4690897409107575]","complete-cycle volume conservation, not independently logged SSD rates",8634.060717494107,8661.864199422984,,False,8635.975638368467,27.803481928876863,25.888561054516686,25.888561054516686,0.0,6.8873419496815735,56.26220703125,False,A,B
5,False,5000151,7,A,5000152,0,B,155.25:4096,10.25:256,B,11431.964602944434,11459.729171205816,1.9149208743596717,93.15531959632574,27.76456826138201,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[0.06378173828125,0.0703277587890625,0.0689849853515625]","[2.191300459655103,2.454256514813715,2.366604496427511]","[33.307766986757564,36.72619570381952,36.02497955672989]","[2.29723501121264,2.5330038676265683,2.4846410252852498]","complete-cycle volume conservation, not independently logged SSD rates",11431.964602944434,11459.729171205816,,False,11433.879523818794,27.76456826138201,25.849647387021832,25.849647387021832,0.0,6.896994962544231,56.26220703125,False,A,B
7,False,7000113,7,A,7000114,0,B,155.25:4096,10.25:256,B,8642.461443812472,8669.727816366343,1.9149208743596717,93.15531959632574,27.266372553871406,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[0.06378173828125,0.0703277587890625,0.0689849853515625]","[2.191300459655103,2.454256514813715,2.366604496427511]","[33.307766986757564,36.72619570381952,36.02497955672989]","[2.339208787499457,2.5792854788480852,2.530038978058623]","complete-cycle volume conservation, not independently logged SSD rates",8642.461443812472,8669.727816366343,,False,8644.376364686832,27.266372553871406,25.35145167951123,25.35145167951123,0.0,7.023012945987868,56.26220703125,False,A,B
4,False,4000151,7,A,4000152,0,B,155.25:4096,10.25:256,B,11433.227649209082,11460.308242250738,1.9149208743596717,93.15531959632574,27.080593041655447,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[0.064117431640625,0.0703277587890625,0.0686492919921875]","[2.191300459655103,2.454256514813715,2.366604496427511]","[33.48307102352997,36.72619570381952,35.84967551995748]","[2.367652419649724,2.596980010034645,2.5349995802008825]","complete-cycle volume conservation, not independently logged SSD rates",11433.227649209082,11460.308242250738,,False,11435.142570083442,27.080593041655447,25.16567216729527,25.16567216729527,0.0,7.071192537822694,56.26220703125,False,A,B
6,False,6000113,7,A,6000114,0,B,155.25:4096,10.25:256,B,8643.19985865251,8670.168413900523,1.9149208743596717,93.15531959632574,26.968555248013217,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[0.064117431640625,0.0703277587890625,0.0686492919921875]","[2.191300459655103,2.454256514813715,2.366604496427511]","[33.48307102352997,36.72619570381952,35.84967551995748]","[2.3774885621783004,2.6077688679390256,2.545530947463154]","complete-cycle volume conservation, not independently logged SSD rates",8643.19985865251,8670.168413900523,,False,8645.11477952687,26.968555248013217,25.05363437365304,25.05363437365304,0.0,7.100569002489462,56.26220703125,False,A,B
4,False,4000113,7,A,4000114,0,B,155.25:4096,10.25:256,B,8634.786333822398,8661.247362875132,1.9149208743596717,93.15531959632574,26.461029052734375,"[0.0040283203125,0.00469970703125,0.00469970703125]","[0.064453125,0.0703277587890625,0.0683135986328125]","[2.1036484412688985,2.454256514813715,2.454256514813715]","[33.658375060302376,36.72619570381952,35.67437148318508]","[2.4357754519505233,2.6577862353314305,2.5816682524579764]","complete-cycle volume conservation, not independently logged SSD rates",8634.786333822398,8661.247362875132,,False,8636.701254696758,26.461029052734375,24.546108178374197,24.546108178374197,0.0,7.236758897559925,56.26220703125,False,A,B
3,False,3000151,7,A,3000152,0,B,155.25:4096,10.25:256,B,11415.770885600245,11441.182113100347,1.9149208743596717,93.15531959632574,25.41122750010254,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.0642852783203125,0.0703277587890625,0.0684814453125]","[2.278952478041307,2.454256514813715,2.278952478041307]","[33.570723041916175,36.72619570381952,35.76202350157128]","[2.5297982287574694,2.7675860518260564,2.694928661443988]","complete-cycle volume conservation, not independently logged SSD rates",11415.770885600245,11441.182113100347,,False,11417.685806474605,25.41122750010254,23.496306625742363,23.496306625742363,0.0,7.535727561181153,56.26220703125,False,A,B
2,False,2000151,7,A,2000152,0,B,155.25:4096,10.25:256,B,11428.18133905418,11453.590178896246,1.9149208743596717,93.15531959632574,25.4088398420663,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[0.064453125,0.0703277587890625,0.0683135986328125]","[2.191300459655103,2.454256514813715,2.366604496427511]","[33.658375060302376,36.72619570381952,35.67437148318508]","[2.536641790834262,2.7678461207280094,2.688576064764439]","complete-cycle volume conservation, not independently logged SSD rates",11428.18133905418,11453.590178896246,,False,11430.09625992854,25.4088398420663,23.493918967706122,23.493918967706122,0.0,7.5364356903433745,56.26220703125,False,A,B
0,False,113,7,A,114,0,B,155.25:4096,10.25:256,B,8613.820615883105,8639.217486166148,1.9149208743596717,93.15531959632574,25.396870283042517,"[0.0040283203125,0.00469970703125,0.00469970703125]","[0.0642852783203125,0.0703277587890625,0.0684814453125]","[2.1036484412688985,2.454256514813715,2.454256514813715]","[33.570723041916175,36.72619570381952,35.76202350157128]","[2.5312283601824657,2.769150608136953,2.696452143484193]","complete-cycle volume conservation, not independently logged SSD rates",8613.820615883105,8639.217486166148,,False,8615.735536757466,25.396870283042517,23.48194940868234,23.48194940868234,0.0,7.539987616656308,56.26220703125,False,A,B
7,False,7000151,7,A,7000152,0,B,155.25:4096,10.25:256,B,11440.743194302866,11465.620589662847,1.9149208743596717,93.15531959632574,24.877395359981165,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.06378173828125,0.0703277587890625,0.0689849853515625]","[2.278952478041307,2.454256514813715,2.278952478041307]","[33.307766986757564,36.72619570381952,36.02497955672989]","[2.563843093632383,2.82697435850518,2.772998714428709]","complete-cycle volume conservation, not independently logged SSD rates",11440.743194302866,11465.620589662847,,False,11442.658115177226,24.877395359981165,22.962474485620987,22.962474485620987,0.0,7.697433138197798,56.26220703125,False,A,B
