npu_id,same_request,previous_request_id,previous_layer,previous_role,request_id,layer,role,profile,previous_profile,next_request_role,start_ms,end_ms,current_compute_C_ms,next_compute_C_ms,period_ms,current_V_per_ssu_GiB,next_V_per_ssu_GiB,current_B_per_ssu_GiB_s,prefetch_budget_demand_per_ssu_GiB_s,derived_complete_cycle_supply_per_ssu_GiB_s,supply_provenance,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,ssd_complete_timestamp_available,budget_end_ms,io_elapsed_ms,full_io_stall_ms,warm_io_stall_ms,warm_queue_ms,cycle_compute_fraction_percent,fixed_CIR_read_time_reference_ms,fixed_CIR_reference_is_actual_measurement,prior_role,following_role
0,False,78,7,B,79,0,A,10.25:256,155.25:4096,A,7986.402372340343,8079.5576919366695,93.15531959632574,1.9149208743596717,93.15531959632608,"[0.0639495849609375,0.0703277587890625,0.068817138671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[0.6864834476233156,0.7549516130030688,0.738735468571022]","[0.04684663947035749,0.05045022712192345,0.04684663947035749]","[0.04684663947035732,0.05045022712192326,0.04684663947035732]","complete-cycle volume conservation, not independently logged SSD rates",7986.402372340343,7986.868982001783,,False,8079.5576919366695,0.46660966143917904,0,0.0,0.0,99.99999999999963,3.759765625,False,B,A
0,True,79,0,A,79,1,A,10.25:256,10.25:256,A,8079.5576919366695,8081.472612811029,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8079.5576919366695,8080.024301598109,,False,8081.472612811029,0.46660966143917904,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,True,79,1,A,79,2,A,10.25:256,10.25:256,A,8081.472612811029,8083.387533685388,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8081.472612811029,8081.820261070765,,False,8083.387533685388,0.347648259736161,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,True,79,2,A,79,3,A,10.25:256,10.25:256,A,8083.387533685388,8085.302454559747,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8083.387533685388,8083.66028453988,,False,8085.302454559747,0.2727508544921875,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,True,79,3,A,79,4,A,10.25:256,10.25:256,A,8085.302454559747,8087.2173754341065,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8085.302454559747,8085.5752054142395,,False,8087.2173754341065,0.2727508544921875,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,True,79,4,A,79,5,A,10.25:256,10.25:256,A,8087.2173754341065,8089.132296308466,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8087.2173754341065,8087.490126288599,,False,8089.132296308466,0.2727508544921875,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,True,79,5,A,79,6,A,10.25:256,10.25:256,A,8089.132296308466,8091.047217182825,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8089.132296308466,8089.405047162958,,False,8091.047217182825,0.2727508544921875,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,True,79,6,A,79,7,A,10.25:256,10.25:256,A,8091.047217182825,8092.962138057184,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8091.047217182825,8091.321541046532,,False,8092.962138057184,0.27432386370674067,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,False,79,7,A,80,0,A,10.25:256,10.25:256,A,8092.962138057184,8094.877058931544,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8092.962138057184,8093.2348889116765,,False,8094.877058931544,0.2727508544921875,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
0,True,80,0,A,80,1,A,10.25:256,10.25:256,A,8094.877058931544,8096.791979805903,1.9149208743596717,1.9149208743596717,1.914920874359268,"[0.004364013671875,0.00469970703125,0.004364013671875]","[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.278952478041307,2.454256514813715,2.278952478041307]","[2.2789524780417874,2.4542565148142326,2.2789524780417874]","complete-cycle volume conservation, not independently logged SSD rates",8094.877058931544,8095.149809786036,,False,8096.791979805903,0.2727508544921875,0,0.0,0.0,100.00000000002107,3.759765625,False,A,A
