npu_id,request_id,role,seq_len_k,nql,layer,io_release_time_ms,io_ready_time_ms,comparison_deadline_ms,compute_start_time_ms,compute_end_time_ms,compute_duration_ms,io_barrier_wait_ms,overrun_ms
1,100021,large_fast,192,368,3,2558.940886607516,2576.4072846218633,2571.3310514096165,2576.4072846218633,2588.797449423964,12.390164802100617,5.076233212246734,5.076233212246734
0,117,short_victim,1,169,3,2559.684064273505,2576.434848193793,2560.2662137651378,2576.434848193793,2577.016997685426,0.5821494916324587,16.168634428655423,16.168634428655423
0,117,short_victim,1,169,4,2576.434848193793,2577.6456915184544,2577.016997685426,2577.6456915184544,2578.227841010087,0.5821494916324587,0.628693833028592,0.628693833028592
0,117,short_victim,1,169,5,2577.6456915184544,2582.924154882102,2578.227841010087,2582.924154882102,2583.5063043737346,0.5821494916324587,4.696313872014798,4.696313872014798
0,117,short_victim,1,169,6,2582.924154882102,2582.954970483451,2583.5063043737346,2583.5063043737346,2584.0884538653672,0.5821494916324587,0.0,0.0
0,117,short_victim,1,169,7,2583.5063043737346,2583.5371199750834,2584.0884538653672,2584.0884538653672,2584.670603357,0.5821494916324587,0.0,0.0
0,118,short_victim,1,169,0,2584.0884538653672,2584.119269466716,2584.670603357,2584.670603357,2585.2527528486326,0.5821494916324587,0.0,0.0
0,118,short_victim,1,169,1,2584.670603357,2584.7014189583488,2585.2527528486326,2585.2527528486326,2585.834902340265,0.5821494916324587,0.0,0.0
0,118,short_victim,1,169,2,2585.2527528486326,2585.2835684499814,2585.834902340265,2585.834902340265,2586.417051831898,0.5821494916324587,0.0,0.0
0,118,short_victim,1,169,3,2585.834902340265,2585.865717941614,2586.417051831898,2586.417051831898,2586.9992013235305,0.5821494916324587,0.0,0.0
3,300010,large_moderate_b,192,896,6,2557.110876326232,2569.7979019924687,2586.9674391426797,2586.9674391426797,2616.8240019591276,29.8565628164477,0.0,0.0
2,200010,large_moderate_a,192,896,6,2557.115072493224,2569.9741410061406,2586.971635309672,2586.971635309672,2616.82819812612,29.8565628164477,0.0,0.0
0,118,short_victim,1,169,4,2586.417051831898,2586.4478674332468,2586.9992013235305,2586.9992013235305,2587.581350815163,0.5821494916324587,0.0,0.0
1,100021,large_fast,192,368,4,2576.4072846218633,2582.896591310172,2588.797449423964,2588.797449423964,2601.1876142260644,12.390164802100617,0.0,0.0
0,118,short_victim,1,169,5,2586.9992013235305,2589.540627089953,2587.581350815163,2589.540627089953,2590.1227765815856,0.5821494916324587,1.9592762747897723,1.9592762747897723
1,100021,large_fast,192,368,5,2588.797449423964,2606.263847438311,2601.1876142260644,2606.263847438311,2618.6540122404117,12.390164802100617,5.076233212246734,5.076233212246734
0,118,short_victim,1,169,6,2589.540627089953,2606.291411010241,2590.1227765815856,2606.291411010241,2606.8735605018737,0.5821494916324587,16.168634428655423,16.168634428655423
0,118,short_victim,1,169,7,2606.291411010241,2607.5022543349023,2606.8735605018737,2607.5022543349023,2608.084403826535,0.5821494916324587,0.628693833028592,0.628693833028592
0,119,short_victim,1,169,0,2607.5022543349023,2612.78071769855,2608.084403826535,2612.78071769855,2613.3628671901824,0.5821494916324587,4.696313872014798,4.696313872014798
0,119,short_victim,1,169,1,2612.78071769855,2612.8115332998987,2613.3628671901824,2613.3628671901824,2613.945016681815,0.5821494916324587,0.0,0.0
0,119,short_victim,1,169,2,2613.3628671901824,2613.3936827915313,2613.945016681815,2613.945016681815,2614.5271661734478,0.5821494916324587,0.0,0.0
0,119,short_victim,1,169,3,2613.945016681815,2613.975832283164,2614.5271661734478,2614.5271661734478,2615.1093156650804,0.5821494916324587,0.0,0.0
0,119,short_victim,1,169,4,2614.5271661734478,2614.5579817747966,2615.1093156650804,2615.1093156650804,2615.691465156713,0.5821494916324587,0.0,0.0
0,119,short_victim,1,169,5,2615.1093156650804,2615.1401312664293,2615.691465156713,2615.691465156713,2616.2736146483458,0.5821494916324587,0.0,0.0
0,119,short_victim,1,169,6,2615.691465156713,2615.722280758062,2616.2736146483458,2616.2736146483458,2616.8557641399784,0.5821494916324587,0.0,0.0
3,300010,large_moderate_b,192,896,7,2586.9674391426797,2599.6544648089166,2616.8240019591276,2616.8240019591276,2646.6805647755755,29.8565628164477,0.0,0.0
2,200010,large_moderate_a,192,896,7,2586.971635309672,2599.8307038225885,2616.82819812612,2616.82819812612,2646.6847609425677,29.8565628164477,0.0,0.0
0,119,short_victim,1,169,7,2616.2736146483458,2616.3044302496946,2616.8557641399784,2616.8557641399784,2617.437913631611,0.5821494916324587,0.0,0.0
1,100021,large_fast,192,368,6,2606.263847438311,2612.75315412662,2618.6540122404117,2618.6540122404117,2631.0441770425123,12.390164802100617,0.0,0.0
0,120,short_victim,1,169,0,2616.8557641399784,2619.397189906401,2617.437913631611,2619.397189906401,2619.9793393980335,0.5821494916324587,1.9592762747897723,1.9592762747897723
1,100021,large_fast,192,368,7,2618.6540122404117,2636.120410254759,2631.0441770425123,2636.120410254759,2648.5105750568596,12.390164802100617,5.076233212246734,5.076233212246734
0,120,short_victim,1,169,1,2619.397189906401,2636.147973826689,2619.9793393980335,2636.147973826689,2636.7301233183216,0.5821494916324587,16.168634428655423,16.168634428655423
0,120,short_victim,1,169,2,2636.147973826689,2637.35881715135,2636.7301233183216,2637.35881715135,2637.940966642983,0.5821494916324587,0.628693833028592,0.628693833028592
0,120,short_victim,1,169,3,2637.35881715135,2642.6372805149977,2637.940966642983,2642.6372805149977,2643.2194300066303,0.5821494916324587,4.696313872014798,4.696313872014798
0,120,short_victim,1,169,4,2642.6372805149977,2642.6680961163465,2643.2194300066303,2643.2194300066303,2643.801579498263,0.5821494916324587,0.0,0.0
0,120,short_victim,1,169,5,2643.2194300066303,2643.250245607979,2643.801579498263,2643.801579498263,2644.3837289898956,0.5821494916324587,0.0,0.0
0,120,short_victim,1,169,6,2643.801579498263,2643.832395099612,2644.3837289898956,2644.3837289898956,2644.9658784815283,0.5821494916324587,0.0,0.0
0,120,short_victim,1,169,7,2644.3837289898956,2644.4145445912445,2644.9658784815283,2644.9658784815283,2645.548027973161,0.5821494916324587,0.0,0.0
0,121,short_victim,1,169,0,2644.9658784815283,2644.996694082877,2645.548027973161,2645.548027973161,2646.1301774647936,0.5821494916324587,0.0,0.0
0,121,short_victim,1,169,1,2645.548027973161,2645.57884357451,2646.1301774647936,2646.1301774647936,2646.7123269564263,0.5821494916324587,0.0,0.0
3,300011,large_moderate_b,192,896,0,2616.8240019591276,2629.5110276253645,2646.6805647755755,2646.6805647755755,2676.5371275920234,29.8565628164477,0.0,0.0
2,200011,large_moderate_a,192,896,0,2616.82819812612,2629.6872666390364,2646.6847609425677,2646.6847609425677,2676.5413237590155,29.8565628164477,0.0,0.0
0,121,short_victim,1,169,2,2646.1301774647936,2646.1609930661425,2646.7123269564263,2646.7123269564263,2647.294476448059,0.5821494916324587,0.0,0.0
1,100022,large_fast,192,368,0,2636.120410254759,2642.6097169430677,2648.5105750568596,2648.5105750568596,2660.90073985896,12.390164802100617,0.0,0.0
0,121,short_victim,1,169,3,2646.7123269564263,2649.2537527228487,2647.294476448059,2649.2537527228487,2649.8359022144814,0.5821494916324587,1.9592762747897723,1.9592762747897723
1,100022,large_fast,192,368,1,2648.5105750568596,2665.976973071207,2660.90073985896,2665.976973071207,2678.3671378733075,12.390164802100617,5.076233212246734,5.076233212246734
0,121,short_victim,1,169,4,2649.2537527228487,2666.004536643137,2649.8359022144814,2666.004536643137,2666.5866861347695,0.5821494916324587,16.168634428655423,16.168634428655423
0,121,short_victim,1,169,5,2666.004536643137,2667.215379967798,2666.5866861347695,2667.215379967798,2667.7975294594307,0.5821494916324587,0.628693833028592,0.628693833028592
