npu_id,role,seq_len_k,total_tokens,nql,ssd_prefix_tokens,per_layer_kv_gib,per_layer_compute_us,required_bandwidth_gibps,source_equivalent_ttft_78_layers_ms,simulated_ideal_compute_8_layers_ms,construction_method
0,short_victim,1,1024,169,855,0.0011211633682250977,582.1494916324586,1.9259028554351925,45.40766034733177,4.657195933059669,piecewise_linear_nql_then_linear_seq_extrapolation
1,large_fast,192,196608,368,196240,0.25732994079589844,12390.164802100617,20.768887654526672,966.4328545638481,99.12131841680494,piecewise_linear_nql_then_linear_seq_extrapolation
2,large_moderate_a,192,196608,896,195712,0.2566375732421875,29856.5628164477,8.59568379722559,2328.8118996829203,238.8525025315816,piecewise_linear_nql_then_linear_seq_extrapolation
3,large_moderate_b,192,196608,896,195712,0.2566375732421875,29856.5628164477,8.59568379722559,2328.8118996829203,238.8525025315816,piecewise_linear_nql_then_linear_seq_extrapolation
