start_ms,end_ms,D0_GiB_s,D1_GiB_s,D2_GiB_s,active_npus,A_active_npus,B_active_npus
2000.0,2011.3815869923735,35.01333101033375,37.858637158208104,35.84876875353455,32,8,24
2011.3815869923735,2011.9019116994048,34.924802471763684,37.858637158208104,35.93729729210462,32,8,24
2011.9019116994048,2012.262016987373,35.10185954890382,37.858637158208104,35.76024021496448,32,8,24
2012.262016987373,2012.329155659248,34.924802471763684,37.858637158208104,35.93729729210462,32,8,24
2012.329155659248,2012.7103006368106,35.10185954890382,37.858637158208104,35.76024021496448,32,8,24
2012.7103006368106,2012.9544433957174,35.01333101033375,37.858637158208104,35.84876875353455,32,8,24
2012.9544433957174,2013.2180368428653,34.92480247176369,37.858637158208104,35.93729729210462,32,8,24
2013.2180368428653,2013.7383615498966,34.57068831748342,37.858637158208104,36.29141144638488,32,8,24
2013.7383615498966,2027.5814207188191,34.92480247176369,37.858637158208104,35.93729729210462,32,8,24
2027.5814207188191,2028.1688840977254,34.74774539462356,37.858637158208104,36.114354369244744,32,8,24
2028.1688840977254,2028.6724241367879,34.482159778913356,37.858637158208104,36.379939984954945,32,8,24
2028.6724241367879,2029.0241959454052,34.482159778913356,37.858637158208104,36.379939984954945,32,8,24
2029.0241959454052,2029.2179258457722,34.74774539462356,37.858637158208104,36.114354369244744,32,8,24
2029.2179258457722,2029.7172697178426,34.924802471763684,37.858637158208104,35.93729729210461,32,8,24
2029.7172697178426,2029.9515488506786,34.924802471763684,37.858637158208104,35.93729729210461,32,8,24
2029.9515488506786,2029.9648435703816,34.57068831748342,37.858637158208104,36.29141144638488,32,8,24
2029.9648435703816,2043.5288327999444,34.482159778913356,37.858637158208104,36.379939984954945,32,8,24
2043.5288327999444,2043.9946073360773,34.836273933193624,37.858637158208104,36.02582583067468,32,8,24
2043.9946073360773,2044.5016373234055,35.10185954890382,37.858637158208104,35.76024021496448,32,8,24
2044.5016373234055,2044.7541135616632,35.10185954890382,37.858637158208104,35.76024021496448,32,8,24
2044.7541135616632,2044.984196527507,35.10185954890382,37.858637158208104,35.76024021496448,32,8,24
2044.984196527507,2046.2766159611008,34.92480247176369,37.858637158208104,35.93729729210462,32,8,24
2046.2766159611008,2046.6794479923508,34.92480247176369,37.858637158208104,35.93729729210462,32,8,24
2046.6794479923508,2047.1158493595383,35.190388087473885,37.858637158208104,35.671711676394416,32,8,24
2047.1158493595383,2059.390344030413,35.190388087473885,37.858637158208104,35.671711676394416,32,8,24
2059.390344030413,2059.6924680538505,35.01333101033375,37.858637158208104,35.84876875353455,32,8,24
2059.6924680538505,2059.8428238468427,34.92480247176369,37.858637158208104,35.93729729210462,32,8,24
