start_ms,end_ms,total_demand_GiB_s,total_supply_GiB_s
2000.0,2000.5087955378604,69.2388323885559,4.553615296748424
2000.5087955378604,2000.7530008860153,96.39982584898681,33.02954122368301
2000.7530008860153,2002.8291989144664,96.39982584898681,61.505467150617605
2002.8291989144664,2003.822906794998,96.39982584898681,62.82039961712152
2003.822906794998,2004.4373805172493,96.39982584898681,64.13533208362543
2004.4373805172493,2006.5328070864496,96.39982584898681,65.45026455012933
2006.5328070864496,2006.7770124346046,96.39982584898681,65.45026455012933
2006.7770124346046,2007.0534750456372,96.39982584898681,65.45026455012933
2007.0534750456372,2007.1469946383122,96.39982584898681,66.76519701663324
2007.1469946383122,2009.239317937452,96.39982584898681,68.08012948313714
2009.239317937452,2011.8467617806773,96.39982584898681,69.39506194964105
2011.8467617806773,2012.4700462992062,96.39982584898681,70.70999441614495
2012.4700462992062,2012.5568186350388,96.39982584898681,72.02492688264886
2012.5568186350388,2012.8010239831938,96.39982584898681,72.02492688264886
2012.8010239831938,2014.075694005022,96.39982584898681,72.02492688264886
2014.075694005022,2014.9335165458504,96.39982584898681,73.33985934915276
2014.9335165458504,2015.0431371098773,96.39982584898681,74.65479181565667
2015.0431371098773,2015.1820909539647,96.39982584898681,75.96972428216057
2015.1820909539647,2016.6792821257154,96.39982584898681,77.28465674866447
2016.6792821257154,2016.695586460339,96.39982584898681,78.59958921516838
2016.695586460339,2017.0109793180982,96.39982584898681,79.91452168167228
2017.0109793180982,2017.2418286137836,96.39982584898681,81.22945414817619
2017.2418286137836,2017.9313039193491,96.39982584898681,82.54438661468009
2017.9313039193491,2018.1351919608894,96.39982584898681,83.859319081184
2018.1351919608894,2018.2082509408335,96.39982584898681,85.1742515476879
2018.2082509408335,2018.580830183628,96.39982584898681,86.4891840141918
2018.580830183628,2018.825035531783,96.39982584898681,86.4891840141918
2018.825035531783,2018.8291836556773,96.39982584898681,86.4891840141918
2018.8291836556773,2021.71205037931,96.39982584898681,87.80411648069571
2021.71205037931,2022.2574520882945,96.39982584898681,89.11904894719962
2022.2574520882945,2022.5497197477857,96.39982584898681,90.43398141370352
2022.5497197477857,2022.5711208049768,96.39982584898681,91.74891388020743
2022.5711208049768,2023.22969880052,96.39982584898681,93.06384634671133
2023.22969880052,2023.7986551303175,96.39982584898681,94.37877881321523
2023.7986551303175,2024.6048417322172,96.39982584898681,95.69371127971914
2024.6048417322172,2024.8490470803722,96.39982584898681,95.69371127971914
2024.8490470803722,2026.0623317424768,96.39982584898681,95.69371127971914
2026.0623317424768,2027.1208866023135,96.39982584898681,97.00864374622304
2027.1208866023135,2027.5689759149022,123.56081930941771,121.86553808502728
2027.5689759149022,2028.0344701176898,123.56081930941771,123.07211404462716
2028.0344701176898,2030.6288532808064,123.56081930941771,123.56081930941701
2030.6288532808064,2030.8730586289614,123.56081930941771,123.56081930941701
2030.8730586289614,2031.422040910347,123.56081930941771,101.32619221578315
2031.422040910347,2032.4157487908788,123.56081930941771,101.32619221578315
2032.4157487908788,2033.03022251313,123.56081930941771,101.32619221578314
2033.03022251313,2033.1448981509027,123.56081930941771,101.32619221578312
2033.1448981509027,2035.646317041518,123.56081930941771,101.32619221578312
2035.646317041518,2035.739836634193,123.56081930941771,101.32619221578312
2035.739836634193,2036.6528648293956,123.56081930941771,101.32619221578312
2036.6528648293956,2036.8970701775506,123.56081930941771,101.32619221578312
2036.8970701775506,2037.8321599333326,96.39982584898681,96.3998258489863
2037.8321599333326,2039.168909699492,96.39982584898681,96.39982584898628
2039.168909699492,2040.439603776558,96.39982584898681,96.39982584898628
2040.439603776558,2041.0628882950869,96.39982584898681,96.39982584898628
2041.0628882950869,2042.6685360009026,96.39982584898681,96.39982584898627
2042.6685360009026,2042.6768763779849,96.39982584898681,96.39982584898627
2042.6768763779849,2043.526358541731,96.39982584898681,74.1651987553524
2043.526358541731,2043.635979105758,96.39982584898681,74.16519875535239
2043.635979105758,2043.7749329498454,96.39982584898681,74.16519875535238
2043.7749329498454,2045.1929212480811,96.39982584898681,74.16519875535238
2045.1929212480811,2045.272124121596,96.39982584898681,74.16519875535238
2045.272124121596,2045.2884284562197,96.39982584898681,74.16519875535238
2045.2884284562197,2045.6038213139789,96.39982584898681,74.16519875535236
2045.6038213139789,2045.8346706096643,96.39982584898681,74.16519875535236
2045.8346706096643,2046.5241459152298,96.39982584898681,74.16519875535236
2046.5241459152298,2046.72803395677,96.39982584898681,74.16519875535235
2046.72803395677,2046.8010929367142,96.39982584898681,74.16519875535234
2046.8010929367142,2047.422025651558,96.39982584898681,74.16519875535232
2047.422025651558,2048.700887926574,96.39982584898681,74.16519875535232
2048.700887926574,2050.304892375191,69.2388323885559,69.2388323885555
2050.304892375191,2050.8502940841754,69.2388323885559,69.23883238855548
2050.8502940841754,2051.1425617436666,69.2388323885559,69.23883238855548
2051.1425617436666,2051.1639628008575,69.2388323885559,69.23883238855548
2051.1639628008575,2051.2169327966703,69.2388323885559,69.23883238855547
2051.2169327966703,2051.822540796401,69.2388323885559,69.23883238855655
2051.822540796401,2052.3914971261984,69.2388323885559,69.23883238855655
2052.3914971261984,2054.6551737383575,69.2388323885559,69.23883238855655
2054.6551737383575,2056.161817910783,69.2388323885559,69.23883238855653
2056.161817910783,2056.6273121135705,69.2388323885559,69.23883238855653
2056.6273121135705,2057.2409443452593,69.2388323885559,69.23883238855652
2057.2409443452593,2060.0148829062277,69.2388323885559,69.23883238855652
2060.0148829062277,2061.0085907867597,69.2388323885559,69.2388323885565
2061.0085907867597,2061.623064509011,69.2388323885559,69.2388323885565
2061.623064509011,2063.2649558938483,69.2388323885559,69.2388323885565
2063.2649558938483,2064.2391590373986,69.2388323885559,69.2388323885565
2064.2391590373986,2064.3326786300736,69.2388323885559,69.23883238855649
2064.3326786300736,2065.4899121734315,69.2388323885559,69.23883238855647
2065.4899121734315,2066.4250019292135,69.2388323885559,69.23883238855647
2066.4250019292135,2069.0324457724387,69.2388323885559,69.23883238855647
2069.0324457724387,2069.2889674424373,69.2388323885559,69.23883238855646
2069.2889674424373,2069.6557302909678,69.2388323885559,47.00420529492176
2069.6557302909678,2071.2613779967833,69.2388323885559,47.00420529492176
2071.2613779967833,2072.119200537612,69.2388323885559,47.00420529492175
2072.119200537612,2072.228821101639,69.2388323885559,47.00420529492175
2072.228821101639,2072.367774945726,69.2388323885559,47.00420529492175
2072.367774945726,2073.864966117477,69.2388323885559,47.004205294921746
2073.864966117477,2073.8812704521006,69.2388323885559,47.00420529492174
2073.8812704521006,2074.1966633098596,69.2388323885559,47.00420529492174
2074.1966633098596,2074.427512605545,69.2388323885559,47.00420529492173
2074.427512605545,2075.1169879111108,69.2388323885559,47.004205294921725
2075.1169879111108,2075.3129789910263,69.2388323885559,47.004205294921725
2075.3129789910263,2075.320875952651,42.077838928125004,42.077838928124656
2075.320875952651,2075.393934932595,42.077838928125004,42.077838928124656
2075.393934932595,2076.0148676474387,42.077838928125004,42.077838928124656
2076.0148676474387,2077.293729922455,42.077838928125004,42.07783892812465
