label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,seq_len_k,nql,role,sim_category,compute_share_of_full_input,request_count,compute_ms,active_ms,aggregate_compute_fraction,mean_request_compute_fraction,min_request_compute_fraction,p05_request_compute_fraction,median_request_compute_fraction,mean_io_stall_ms,mean_layer0_stall_ms,mean_warm_layers_stall_ms,warm_layers_share_of_total_stall,p95_io_stall_ms,admission_slo_passed,admission_slo_pass_rate,arrival_slo_passed,arrival_slo_pass_rate,cohort_id_sha256
raw_size_varied_rho097_seed7,raw,7,once,once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,105210.75908430091,0.9935704564871876,0.9936174070963699,0.9605824883422392,0.9814122564584149,0.99533297575187,3.523214341397221,3.523214341397221,0.0,0.0,10.312199981052363,192,1.0,10,0.052083333333333336,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,9134.094000457446,0.924458416245746,0.9491681771540602,0.3135121431949618,0.7432475257478319,0.9991645713448329,0.7700936684763505,0.0976144532115015,0.672479215264849,0.8732434024491669,3.255610663382299,870,0.9709821428571429,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,19226.740105390374,0.994879920900322,0.9955521276787042,0.6487357006459972,0.9827909550190224,0.999999999999878,0.10986878366969981,0.0835645371084579,0.02630424656124191,0.23941510666324262,0.3738225053544397,894,0.9977678571428571,1,0.0011160714285714285,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,52905.550077727275,0.8652842670607233,0.9006213015505334,0.4020315597029507,0.5146106674031696,0.9735853860740971,7.954475396513957,2.4107699670208804,5.543705429493081,0.6969291063396345,48.19197734190941,808,0.9017857142857143,0,0.0,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,17884.530917255215,0.9762403212020916,0.9766186004856725,0.930626025029362,0.9370719084408082,0.981371779780982,6.639542344456146,6.639542344456146,0.0,0.0,18.32156101066231,64,1.0,3,0.046875,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,105405.73070845995,0.9917326242904396,0.9918084213227809,0.960153286503055,0.9746589848626964,0.994343504777351,4.538691550559196,4.538691550559196,0.0,0.0,14.15562176730296,192,1.0,11,0.057291666666666664,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed7,raw,7,strategy1_pipeline,strategy1,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,9647.006711791291,0.8753067480694985,0.8990996421839291,0.3667402632958963,0.6425804292510745,0.9456038331546772,1.3425408909471785,0.08127815494584674,1.2612627360013318,0.9394594566959491,5.241983942998559,837,0.9341517857142857,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,strategy1_pipeline,strategy1,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,19826.818580263105,0.9647688860311339,0.9736326720776498,0.4610094147121556,0.8819208589218873,0.9949175608648737,0.779599224375869,0.2187264338784993,0.5608727904973694,0.7194373377505506,2.8583283258780625,882,0.984375,0,0.0,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,strategy1_pipeline,strategy1,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,49742.55698932089,0.9203053259260211,0.9335060527991049,0.5020176197653837,0.7263384455737457,0.9735104558986329,4.424349181774839,1.5661574363817763,2.85819174539306,0.6460140526807354,19.250203020211565,869,0.9698660714285714,0,0.0,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
raw_size_varied_rho097_seed7,raw,7,strategy1_pipeline,strategy1,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,18135.700509620736,0.9627199234982897,0.9664434037506916,0.6838279862971313,0.93667681294879,0.9793926708078045,10.564067225167253,8.864067224660554,1.7000000005067,0.16092286846269904,18.442822259159993,64,1.0,2,0.03125,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,strategy1_pipeline,strategy1,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,106428.77778027448,0.9821995902890728,0.9826133685744182,0.8736944940569071,0.9572203851079288,0.986515885541338,9.867061716259123,8.466899982450789,1.4001617338083328,0.14190260222059023,24.332480944305342,192,1.0,12,0.0625,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed7,raw,7,strategy2_pipeline,strategy2,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,9545.823888971558,0.8845847327288588,0.9092579141260985,0.3594280548147216,0.6734061752217061,0.9568834430999347,1.2296136333358636,0.09416896749084554,1.1354446658450177,0.9234158072602274,4.57064547567154,852,0.9508928571428571,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,strategy2_pipeline,strategy2,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,19887.076506958827,0.9618456321887486,0.9681190893748838,0.5256428480268134,0.8601901091001458,0.994843508508851,0.8468513747059089,0.18948387370315325,0.6573675010027556,0.7762489624947986,3.469888984330396,883,0.9854910714285714,0,0.0,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,strategy2_pipeline,strategy2,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,49642.82333330169,0.9221542420159118,0.9353207823629692,0.5137515979519366,0.7089328097413852,0.9815430217409802,4.313039297824838,1.0486548124604362,3.2643844853643986,0.7568640719343086,20.976987929831154,869,0.9698660714285714,0,0.0,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
