label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,window_start_ms,window_end_ms,seq_len_k,nql,compute_ms,active_ms,fleet_time_compute_share,fleet_time_active_share,profile_active_compute_fraction,all_active
raw_size_varied_rho097_seed7,raw,7,strategy2_pipeline,strategy2,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,192,2048,16336.245703424529,16460.67154720095,0.5105076782320165,0.5143959858500297,0.9924410226265903,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,32,128,1326.4080476947204,1457.2241998240702,0.04145025149046001,0.045538256244502195,0.9102292206338989,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,48,256,3072.834889135067,3162.6795330791747,0.09602609028547085,0.09883373540872421,0.9715922391110442,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,64,512,7370.270841464147,8220.633402462396,0.23032096379575462,0.25689479382694985,0.8965575376778714,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,192,1024,2933.335153732137,3084.7218435821965,0.09166672355412928,0.09639755761194364,0.950923714510914,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,192,2048,15678.025460303434,16074.74102105217,0.4899382956344823,0.5023356569078803,0.975320562848933,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,32,128,1411.454632540923,1548.7411980967972,0.04410795726690384,0.04839816244052492,0.9113560317730415,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,48,256,3136.933691424143,3220.2730074908377,0.09802917785700448,0.10063353148408868,0.9741204190225999,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,64,512,7408.871373648184,7833.0684670636165,0.23152723042650575,0.244783389595738,0.9458453484481731,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,192,1024,2802.8646949550653,2882.8272291475,0.08758952171734578,0.09008835091085937,0.9722624604818649,True
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,192,2048,16363.749586151014,16515.09009820125,0.5113671745672191,0.516096565568789,0.9908362284946469,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,32,128,1681.644920154735,1894.9069732735031,0.05255140375483547,0.05921584291479697,0.8874551330874295,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,48,256,2665.4832528603574,2818.2649432942235,0.08329635165188617,0.08807077947794448,0.9457887411198175,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,64,512,7480.243649247785,7643.048304834091,0.23375761403899326,0.23884525952606533,0.9786989890560635,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,192,1024,2866.3033818493177,2897.4962693273346,0.08957198068279118,0.0905467584164792,0.9892345374838883,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,1000,2000,192,2048,16612.42214690386,16746.283509270845,0.5191381920907456,0.5233213596647139,0.9920065032762119,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,32,128,1264.6725402348507,1363.1649589928566,0.03952101688233908,0.042598904968526766,0.927747248703653,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,48,256,3110.3570654430923,3163.3370100393145,0.09719865829509663,0.09885428156372858,0.9832518810268769,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,64,512,7290.414998399386,7600.618813948129,0.2278254686999808,0.23751933793587904,0.9591870315901807,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,192,1024,3738.2849626664865,3785.959527214376,0.11682140508332771,0.11831123522544926,0.9874075345483243,True
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,2000,3000,192,2048,15997.405930767365,16086.919689805321,0.4999189353364802,0.5027162403064163,0.9944356184549934,True
