start_ms,end_ms,npu,compute_ms,active_ms,idle_ms,device_utilization_percent,both_A_and_B_positive_compute,A_compute_ms,A_active_ms,A_L0_stall_ms,A_internal_stall_ms,A_conditional_utilization_percent,A_compute_share_of_card,A_admissions_count,B_compute_ms,B_active_ms,B_L0_stall_ms,B_internal_stall_ms,B_conditional_utilization_percent,B_compute_share_of_card,B_admissions_count
0.0,8737.3925579527,0,6068.130771873675,8735.042704437075,2.349853515625,69.45013322482019,True,578.3051086645638,3238.708768866896,288.8658662775409,2371.5377939247915,17.856039240814212,0.09530201810169604,12,5489.825663209111,5496.333935570179,6.508272361068293,0.0,99.88158884745067,0.9046979818983039,24
0.0,8737.3925579527,1,6068.130771873675,8736.217631194888,1.1749267578125,69.45013322482019,True,578.3051086645638,3242.804227851271,288.8660662775409,2375.633052909166,17.83348817969678,0.09530201810169604,12,5489.825663209111,5493.413403343617,3.5877401345057933,0.0,99.93469014852728,0.9046979818983039,24
0.0,8737.3925579527,2,6068.130771873674,8728.698099944888,8.6944580078125,69.45013322482019,True,578.3051086645638,3164.5627981149437,288.82410460761895,2297.433584842761,18.274407732058492,0.09530201810169606,12,5489.825663209111,5564.135301829944,74.30963862083354,0.0,98.66448900700897,0.904697981898304,24
0.0,8737.3925579527,3,6068.130771873674,8729.168070648013,8.2244873046875,69.45013322482019,True,578.3051086645638,3170.0452099069353,288.8281007746112,2302.9120004677607,18.242803189596827,0.09530201810169606,12,5489.825663209111,5559.122860741078,69.29719753196673,0.0,98.75345087223474,0.904697981898304,24
0.0,8737.3925579527,4,6068.130771873675,8734.337748382388,3.0548095703125,69.45013322482019,True,578.3051086645638,3230.4633007272478,288.8617701105487,2363.296421952135,17.901615181152955,0.09530201810169604,12,5489.825663209111,5503.87444765514,14.04878444602923,0.0,99.744747366975,0.9046979818983039,24
0.0,8737.3925579527,5,6068.130771873674,8731.047953460513,6.3446044921875,69.45013322482019,True,578.3051086645638,3192.0037517770525,288.84508544257994,2324.853557669909,18.117306671165714,0.09530201810169606,12,5489.825663209111,5539.04420168346,49.21853847434954,0.0,99.11142542499677,0.904697981898304,24
0.0,8737.3925579527,6,6068.130771873674,8731.282938812075,6.109619140625,69.45013322482019,True,578.3051086645638,3194.753919623732,288.8451854425799,2327.6036255165886,18.101710592241005,0.09530201810169606,12,5489.825663209111,5536.529019188343,46.703355979232356,0.0,99.1564506242563,0.904697981898304,24
0.0,8737.3925579527,7,6068.130771873674,8734.102763030825,3.289794921875,69.45013322482019,True,578.3051086645638,3227.713132880568,288.8616701105487,2360.546354105456,17.916868223925967,0.09530201810169606,12,5489.825663209111,5506.389630150257,16.56396694114642,0.0,99.69918643514707,0.904697981898304,24
0.0,8737.3925579527,8,6068.130771873674,8732.457865569888,4.9346923828125,69.45013322482019,True,578.3051086645638,3208.4820995553728,288.85337777656434,2341.323613114245,18.024258534735306,0.09530201810169606,12,5489.825663209111,5523.975766014515,34.15010280540423,0.0,99.3817839858113,0.904697981898304,24
0.0,8737.3925579527,9,6068.130771873675,8734.57273373395,2.81982421875,69.45013322482019,True,578.3051086645638,3233.2159862741228,288.8618701105487,2366.04900749901,17.886374158720777,0.09530201810169604,12,5489.825663209111,5501.356747459828,11.53108425071673,0.0,99.79039562820496,0.9046979818983039,24
0.0,8737.3925579527,10,6068.130771873674,8728.93308529645,8.45947265625,69.45013322482019,True,578.3051086645638,3167.305112861037,288.824204607619,2300.1757995888543,18.258585392241514,0.09530201810169606,12,5489.825663209111,5561.6279724354135,71.80230922630267,0.0,98.70896957541622,0.904697981898304,24
0.0,8737.3925579527,11,6068.130771873675,8734.807719085513,2.5848388671875,69.45013322482019,True,578.3051086645638,3235.9586010202165,288.86197011054867,2368.791522245104,17.8712146837181,0.09530201810169604,12,5489.825663209111,5498.849118065296,9.02345485618548,0.0,99.8359028468968,0.9046979818983039,24
0.0,8737.3925579527,12,6068.130771873674,8730.342997405825,7.049560546875,69.45013322482019,True,578.3051086645638,3183.7608013375993,288.84068927558775,2316.615003397448,18.164213480535327,0.09530201810169606,12,5489.825663209111,5546.582196068226,56.75653285911517,0.0,98.97672961739667,0.904697981898304,24
0.0,8737.3925579527,13,6068.130771873674,8730.108012054263,7.2845458984375,69.45013322482019,True,578.3051086645638,3181.0106334909196,288.83669310859557,2313.8688317177607,18.179917494645956,0.09530201810169606,12,5489.825663209111,5549.097378563343,59.271715354232356,0.0,98.93186744959272,0.904697981898304,24
0.0,8737.3925579527,14,6068.130771873674,8729.403055999575,7.989501953125,69.45013322482019,True,578.3051086645638,3172.787824653029,288.83165770820494,2305.6510582802607,18.22703378306762,0.09530201810169606,12,5489.825663209111,5556.615231346546,66.78956813743548,0.0,98.79801704172972,0.904697981898304,24
0.0,8737.3925579527,15,6068.130771873674,8728.463114593325,8.929443359375,69.45013322482019,True,578.3051086645638,3161.8224010690446,288.8200084406268,2294.6972839638543,18.290246424626282,0.09530201810169606,12,5489.825663209111,5566.640713524281,76.81505031516986,0.0,98.62008248298572,0.904697981898304,24
0.0,8737.3925579527,16,6068.130771873674,8733.397806976138,3.9947509765625,69.45013322482019,True,578.3051086645638,3219.477735541701,288.85757394355653,2352.315052933581,17.9626994242052,0.09530201810169606,12,5489.825663209111,5513.920071434437,24.094408225326106,0.0,99.56302579810414,0.904697981898304,24
0.0,8737.3925579527,17,6068.130771873674,8731.987894866763,5.4046630859375,69.45013322482019,True,578.3051086645638,3202.986799262404,288.84928160957213,2335.8324089882685,18.055182394062257,0.09530201810169606,12,5489.825663209111,5529.001095604359,39.17543239524798,0.0,99.29145551397352,0.904697981898304,24
0.0,8737.3925579527,18,6068.130771873674,8733.867777679263,3.5247802734375,69.45013322482019,True,578.3051086645638,3224.9730358346696,288.8577739435565,2357.8101532265496,17.932091283823404,0.09530201810169606,12,5489.825663209111,5508.894741844593,19.069078635482356,0.0,99.65384928322123,0.904697981898304,24
0.0,8737.3925579527,19,6068.130771873674,8733.162821624575,4.229736328125,69.45013322482019,True,578.3051086645638,3216.727567695021,288.8574739435565,2349.5649850869013,17.9780567826872,0.09530201810169606,12,5489.825663209111,5516.435253929554,26.609590720443293,0.0,99.51763068910329,0.904697981898304,24
0.0,8737.3925579527,20,6068.130771873674,8731.517924163638,5.8746337890625,69.45013322482019,True,578.3051086645638,3197.4940166696306,288.84918160957216,2330.339726395495,18.08619830559999,0.09530201810169606,12,5489.825663209111,5534.023907494007,44.19824428489642,0.0,99.20133622435124,0.904697981898304,24
0.0,8737.3925579527,21,6068.130771873674,8730.577982757388,6.8145751953125,69.45013322482019,True,578.3051086645638,3186.5134868844743,288.84088927558776,2319.367488944323,18.148522234248745,0.09530201810169606,12,5489.825663209111,5544.0644958729135,54.23883266380267,0.0,99.0216774587637,0.904697981898304,24
0.0,8737.3925579527,22,6068.130771873674,8730.81296810895,6.57958984375,69.45013322482019,True,578.3051086645638,3189.263654731154,288.84098927558773,2322.1175567910027,18.132872389106797,0.09530201810169606,12,5489.825663209111,5541.549313377796,51.72365016868548,0.0,99.06662113348301,0.904697981898304,24
0.0,8737.3925579527,23,6068.130771873674,8732.927836273013,4.4647216796875,69.45013322482019,True,578.3051086645638,3213.9773998483415,288.8535777765643,2346.8187134072136,17.993440423440823,0.09530201810169606,12,5489.825663209111,5518.950436424671,29.12477321556048,0.0,99.47227695644195,0.904697981898304,24
0.0,8737.3925579527,24,6068.130771873675,8735.277689788638,2.1148681640625,69.45013322482019,True,578.3051086645638,3241.461454413771,288.8659662775409,2374.2903794716663,17.840875691336954,0.09530201810169604,12,5489.825663209111,5493.816235374867,3.9905721657557933,0.0,99.92736247455711,0.9046979818983039,24
0.0,8737.3925579527,25,6068.130771873674,8732.69285092145,4.69970703125,69.45013322482019,True,578.3051086645638,3211.2347851022478,288.8534777765643,2344.07619866112,18.008808055626186,0.09530201810169606,12,5489.825663209111,5521.458065819203,31.63240261009173,0.0,99.42710055508863,0.904697981898304,24
0.0,8737.3925579527,26,6068.130771873674,8731.7529095152,5.6396484375,69.45013322482019,True,578.3051086645638,3200.2467022165056,288.8493816095721,2333.09221194237,18.070641499732726,0.09530201810169606,12,5489.825663209111,5531.506207298695,41.68054408958392,0.0,99.24648834282084,0.904697981898304,24
0.0,8737.3925579527,27,6068.130771873675,8737.3925579527,0.0,69.45013322482019,True,578.3051086645638,3243.6644420846696,288.86616627754086,2376.4931671425647,17.828758769291593,0.09530201810169604,12,5489.825663209111,5493.728115868031,3.902452658919856,0.0,99.92896531141305,0.9046979818983039,24
