label,family,seed,manifest,manifest_sha256,input_fingerprint,request_count,profile_count_per_npu,short_profile_count_per_npu,short_compute_share,short_request_share,hottest_ssu_rho,largest_link_rho,mean_capacity_feasible,minimum_ideal_compute_ms_per_npu,unique_full_lane_orders,required_short_category,independent_audit_passed
aligned_short080_ssu6_seed7,aligned,7,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/inputs/aligned_short080_ssu6_seed7.json.gz,4c3ef37b47ab5e92191ac4da5fad2197156ddf34faf11c3885f0bd8d05ec5fd4,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,19104,4,3,0.7985725588846901,0.9798994974874372,0.9520493632398592,0.141822258086052,True,4150.393400909965,32,,True
raw_size_varied_ssu6_seed7,raw,7,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/inputs/raw_size_varied_ssu6_seed7.json.gz,66edca1f7013d3e642f64e2f185df2bfe9903284171fcdb90f183c4855de773a,d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,2112,5,3,0.2048884892588164,0.8181818181818182,0.9687647096011354,0.14515787589051246,True,7192.027892271843,32,,True
