label,family,seed,strategy,input_fingerprint,window_start_ms,window_end_ms,npu_id,utilization,active_ms,stall_ms,idle_ms
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,22,0.9253618613749499,1000.0,74.63813862505003,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,23,0.916581708701,1000.0,83.41829129899997,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,24,0.9588082448610885,1000.0,41.1917551389115,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,25,0.9100980720213716,1000.0,89.90192797862835,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,26,0.9573408876767574,1000.0,42.65911232324265,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,27,0.9001143528766647,1000.0,99.88564712333527,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,28,0.8840983175590161,1000.0,115.9016824409839,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,29,0.9387328345029532,1000.0,61.26716549704679,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,30,0.9335586630307382,1000.0,66.44133696926178,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000,2000,31,0.9575291245921107,1000.0,42.47087540788925,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,0,0.9598983287256797,1000.0,40.101671274320324,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,1,0.9768806032835439,1000.0,23.119396716456095,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,2,0.9817879565744856,1000.0,18.212043425514366,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,3,0.9643061140475389,1000.0,35.69388595246119,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,4,0.9756399742928034,1000.0,24.360025707196655,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,5,0.983959532647917,1000.0,16.040467352082942,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,6,0.9781428763425625,1000.0,21.85712365743757,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,7,0.9955400348720554,1000.0,4.4599651279445425,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,8,0.9905573691209243,1000.0,9.44263087907575,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,9,0.9788161360801382,1000.0,21.18386391986178,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,10,0.9393346666842695,1000.0,60.66533331573055,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,11,0.9719854140372577,1000.0,28.01458596274233,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,12,0.9765635057325526,1000.0,23.436494267447415,0.0
