num_ssu,regime,seed,strategy,request_id,npu_id,arrival_ms,admission_ms,completion_ms,ideal_compute_ms,io_count,slo_threshold_ms,admission_latency_ms,arrival_latency_ms,admission_passed,arrival_passed
7,near,20260906,strategy2,9000010,21,1462.54458909324,2250.875152158429,2266.8549897262183,15.979837567787547,2032,23.96975635168132,15.979837567789218,804.3104006329784,True,False
7,near,20260906,strategy2,9000011,20,1478.5244266610275,2257.178318086124,2533.941013474868,272.80625323765605,12224,409.2093798564841,276.7626953887443,1055.4165868138407,True,False
7,near,20260906,strategy2,9000012,24,1751.3306798986835,2491.1540754656594,2769.4262939218884,272.80625323765605,12224,409.2093798564841,278.272218456229,1018.0956140232049,True,False
7,near,20260906,strategy2,9000013,1,2024.1369331363396,2779.897219255542,2923.6141290641817,136.99125041335824,12256,205.48687562003738,143.71690980863968,899.4771959278421,True,False
7,near,20260906,strategy2,9000014,1,2161.1281835496975,2923.6141290641817,3060.605379477539,136.99125041335824,12256,205.48687562003738,136.9912504133572,899.4771959278414,True,False
7,near,20260906,strategy2,9000015,1,2298.1194339630556,3060.605379477539,3111.6972769356316,51.09189745809175,4064,76.63784618713763,51.09189745809272,813.577842972576,True,False
7,near,20260906,strategy2,9000016,6,2349.2113314211474,3139.6091530670747,3190.7010505251674,51.09189745809175,4064,76.63784618713763,51.09189745809272,841.48971910402,True,False
7,near,20260906,strategy2,9000017,17,2400.303228879239,3200.330683670656,3273.713115940371,72.56673439628396,6112,108.85010159442595,73.38243226971508,873.4098870611319,True,False
7,near,20260906,strategy2,9000018,0,2472.8699632755233,3232.2320476224413,3248.2118851902305,15.979837567787547,2032,23.96975635168132,15.979837567789218,775.3419219147072,True,False
7,near,20260906,strategy2,9000019,25,2488.8498008433107,3215.735846846381,3490.020925662008,272.80625323765605,12224,409.2093798564841,274.285078815627,1001.1711248186971,True,False
7,near,20260906,strategy2,9000020,27,2761.656054080967,3437.8120388574876,3447.2362465288074,9.424207671320028,2040,14.136311506980043,9.424207671319891,685.5801924478405,True,False
7,near,20260906,strategy2,9000021,1,2771.080261752287,3386.7687794668514,3941.095070030487,544.44948922267,12160,816.674233834005,554.3262905636357,1170.0148082782002,True,False
7,near,20260906,strategy2,10000000,17,0.0,21.723429908232827,31.14763757955286,9.424207671320028,2040,14.136311506980043,9.424207671320033,31.14763757955286,True,False
7,near,20260906,strategy2,10000001,11,0.0,25.57901135784347,608.968010081065,544.44948922267,12160,816.674233834005,583.3889987232216,608.968010081065,True,True
7,near,20260906,strategy2,10000002,0,0.0,57.40209338094331,216.53791103799793,136.99125041335824,12256,205.48687562003738,159.13581765705462,216.53791103799793,True,False
7,near,20260906,strategy2,10000003,5,0.0,58.09056476766206,342.3113303682617,272.80625323765605,12224,409.2093798564841,284.22076560059963,342.3113303682617,True,True
7,near,20260906,strategy2,10000004,15,272.80625323765605,961.5462751927298,1013.1696651245238,51.09189745809175,4064,76.63784618713763,51.62338993179401,740.3634118868678,True,False
7,near,20260906,strategy2,10000005,12,323.89815069574786,1025.6087449555816,1076.7006424136725,51.09189745809175,4064,76.63784618713763,51.0918974580909,752.8024917179247,True,False
7,near,20260906,strategy2,10000006,0,374.99004815383967,1068.231920574076,1205.223170987435,136.99125041335824,12256,205.48687562003738,136.991250413359,830.2331228335953,True,False
7,near,20260906,strategy2,10000007,23,511.981298567198,1177.9009241829508,1193.8807617507382,15.979837567787547,2032,23.96975635168132,15.9798375677874,681.8994631835402,True,False
7,near,20260906,strategy2,10000008,10,527.9611361349856,1167.1249096799743,1439.9311629176295,272.80625323765605,12224,409.2093798564841,272.80625323765526,911.9700267826439,True,False
7,near,20260906,strategy2,10000009,21,800.7673893726416,1408.4813555116896,1417.9055631830095,9.424207671320028,2040,14.136311506980043,9.424207671319891,617.1381738103679,True,False
7,near,20260906,strategy2,10000010,16,810.1915970439617,1590.6179637518244,1748.9391294137006,136.99125041335824,12256,205.48687562003738,158.3211656618762,938.7475323697389,True,False
7,near,20260906,strategy2,10000011,26,947.18284745732,1716.699183312716,1884.2880871399113,136.99125041335824,12256,205.48687562003738,167.58890382719528,937.1052396825913,True,False
7,near,20260906,strategy2,10000012,27,1084.1740978706785,1819.3499952452532,1835.3298328130406,15.979837567787547,2032,23.96975635168132,15.9798375677874,751.1557349423622,True,False
7,near,20260906,strategy2,10000013,26,1100.1539354384659,1884.2880871399113,2157.0943403775673,272.80625323765605,12224,409.2093798564841,272.80625323765594,1056.9404049391014,True,False
7,near,20260906,strategy2,10000014,25,1372.960188676122,2073.405706101248,2346.211959338905,272.80625323765605,12224,409.2093798564841,272.8062532376571,973.2517706627832,True,False
7,near,20260906,strategy2,10000015,30,1645.7664419137782,2394.5570546386107,2671.7242091665953,272.80625323765605,12224,409.2093798564841,277.1671545279846,1025.9577672528171,True,False
