npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,window_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r
12,12000013,12000013,B,6,7,2721.671537075124,2750.264379071005,28.592841995880917,28.592841995880917,2750.264379071005,2721.671537075124,2750.264379071005,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000013,12000013,B,7,8,2750.264379071005,2778.857221066886,28.592841995880917,28.592841995880917,2778.857221066886,2750.264379071005,2778.857221066886,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000013,12000014,B,8,1,2778.857221066886,2807.4500630627667,28.592841995880917,28.592841995880917,2807.4500630627667,2778.857221066886,2807.4500630627667,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
12,12000014,12000014,B,1,2,2807.4500630627667,2836.0429050586476,28.592841995880917,28.592841995880917,2836.0429050586476,2807.4500630627667,2836.0429050586476,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000014,12000014,B,2,3,2836.0429050586476,2864.6357470545286,28.592841995880917,28.592841995880917,2864.6357470545286,2836.0429050586476,2864.6357470545286,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000014,12000014,B,3,4,2864.6357470545286,2893.2285890504095,28.592841995880917,28.592841995880917,2893.2285890504095,2864.6357470545286,2893.2285890504095,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000014,12000014,B,4,5,2893.2285890504095,2921.8214310462904,28.592841995880917,28.592841995880917,2921.8214310462904,2893.2285890504095,2921.8214310462904,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000014,12000014,B,5,6,2921.8214310462904,2950.4142730421713,28.592841995880917,28.592841995880917,2950.4142730421713,2921.8214310462904,2950.4142730421713,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000014,12000014,B,6,7,2950.4142730421713,2979.0071150380522,28.592841995880917,28.592841995880917,2979.0071150380522,2950.4142730421713,2979.0071150380522,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000014,12000014,B,7,8,2979.0071150380522,3007.599957033933,28.592841995880917,28.592841995880917,3007.599957033933,2979.0071150380522,3007.599957033933,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000014,12000015,B,8,1,3007.599957033933,3036.192799029814,28.592841995880917,28.592841995880917,3036.192799029814,3007.599957033933,3036.192799029814,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
12,12000015,12000015,A,1,2,3036.192799029814,3042.216810578403,6.024011548588987,6.024011548588987,3042.216810578403,3036.192799029814,3042.216810578403,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000015,12000015,A,2,3,3042.216810578403,3048.240822126992,6.024011548588987,6.024011548588987,3048.240822126992,3042.216810578403,3048.240822126992,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000015,12000015,A,3,4,3048.240822126992,3054.264833675581,6.024011548588987,6.024011548588987,3054.264833675581,3048.240822126992,3054.264833675581,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000015,12000015,A,4,5,3054.264833675581,3060.28884522417,6.024011548588987,6.024011548588987,3060.28884522417,3054.264833675581,3060.28884522417,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000015,12000015,A,5,6,3060.28884522417,3066.312856772759,6.024011548588987,6.024011548588987,3066.312856772759,3060.28884522417,3066.312856772759,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000015,12000015,A,6,7,3066.312856772759,3072.336868321348,6.024011548588987,6.024011548588987,3072.336868321348,3066.312856772759,3072.336868321348,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000015,12000015,A,7,8,3072.336868321348,3078.360879869937,6.024011548588987,6.024011548588987,3078.360879869937,3072.336868321348,3078.360879869937,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000015,12000016,A,8,1,3078.360879869937,3084.384891418526,6.024011548588987,6.024011548588987,3084.384891418526,3078.360879869937,3084.384891418526,6.024011548588987,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,
12,12000016,12000016,A,1,2,3084.384891418526,3090.408902967115,6.024011548588987,6.024011548588987,3090.408902967115,3084.384891418526,3090.408902967115,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000016,12000016,A,2,3,3090.408902967115,3096.432914515704,6.024011548588987,6.024011548588987,3096.432914515704,3090.408902967115,3096.432914515704,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000016,12000016,A,3,4,3096.432914515704,3102.456926064293,6.024011548588987,6.024011548588987,3102.456926064293,3096.432914515704,3102.456926064293,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000016,12000016,A,4,5,3102.456926064293,3108.480937612882,6.024011548588987,6.024011548588987,3108.480937612882,3102.456926064293,3108.480937612882,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000016,12000016,A,5,6,3108.480937612882,3114.504949161471,6.024011548588987,6.024011548588987,3114.504949161471,3108.480937612882,3114.504949161471,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000016,12000016,A,6,7,3114.504949161471,3120.52896071006,6.024011548588987,6.024011548588987,3120.52896071006,3114.504949161471,3120.52896071006,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000016,12000016,A,7,8,3120.52896071006,3126.552972258649,6.024011548588987,6.024011548588987,3126.552972258649,3120.52896071006,3126.552972258649,6.024011548588987,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0
12,12000016,12000017,A,8,1,3126.552972258649,3132.576983807238,6.024011548588987,6.024011548588987,3132.576983807238,3126.552972258649,3132.576983807238,6.024011548588987,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,
12,12000017,12000017,B,1,2,3132.576983807238,3161.169825803119,28.592841995880917,28.592841995880917,3161.169825803119,3132.576983807238,3161.169825803119,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000017,12000017,B,2,3,3161.169825803119,3189.7626677989997,28.592841995880917,28.592841995880917,3189.7626677989997,3161.169825803119,3189.7626677989997,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000017,12000017,B,3,4,3189.7626677989997,3218.3555097948806,28.592841995880917,28.592841995880917,3218.3555097948806,3189.7626677989997,3218.3555097948806,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000017,12000017,B,4,5,3218.3555097948806,3246.9483517907615,28.592841995880917,28.592841995880917,3246.9483517907615,3218.3555097948806,3246.9483517907615,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000017,12000017,B,5,6,3246.9483517907615,3275.5411937866425,28.592841995880917,28.592841995880917,3275.5411937866425,3246.9483517907615,3275.5411937866425,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000017,12000017,B,6,7,3275.5411937866425,3304.1340357825234,28.592841995880917,28.592841995880917,3304.1340357825234,3275.5411937866425,3304.1340357825234,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000017,12000017,B,7,8,3304.1340357825234,3332.7268777784043,28.592841995880917,28.592841995880917,3332.7268777784043,3304.1340357825234,3332.7268777784043,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000017,12000018,B,8,1,3332.7268777784043,3361.319719774285,28.592841995880917,28.592841995880917,3361.319719774285,3332.7268777784043,3361.319719774285,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
12,12000018,12000018,B,1,2,3361.319719774285,3389.912561770166,28.592841995880917,28.592841995880917,3389.912561770166,3361.319719774285,3389.912561770166,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000018,12000018,B,2,3,3389.912561770166,3418.505403766047,28.592841995880917,28.592841995880917,3418.505403766047,3389.912561770166,3418.505403766047,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000018,12000018,B,3,4,3418.505403766047,3447.098245761928,28.592841995880917,28.592841995880917,3447.098245761928,3418.505403766047,3447.098245761928,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000018,12000018,B,4,5,3447.098245761928,3475.691087757809,28.592841995880917,28.592841995880917,3475.691087757809,3447.098245761928,3475.691087757809,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000018,12000018,B,5,6,3475.691087757809,3504.28392975369,28.592841995880917,28.592841995880917,3504.28392975369,3475.691087757809,3504.28392975369,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000018,12000018,B,6,7,3504.28392975369,3532.8767717495707,28.592841995880917,28.592841995880917,3532.8767717495707,3504.28392975369,3532.8767717495707,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000018,12000018,B,7,8,3532.8767717495707,3561.4696137454516,28.592841995880917,28.592841995880917,3561.4696137454516,3532.8767717495707,3561.4696137454516,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000018,12000019,B,8,1,3561.4696137454516,3590.0624557413325,28.592841995880917,28.592841995880917,3590.0624557413325,3561.4696137454516,3590.0624557413325,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
12,12000019,12000019,B,1,2,3590.0624557413325,3618.6552977372135,28.592841995880917,28.592841995880917,3618.6552977372135,3590.0624557413325,3618.6552977372135,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000019,12000019,B,2,3,3618.6552977372135,3647.2481397330944,28.592841995880917,28.592841995880917,3647.2481397330944,3618.6552977372135,3647.2481397330944,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000019,12000019,B,3,4,3647.2481397330944,3675.8409817289753,28.592841995880917,28.592841995880917,3675.8409817289753,3647.2481397330944,3675.8409817289753,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000019,12000019,B,4,5,3675.8409817289753,3704.433823724856,28.592841995880917,28.592841995880917,3704.433823724856,3675.8409817289753,3704.433823724856,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000019,12000019,B,5,6,3704.433823724856,3733.026665720737,28.592841995880917,28.592841995880917,3733.026665720737,3704.433823724856,3733.026665720737,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000019,12000019,B,6,7,3733.026665720737,3761.619507716618,28.592841995880917,28.592841995880917,3761.619507716618,3733.026665720737,3761.619507716618,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000019,12000019,B,7,8,3761.619507716618,3790.212349712499,28.592841995880917,28.592841995880917,3790.212349712499,3761.619507716618,3790.212349712499,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000019,12000020,B,8,1,3790.212349712499,3818.80519170838,28.592841995880917,28.592841995880917,3818.80519170838,3790.212349712499,3818.80519170838,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
12,12000020,12000020,B,1,2,3818.80519170838,3847.398033704261,28.592841995880917,28.592841995880917,3847.398033704261,3818.80519170838,3847.398033704261,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
