stage,label,num_ssu,seed,order,start_ms,end_ms,U_percent,A_U_percent,B_U_percent,A_stall_card_ms,B_L0_stall_card_ms,B_internal_stall_card_ms,all_active,mixed_cards,strict_underload,nominal_peak_per_disk_gib_s,any_disk_over_ms,K_A_mean,K_A_peak
screen,ssu3_ordered_k4_stagger_seed7,3,7,ordered,0.0,7092.405625597037,85.5581461665608,38.203727161607134,99.44729443304705,29933.917287346634,976.3586946690227,0.0,False,32,False,158.895822490155,5766.825285590981,6.82979560415866,16
screen,ssu3_ordered_k4_stagger_seed7,3,7,ordered,2000.0,4000.0,87.32020831691972,38.576669340343145,99.65882279975516,7940.820727112896,174.2459500584937,0.0,True,32,False,158.895822490155,1556.9328008255484,6.464010207385632,16
screen,ssu3_ordered_k4_stagger_seed7,3,7,ordered,2000.0,6000.0,86.50394025847585,37.86306428471157,99.59059702741902,16862.01981901174,412.9366501391787,0.0,True,32,False,158.895822490155,3222.552184689592,6.784217641610759,16
screen,ssu3_ordered_k4_stagger_seed7,3,7,ordered,4000.0,6000.0,85.68767220003198,37.213785797795886,99.52061621230325,8921.199091898845,238.69070008068502,0.0,True,32,False,158.895822490155,1665.6193838640438,7.104425075835889,16
screen,ssu3_ordered_k4_sync_seed7,3,7,ordered,0.0,9837.143305633334,61.68590395952325,13.505771010276465,98.93076212645455,118515.39187317855,1898.678839089327,0.0,False,32,False,303.7617851814514,4348.354917548537,13.9289579396468,32
screen,ssu3_ordered_k4_sync_seed7,3,7,ordered,2000.0,4000.0,69.76373248605655,13.69136982709744,100.0,19351.211208923796,0.0,0.0,True,32,False,303.7617851814514,704.921927571243,11.21047290992651,32
screen,ssu3_ordered_k4_sync_seed7,3,7,ordered,2000.0,6000.0,68.92119345099982,13.612213365756546,99.23455893713384,39147.97943635713,632.8929463631066,0.0,True,32,False,303.7617851814514,1439.7131214570054,11.329141815528114,32
screen,ssu3_ordered_k4_sync_seed7,3,7,ordered,4000.0,6000.0,68.07865441594308,13.534697988613752,98.4602785188102,19796.768227433327,632.8929463631066,0.0,True,32,False,303.7617851814514,734.7911938857624,11.447810721129718,32
screen,ssu3_ordered_k4_sync_seed7,3,7,ordered,6000.0,8000.0,37.92736083594061,13.600299555897994,96.90465764224264,39147.979436356865,578.5096286411435,0.0,True,32,False,303.7617851814514,1439.059408320003,22.655159239634415,32
screen,ssu3_random_k1_sync_seed7,3,7,random,0.0,6913.115872068641,87.77707309074654,46.87439383737667,99.08030958176427,20973.70913515625,1630.6578230288007,0.0,False,32,False,149.87294228077695,5199.364291008664,5.710807303539199,15
screen,ssu3_random_k1_sync_seed7,3,7,random,2000.0,4000.0,87.82626133963954,44.04895344389216,99.04426880366083,7304.293509716692,486.89923291400146,0.0,True,32,False,149.87294228077695,1708.1115335979944,6.52739667915946,15
screen,ssu3_random_k1_sync_seed7,3,7,random,2000.0,6000.0,86.9339812433061,41.73417485766741,98.96554960264632,15678.768062299549,1045.7359462686309,0.0,True,32,False,149.87294228077695,3347.429803638314,6.727257369135015,15
screen,ssu3_random_k1_sync_seed7,3,7,random,4000.0,6000.0,86.04170114697267,39.552967907276155,98.8855754303153,8374.474552582857,558.8367133546294,0.0,True,31,False,122.71781905457152,1639.3182700403195,6.927118059110557,12
screen,ssu4_ordered_k1_sync_seed7,4,7,ordered,0.0,8486.86232361771,71.50028527017527,20.367824381869397,97.2969430427095,72352.067630799,4880.502425400314,0.0,False,32,False,227.80740741547848,3017.809296061975,10.705703432377005,32
screen,ssu4_ordered_k1_sync_seed7,4,7,ordered,2000.0,4000.0,70.23488417014009,20.602257990630783,97.06305292013349,17829.548524760234,1220.125606350105,0.0,True,32,False,227.80740741547848,747.0691281649601,11.227994697038287,32
screen,ssu4_ordered_k1_sync_seed7,4,7,ordered,2000.0,6000.0,70.23488417014038,20.60225799063154,97.06305292013353,35659.09704952016,2440.2512127001664,0.0,True,32,False,227.80740741547848,1494.1382563299217,11.227994697038302,32
screen,ssu4_ordered_k1_sync_seed7,4,7,ordered,4000.0,6000.0,70.23488417014063,20.602257990632296,97.06305292013359,17829.548524759928,1220.1256063500614,0.0,True,32,False,227.80740741547848,747.0691281649615,11.22799469703831,32
screen,ssu4_ordered_k1_sync_seed7,4,7,ordered,6000.0,8000.0,71.21843854262968,20.307221256196314,98.023877272735,17591.69790234327,828.5014303737371,0.0,True,32,False,227.80740741547848,723.2849336339195,11.037196957893169,32
screen,ssu4_ordered_k4_split_seed7,4,7,ordered,0.0,8317.860476288413,72.95302426834411,21.27380062667312,99.26168624514864,68482.7525947681,1276.0966216273746,30.579161050120092,False,32,False,227.80740741547848,3406.0024487260334,10.45803981925531,32
screen,ssu4_ordered_k4_split_seed7,4,7,ordered,2000.0,4000.0,63.46373841555566,21.152801372986765,98.8812263618808,22993.449471265652,383.43907595518203,6.318866823543431,True,32,False,227.80740741547848,1130.015410813212,14.581018648510389,32
screen,ssu4_ordered_k4_split_seed7,4,7,ordered,2000.0,6000.0,74.8630876361371,21.735260692938507,99.55398745643708,31785.489882965816,383.43907595518203,6.318866823543431,True,32,False,227.80740741547848,1585.3424302897074,10.153196115002565,32
screen,ssu4_ordered_k4_split_seed7,4,7,ordered,4000.0,6000.0,86.2624368567185,23.218631181401516,100.0,8792.04041170016,0.0,0.0,True,32,False,227.80740741547848,455.3270194764955,5.725373581494743,32
screen,ssu4_ordered_k4_split_seed7,4,7,ordered,6000.0,8000.0,78.81019473305297,21.064100481425474,99.13704378023289,13152.97655651261,384.23852010690916,24.26029422657666,True,32,False,227.80740741547848,658.555713503948,8.331428815489438,32
screen,ssu4_ordered_k4_stagger_seed7,4,7,ordered,0.0,6512.986586696192,93.16971087072113,57.924288558254084,99.8455949966207,13442.429479225686,271.6695674302358,0.0,False,32,False,71.67348942983092,3986.726252860874,4.905306118970224,9
screen,ssu4_ordered_k4_stagger_seed7,4,7,ordered,2000.0,4000.0,93.84994703073458,58.18156074054818,99.90568702758429,3884.4341480460116,51.599752283858834,0.0,True,32,False,64.84144665289305,1158.0325919119105,4.644403541636301,8
screen,ssu4_ordered_k4_stagger_seed7,4,7,ordered,2000.0,6000.0,93.51424526120408,58.11206190661317,99.92942507231712,8225.288542534907,76.47752312387638,0.0,True,32,False,71.67348942983092,2451.71789126188,4.909103262732272,9
screen,ssu4_ordered_k4_stagger_seed7,4,7,ordered,4000.0,6000.0,93.17854349167358,58.04967440722905,99.95363157359759,4340.854394488895,24.877770840017547,0.0,True,32,False,71.67348942983092,1293.6852993499697,5.173802983828244,9
screen,ssu4_ordered_k4_sync_seed7,4,7,ordered,0.0,8737.3925579527,69.45013322482019,18.04820970014473,99.31025256107569,84029.41194856937,1220.1256063500834,0.0,False,32,False,227.80740741547848,3246.7679271920915,11.735214452795617,32
screen,ssu4_ordered_k4_sync_seed7,4,7,ordered,2000.0,4000.0,56.22701468548581,18.181589557292273,98.84156527356252,27665.01038868811,349.7002126009688,0.0,True,32,False,227.80740741547848,1070.5104590653868,16.90634799612746,32
screen,ssu4_ordered_k4_sync_seed7,4,7,ordered,2000.0,6000.0,74.72682364010973,18.51839605059231,99.541981165954,31942.957205209532,406.708535450035,0.0,True,32,False,227.80740741547848,1242.9654161295507,9.800665321046905,32
screen,ssu4_ordered_k4_sync_seed7,4,7,ordered,4000.0,6000.0,93.22663259473362,20.631273397542373,99.90273282871608,4277.946816521418,57.00832284906619,0.0,True,32,False,227.80740741547848,172.45495706416386,2.694982645966348,32
screen,ssu4_ordered_k4_sync_seed7,4,7,ordered,6000.0,8000.0,62.821702695654935,17.8376749367666,98.85547464338771,23387.40173933082,406.70853545002046,0.0,True,32,False,227.80740741547848,901.8580130637565,14.232436655931725,32
screen,ssu4_random_k1_sync_seed7,4,7,random,0.0,6230.284463053659,97.39733085797988,86.61138027710759,99.8555505412006,2860.670608021631,254.1278369903275,0.0,False,32,False,98.83448289026182,1503.4704926655008,3.429447597777151,13
screen,ssu4_random_k1_sync_seed7,4,7,random,2000.0,4000.0,98.73910355317476,89.69594208353972,99.96353051609137,786.4166460194765,20.55707994868044,0.0,True,32,False,78.50553220676879,601.1029729567169,3.816053114196929,10
screen,ssu4_random_k1_sync_seed7,4,7,random,2000.0,6000.0,98.90759262801387,90.31174436471235,99.96750421863017,1361.2526702138853,37.02876592836765,0.0,True,32,False,78.50553220676879,1063.01053558245,3.5126361273328177,10
screen,ssu4_random_k1_sync_seed7,4,7,random,4000.0,6000.0,99.07608170285299,91.0439892223992,99.97139416596575,574.8360241944088,16.47168597968721,0.0,True,32,False,71.67348942983092,461.90756262573314,3.2092191404687,9
screen,ssu6_ordered_k1_sync_seed7,6,7,ordered,0.0,7086.1602775098545,85.63355236449853,41.22282138769022,99.18043986595198,26386.271697192526,1451.6547053094996,0.0,False,32,False,151.9087555319458,1643.0806901877477,6.335170729476383,32
screen,ssu6_ordered_k1_sync_seed7,6,7,ordered,2000.0,4000.0,86.59193441094934,38.37247302292553,98.72996517256126,7931.800122963862,649.3618540285584,0.0,True,32,False,151.9087555319458,489.6552381093386,6.435273742133529,32
screen,ssu6_ordered_k1_sync_seed7,6,7,ordered,2000.0,6000.0,90.39756390789513,47.795745892837225,99.21659905111161,11460.34415706025,830.7740408339619,0.0,True,32,False,151.9087555319458,844.0448322331029,5.488223303380084,32
screen,ssu6_ordered_k1_sync_seed7,6,7,ordered,4000.0,6000.0,94.20319340484096,61.149419552139285,99.66966508454452,3528.544034096388,181.4121868054035,0.0,True,32,False,120.27224614443053,354.38959412376425,4.541172864626639,25
screen,ssu6_ordered_k4_split_seed7,6,7,ordered,0.0,7163.241451883953,84.71207919813666,36.17686239722652,99.6578723561962,32647.82544946401,603.0941097628171,0.0,False,32,False,151.9087555319458,2262.216049028603,7.141123089362917,32
screen,ssu6_ordered_k4_split_seed7,6,7,ordered,2000.0,4000.0,82.5358516572188,35.92182776077549,99.62973260726108,11003.667068498493,173.38787088147592,0.0,True,32,False,151.9087555319458,749.7857677756506,8.586127447126811,32
screen,ssu6_ordered_k4_split_seed7,6,7,ordered,2000.0,6000.0,83.12734293064193,36.7301180722905,99.63409134744182,21251.541997665532,345.45905111279126,0.0,True,32,False,151.9087555319458,1486.5852379438807,8.397179412294065,32
screen,ssu6_ordered_k4_split_seed7,6,7,ordered,4000.0,6000.0,83.71883420406508,37.575620996099666,99.63838085566219,10247.874929167037,172.07118023131534,0.0,True,32,False,151.9087555319458,736.7994701682301,8.208231377461313,32
screen,ssu6_ordered_k4_stagger_seed7,6,7,ordered,0.0,6130.955343655675,98.97528903310318,91.87185429427768,99.93170435382238,1637.2537932786881,120.05997687988281,0.0,False,32,False,56.85553065898132,2456.6558198160737,3.2854614234613164,11
screen,ssu6_ordered_k4_stagger_seed7,6,7,ordered,2000.0,4000.0,99.26909648316541,92.60947328614485,99.99999999999999,467.77825077413786,0.0,0.0,True,32,False,43.264781690222165,764.7522579704346,3.1647152421300757,8
screen,ssu6_ordered_k4_stagger_seed7,6,7,ordered,2000.0,6000.0,99.25916635993758,92.51479036249184,100.0,948.2670592799097,0.0,0.0,True,32,False,56.85553065898132,1533.0922560753788,3.167135942753601,11
screen,ssu6_ordered_k4_stagger_seed7,6,7,ordered,4000.0,6000.0,99.24923623670972,92.42025206412124,100.0,480.4888085057719,0.0,0.0,True,32,False,56.85553065898132,768.3399981049442,3.1695566433771263,11
screen,ssu6_ordered_k4_sync_seed7,6,7,ordered,0.0,7649.366276051663,79.32854242934552,27.09602782648094,99.68030434258063,49791.19722772835,563.4247402730189,0.0,False,32,False,151.9087555319458,2156.5948920432297,8.92844691184626,32
screen,ssu6_ordered_k4_sync_seed7,6,7,ordered,2000.0,4000.0,74.16782638496244,27.398954321026324,99.5487025399277,16345.365639327543,187.22547429649558,0.0,True,32,False,151.9087555319458,711.5896496833552,11.256976732541334,32
screen,ssu6_ordered_k4_sync_seed7,6,7,ordered,2000.0,6000.0,74.2243145868856,27.444261157339433,99.54666183427479,32616.396174602643,376.4811541837994,0.0,True,32,False,151.9087555319458,1421.0392542006953,11.23839295652834,32
screen,ssu6_ordered_k4_sync_seed7,6,7,ordered,4000.0,6000.0,74.28080278880874,27.489718080358006,99.54462477863811,16271.0305352751,189.2556798873038,0.0,True,32,False,151.9087555319458,709.44960451734,11.219809180515345,32
screen,ssu6_random_k1_sync_seed7,6,7,random,0.0,6121.717756163644,99.12464137641756,96.16978004997073,99.92556098126691,737.0417653478754,130.8677319787339,0.0,False,32,False,70.41990491642761,344.69294562453865,3.1433669452073802,14
screen,ssu6_random_k1_sync_seed7,6,7,random,2000.0,4000.0,99.98546110654168,99.8646489751613,100.0,9.304891813323593,0.0,0.0,True,32,False,47.79453526983947,41.88678445920959,3.4373185664507138,9
screen,ssu6_random_k1_sync_seed7,6,7,random,2000.0,6000.0,99.9541203346283,99.53653534549342,100.0,58.725971675778965,0.0,0.0,True,32,False,52.297914138143916,137.58085579708677,3.1677697050219775,10
screen,ssu6_random_k1_sync_seed7,6,7,random,4000.0,6000.0,99.92277956271492,99.14738933763958,100.0,49.42107986245537,0.0,0.0,True,31,False,52.297914138143916,95.69407133787718,2.898220843593246,10
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,0.0,31863.080159274992,63.481315904809435,15.099580009507713,95.8559768992628,346841.2345410492,25315.717854524082,0.0,False,32,False,303.7617851814514,13705.02068489527,12.821331483224132,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,2000.0,4000.0,71.00894540379132,15.139286167590072,97.09863250819839,17288.489048847317,1265.7858927262423,0.0,True,32,False,303.7617851814514,683.7902565858849,10.18639148086244,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,2000.0,12000.0,64.9633683269037,15.217388194199406,96.13926936919334,104522.50599755067,7594.715356357454,0.0,True,32,False,303.7617851814514,4139.704332064464,12.328295126949548,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,2000.0,6000.0,63.76118175473939,15.139286167590678,95.89393395078568,43221.22262211801,3164.464731815562,0.0,True,32,False,303.7617851814514,1709.4756414647131,12.732989351078057,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,2000.0,20000.0,64.2162428498749,15.16952509601545,96.01545562703035,192190.796364732,13923.644819988578,0.0,True,32,False,303.7617851814514,7602.774512145103,12.586592821497707,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,4000.0,6000.0,56.51341810568748,15.139286167591083,94.32227282837385,25932.733573270692,1898.6788390893198,0.0,True,32,False,303.7617851814514,1025.6853848788282,15.279587221293674,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,6000.0,8000.0,70.7299995304158,15.671793954315088,97.07581995924802,17467.014407807677,1265.7858927262132,0.0,True,32,False,303.7617851814514,698.6936005594362,10.35656705322588,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,8000.0,10000.0,56.79236397906241,14.774285019449936,94.37947690268244,25754.208214310656,1898.6788390894071,0.0,True,32,False,303.7617851814514,1010.7820409052783,15.109411648930255,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,10000.0,12000.0,69.77211461556156,15.588823118427438,97.0273432362255,18080.060753314334,1265.7858927262714,0.0,True,32,False,303.7617851814514,720.7530491350371,10.709518230435497,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,12000.0,14000.0,57.75024889391559,14.813034206321785,94.49452116261983,25141.161868804615,1898.6788390894071,0.0,True,32,False,303.7617851814514,988.7225923296774,14.756460471720638,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,14000.0,16000.0,68.81463095013711,15.512307377466675,96.97723213551158,18692.85029918597,1265.7858927262714,0.0,True,32,False,303.7617851814514,742.8124977106381,11.062469407645112,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,16000.0,18000.0,58.70773255934148,14.852791006010303,94.60495029700147,24528.372322932162,1898.6788390892907,0.0,True,32,False,303.7617851814514,966.66314375408,14.40350929451108,32
validation20s,ssu3_ordered_k1_sync_seed7,3,7,ordered,18000.0,20000.0,67.85673161096136,15.439357959914531,96.92540258608625,19305.905876258574,1265.785892726155,0.0,True,32,False,303.7617851814514,764.8719462862427,11.415420584854786,32
validation20s,ssu3_random_k1_sync_seed19,3,19,random,0.0,22627.595070092175,89.39130521938223,52.45822401341531,99.34444171728208,55904.60334506179,3864.159212246967,0.0,False,32,False,149.87294228077695,18052.717877152285,5.196773286704274,15
validation20s,ssu3_random_k1_sync_seed19,3,19,random,2000.0,4000.0,93.58363935730294,59.368393996212966,99.62924595561103,3904.818794858258,201.65201646785908,0.0,True,32,False,104.58995804206238,1756.0585598969756,4.805149462335195,10
validation20s,ssu3_random_k1_sync_seed19,3,19,random,2000.0,12000.0,90.57216473000584,50.14434617167241,99.29181032740198,28304.93185370515,1864.1410102761465,0.0,True,32,False,149.87294228077695,8449.381877661637,5.6773765220630885,15
validation20s,ssu3_random_k1_sync_seed19,3,19,random,2000.0,6000.0,95.11829914622561,64.39512403468831,99.71500211460892,5931.256316781885,317.3207760493424,0.0,True,32,False,104.58995804206238,3053.1400714874253,4.164637676705047,10
validation20s,ssu3_random_k1_sync_seed19,3,19,random,2000.0,20000.0,91.30890063979255,51.623613962747626,99.358315485728,46987.89652419526,3072.8357905996663,0.0,True,32,False,149.87294228077695,14754.012012591695,5.396101093162376,15
validation20s,ssu3_random_k1_sync_seed19,3,19,random,4000.0,6000.0,96.65295893514826,71.24907587643614,99.79690042325122,2026.4375219236276,115.6687595814833,0.0,True,31,False,86.48995997077331,1297.0815115904497,3.5241258910749,8
validation20s,ssu3_random_k1_sync_seed19,3,19,random,6000.0,8000.0,87.3782952947642,43.79219691072126,98.98919180044568,7567.055251875915,510.83575947499776,0.0,True,32,False,149.87294228077695,1794.0059943302576,6.731320951876238,15
validation20s,ssu3_random_k1_sync_seed19,3,19,random,8000.0,10000.0,87.44703561331414,44.11657789601506,99.01385669545328,7535.744536071321,498.1526714076308,0.0,True,32,False,140.85593230562438,1851.138038963034,6.742379271306259,14
validation20s,ssu3_random_k1_sync_seed19,3,19,random,10000.0,12000.0,87.79889444949967,44.78297072137756,98.94194634073422,7270.875748976032,537.8318033441756,0.0,True,32,False,122.71194882034607,1751.0977728809194,6.583907033722828,12
validation20s,ssu3_random_k1_sync_seed19,3,19,random,12000.0,14000.0,94.27023170245417,59.923130237088664,99.64692442616038,3471.668600719073,195.3831097102575,0.0,True,30,False,95.55095535991515,1410.0501824962685,4.331262173489267,9
validation20s,ssu3_random_k1_sync_seed19,3,19,random,14000.0,16000.0,91.22165060336631,51.88119132820026,99.39078660400584,5295.288616244534,322.8549976010254,0.0,True,31,False,131.77294420948792,1682.1824249870242,5.502306439423409,13
validation20s,ssu3_random_k1_sync_seed19,3,19,random,16000.0,18000.0,90.13802607499505,48.74099496098558,99.2182878407345,5901.364762512823,410.298549490346,0.0,True,31,False,149.8568198080078,1761.5826790986011,5.756417587525506,15
validation20s,ssu3_random_k1_sync_seed19,3,19,random,18000.0,20000.0,93.28937372728817,56.2488361942631,99.4889855850779,4014.642691013676,280.15812352189096,0.0,True,32,False,122.71781905457152,1450.8148483481637,4.588041027707763,12
validation20s,ssu3_random_k1_sync_seed43,3,43,random,0.0,22634.928879854946,89.36234206997693,51.502639378287945,99.3314763387977,58086.387789764536,3941.097410546744,0.0,False,32,False,149.85094957378234,18074.248283855733,5.29147967210605,15
validation20s,ssu3_random_k1_sync_seed43,3,43,random,2000.0,4000.0,93.966279473228,60.12534949467245,99.6300906464782,3658.780947936079,202.8001891980016,0.0,True,31,False,95.57881830113524,1612.2244686932886,4.587853312278232,9
validation20s,ssu3_random_k1_sync_seed43,3,43,random,2000.0,12000.0,91.40168649453825,51.59948648336495,99.37991702615055,25861.66430381391,1652.9389136636423,0.0,True,32,False,131.75682173671873,8169.45327308412,5.343262379835151,13
validation20s,ssu3_random_k1_sync_seed43,3,43,random,2000.0,6000.0,89.4659425002805,48.095401007972484,99.17422820575142,12627.501867827674,856.0917318132783,0.0,True,32,False,131.75682173671873,3588.7514965460764,6.082072741650139,13
validation20s,ssu3_random_k1_sync_seed43,3,43,random,2000.0,20000.0,91.67444753007638,52.41340687537796,99.37566154276381,44948.7221728594,3006.4600539007283,0.0,True,32,False,140.81194689163513,14560.582491276735,5.247594055085771,14
validation20s,ssu3_random_k1_sync_seed43,3,43,random,4000.0,6000.0,84.96560552733301,40.810618720623395,98.66258729593838,8968.720919891593,653.2915426152767,0.0,True,32,False,131.75682173671873,1976.5270278527878,7.576292171022044,13
validation20s,ssu3_random_k1_sync_seed43,3,43,random,6000.0,8000.0,94.81620066787896,62.16285001699417,99.67908296400246,3138.867074173897,178.76449838357075,0.0,True,32,False,95.534832887146,1466.2058722878737,4.147864037835418,9
validation20s,ssu3_random_k1_sync_seed43,3,43,random,8000.0,10000.0,93.4697307578815,56.65156896954587,99.51445227342727,3912.4452451936286,266.9270697622087,0.0,True,32,False,113.62896072420959,1474.882299007355,4.512787605213402,11
validation20s,ssu3_random_k1_sync_seed43,3,43,random,10000.0,12000.0,89.79061604636986,47.52750052384024,99.32750672693354,6182.850116618709,351.15561370458454,0.0,True,31,False,122.68995611335143,1639.6136052428155,5.891514772826679,12
validation20s,ssu3_random_k1_sync_seed43,3,43,random,12000.0,14000.0,90.88960801468994,50.65823064687683,99.2216728917769,5417.985933728591,412.6649368698436,0.0,True,31,False,140.81194689163513,1651.4092585481194,5.4902631226636895,14
validation20s,ssu3_random_k1_sync_seed43,3,43,random,14000.0,16000.0,90.83330663932234,50.871927247304576,99.35224485452308,5524.9673212508205,341.716429582877,0.0,True,31,False,122.71781905457152,1677.5001401299196,5.623024690041084,12
validation20s,ssu3_random_k1_sync_seed43,3,43,random,16000.0,18000.0,93.08889901279808,56.14060127575826,99.35880259369651,4072.272407180042,350.8322246291864,0.0,True,32,False,131.75682173671873,1445.7424248227762,4.6424170481494045,13
validation20s,ssu3_random_k1_sync_seed43,3,43,random,18000.0,20000.0,93.2497816311856,57.19564839788375,99.54428396257433,4071.83220688604,248.307549155179,0.0,True,32,False,122.71194882034607,1616.4773946917994,4.756329735742018,12
validation20s,ssu3_random_k1_sync_seed7,3,7,random,0.0,22714.373232754904,89.04979400331328,50.81582419361715,99.31947124613943,59705.2026437812,4012.355061898296,0.0,False,32,False,158.97792308390808,17688.91587030073,5.344240831892521,16
validation20s,ssu3_random_k1_sync_seed7,3,7,random,2000.0,4000.0,90.67794278896096,49.12908311306089,99.18526654763885,5533.307002342887,432.8096127220947,0.0,True,32,False,131.77881444371337,1517.6579052706634,5.438576047922126,13
validation20s,ssu3_random_k1_sync_seed7,3,7,random,2000.0,12000.0,90.3371769274494,48.99860948387814,99.2652484612216,28987.43641435968,1933.5974178022375,0.0,True,32,False,158.97792308390808,8089.284915899671,5.683656096630649,16
validation20s,ssu3_random_k1_sync_seed7,3,7,random,2000.0,6000.0,90.07244847614234,48.652181473012305,99.21691595398934,11886.189665378326,821.0762851594841,0.0,True,32,False,131.77881444371337,3349.57950106688,5.787095735688904,13
validation20s,ssu3_random_k1_sync_seed7,3,7,random,2000.0,20000.0,91.2598858160183,51.15438595818923,99.38312544378334,47388.330682246524,2954.7270174880273,0.0,True,32,False,158.97792308390808,14398.827921386883,5.389808459873315,16
validation20s,ssu3_random_k1_sync_seed7,3,7,random,4000.0,6000.0,89.4669541633237,48.22945846027788,99.2494183047574,6352.88266303544,388.2666724373894,0.0,True,31,False,122.6958263475769,1831.9215957962165,6.135615423455679,12
validation20s,ssu3_random_k1_sync_seed7,3,7,random,6000.0,8000.0,92.04070241109878,52.658789512438275,99.4343875155254,4789.17750622788,304.7729506689002,0.0,True,32,False,131.79493691648253,1472.503532329837,5.058148552714101,13
validation20s,ssu3_random_k1_sync_seed7,3,7,random,8000.0,10000.0,94.91297627023991,62.408971985112004,99.67594349003218,3074.805632341826,180.88955470463407,0.0,True,32,False,104.611950749057,1353.2489149237545,4.089813174468178,10
validation20s,ssu3_random_k1_sync_seed7,3,7,random,10000.0,12000.0,84.58730900362366,39.98758551652557,98.71037296275865,9237.263610411646,626.8586272692191,0.0,True,31,False,158.97792308390808,1913.9529675792,7.696127284593178,16
validation20s,ssu3_random_k1_sync_seed7,3,7,random,12000.0,14000.0,92.20974084519261,53.27299339787401,99.47379786539173,4701.946044489559,283.8198145871629,0.0,True,31,False,113.62896072420959,1501.5098157010943,5.031293877356601,11
validation20s,ssu3_random_k1_sync_seed7,3,7,random,14000.0,16000.0,90.54861099744997,49.52381308808789,99.43316921596193,5750.695658660783,298.19330297124,0.0,True,31,False,140.79582441886595,1655.363761333907,5.6964442150677295,14
validation20s,ssu3_random_k1_sync_seed7,3,7,random,16000.0,18000.0,94.71946561130738,63.55910119260142,99.6940762649315,3210.70489646444,168.83711229883374,0.0,True,31,False,104.57383556929321,1666.9666585824743,4.405359090391826,10
validation20s,ssu3_random_k1_sync_seed7,3,7,random,18000.0,20000.0,92.17527025296779,52.212581171653916,99.50028037731248,4737.547668272058,270.2793698285532,0.0,True,32,False,140.7899541846405,1485.7027698697348,4.956898472890405,14
