label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,window_start_ms,window_end_ms,npu_id,utilization,active_ms,stall_ms,idle_ms
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,28,0.9594251899486681,1000.0,40.57481005133195,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,29,0.9371454686473137,1000.0,62.85453135268631,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,30,0.9912947910945195,1000.0,8.705208905480504,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,31,0.9789860775464152,1000.0,21.01392245358477,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,0,0.9056995041665628,1000.0,94.30049583343725,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,1,0.9245999740101675,1000.0,75.40002598983256,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,2,0.9684058808963941,1000.0,31.594119103605863,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,3,0.9699819697650383,1000.0,30.01803023496177,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,4,0.9528397555847723,1000.0,47.16024441522768,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,5,0.9515315594077667,1000.0,48.468440592233264,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,6,0.9752386455909022,1000.0,24.76135440909775,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,7,0.915380312235718,1000.0,84.61968776428193,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,8,0.9841075986590027,1000.0,15.892401340997367,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,9,0.9956727983166674,1000.0,4.327201683332532,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,10,0.9267557323707808,1000.0,73.24426762921917,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,11,0.9219904168215949,1000.0,78.00958317840514,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,12,0.9618782805741121,1000.0,38.12171942588793,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,13,0.9712426075045819,1000.0,28.757392495418117,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,14,0.8418344616215768,1000.0,158.1655383784232,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,15,0.9893394295419171,1000.0,10.66057045808293,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,16,0.9220698327653369,1000.0,77.93016723466303,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,17,0.9510922820999067,1000.0,48.9077179000933,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,18,0.9062335578489892,1000.0,93.76644215101078,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,19,0.9307458964985464,1000.0,69.25410350145353,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,20,0.9024349549917129,1000.0,97.56504500828714,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,21,0.9947243137715622,1000.0,5.275686228437735,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,22,0.8938489882620202,1000.0,106.15101173797984,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,23,0.9890797302250357,1000.0,10.920269774964254,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,24,0.9442298108538958,1000.0,55.77018914610426,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,25,0.9595383095533638,1000.0,40.46169044663611,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,26,0.9465304678054935,1000.0,53.46953219450643,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,27,0.9196853718533091,1000.0,80.3146281466909,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,28,0.9905498126852121,1000.0,9.450187314787854,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,29,0.9578406578371828,1000.0,42.15934216281721,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,30,0.9039996900106507,1000.0,96.00030998934926,0.0
raw_strict_ss_rho095_seed7,raw,7,baseline,baseline,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,31,0.8859538956812762,1000.0,114.04610431872379,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,0,0.9907031981138378,1000.0,9.296801886162257,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,1,0.9960712907294228,1000.0,3.928709270577201,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,2,0.9637496321877436,1000.0,36.2503678122564,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,3,0.9682174924118448,1000.0,31.782507588155113,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,4,0.9848213308255136,1000.0,15.178669174486458,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,5,0.9913479622603518,1000.0,8.652037739648222,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,6,0.9916309326520766,1000.0,8.36906734792342,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,7,0.9664597188618147,1000.0,33.540281138185264,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,8,0.9578309608999787,1000.0,42.16903910002134,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,9,0.9917819908718855,1000.0,8.218009128114545,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,10,0.9902183996547274,1000.0,9.781600345272636,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,11,0.9640268299848019,1000.0,35.97317001519809,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,12,0.9788760440588367,1000.0,21.12395594116333,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,13,0.9811824847595144,1000.0,18.81751524048559,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,14,0.971241918455549,1000.0,28.758081544450988,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,15,0.9813639719371029,1000.0,18.63602806289714,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,16,0.996773677379532,1000.0,3.226322620467954,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,17,0.9935118774425957,1000.0,6.488122557404267,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,18,0.9797972555793858,1000.0,20.20274442061418,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,19,1.0,1000.0,0.0,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,20,0.9462499609005156,1000.0,53.75003909948441,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,21,0.959029630337342,1000.0,40.97036966265796,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,22,0.9810159779481519,1000.0,18.984022051848115,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,23,0.9879892762179195,1000.0,12.010723782080504,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,24,0.9973162941631767,1000.0,2.6837058368232647,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000,2000,25,1.0,1000.0,0.0,0.0
