npu_id,same_request,previous_request_id,previous_layer,previous_role,request_id,layer,role,profile,previous_profile,next_request_role,start_ms,end_ms,current_compute_C_ms,next_compute_C_ms,period_ms,current_V_per_ssu_GiB,next_V_per_ssu_GiB,current_B_per_ssu_GiB_s,prefetch_budget_demand_per_ssu_GiB_s,derived_complete_cycle_supply_per_ssu_GiB_s,supply_provenance,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,ssd_complete_timestamp_available,budget_end_ms,io_elapsed_ms,full_io_stall_ms,warm_io_stall_ms,warm_queue_ms,cycle_compute_fraction_percent,fixed_CIR_read_time_reference_ms,fixed_CIR_reference_is_actual_measurement,prior_role,following_role
0,True,8,5,A,8,6,A,32:1024,32:1024,A,1993.0708654325824,2001.6786992500392,7.257231579079756,7.257231579079756,8.607833817456822,"[0.013092041015625,0.0139312744140625,0.0146026611328125]","[0.013092041015625,0.0139312744140625,0.0146026611328125]","[1.8039993450622558,1.9196403287200927,2.0121531156463623]","[1.8039993450622558,1.9196403287200927,2.0121531156463623]","[1.520944908238602,1.6184413767154353,1.696438551496902]","complete-cycle volume conservation, not independently logged SSD rates",1993.0708654325824,2001.6786992500392,,False,2000.328097011662,8.607833817456822,1.3506022383771779,1.3506022383771779,0.0,84.30961532228905,11.68212890625,False,A,A
0,True,8,6,A,8,7,A,32:1024,32:1024,A,2001.6786992500392,2010.06254090043,7.257231579079756,7.257231579079756,8.38384165039065,"[0.013092041015625,0.0139312744140625,0.0146026611328125]","[0.013092041015625,0.0139312744140625,0.0146026611328125]","[1.8039993450622558,1.9196403287200927,2.0121531156463623]","[1.8039993450622558,1.9196403287200927,2.0121531156463623]","[1.5615801874090702,1.6616814814737542,1.7417625167255013]","complete-cycle volume conservation, not independently logged SSD rates",2001.6786992500392,2010.06254090043,,False,2008.935930829119,8.38384165039065,1.1266100713110063,1.1266100713110063,0.0,86.56212607190166,11.68212890625,False,A,A
0,False,8,7,A,9,0,A,32:1024,32:1024,A,2010.06254090043,2017.3197724795095,7.257231579079756,7.257231579079756,7.257231579079644,"[0.013092041015625,0.0139312744140625,0.0146026611328125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.8039993450622558,1.9196403287200927,2.0121531156463623]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728773,1.94276852545169,2.127794099304232]","complete-cycle volume conservation, not independently logged SSD rates",2010.06254090043,2016.6757000801174,,False,2017.3197724795095,6.6131591796875,0,0.0,0.0,100.00000000000153,12.353515625,False,A,A
0,True,9,0,A,9,1,A,32:1024,32:1024,A,2017.3197724795095,2024.5770040585892,7.257231579079756,7.257231579079756,7.257231579079644,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728773,1.94276852545169,2.127794099304232]","complete-cycle volume conservation, not independently logged SSD rates",2017.3197724795095,2022.9405773994533,,False,2024.5770040585892,5.620804919943794,0,0.0,0.0,100.00000000000153,12.353515625,False,A,A
0,True,9,1,A,9,2,A,32:1024,32:1024,A,2024.5770040585892,2031.8342356376688,7.257231579079756,7.257231579079756,7.257231579079644,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728773,1.94276852545169,2.127794099304232]","complete-cycle volume conservation, not independently logged SSD rates",2024.5770040585892,2029.9566686103908,,False,2031.8342356376688,5.379664551801625,0,0.0,0.0,100.00000000000153,12.353515625,False,A,A
0,True,9,2,A,9,3,A,32:1024,32:1024,A,2031.8342356376688,2039.0914672167485,7.257231579079756,7.257231579079756,7.257231579079644,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728773,1.94276852545169,2.127794099304232]","complete-cycle volume conservation, not independently logged SSD rates",2031.8342356376688,2036.943286652383,,False,2039.0914672167485,5.109051014714169,0,0.0,0.0,100.00000000000153,12.353515625,False,A,A
0,True,9,3,A,9,4,A,32:1024,32:1024,A,2039.0914672167485,2046.348698795828,7.257231579079756,7.257231579079756,7.257231579079644,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728773,1.94276852545169,2.127794099304232]","complete-cycle volume conservation, not independently logged SSD rates",2039.0914672167485,2042.6667584297268,,False,2046.348698795828,3.5752912129783,0,0.0,0.0,100.00000000000153,12.353515625,False,A,A
0,True,9,4,A,9,5,A,32:1024,32:1024,A,2046.348698795828,2053.605930374908,7.257231579079756,7.257231579079756,7.257231579079871,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728251,1.9427685254516291,2.1277940993041655]","complete-cycle volume conservation, not independently logged SSD rates",2046.348698795828,2047.1854144940703,,False,2053.605930374908,0.8367156982421875,0,0.0,0.0,99.99999999999841,12.353515625,False,A,A
0,True,9,5,A,9,6,A,32:1024,32:1024,A,2053.605930374908,2060.863161953988,7.257231579079756,7.257231579079756,7.257231579079871,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728251,1.9427685254516291,2.1277940993041655]","complete-cycle volume conservation, not independently logged SSD rates",2053.605930374908,2054.44264607315,,False,2060.863161953988,0.8367156982421875,0,0.0,0.0,99.99999999999841,12.353515625,False,A,A
0,True,9,6,A,9,7,A,32:1024,32:1024,A,2060.863161953988,2068.1203935330677,7.257231579079756,7.257231579079756,7.257231579079871,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0120849609375,0.01409912109375,0.01544189453125]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.6652301646728251,1.9427685254516291,2.1277940993041655]","complete-cycle volume conservation, not independently logged SSD rates",2060.863161953988,2061.69987765223,,False,2068.1203935330677,0.8367156982421875,0,0.0,0.0,99.99999999999841,12.353515625,False,A,A
0,False,9,7,A,10,0,A,32:1024,32:1024,A,2068.1203935330677,2075.3776251121476,7.257231579079756,7.257231579079756,7.257231579079871,"[0.0120849609375,0.01409912109375,0.01544189453125]","[0.0085601806640625,0.0156097412109375,0.0174560546875]","[1.6652301646728516,1.9427685254516602,2.1277940993041993]","[1.1795380333099366,2.1509222960357666,2.4053324600830077]","[1.1795380333099177,2.1509222960357324,2.4053324600829695]","complete-cycle volume conservation, not independently logged SSD rates",2068.1203935330677,2068.95710923131,,False,2075.3776251121476,0.8367156982421875,0,0.0,0.0,99.99999999999841,13.96484375,False,A,A
0,True,10,0,A,10,1,A,32:1024,32:1024,A,2075.3776251121476,2082.6348566912275,7.257231579079756,7.257231579079756,7.257231579079871,"[0.0085601806640625,0.0156097412109375,0.0174560546875]","[0.0085601806640625,0.0156097412109375,0.0174560546875]","[1.1795380333099366,2.1509222960357666,2.4053324600830077]","[1.1795380333099366,2.1509222960357666,2.4053324600830077]","[1.1795380333099177,2.1509222960357324,2.4053324600829695]","complete-cycle volume conservation, not independently logged SSD rates",2075.3776251121476,2076.6128962918574,,False,2082.6348566912275,1.2352711797097982,0,0.0,0.0,99.99999999999841,13.96484375,False,A,A
0,True,10,1,A,10,2,A,32:1024,32:1024,A,2082.6348566912275,2092.3695033475215,7.257231579079756,7.257231579079756,9.73464665629399,"[0.0085601806640625,0.0156097412109375,0.0174560546875]","[0.0085601806640625,0.0156097412109375,0.0174560546875]","[1.1795380333099366,2.1509222960357666,2.4053324600830077]","[1.1795380333099366,2.1509222960357666,2.4053324600830077]","[0.8793519648222535,1.6035241711464623,1.7931883204218504]","complete-cycle volume conservation, not independently logged SSD rates",2082.6348566912275,2092.3695033475215,,False,2089.8920882703073,9.73464665629399,2.4774150772141184,2.4774150772141184,0.0,74.55053927804921,13.96484375,False,A,A
0,True,10,2,A,10,3,A,32:1024,32:1024,A,2092.3695033475215,2102.85992082799,7.257231579079756,7.257231579079756,10.49041748046875,"[0.0085601806640625,0.0156097412109375,0.0174560546875]","[0.0085601806640625,0.0156097412109375,0.0174560546875]","[1.1795380333099366,2.1509222960357666,2.4053324600830077]","[1.1795380333099366,2.1509222960357666,2.4053324600830077]","[0.816,1.488,1.664]","complete-cycle volume conservation, not independently logged SSD rates",2092.3695033475215,2102.85992082799,,False,2099.6267349266013,10.49041748046875,3.233185901388879,3.233185901388879,0.0,69.1796260024103,13.96484375,False,A,A
